Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.2836572224073626,0.06466858911296956,0.0,1.2836572224073626,0.06466858911296956,0.0,0.012009477162408673,0.0,0.08923684949566613,1.1824108957492878,0.0,0.0,0.0,0.06466858911296956,0.0,0.0,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003103307748538012,0.0,0.00890616941387066,0.0,0.003012064011706687,0.0,0.052913272525556714,0.039684954394167526,1182.4108957492876,18.33333333333337,0.6166666666666667,0.0,1.0525551265185185,0.12985576923076922,0.6166666666666667,1052.5551265185184,1706.846151111111,0.0,0.0,38.83380257637848,51.66666666666668,46.10666666666668,0.0,51.358701352527305,0.0,0.0,0.0,38.83380257637848,51.38953555035638,51.40495264927092,51.358701352527305,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593.6378566290236,18.011138899717118,-0.048113126922656055,2.8,9.236100170605994,746.0410975139716,-687.1027470095482,0.0,0.0,229.5416260257303,0.0,2.0,0.034656263548460214,0.0,0.0,0.644898686957466,131.99922844444444,21.191322748501875,0.23160928794346944,8.50402666088986,0.002902162591398901,43.34009012530505,1.2301963862953502
2025-01-01 01:00:00,1.1547634815563932,0.0640439982449995,0.0,1.1547634815563932,0.0640439982449995,0.0,0.011776729081268322,0.0,0.08840406167170606,1.0545826908034188,0.0,0.0,0.0,0.0640439982449995,0.0,0.0,1.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0028705596673976605,0.0,0.00890616941387066,0.0,0.003012064011706687,0.0,0.052913272525556714,0.039684954394167526,1054.5826908034187,18.33333333333337,0.55,0.0,0.938765383111111,0.11581730769230769,0.55,938.7653831111111,1706.846151111111,0.0,0.0,38.43768789065503,51.66666666666668,46.10666666666668,0.0,51.015096664313546,0.0,0.0,0.0,38.43768789065503,51.06458857847704,51.0893345355588,51.015096664313546,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0719262399552,18.02609973897919,-0.04820544571414557,2.5,9.236100170605994,650.6293822925185,-652.5625488470763,0.0,0.0,228.47609012062986,0.0,2.0,0.03226230264101849,0.0,0.0,0.600350830732923,131.99922844444444,20.13315021554623,0.2328350078432067,8.532277881376354,0.002920124624690699,47.15577900434758,1.2301796108415142
2025-01-01 02:00:00,1.1219736424959657,0.06341940737702946,0.0,1.1219736424959657,0.06341940737702946,0.0,0.011776729081268322,0.0,0.087571273847746,1.0226256395669515,0.0,0.0,0.0,0.06341940737702946,0.0,0.0,1.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0028705596673976605,0.0,0.00890616941387066,0.0,0.003012064011706687,0.0,0.052913272525556714,0.039684954394167526,1022.6256395669516,18.33333333333337,0.5333333333333333,0.0,0.9103179472592592,0.1123076923076923,0.5333333333333333,910.3179472592593,1706.846151111111,0.0,0.0,38.072297887178664,51.66666666666668,46.10666666666668,0.0,50.71169097520798,0.0,0.0,0.0,38.072297887178664,50.74271248097763,50.758223233862466,50.71169097520798,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.1486271515755,18.01882029697102,-0.046422765926038306,1.6500000000000001,9.236100170605994,623.2987429842944,-647.5494531158868,0.0,0.0,227.6433022966698,0.0,2.0,0.030218299549013176,0.0,0.0,0.5623151403496246,131.99922844444444,20.57925423655986,0.2346205657461874,8.553302324659304,0.0029412454250565653,55.02461692571945,1.2301946575356106
2025-01-01 03:00:00,1.152942740521046,0.06279481650905941,0.0,1.152942740521046,0.06279481650905941,0.0,0.01162156369384142,0.0,0.08673848602378592,1.0545826908034188,0.0,0.0,0.0,0.06279481650905941,0.0,0.0,1.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.0027153942799707604,0.0,0.00890616941387066,0.0,0.003012064011706687,0.0,0.052913272525556714,0.039684954394167526,1054.5826908034187,18.33333333333337,0.55,0.0,0.938765383111111,0.11581730769230769,0.55,938.7653831111111,1706.846151111111,0.0,0.0,37.66957588815468,51.66666666666668,46.10666666666668,0.0,50.4046456203822,0.0,0.0,0.0,37.66957588815468,50.42412307599861,50.43386180380682,50.4046456203822,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.752147075946,18.046709667309276,-0.046039032552081235,1.6500000000000001,9.236100170605994,625.9042966973307,-675.8839272420897,0.0,0.0,226.6553490852828,0.0,2.0,0.03152282054085558,0.0,0.0,0.5865902291390217,131.99922844444444,20.550184050718915,0.2359361198965588,8.591467962721184,0.0029629088925171286,39.43748562540187,1.2300609497691997
2025-01-01 04:00:00,1.2235240551700206,0.06435772564108935,0.0,1.2235240551700204,0.06435772564108935,0.0,0.01162156369384142,0.0,0.08590569819982585,1.1184967932763532,0.007499999999999999,0.0,0.0,0.06217022564108935,0.0,0.002187500000000001,1.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0027153942799707604,0.0,0.00890616941387066,0.0,0.003012064011706687,0.0,0.052913272525556714,0.039684954394167526,1118.4967932763534,18.33333333333337,0.5833333333333334,0.0,0.9956602548148148,0.12283653846153846,0.5833333333333334,995.6602548148148,1706.846151111111,0.0,0.0,37.289347509136434,51.66666666666668,46.10666666666668,0.0,50.07086494214338,0.0,0.0,0.0,37.289347509136434,50.10859840057144,50.12746512978547,50.07086494214338,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2576.6124640744133,18.057450455451303,-0.04710427853396653,0.55,9.236100170605994,620.2345777171103,-745.192040876543,0.0,0.0,225.82256126132273,0.0,2.0,0.032424825515566184,0.0,0.0,0.6033751264204776,131.99922844444444,21.107264055977236,0.23674222295991462,8.608441862540394,0.0029764907355770013,51.25059808853112,1.2294277867276866
2025-01-01 05:00:00,1.2557914371813415,0.06435772564108935,0.0,1.2557914371813415,0.06435772564108935,0.0,0.011931894468695222,0.0,0.08590569819982585,1.1504538445128205,0.007499999999999999,0.0,0.0,0.06217022564108935,0.0,0.002187500000000001,1.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003025725054824562,0.0,0.00890616941387066,0.0,0.003012064011706687,0.0,0.052913272525556714,0.039684954394167526,1150.4538445128205,18.33333333333337,0.6,0.0,1.0241076906666666,0.12634615384615383,0.6,1024.1076906666667,1706.846151111111,0.0,0.0,36.81719998260564,51.66666666666668,46.10666666666668,0.0,49.7407239126308,0.0,0.0,0.0,36.81719998260564,49.79628189083943,49.82406087994376,49.7407239126308,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2571.3524253161067,18.15041626428306,-0.03016836480254579,-0.25000000000000006,9.236100170605994,577.2278960823962,-787.0188436895932,0.0,0.0,193.13308492506542,0.0,1.5,0.03247807722840778,0.0,0.0,0.6043660572414462,98.99942133333333,20.659810334103312,0.2372005047893267,8.676791042445915,0.0030015535700431287,29.164357754589346,1.2284003778569486
2025-01-01 06:00:00,1.6093724898989685,0.06560690737702947,0.0,1.6093724898989683,0.06560690737702946,0.0,0.012319807937262473,0.0,0.087571273847746,1.50198140811396,0.007499999999999999,0.0,0.0,0.06341940737702946,0.0,0.002187500000000001,1.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.003413638523391813,0.0,0.00890616941387066,0.0,0.003012064011706687,0.0,0.052913272525556714,0.039684954394167526,1501.98140811396,18.33333333333337,0.7833333333333333,0.0,1.337029485037037,0.16495192307692308,0.7833333333333333,1337.0294850370371,1706.846151111111,0.0,0.0,36.43338699714577,51.66666666666668,46.10666666666668,0.0,49.47156991240401,0.0,0.0,0.0,36.43338699714577,49.48695599398131,49.49464903476997,49.47156991240401,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2576.896599621322,18.172162448335726,-0.014490226727107647,0.3,9.236100170605994,921.2236124724647,-761.8356796996516,0.0,0.0,162.1867669304417,0.0,1.0,0.03243435995577647,0.0,0.0,0.6035525473927035,65.99961422222222,18.891117127714477,0.23662949153939886,8.68346774190017,0.0029984786646243744,-17.22402260425884,1.22831072401643
2025-01-01 07:00:00,1.6822194199386828,0.06904358911296957,0.0,1.6822194199386826,0.06904358911296957,0.0,0.012087059856122122,0.0,0.08923684949566613,1.5658955105868946,0.014999999999999998,0.0,0.0,0.06466858911296956,0.0,0.004375000000000002,1.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0031808904422514625,0.0,0.00890616941387066,0.0,0.003012064011706687,0.0,0.052913272525556714,0.039684954394167526,1565.8955105868947,18.33333333333337,0.8166666666666667,0.0,1.3939243567407407,0.17197115384615383,0.8166666666666667,1393.9243567407407,1706.846151111111,0.0,0.0,36.25494434803257,51.66666666666668,46.10666666666668,0.0,49.1562988792408,0.0,0.0,0.0,36.25494434803257,49.1806546382843,49.19283251780606,49.1562988792408,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2567.4071498706767,18.018966861834564,-0.04905931320812081,-0.55,9.236100170605994,938.4652585870977,-812.8349183896943,0.0,0.0,163.6195944972215,0.30264181397069273,1.0,0.03316627628514978,0.0,0.0,0.6171723618633419,65.99961422222222,21.7850718926759,0.23858921691178017,8.607012212371554,0.0029942442671565695,0.9759074371410807,1.2289603388842716
2025-01-01 08:00:00,1.3568908895571596,0.07835367711702965,0.0,1.3568908895571596,0.07835367711702965,0.0,0.04847145702513762,0.0,0.11100853678273431,1.1824108957492878,0.014999999999999998,0.0,0.0,0.07397867711702964,0.0,0.004375000000000002,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0024050635051169594,0.0,0.046066393520020656,0.0,0.012370300626694756,0.0,0.06449393537367679,0.04837045153025757,1182.4108957492876,18.33333333333337,0.6166666666666667,0.0,1.0525551265185185,0.12985576923076922,0.6166666666666667,1052.5551265185184,1706.846151111111,0.0,0.0,34.33727142958144,51.66666666666668,46.10666666666668,0.0,48.630497436835626,0.07377912631186338,187.26978152798844,0.0,34.33727142958144,47.517068846089074,48.631329395367246,46.959522592184186,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2558.8806928740573,18.024405741156873,-0.04668913637560568,-1.4,9.236100170605994,547.6032496841773,-882.8519347737484,0.0,0.0,220.96503255393677,12.284928085506605,1.0,0.034380759670285456,0.0,0.0,0.6397719920661327,65.99961422222222,27.079256154700936,0.23909803534701854,8.620027706460332,0.0030001588635117146,30.7707516482508,1.2295107070822529
2025-01-01 09:00:00,2.390072790498352,0.0787067461063016,0.0,2.390072790498352,0.0787067461063016,0.0,0.049902812360740116,1.1249534600000002,0.11367677609772571,1.086539742039886,0.014999999999999998,0.0,0.0,0.0743317461063016,0.0,0.004375000000000002,1.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0019395673428362575,0.0,0.04796324501790386,0.0,0.014567781289323534,0.0,0.06496469402603938,0.04872352051952952,1086.539742039886,18.33333333333337,0.5666666666666667,0.0,0.967212818962963,0.11932692307692308,0.5666666666666667,967.2128189629631,1706.846151111111,1124.9534600000002,0.45,35.882063487867605,51.66666666666668,46.10666666666668,0.0,49.53960266030314,0.2582761666747235,654.7788097283169,1124.9534600000002,35.882063487867605,48.944414883230124,49.540808987857446,48.645614667139306,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2565.8005960152454,18.153330145077724,-0.04197741995213846,-0.85,9.236100170605994,491.4999955034763,-852.4511485104732,0.0,0.0,225.0316740988653,39.99342410059266,1.0,0.03393096913782726,0.0,0.0,0.6314020960044127,65.99961422222222,32.37972787519812,0.23883126695593745,8.706637743902466,0.003019610016232902,64.2645242886136,1.229568772770998
