Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.30926591809104953,0.20027581125222235,0.0,0.2643330290354462,0.0,0.01493288905560332,0.0,0.029999999999999995,0.0,49.952778596905524,14.24086145410938,0.0
2025-01-01 01:00:00,0.30776322976547504,0.19941063659932443,0.0,0.2631794628315823,0.0,0.014583766933892791,0.0,0.029999999999999995,0.0,49.722143530836156,13.781538502401043,0.0
2025-01-01 02:00:00,0.30660966356161123,0.1985454619464265,0.0,0.2620258966277184,0.0,0.014583766933892791,0.0,0.029999999999999995,0.0,49.49044066184945,13.400032852721328,0.0
2025-01-01 03:00:00,0.30522334927660694,0.19768028729352857,0.0,0.2608723304238545,0.0,0.014351018852752442,0.0,0.029999999999999995,0.0,49.257794719759836,12.989582928874428,0.0
2025-01-01 04:00:00,0.3040697830727431,0.19681511264063067,0.0,0.2597187642199906,0.0,0.014351018852752442,0.0,0.029999999999999995,0.0,49.02422271600484,12.596625662326197,0.0
2025-01-01 05:00:00,1.9703283451293048,0.20672724483340443,0.0,0.2795602265282807,0.0,0.027502354452876042,1.6332657641481483,0.029999999999999995,0.0,48.82635519025612,12.14138632855603,0.0
2025-01-01 06:00:00,5.413575764460245,0.24105594437881536,0.0,1.424477668956535,2.9564719285470087,0.06933144458633032,0.9332947223703704,0.029999999999999995,0.0,51.42829939253475,14.476595451935404,-3.259337169018482
2025-01-01 07:00:00,5.224728554106561,0.2343400401964026,0.0,1.7711965480007916,2.315903010695157,0.0576724327439464,1.0499565626666667,0.029999999999999995,0.0,51.29606599296567,17.722964320608927,-0.29075774060957976
2025-01-01 08:00:00,3.7139661899980383,0.22257073649090575,0.0,0.3127372641435859,1.8724322214131055,0.040523700737643095,1.4582730037037037,0.029999999999999995,0.0,51.29243465751152,18.002619020272064,-0.05922851249394648
2025-01-01 09:00:00,1.2941645165353637,0.20114098590512025,0.0,0.26548659523931006,0.9854906428490029,0.013187278447050688,0.0,0.029999999999999995,0.0,51.86792656623746,17.911969886754694,-0.08944122966149007
