Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6322881546738509,0.20579112611891556,0.27329934210526324,0.6322881546738508,0.20579112611891556,0.27329934210526324,0.01809086885249743,0.0,0.26129051498802,0.3029067708333334,0.05,0.27329934210526324,0.0,0.0,0.19120779278558223,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004544051535087718,0.0,0.01354681731740971,0.0,0.006346791273910274,0.0,0.19415261582794946,0.14561446187096205,0.0,0.0,4988.961065782407,16.444444444444485,0.18999999999999997,1401.2524861620382,8.009614185672516,0.3029067708333334,0.25,6087.306781111111,24349.227124444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,0.0,0.0,40.12315016971572,51.66666666666668,46.10666666666668,0.0,50.7166244744626,0.0,0.0,0.0,40.12315016971572,50.591231229095,50.7166244744626,50.5285346064112,12.43753247303448,16.11130552806672,-0.053665176303063396,7.560373582858252,-0.3848946455987458,2.8,9.236100170605994,3696.559441078133,-2752.8068231102598,1046.1807222855678,-1553.3314407688522,0.0,0.0,397.7899291770054,0.0,2.0,0.0895190387227183,0.0,0.0,0.6528686360598317,131.99922844444444,-136.86011311242638,0.2477567718674872,7.419300775523721,0.002751554596882796,-6.172782085521192,1.238388816640859,0.6818398882685144,-4230.314272105155,76.2549628328571,0.31857283755587834,1328.8865992949138,-282.7058770093462
2025-01-01 01:00:00,0.6708151425560096,0.20465129284605005,0.309739254385965,0.6708151425560096,0.20465129284605005,0.309739254385965,0.01775006498736585,0.0,0.25977073729086597,0.34329434027777783,0.05,0.309739254385965,0.0,0.0,0.1900679595127167,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.004203247669956139,0.0,0.01354681731740971,0.0,0.006346791273910274,0.0,0.19415261582794946,0.14561446187096205,0.0,0.0,5654.155874553395,16.444444444444485,0.2153333333333333,1588.0861509836432,9.077562743762185,0.34329434027777783,0.2833333333333333,6898.94768525926,24349.227124444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,0.0,0.0,39.834992217872816,51.66666666666668,46.10666666666668,0.0,50.498620058578084,0.0,0.0,0.0,39.834992217872816,50.389226441056636,50.498620058578084,50.33452963229592,12.43753247303448,16.15637336858088,-0.05739111786199791,7.890384540884182,1.140879708392954,2.5,9.236100170605994,4351.82583725236,-2033.0594901470981,218.17531211561774,-1545.2941232678793,0.0,0.0,395.9293476147198,0.0,2.0,0.08676924686954011,0.0,0.0,0.6328142109649241,131.99922844444444,-152.96526164787522,0.2470120252370688,7.440680054800734,0.0027508734464832137,1.6211260249511956,1.238256937926704,0.5378893045166139,-3689.1490254110336,68.00338428029225,0.23086777675091077,454.61844508314573,-236.44313296752793
2025-01-01 02:00:00,0.6894891495810779,0.20351145957318456,0.32795921052631594,0.6894891495810779,0.20351145957318456,0.3279592105263159,0.01775006498736585,0.0,0.25825095959371197,0.36348812500000005,0.05,0.32795921052631594,0.0,0.0,0.18892812623985122,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.004203247669956139,0.0,0.01354681731740971,0.0,0.006346791273910274,0.0,0.19415261582794946,0.14561446187096205,0.0,0.0,5986.753278938889,16.444444444444485,0.22799999999999995,1681.502983394446,9.61153702280702,0.36348812500000005,0.3,7304.7681373333335,24349.227124444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,0.0,0.0,39.56317011178461,51.66666666666668,46.10666666666668,0.0,50.28227674427317,0.0,0.0,0.0,39.56317011178461,50.18862948324405,50.28227674427317,50.1418058527295,12.43753247303448,16.18881824537329,-0.05469421288024838,8.51555684282907,1.471226649383875,1.6500000000000001,9.236100170605994,4594.172301330254,-1652.4701138914074,-202.4762870188811,-1632.457297880194,0.0,0.0,394.40956991756576,0.0,2.0,0.08569138187791449,0.0,0.0,0.6249532658857554,131.99922844444444,-154.5332496460056,0.24664985278177626,7.45830408353669,0.002752483799921956,20.693736665502716,1.2381170215531199,0.37910786468390373,-3392.5222726726784,58.549175386824736,0.14067631607153816,44.86564164877264,-247.34192866765372
2025-01-01 03:00:00,0.6675483845849473,0.20237162630031905,0.309739254385965,0.6675483845849473,0.20237162630031905,0.309739254385965,0.017522862410611465,0.0,0.25673118189655797,0.34329434027777783,0.05,0.309739254385965,0.0,0.0,0.1877882929669857,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003976045093201754,0.0,0.01354681731740971,0.0,0.006346791273910274,0.0,0.19415261582794946,0.14561446187096205,0.0,0.0,5654.155874553395,16.444444444444485,0.2153333333333333,1588.0861509836432,9.077562743762185,0.34329434027777783,0.2833333333333333,6898.94768525926,24349.227124444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,0.0,0.0,39.41950775162056,51.66666666666668,46.10666666666668,0.0,50.067329009461375,0.0,0.0,0.0,39.41950775162056,49.989195203408016,50.067329009461375,49.95012830038134,12.43753247303448,16.112285234727686,-0.06611599056353669,8.356265596444842,1.323903201879642,1.6500000000000001,9.236100170605994,4244.739516389848,-2292.190812574056,-147.71898474649245,-1651.4715615886805,0.0,0.0,392.6625896436574,0.0,2.0,0.08722174323052875,0.0,0.0,0.6361142987030839,131.99922844444444,-150.60738621852343,0.24810894692139768,7.4247726576366935,0.0027554114336339067,-12.251158060713275,1.2384421355073976,0.46039442022369975,-3947.6159906439666,67.33902708626756,0.17572327378441682,116.38032550800904,-264.0993102545015
2025-01-01 04:00:00,0.6862223916100155,0.20123179302745353,0.32795921052631594,0.6862223916100155,0.20123179302745353,0.3279592105263159,0.017522862410611465,0.0,0.25521140419940397,0.36348812500000005,0.05,0.32795921052631594,0.0,0.0,0.1866484596941202,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003976045093201754,0.0,0.01354681731740971,0.0,0.006346791273910274,0.0,0.19415261582794946,0.14561446187096205,0.0,0.0,5986.753278938889,16.444444444444485,0.22799999999999995,1681.502983394446,9.61153702280702,0.36348812500000005,0.3,7304.7681373333335,24349.227124444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,0.0,0.0,39.12072895022646,51.66666666666668,46.10666666666668,0.0,49.85375068579628,0.0,0.0,0.0,39.12072895022646,49.790901220353085,49.85375068579628,49.75947648763149,12.43753247303448,16.170218524258626,-0.05912386763910528,8.107379717781775,1.357935545274737,0.55,9.236100170605994,4351.151303681231,-2063.8586170220433,-366.241051145225,-1874.479399773289,0.0,0.0,391.1428119465034,0.0,2.0,0.09098465925632673,0.0,0.0,0.6635575095375958,131.99922844444444,-152.26538743087136,0.24674354218774483,7.444617530284739,0.002751548663974286,29.088152456436738,1.2376160913623244,0.41709911443050823,-3817.5007746128467,72.1391741963573,0.18569505649658422,-107.27825802060673,-258.9627931246183
2025-01-01 05:00:00,1.482642179801211,0.20881048165685856,0.36439912280701764,1.482642179801211,0.20881048165685856,0.36439912280701764,0.027024508135635745,0.7333420722962963,0.2683999049248344,0.4038756944444445,0.05,0.36439912280701764,0.0,0.0,0.19422714832352522,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004430450246710526,0.0,0.022594057888925222,0.0,0.009430373826800642,0.0,0.20425753400048954,0.1531931505003671,0.0,0.0,6651.948087709877,16.444444444444485,0.2533333333333333,1868.3366482160511,10.679485580896689,0.4038756944444445,0.3333333333333333,8116.409041481482,24349.227124444446,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,733.3420722962964,0.13333333333333333,38.220491283395496,51.66666666666668,46.10666666666668,0.0,49.53801788239374,0.21499520521416302,554.3506695243033,733.3420722962964,38.220491283395496,48.975782958472486,49.53874964688624,48.693933732019374,12.43753247303448,16.15436359166607,-0.05752290753123672,8.315605658967545,0.6100971571713667,-0.25000000000000006,9.236100170605994,4912.880123913454,-2117.602877281827,-440.74698590198193,-2000.7907819996124,0.0,0.0,413.1256141248803,0.0,2.0,0.09250607738098325,0.0,0.0,0.6746533187653724,131.99922844444444,-151.40279592168972,0.24791671321033393,7.447249014745439,0.0027633292500983393,39.769505252425205,1.2370540374601056,0.37069337276693404,-4054.2727880482066,68.33326255032854,0.1464371482193595,-138.61626228573368,-302.13072361624825
2025-01-01 06:00:00,1.2990010943936727,0.21193222471696796,0.6012585526315791,1.2990010943936725,0.21193222471696793,0.6012585526315791,0.033823226193592,0.2750032771111111,0.2737796952556359,0.6663948958333334,0.05,0.6012585526315791,0.0,0.0,0.19734889138363462,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00499845668859649,0.0,0.02882476950499551,0.0,0.010647840077456387,0.0,0.20538030268632732,0.15403522701474545,0.0,0.0,10975.714344721295,18.111111111111168,0.418,3082.755469556484,17.621151208479535,0.6663948958333334,0.55,13392.074918444445,24349.227124444446,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,275.0032771111111,0.05,39.01654060016835,51.66666666666668,46.10666666666668,0.0,51.494383503519494,0.035931087614264674,97.77689904371523,275.0032771111111,39.01654060016835,51.219207873845896,51.494383503519494,51.0816200590091,12.43753247303448,17.703062681956045,-0.11849422452534437,8.423427048119532,0.3278086678036313,0.3,9.236100170605994,8925.534848528858,-1552.877091578665,-278.4234514768912,-2213.648074047464,0.0,0.0,383.4147730958517,0.0,1.3664999999999998,0.09674133840905404,0.0,0.0,0.7055413748728404,90.18847283466667,-219.94619524082572,0.22445462658557372,8.184680857040807,0.0027594159670986784,-58.983446196494924,1.2304715215997606,0.44128360274737705,-4703.880213100786,68.24765196563739,0.15758852316304817,-1.5498692607552835,-276.87358221613596
2025-01-01 07:00:00,2.1067319153359185,0.22548276153207059,0.7105782894736844,2.1067319153359185,0.22548276153207059,0.7105782894736844,0.05331490792448569,0.9166775903703706,0.2991818128743955,0.7875576041666668,0.05,0.7105782894736844,0.0,0.0,0.21089942819873722,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004657652823464912,0.0,0.048657255101020785,0.0,0.017982575276079108,0.0,0.22040812971215612,0.16530609728411705,0.0,0.0,12971.298771034259,20.000000000000057,0.49399999999999994,3643.2564640212995,20.824996882748543,0.7875576041666668,0.65,15826.997630888889,24349.227124444446,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,916.6775903703705,0.16666666666666666,36.28557272291535,51.66666666666668,46.10666666666668,0.0,51.47274082499252,0.2561995939992856,690.5625483217038,916.6775903703705,36.28557272291535,50.749927776016825,51.473851114175226,50.38741096234627,12.43753247303448,19.59930688174642,-0.11450854233289563,8.745131695870565,0.12546654812160526,-0.55,9.236100170605994,10297.58262670076,-1830.4975895895518,-451.9244849561058,-2818.770497603034,0.0,0.0,403.06776594125245,1.6930265382105536,1.0,0.10604184222303051,0.0,0.0,0.7733706023348096,65.99961422222222,-258.0134126717174,0.1986709127965705,9.06042733955573,0.0027503587852114866,-25.69209433990078,1.2225076929460685,0.4517662374764025,-5545.2742695732495,71.52021596239828,0.1666437172234659,-162.82788183629108,-289.09660311981474
2025-01-01 08:00:00,0.5564415359880699,0.2400958190349895,0.09109978070175441,0.5564415359880699,0.24009581903498947,0.09109978070175441,0.07578965118672655,0.0,0.32968296119023227,0.10096892361111112,0.05,0.09109978070175441,0.0,0.0,0.2255124857016562,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0035216399396929823,0.0,0.07226801124703355,0.0,0.028999646921357317,0.0,0.2383724286855607,0.17877932151417048,0.0,0.0,1662.9870219274692,16.666666666666686,0.06333333333333332,467.0841620540128,2.669871395224172,0.10096892361111112,0.08333333333333333,2029.1022603703705,24349.227124444446,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,0.0,0.0,38.26231591447615,51.66666666666668,46.10666666666668,0.0,51.670637778484725,0.1695057911008459,465.6545624004148,0.0,38.26231591447615,50.12171286063268,51.670754683897684,49.34713349629371,12.43753247303448,17.274598754599605,-0.024201255937647836,7.063034398368757,-0.3187569218532385,-1.4,9.236100170605994,-460.27607023245406,-4672.857107814052,-565.627155715684,-2508.7340138696754,0.0,-0.2728365981146253,454.7861565911918,108.58873185595168,1.0,0.10148471682655856,0.0,9.917021136645465e-06,0.7402074923166098,65.99961422222222,-69.04239828332463,0.2308227593699797,7.973709207499814,0.0027535944102776017,71.22095412105793,1.2328883154997954,0.4695762757038313,-5254.077715910151,114.13644604208612,0.18880240116827612,-271.1724450608283,-294.4547106548558
2025-01-01 09:00:00,0.7861863876067704,0.23562633599713523,0.309739254385965,0.7861863876067703,0.23562633599713523,0.309739254385965,0.06871933143557543,0.0,0.3241727158934171,0.34329434027777783,0.05,0.309739254385965,0.0,0.0,0.2210430026638019,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0028400322094298243,0.0,0.0658792992261456,0.0,0.02944871234168116,0.0,0.23241311796842165,0.17430983847631623,0.0,0.0,5654.155874553395,16.666666666666686,0.2153333333333333,1588.0861509836432,9.077562743762185,0.34329434027777783,0.2833333333333333,6898.94768525926,24349.227124444446,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13724.520133333333,0.0,0.0,38.51178944142103,51.66666666666668,46.10666666666668,0.0,51.36718333143416,0.0,0.0,0.0,38.51178944142103,49.417237644104624,51.36718333143416,48.442264800439865,12.43753247303448,16.38948326040336,-0.05513385357987932,6.981677397108126,-0.17531379783026757,-0.85,9.236100170605994,3863.3042319010347,-3113.073056983095,-381.55457173651376,-2200.00162163288,0.0,0.0,442.62274329342523,279.0313059578679,1.0,0.0965645448227286,0.0,0.0,0.7042520068320829,65.99961422222222,-33.47276431290504,0.2452898653588177,7.57963897748754,0.002772698807041084,166.24373285018763,1.2372437204342632,0.46402214043283047,-4801.119388738013,99.96018077127555,0.18088256301905004,-178.2469112356351,-203.30766050087865
