Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.7284631262939787,0.23289066451962048,0.3269572368421053,0.3391598724159893,0.36237760416666676,0.026925649711322594,0.0,0.3269572368421053,0.0,51.31449190081437,19.167695983302817,-0.05282047546340986
2025-01-01 01:00:00,0.6490037231741256,0.22346353206826713,0.28772236842105264,0.31009430632031026,0.31889229166666677,0.020017125187148568,0.0,0.28772236842105264,0.0,51.17858086637854,19.111847538329165,-0.06156928916161946
2025-01-01 02:00:00,0.8503255904415756,0.2222563387688546,0.47081842105263166,0.3084847152544269,0.5218237500000001,0.020017125187148568,0.0,0.47081842105263166,0.0,51.05585596300812,20.632682490354796,-0.1512013200552558
2025-01-01 03:00:00,0.7035639059911892,0.22104914546944204,0.34003552631578954,0.30687512418854346,0.3768727083333335,0.019816073469312315,0.0,0.34003552631578954,0.0,50.93748466451047,20.862670672487784,-0.05078297946677388
2025-01-01 04:00:00,0.735924208099115,0.22299164848058622,0.36619210526315793,0.310133371219165,0.4058629166666668,0.019927920213283143,0.0,0.36619210526315793,0.0,50.709218592148495,20.78212416616269,-0.06927744010612476
2025-01-01 05:00:00,1.9204775515682584,0.23090430018759467,0.34003552631578954,0.32507488474161667,0.3768727083333335,0.026849091011826785,1.1916808674814816,0.34003552631578954,0.0,51.05076793276247,20.751998681127116,-0.07623405304286954
2025-01-01 06:00:00,1.5510971651298306,0.2354696989009463,0.3138789473684211,0.33614526665791566,0.3478825000000001,0.042059567138581326,0.8250098313333335,0.3138789473684211,0.0,51.46677739683681,20.822376581549765,-0.052873456466427333
2025-01-01 07:00:00,1.7246173001435323,0.24210928786759142,0.36619210526315793,0.35042036670325005,0.4058629166666668,0.05165642640324523,0.9166775903703706,0.36619210526315793,0.0,51.292743716459036,20.81569915105263,-0.0549087574677723
2025-01-01 08:00:00,2.2741732880219914,0.2830059814392217,0.36619210526315793,0.6225430432092465,0.4058629166666668,0.05408646066459652,1.1916808674814816,0.36619210526315793,0.0,51.5511345650553,20.789520148373853,-0.06490604497818293
2025-01-01 09:00:00,1.3218397525236016,0.32077493518061206,0.34003552631578954,0.8902853807080644,0.3768727083333335,0.05468166348220376,0.0,0.34003552631578954,0.0,51.689820278367186,20.77210442682155,-0.06490350935646104
2025-01-01 10:00:00,1.6707021118507264,0.24464440928828346,0.30080065789473687,0.3665353312121832,0.33338739583333343,0.05410179443483922,0.9166775903703706,0.30080065789473687,0.0,51.507869536025744,20.863160824603415,-0.05008832023892082
2025-01-01 11:00:00,1.764288629157796,0.24464440928828346,0.30080065789473687,0.3699720095789626,0.33338739583333343,0.05258387433809227,1.0083453494074075,0.30080065789473687,0.0,51.55670720171199,20.758961580550174,-0.07148756636924028
2025-01-01 12:00:00,0.8505479095973748,0.23653420089817506,0.26156578947368425,0.34312056601384744,0.28990208333333345,0.0341897421761199,0.18333551807407408,0.26156578947368425,0.0,51.23368714943066,20.853037549532544,-0.04932804032355798
2025-01-01 13:00:00,1.2366216602341054,0.22708511196650483,0.23540921052631583,0.3149230795179605,0.26091187500000007,0.019112392456885414,0.6416743132592593,0.23540921052631583,0.0,51.758350243283274,20.831314584303644,-0.0565380441548409
