Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.2727886020655193,0.1294435929930195,0.03597153615291964,0.2727886020655193,0.1294435929930195,0.03597153615291964,0.01179733353857883,0.0,0.23336306339873536,0.017628205128205128,0.010000000000000002,0.0041859812364222855,0.031785554916497365,0.0,0.0,0.12652692632635282,0.0,0.0029166666666666685,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004278193530701754,0.0,0.007519140007877075,0.0,0.005882506141498364,0.0,0.12906017428648142,0.09679513071486104,0.058777988822099864,0.0,0.0041859812364222855,0.0,0.0,763.3476473504272,11.666666666666686,0.13342014460575777,0.0,0.9315427896661123,0.017628205128205128,0.16666666666666666,745.7194422222223,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,0.0,0.0,46.74925308844093,51.66666666666668,46.10666666666668,0.0,51.40493453258111,0.0,0.0,0.0,46.74925308844093,51.43176146097666,51.44517492517445,51.40493453258111,12.43753247303448,11.25018756026148,-0.09357146229893308,5.7447804298395475,2.8,9.236100170605994,727.075983870564,-723.1950661900308,-453.4127977056098,0.0,0.0,441.34665280404954,0.0,4.0,0.04114556016036331,0.0,0.0,1.049548611331437,263.9984568888889,-24.20551857830308,0.435984364785265,5.963789408344098,0.0035330136507421817,53.606010037809185,1.2589630274584873,0.19181255762723753,-736.1758564021289,12.980790212098022
2025-01-01 01:00:00,0.2790433777060776,0.12831431840559718,0.03048650459387482,0.2790433777060776,0.12831431840559715,0.03048650459387482,0.011290535789160045,0.0,0.24365027781435344,0.014102564102564103,0.010000000000000002,0.005058060660676929,0.02542844393319789,0.0,0.0,0.1253976517389305,0.0,0.0029166666666666685,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.003957329015899122,0.0,0.007333206773260926,0.0,0.005430005669075413,0.0,0.1285455346903014,0.09640915101772601,0.07102340316003734,0.0,0.005058060660676929,0.0,0.0,610.6781178803418,11.666666666666686,0.10673611568460623,0.0,0.7452342317328898,0.014102564102564103,0.13333333333333333,596.5755537777778,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,0.0,0.0,46.081962336502414,51.66666666666668,46.10666666666668,0.0,50.9915477554583,0.0,0.0,0.0,46.081962336502414,51.040950737731734,51.065652228868466,50.9915477554583,12.43753247303448,11.432243580672194,-0.0390172675275549,6.027937141099278,2.5,9.236100170605994,561.9359859917539,-651.8816621678128,-457.9713564881722,0.0,0.0,438.91767990404395,0.0,4.0,0.03934737569851905,0.0,0.0,1.0036801871930656,263.9984568888889,-29.688455304459534,0.4343354214358296,6.093103361876666,0.0035624208430688675,58.43747226117354,1.2581963598425967,0.14929904251120177,-663.396108737186,11.51444656937302
2025-01-01 02:00:00,0.35747357018109044,0.12757102351530986,0.19489931073540642,0.35747357018109044,0.12757102351530986,0.19489931073540642,0.011290535789160045,0.0,0.2304138036226996,0.10576923076923077,0.010000000000000002,0.0041859812364222855,0.19071332949898417,0.0,0.0,0.12465435684864319,0.0,0.0029166666666666685,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003957329015899122,0.0,0.007333206773260926,0.0,0.005430005669075413,0.0,0.1285455346903014,0.09640915101772601,0.058777988822099864,0.0,0.0041859812364222855,0.0,0.0,4580.085884102564,18.33333333333337,0.8005208676345467,0.0,5.589256737996673,0.10576923076923077,1.0,4474.316653333333,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,0.0,0.0,41.67276216886591,51.66666666666668,46.10666666666668,0.0,50.643170937070245,0.0,0.0,0.0,41.67276216886591,50.66631313708102,50.67788423708642,50.643170937070245,12.43753247303448,14.84807013341054,-2.8748651086749004,6.372452745809925,1.6500000000000001,9.236100170605994,4144.7652457015265,-612.3448575365067,-808.0678028311357,0.0,0.0,437.9266200503275,0.0,4.0,0.045994869666590006,0.0,0.0,1.173245701329485,263.9984568888889,-65.17945562022922,0.352629616925271,7.801471007208928,0.003592463828057081,38.61152348583117,1.2432931475278965,0.10155519292369264,-623.5332103872094,11.188352850702735
2025-01-01 03:00:00,0.3438345278092892,0.12682772862502256,0.15127161327656483,0.3438345278092892,0.12682772862502256,0.1512716132765648,0.01107662611262496,0.0,0.24166815810692066,0.08108974358974358,0.010000000000000002,0.005058060660676929,0.1462135526158879,0.0,0.0,0.1239110619583559,0.0,0.0029166666666666685,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003743419339364035,0.0,0.007333206773260926,0.0,0.005430005669075413,0.0,0.1285455346903014,0.09640915101772601,0.07102340316003734,0.0,0.005058060660676929,0.0,0.0,3511.3991778119657,18.33333333333337,0.6137326651864858,0.0,4.2850968324641165,0.08108974358974358,0.7666666666666667,3430.3094342222225,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,0.0,0.0,37.67213317224787,51.66666666666668,46.10666666666668,0.0,50.31283608335821,0.0,0.0,0.0,37.67213317224787,50.3363443119904,50.34809842630651,50.31283608335821,12.43753247303448,17.956613880069987,-0.1004881407879618,6.3647760836440455,1.6500000000000001,9.236100170605994,2752.239071476903,-738.0564741150873,-1145.3231055481021,0.0,0.0,436.7216505200761,0.0,4.0,0.05365042658860157,0.0,0.0,1.3685250730320542,263.9984568888889,-50.55865130703653,0.288219669306733,9.28001725149125,0.0036025265338243324,-10.561334362295861,1.2299679247807052,0.1261194141283459,-754.8376001077145,16.781125992627057
2025-01-01 04:00:00,0.37458721598240413,0.12608443373473527,0.13216121076233336,0.3745872159824041,0.12608443373473527,0.13216121076233336,0.01107662611262496,0.0,0.28476058986977915,0.06875,0.010000000000000002,0.008197546587993643,0.12396366417433972,0.0,0.0,0.1231677670680686,0.0,0.0029166666666666685,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003743419339364035,0.0,0.007333206773260926,0.0,0.005430005669075413,0.0,0.1285455346903014,0.09640915101772601,0.11510689477661222,0.0,0.008197546587993643,0.0,0.0,2977.0558246666665,18.33333333333337,0.5203385639624554,0.0,3.6330168796978373,0.06875,0.65,2908.305824666667,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,0.0,0.0,37.19501548435783,51.66666666666668,46.10666666666668,0.0,49.97975280745779,0.0,0.0,0.0,37.19501548435783,50.02142769954073,50.0422651455822,49.97975280745779,12.43753247303448,18.051241313262192,-0.046305455924694525,6.373616665715114,0.55,9.236100170605994,2106.2911697531317,-749.5293862048661,-1287.7989249257632,0.0,0.0,435.7305906663597,0.0,4.0,0.05580443376993989,0.0,0.0,1.423469889366075,263.9984568888889,-18.69632065413122,0.2855080913573491,9.30763768059353,0.0035918675453089255,9.913939267135675,1.2289985947701652,0.1135901030557503,-771.0469630398871,21.51757683502096
2025-01-01 05:00:00,0.4488612933027802,0.13041598366925053,0.12929241747605247,0.4488612933027802,0.13041598366925053,0.12929241747605247,0.01546854202771144,0.0,0.35816839230070985,0.06522435897435898,0.010000000000000002,0.011685864285012216,0.11760655319104024,0.0,0.0,0.12749931700258385,0.0,0.0029166666666666685,1.0,0.03567815473379013,0.02675861605034259,0.01643093152819246,0.0,0.0041712386924342105,0.0,0.01129730333527723,0.0,0.007649819307376682,0.0,0.1343209346029884,0.10074070095224126,0.16408855212836213,0.0,0.011685864285012216,0.0,0.0,2824.3862951965807,18.33333333333337,0.4936545350413038,0.0,3.4467083217646155,0.06522435897435898,0.6166666666666667,2759.161936222222,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,0.0,0.0,36.865297259570774,51.66666666666668,46.10666666666668,0.0,49.655808239435274,0.0,0.0,0.0,36.865297259570774,49.70965610594503,49.736580039199914,49.655808239435274,12.43753247303448,18.022501585121063,-0.0556866313028794,6.549480027749549,-0.25000000000000006,9.236100170605994,1914.0338509652531,-834.1263144720558,-1363.8759889405817,0.0,0.0,458.1988861782677,0.0,4.0,0.05664540068217795,0.0,0.0,1.444921429981274,263.9984568888889,-4.675341469013906,0.2873776268619674,9.311766186225379,0.003610771008881538,15.03014097388236,1.2284891152234059,0.09974421604731676,-857.9060174645263,23.779702992470458
2025-01-01 06:00:00,1.1795973174181154,0.13559082388911536,0.11801259215259398,1.1795973174181154,0.13559082388911536,0.11801259215259396,0.023968695990004993,0.758301961925926,0.32739076206628703,0.05993589743589744,0.010000000000000002,0.00994170543650293,0.10807088671609104,0.0,0.0,0.13267415722244869,0.0,0.0029166666666666685,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00470601288377193,0.0,0.019262683106233063,0.0,0.010894162317201615,0.0,0.13923860185537537,0.1044289513915315,0.13959772345248717,0.0,0.00994170543650293,0.0,0.0,2595.382000991453,18.33333333333337,0.4536284916595764,0.0,3.1672454848647815,0.05993589743589744,0.5666666666666667,2535.4461035555555,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,758.301961925926,0.21666666666666667,35.75120346101239,51.66666666666668,46.10666666666668,0.0,49.8473328147257,0.31856505696127563,844.1032114988816,758.301961925926,35.75120346101239,48.745002033535236,49.84864332403162,48.19252613363408,12.43753247303448,18.043448479848735,-0.05715923747510943,6.287939611128067,0.3,9.236100170605994,1753.9890945546135,-917.4319636627287,-1305.9404956412536,0.0,0.0,466.0134893628175,0.0,4.0,0.055995883707057686,0.0,0.0,1.4283534300168366,263.9984568888889,-1.46590015840357,0.286391192886628,9.312471121666707,0.00360295194987868,-20.734803844186803,1.2284067243017525,0.12038249710565273,-944.5147358978024,27.082772235073683
2025-01-01 07:00:00,2.4847162534846494,0.14839948478565065,0.11543542344416305,2.4847162534846494,0.14839948478565065,0.11543542344416304,0.03993558282757703,2.0999131253333334,0.2731688273750209,0.06169871794871795,0.010000000000000002,0.0041859812364222855,0.11124944220774077,0.0,0.0,0.14548281811898398,0.0,0.0029166666666666685,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004385148368969297,0.0,0.035550434458607734,0.0,0.02041374772760898,0.0,0.15433469667665634,0.11575102250749221,0.058777988822099864,0.0,0.0041859812364222855,0.0,0.0,2671.7167657264954,18.33333333333337,0.4669705061201522,0.0,3.260399763831393,0.06169871794871795,0.5833333333333334,2610.0180477777776,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,2099.9131253333335,0.6,36.66988140860635,51.66666666666668,46.10666666666668,0.0,51.18145798809376,0.6133746666231239,1655.9887431695615,2099.9131253333335,36.66988140860635,49.46320382311652,51.182110292796324,48.603424435925355,12.43753247303448,18.026063741744352,-0.06000025356047374,6.128071741733905,-0.55,9.236100170605994,1770.6843659473134,-1051.1816971048977,-1411.7281033275285,0.0,0.0,507.521449502021,2.440090565957545,4.0,0.05761807248803751,0.0,0.0,1.469732523551087,263.9984568888889,3.174254046325416,0.2862404913948976,9.297928402659998,0.003597114093663482,6.98827837619084,1.2284843312571574,0.12216807191451817,-1079.7802432209105,28.598546116012926
2025-01-01 08:00:00,1.841364925807784,0.14772752078644286,0.11861397893581278,1.841364925807784,0.14772752078644283,0.11861397893581277,0.03659764898258457,1.4582730037037037,0.2730327346599572,0.06346153846153846,0.010000000000000002,0.0041859812364222855,0.11442799769939051,0.0,0.0,0.14481085411977618,0.0,0.0029166666666666685,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0033155999862938598,0.0,0.03328204899629071,0.0,0.02117360701148903,0.0,0.15244768482399618,0.1143357636179971,0.058777988822099864,0.0,0.0041859812364222855,0.0,0.0,2748.0515304615383,18.33333333333337,0.48031252058072804,0.0,3.3535540427980037,0.06346153846153846,0.6,2684.589992,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,1458.2730037037038,0.4166666666666667,37.1025788874875,51.66666666666668,46.10666666666668,0.0,51.252725264075,0.5330809964216041,1432.6128296940306,1458.2730037037038,37.1025788874875,49.89216227304402,51.253856111540976,49.21074993006256,12.43753247303448,18.044141802938263,-0.05169442842112246,5.62118206802525,-1.4,9.236100170605994,1680.2937719092868,-1181.219360419073,-1530.2443652912477,0.0,0.0,414.02404074409543,185.97195001205762,2.634,0.05952289649400227,0.0,0.0,1.5183211290409446,173.84298386133332,48.462565994900665,0.28610636554714386,9.310877123081989,0.0035978728953069456,-14.213339182050671,1.2289845528527874,0.13062568022941623,-1212.4706204808617,31.251260061788987
2025-01-01 09:00:00,1.5085100638205542,0.1407798862380124,0.10820623303660894,1.5085100638205542,0.1407798862380124,0.10820623303660894,0.026250205106016323,1.1666184029629632,0.24746837882849795,0.058173076923076925,0.010000000000000002,0.0033139018121676428,0.10489233122444129,0.0,0.0,0.13786321957134573,0.0,0.0029166666666666685,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0026738709566885965,0.0,0.023576334149327728,0.0,0.017118178249207864,0.0,0.1431841720927556,0.10738812906956667,0.04653257448416239,0.0,0.0033139018121676428,0.0,0.0,2519.04723625641,18.33333333333337,0.44028647719900066,0.0,3.07409120589817,0.058173076923076925,0.55,2460.8741593333334,4474.316653333333,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,673.7704844444445,1166.618402962963,0.3333333333333333,36.964852964243136,51.66666666666668,46.10666666666668,0.0,51.26344360698731,0.4731468221098088,1277.967966518663,1166.618402962963,36.964852964243136,49.748275522105914,51.263565764632084,48.99056932202044,12.43753247303448,18.013913840288637,-0.05582929613800444,5.556686931050979,-0.85,9.236100170605994,1549.132680850254,-1062.2075129403684,-1455.8914799074716,0.0,0.0,349.16234584830346,532.6189554578602,2.0,0.05839553036090477,0.0,0.0,1.4895640637623826,131.99922844444444,136.81457865301238,0.2864812944270195,9.296760773210808,0.003593954157524773,17.65696972432192,1.229731691272106,0.12903401080739102,-1092.6795812874911,30.472068347122768
