Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.559544007169173,0.372225865058547,0.41208725490196074,0.559544007169173,0.37222586505854705,0.41208725490196074,0.026631898383054173,0.5329121087861188,0.0,0.0,0.41208725490196074,0.0,0.372225865058547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004544051535087718,0.0,0.000620844641127071,0.0,0.021467002206839385,0.0,0.0366109553747226,0.0,0.4546766395553077,0.3410074796664807,0.0,0.0,8212.419137481482,18.33333333333337,0.3173333333333334,0.0,12.077086966884531,0.0,0.4666666666666667,8212.419137481482,17598.041008888893,0.0,0.0,80.54936131430617,51.66666666666668,46.10666666666668,0.0,48.924766302225365,0.0,0.0,0.0,125.85837705360338,48.11512905052799,48.924766302225365,47.7103104246793,12.43753247303448,17.98609678100801,-0.06796800322792891,2.5587433021241432,-0.5128323821384244,2.8,9.236100170605994,5030.73382650702,162.72150296758588,653.99838833506,-3689.662581834338,0.0,0.0,725.7154850669682,0.0,3.0,0.18639895027440406,0.0,0.0,1.3594206345934636,197.99884266666666,-217.73821420709058,0.21898791571874446,8.30211133379761,0.0027387767872563357,-63.87657117878827,1.2304237924947492,0.4530695454719999,140.5226866568278,22.198816310758072,0.18202805874899203,790.3857681438077,-136.38737980874777
2025-01-01 01:00:00,0.518496678913138,0.36229282371841126,0.42680465686274505,0.518496678913138,0.36229282371841126,0.42680465686274505,0.0199165355430405,0.49858014337009754,0.0,0.0,0.42680465686274505,0.0,0.36229282371841126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.004203247669956139,0.0,0.0004416686985218557,0.0,0.015271619174562505,0.0,0.015523045078882384,0.0,0.4424731972815289,0.3318548979611466,0.0,0.0,8505.719820962962,18.33333333333337,0.3286666666666668,0.0,12.508411501416122,0.0,0.48333333333333334,8505.719820962962,17598.041008888893,0.0,0.0,78.38937450867839,51.66666666666668,46.10666666666668,0.0,48.10863364520539,0.0,0.0,0.0,122.48339766980997,47.372419792598265,48.10863364520539,47.004312866294704,12.43753247303448,18.049545689812255,-0.059402430694317644,3.289970558269981,1.194680679203938,2.5,9.236100170605994,5467.19808165759,-447.1233384093314,134.45814303035988,-3503.8821532032653,0.0,0.0,685.5223977700978,0.0,3.0,0.17291278119373685,0.0,0.0,1.2610650563947334,197.99884266666666,-220.1619838722065,0.21742049367648336,8.32191587748559,0.002729812663202698,-34.97873626724003,1.230222259308359,0.4530695454719999,-467.05833202786505,19.93499361853367,0.13251805420450347,250.26757499177546,-115.80943196141558
2025-01-01 02:00:00,0.5174560660667359,0.36151236408360965,0.3941276921930446,0.5174560660667359,0.36151236408360965,0.3941276921930446,0.0199165355430405,0.4975395305236953,0.0,0.04091004513422114,0.35321764705882347,0.0,0.36151236408360965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.004203247669956139,0.0,0.0004416686985218557,0.0,0.015271619174562505,0.0,0.015523045078882384,0.0,0.4424731972815289,0.3318548979611466,0.0,0.0,7039.216403555556,18.33333333333337,0.2720000000000001,0.0,10.351788828758169,0.0,0.4,7039.216403555556,17598.041008888893,928.0585185185186,0.0,78.77123813998807,51.66666666666668,46.10666666666668,0.0,48.028323201022914,0.0,0.0,928.0585185185186,123.08005959373136,47.47953384718403,48.02882431366458,47.20463805762293,12.43753247303448,18.051957646739172,-0.05666932267863777,2.8516562304654554,1.3497054083267188,1.6500000000000001,9.236100170605994,4055.268740305703,-693.2214185849742,-81.84009587973033,-3459.608923326371,0.0,0.0,684.4817849236955,0.0,3.0,0.16107323428988768,0.0,0.0,1.1747184093689007,197.99884266666666,-208.82052484717764,0.21725317386697038,8.321109780466195,0.0027281420344356425,13.903135828687901,1.230213247199566,0.4530695454719999,-712.7452413849568,19.523822799982486,0.07994538662008033,38.4762832474594,-120.31637912718973
2025-01-01 03:00:00,0.5161882506435792,0.360731904448808,0.6181308823529411,0.5161882506435791,0.360731904448808,0.6181308823529411,0.019689332966286114,0.49649891767729315,0.0,0.0,0.6181308823529411,0.0,0.360731904448808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.003976045093201754,0.0,0.0004416686985218557,0.0,0.015271619174562505,0.0,0.015523045078882384,0.0,0.4424731972815289,0.3318548979611466,0.0,0.0,12318.628706222222,20.000000000000057,0.4760000000000001,0.0,18.115630450326798,0.0,0.7,12318.628706222222,17598.041008888893,0.0,0.0,85.18944148045034,51.66666666666668,46.10666666666668,0.0,51.38821797823955,0.0,0.0,0.0,133.10850231320367,51.42167812718392,51.43840820165611,51.38821797823955,12.43753247303448,19.52655067511622,-0.17744686775169308,2.6030761941253835,1.1386832145810348,1.6500000000000001,9.236100170605994,8613.484446383065,-545.8370269664254,-0.3297793732564526,-4129.5516496993705,0.0,0.0,683.213969500539,0.0,3.0,0.17654911483990562,0.0,0.0,1.2875850930451067,197.99884266666666,-258.80657964032537,0.1982558539174061,9.009852974317202,0.002728887036720513,-65.5558204049822,1.2240171820671588,0.4530695454719999,-565.4410671204864,19.60404015406109,0.10155577462151409,129.3264146952665,-129.65619406852295
2025-01-01 04:00:00,0.5233553012176486,0.36541346938009284,0.47095686274509796,0.5233553012176486,0.3654134693800928,0.47095686274509796,0.019808855947065156,0.5035464452705835,0.0,0.0,0.47095686274509796,0.0,0.36541346938009284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003976045093201754,0.0,0.0004450282474457035,0.0,0.015387782606417698,0.0,0.01632848609712628,0.0,0.44975589670297755,0.33731692252723305,0.0,0.0,9385.621871407408,20.000000000000057,0.36266666666666675,0.0,13.802385105010892,0.0,0.5333333333333333,9385.621871407408,17598.041008888893,0.0,0.0,82.02442769568117,51.66666666666668,46.10666666666668,0.0,50.57263333797019,0.13898064502399723,365.476183324343,0.0,128.1631682745018,50.38409460212892,50.600775059856005,50.26168351232248,12.43753247303448,19.663830861982476,-0.06975617554781118,2.375814867339462,1.189968127883014,0.55,9.236100170605994,5288.719410471259,-1068.7662554635833,-141.552913781766,-4570.539015961082,0.0,0.0,689.8712311151069,0.0,3.0,0.18198855381949333,0.0,0.0,1.3272553035188133,197.99884266666666,-216.2346760901724,0.19535457149920407,9.053516962001499,0.002714373145282699,23.8548592200861,1.2228773302327829,0.4530695454719999,-1088.9386096770747,20.172354213491406,0.09999851561587668,-13.065592540328566,-128.4873212414374
2025-01-01 05:00:00,0.567643119691767,0.3871139453588688,0.42032033536648145,0.567643119691767,0.3871139453588688,0.42032033536648145,0.027864922678120827,0.5397781970136462,0.0,0.08182009026844228,0.33850024509803917,0.0,0.3871139453588688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004430450246710526,0.0,0.0006586955590024227,0.0,0.022775776872407876,0.0,0.02362626986848765,0.0,0.4786898646746789,0.35901739850600906,0.0,0.0,6745.915720074075,18.33333333333337,0.2606666666666667,0.0,9.920464294226578,0.0,0.38333333333333336,6745.915720074075,17598.041008888893,1856.117037037037,0.0,83.57836108221272,51.66666666666668,46.10666666666668,0.0,50.8567142522788,0.4649760665197385,1272.8476608954807,1856.117037037037,130.59118919095738,49.32174786536555,50.856714252278806,48.55426467190894,12.43753247303448,18.11131485759717,-0.05831039197039788,1.1772330408677183,0.2745163749531002,-0.25000000000000006,9.236100170605994,3163.4989194550226,-829.5893682433084,-172.61013224859835,-4174.694797107525,0.0,0.0,732.1336718312062,0.0,3.0,0.1726303589582699,0.0,0.0,1.2590053311978018,197.99884266666666,-139.85567534273224,0.2166638740421438,8.347238000203719,0.002733235735980423,52.970080416775254,1.2287653682068644,0.4530695454719999,-851.8922305316809,22.3028622883725,0.07848997385646193,-21.888470688810163,-150.7216615597882
2025-01-01 06:00:00,0.559529053796745,0.37819368235300893,0.3826524509803921,0.5595290537967451,0.3781936823530089,0.3826524509803921,0.032010650344659365,0.5275184034520858,0.0,0.0,0.3826524509803921,0.0,0.37819368235300893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.00499845668859649,0.0,0.0007592580567895998,0.0,0.026252935599273275,0.0,0.023260160314740427,0.0,0.46471495497406123,0.3485362162305458,0.0,0.0,7625.817770518519,18.33333333333337,0.29466666666666674,0.0,11.214437897821348,0.0,0.43333333333333335,7625.817770518519,17598.041008888893,0.0,0.0,84.97941881957082,51.66666666666668,46.10666666666668,0.0,51.51488250536203,0.052045226147065714,142.26245827531673,0.0,132.7803419055794,49.85631612156565,51.51488250536203,49.027032929667456,12.43753247303448,18.090933420098676,-0.04787076419411213,1.7498950164835447,0.042254932989931104,0.3,9.236100170605994,4065.8421905480636,-841.5364166017284,-93.67371030918096,-4030.2070983350877,0.0,0.0,649.0652934525608,0.0,1.8495,0.17236956547351648,0.0,0.0,1.2571033459987466,122.06628650399999,-178.83377508792856,0.2161656298317369,8.326737782871014,0.002723738228681133,-113.5498716657458,1.2288577220566033,0.4530695454719999,-863.2172387827945,21.680822181066116,0.09256407485260383,43.07400526888556,-136.74771557806653
2025-01-01 07:00:00,0.5794814848157432,0.3838880256185695,0.4382798980753976,0.5794814848157434,0.38388802561856955,0.4382798980753975,0.03936712644169792,0.5401143583740454,0.0,0.04091004513422114,0.39736985294117644,0.0,0.3838880256185695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004657652823464912,0.0,0.0009756130074853972,0.0,0.0337338606107476,0.0,0.02826365754928585,0.0,0.470226186968671,0.3526696402265032,0.0,0.0,7919.118454,18.33333333333337,0.30600000000000005,0.0,11.645762432352939,0.0,0.45,7919.118454,17598.041008888893,928.0585185185186,0.0,84.33830248059294,51.66666666666668,46.10666666666668,0.0,51.02692275613171,0.15731540107417302,422.3470099818226,928.0585185185186,131.77859762592647,49.51540969608559,51.02692275613171,48.759653166062535,12.43753247303448,18.016142590160495,-0.06250997464917342,1.1904971791832712,-0.10843722130155677,-0.55,9.236100170605994,4001.4150664152166,-1016.9660330450672,-160.48318752327677,-4328.53692902373,0.0,0.0,596.050512481403,4.7715905635868205,0.7497750000000001,0.17671371608284656,0.0,0.0,1.2887855414693294,49.48486075346667,-185.21697104245672,0.21574500167922014,8.270271019499004,0.0027056330374911055,-61.79488247433469,1.2291867084787431,0.4530695454719999,-1039.3461334162698,22.380100371202595,0.09393332638629226,-19.58979823051961,-140.89338929275715
2025-01-01 08:00:00,0.6631642747701958,0.4128643417972231,0.5347663188669477,0.6631642747701958,0.41286434179722303,0.5347663188669476,0.06352217629077068,0.5996420984794251,0.0,0.049092054161065365,0.4856742647058823,0.0,0.4128643417972231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0035216399396929823,0.0,0.001686493559771589,0.0,0.05831404279130612,0.0,0.04915630941646088,0.0,0.5078206623604735,0.380865496770355,0.0,0.0,9678.922554888888,18.33333333333337,0.37400000000000005,0.0,14.23370963954248,0.0,0.55,9678.922554888888,17598.041008888893,1113.6702222222223,0.0,85.03191930288371,51.66666666666668,46.10666666666668,0.0,51.49588989935156,0.5240745448955381,1424.844765175231,1113.6702222222223,132.8623739107558,49.813948134581665,51.49588989935156,48.97297725219673,12.43753247303448,18.021248758102566,-0.06089800650342673,0.46106612763411026,-0.694178091164874,-1.4,9.236100170605994,5545.1828542821895,-1091.1656399844835,-233.98279001627728,-4705.204531721935,0.0,0.0,693.5504430129627,317.3838782172081,0.9990000000000001,0.18324597972694937,0.0,0.0,1.3364257989671606,65.933614608,-122.08561189772564,0.2160754691932132,8.280766370548598,0.0027093875430959525,117.57872885915425,1.2297398605533567,0.4530695454719999,-1114.6167075789822,23.451067594498713,0.10431976039249749,-97.79857528352547,-136.18421473275183
2025-01-01 09:00:00,0.6029064093009129,0.3914591103895868,0.47754332711671454,0.6029064093009129,0.3914591103895868,0.47754332711671454,0.04378860542432868,0.5591178038765842,0.0,0.06545607221475383,0.41208725490196074,0.0,0.3914591103895868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0028400322094298243,0.0,0.0011509814613102519,0.0,0.03979759175358861,0.0,0.037172323357135016,0.0,0.4792803538169585,0.3594602653627188,0.0,0.0,8212.419137481482,18.33333333333337,0.3173333333333334,0.0,12.077086966884531,0.0,0.4666666666666667,8212.419137481482,17598.041008888893,1484.8936296296297,0.0,88.81959023776498,51.66666666666668,46.10666666666668,0.0,51.83126140428623,0.30055885145359057,816.8665923347974,1484.8936296296297,138.78060974650776,51.25350106342247,51.833547935141205,50.962334362135614,12.43753247303448,18.052196008106694,-0.06094254828246566,0.5164568093716627,-0.45300928557796016,-0.85,9.236100170605994,4311.455511021535,-795.176562783426,-144.1345437379018,-4503.213136118046,0.0,0.0,605.6252225391926,845.8806136020937,0.5495250000000002,0.18034047593805713,0.0,0.0,1.315235755789906,36.26843800546667,-3.375712881092444,0.2182812807266573,8.336350486243306,0.0027411353885490267,262.6622293501949,1.2302026674411473,0.4530695454719999,-817.5676662188691,22.391103435443142,0.10358524909504944,-56.841898559948476,-87.2926451779533
