Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.6348250090220713,0.32398012822285066,0.0,0.010580416817034522,0.0053996688037141775,0.0,0.03925331846228048,0.0,0.5955716905597909,0.0,0.0,0.0,0.0,0.32398012822285066,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.03612065216111089,0,On,0.16359818626265646,0,On,0.3903489904410459,0.2927617428307843,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.305319215416112,51.666666666666686,46.10666666666668,0.0,50.779023097179916,0.0,0.0,0.0,20.305319215416112,47.74064674929595,50.779023097179916,46.22145857535397,12.43753247303448,18.99702728674155,0.0,2.8,9.236100170605994,-303.72267477339153,-967.0628814285257,-0.0,-0.0,739.4998081356425,0.0,2.0,0.0458143731142418,0.0,0,0.8264060078462198,131.99922844444444,-76.15960148050847,0.2333554913495669,9.202350024243955,0.003111767350201825,0.5097870101869937,1.2259482885798458
2025-01-01 00:11:00,0.6348250090220713,0.32398012822285066,0.0,0.010580416817034522,0.0053996688037141775,0.0,0.03925331846228048,0.0,0.5955716905597909,0.0,0.0,0.0,0.0,0.32398012822285066,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.03612065216111089,0,On,0.16359818626265646,0,On,0.3903489904410459,0.2927617428307843,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.359803552150368,51.666666666666686,46.10666666666668,0.0,50.77552742686991,0.0,0.0,0.0,20.359803552150368,47.737797067860015,50.77552742686991,46.21893188835508,12.43753247303448,18.916791284151085,0.0,2.8,9.236100170605994,-294.8023052752402,-960.5004194700015,-0.0,-0.0,739.4998081356425,0.0,2.0,0.045730013037652735,0.0,0,0.8248843091002448,131.99922844444444,-73.80169394088136,0.2345278920897044,9.165763332036061,0.003111770746386226,0.7121086240472856,1.2262850761215243
2025-01-01 00:12:00,0.6348250090220713,0.32398012822285066,0.0,0.010580416817034522,0.0053996688037141775,0.0,0.03925331846228048,0.0,0.5955716905597909,0.0,0.0,0.0,0.0,0.32398012822285066,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.03612065216111089,0,On,0.16359818626265646,0,On,0.3903489904410459,0.2927617428307843,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.41256123951574,51.666666666666686,46.10666666666668,0.0,50.772023760005624,0.0,0.0,0.0,20.41256123951574,47.734939740003895,50.772023760005624,46.21639773000303,12.43753247303448,18.838999450557857,0.0,2.8,9.236100170605994,-286.1952237067775,-954.1541171530787,-0.0,-0.0,739.4998081356425,0.0,2.0,0.045648194436447395,0.0,0,0.8234084538392537,131.99922844444444,-71.54091468934136,0.2356710130192771,9.129802292097107,0.0031117754891277,0.9081264764520647,1.2266117800060898
2025-01-01 00:13:00,0.6348250090220713,0.32398012822285066,0.0,0.010580416817034522,0.0053996688037141775,0.0,0.03925331846228048,0.0,0.5955716905597909,0.0,0.0,0.0,0.0,0.32398012822285066,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.03612065216111089,0,On,0.16359818626265646,0,On,0.3903489904410459,0.2927617428307843,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.46368925472431,51.666666666666686,46.10666666666668,0.0,50.76851235327722,0.0,0.0,0.0,20.46368925472431,47.73207500804834,50.76851235327722,46.21385633543391,12.43753247303448,18.763514321963626,0.0,2.8,9.236100170605994,-277.9001025399042,-948.0113065661045,-0.0,-0.0,739.4998081356425,0.0,2.0,0.045568775528980095,0.0,0,0.8219758845862836,131.99922844444444,-69.38860410944243,0.23678633703157193,9.095039313348288,0.0031117815357641267,1.098188555942098,1.2269289617658168
2025-01-01 00:14:00,0.6348250090220713,0.32398012822285066,0.0,0.010580416817034522,0.0053996688037141775,0.0,0.03925331846228048,0.0,0.5955716905597909,0.0,0.0,0.0,0.0,0.32398012822285066,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.03612065216111089,0,On,0.16359818626265646,0,On,0.3903489904410459,0.2927617428307843,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.513272884162085,51.666666666666686,46.10666666666668,0.0,50.76499344895866,0.0,0.0,0.0,20.513272884162085,47.729203100704204,50.76499344895866,46.21130792657698,12.43753247303448,18.690215021502112,0.0,2.8,9.236100170605994,-269.9091334552662,-942.0608161769658,-0.0,-0.0,739.4998081356425,0.0,2.0,0.045491631688705375,0.0,0,0.8205843533104461,131.99922844444444,-67.34812541394298,0.23787515402623965,9.0614112877495,0.0031117888460127064,1.282601168410718,1.227237114828059
2025-01-01 00:15:00,0.5305327123244556,0.30486929223250786,0.0,0.008842211872074261,0.0050811548705417976,0.0,0.026727608438669448,0.0,0.5038051038857861,0.0,0.0,0.0,0.0,0.30486929223250786,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.023594942137499856,0,On,0.0973127142424422,0,On,0.36486787578725544,0.2736509068404415,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.561388450952524,51.666666666666686,46.10666666666668,0.0,50.761467276645526,0.0,0.0,0.0,20.561388450952524,47.726324234713076,50.761467276645526,46.20875271374686,12.43753247303448,18.61899338840955,0.0,2.8,9.236100170605994,-364.7207071724006,-936.292634266344,-0.0,-0.0,636.9911894637921,0.0,2.0,0.04541665141473593,0.0,0,0.8192318487432921,131.99922844444444,-65.41926236984884,0.23893861043730208,9.028861812734647,0.003111797381686311,0.9265352675960425,1.227536680546787
2025-01-01 00:16:00,0.5305327123244556,0.30486929223250786,0.0,0.008842211872074261,0.0050811548705417976,0.0,0.026727608438669448,0.0,0.5038051038857861,0.0,0.0,0.0,0.0,0.30486929223250786,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.023594942137499856,0,On,0.0973127142424422,0,On,0.36486787578725544,0.2736509068404415,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.61062880231449,51.666666666666686,46.10666666666668,0.0,50.75793405458733,0.0,0.0,0.0,20.61062880231449,47.72343861610527,50.75793405458733,46.206190896864236,12.43753247303448,18.54616781049791,0.0,2.8,9.236100170605994,-356.9001119788692,-930.4084647091908,-0.0,-0.0,636.9911894637921,0.0,2.0,0.045339959249174416,0.0,0,0.8178484648384915,131.99922844444444,-63.48283673347059,0.2400313474740169,8.994775992080175,0.00311180354624691,1.110034484352715,1.2278431457896637
2025-01-01 00:17:00,0.5305327123244556,0.30486929223250786,0.0,0.008842211872074261,0.0050811548705417976,0.0,0.026727608438669448,0.0,0.5038051038857861,0.0,0.0,0.0,0.0,0.30486929223250786,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.023594942137499856,0,On,0.0973127142424422,0,On,0.36486787578725544,0.2736509068404415,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.658454703729582,51.666666666666686,46.10666666666668,0.0,50.754393615651956,0.0,0.0,0.0,20.658454703729582,47.72054608702666,50.754393615651956,46.203622322714025,12.43753247303448,18.475343818448803,0.0,2.8,9.236100170605994,-349.37318182241006,-924.6995249086065,-0.0,-0.0,636.9911894637921,0.0,2.0,0.04526535255517312,0.0,0,0.8165026989585465,131.99922844444444,-61.66484637759591,0.24109954728215272,8.962361859074036,0.0031118109298480827,1.288347193793049,1.2281413337233553
2025-01-01 00:18:00,0.5305327123244556,0.30486929223250786,0.0,0.008842211872074261,0.0050811548705417976,0.0,0.026727608438669448,0.0,0.5038051038857861,0.0,0.0,0.0,0.0,0.30486929223250786,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.023594942137499856,0,On,0.0973127142424422,0,On,0.36486787578725544,0.2736509068404415,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.70492966203496,51.666666666666686,46.10666666666668,0.0,50.75084617011989,0.0,0.0,0.0,20.70492966203496,47.71764684598348,50.75084617011989,46.201047183915286,12.43753247303448,18.406431432241245,0.0,2.8,9.236100170605994,-342.11728588682274,-919.1574675962006,-0.0,-0.0,636.9911894637921,0.0,2.0,0.0451927385786209,0.0,0,0.8151928779919533,131.99922844444444,-59.951007754414334,0.24214415247187362,8.9303135736132,0.003111819497448777,1.461702162108784,1.2284316113183094
2025-01-01 00:19:00,0.5305327123244556,0.30486929223250786,0.0,0.008842211872074261,0.0050811548705417976,0.0,0.026727608438669448,0.0,0.5038051038857861,0.0,0.0,0.0,0.0,0.30486929223250786,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0031326663011695902,0.0,On,0.023594942137499856,0,On,0.0973127142424422,0,On,0.36486787578725544,0.2736509068404415,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,7225.082102222223,Off,0.0,0.0,20.750112334790344,51.666666666666686,46.10666666666668,0.0,50.74729191883064,0.0,0.0,0.0,20.750112334790344,47.71474108256927,50.74729191883064,46.19846566443859,12.43753247303448,18.339347548458605,-0.04954134043030933,2.8,9.236100170605994,-335.1209376557632,-913.7745910015299,-0.0,-0.0,636.9911894637921,0.0,2.0,0.045122031627176956,0.0,0,0.8139174562083995,131.99922844444444,-58.337536118025454,0.2431660347390544,8.899218242265185,0.0031118292155754407,1.6303108831935074,1.2287143175835118
