Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.28157213387356,51.666666666666686,46.10666666666668,0.0,50.20569052786616,0.0,0.0,0.0,41.28157213387356,48.9260407368748,50.20569052786616,48.286215841379125,12.43753247303448,13.493038539189403,0.0,-0.950750694933071,4.5759204563474825,2.8,9.236100170605994,-2164.8783582920523,6700.645167087932,-949.2573456086755,-2343.5169607759644,-0.0,-0.0,368.65209183501656,0.0,3.0,0.16817030699584654,0.0,0.0,0.997944456610879,197.99884266666666,-190.0134893511046,0.29681900458590044,6.153754931617538,0.0027929152725225596,-77.71232789999671,1.2460887425708447,1.3592086364159996,6643.882997906963,56.76216918096991,0.25244908558822776,-584.2718513286713,-364.98549428000416
2025-01-01 00:01:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.35592452952869,51.666666666666686,46.10666666666668,0.0,50.2017572964837,0.0,0.0,0.0,41.35592452952869,48.92256462319716,50.2017572964837,48.282968286553896,12.43753247303448,13.425642098666337,0.0,-0.5940178130539412,4.47326806849409,2.8,9.236100170605994,-2159.432446690581,6066.985740928603,-910.7425359388112,-2322.444100490861,-0.0,-0.0,368.65209183501656,0.0,3.0,0.16771520375804683,0.0,0.0,0.9952438148539542,197.99884266666666,-205.64043803473677,0.29897892678923516,6.140526054390602,0.0027927477084406585,-76.99015594967052,1.2500227649350837,1.3592086364159996,6011.985086933331,55.00065399527165,0.251564261276736,-548.5700815769972,-362.17245436181406
2025-01-01 00:02:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.428424268126456,51.666666666666686,46.10666666666668,0.0,50.197817414412434,0.0,0.0,0.0,41.428424268126456,48.91908224867803,50.197817414412434,48.279714665810836,12.43753247303448,13.359831681621104,0.0,-0.26780187244833875,4.374474329068114,2.8,9.236100170605994,-2154.7277718181294,5487.682247759463,-872.7941805583055,-2301.939379908984,-0.0,-0.0,368.65209183501656,0.0,3.0,0.16727045368586566,0.0,0.0,0.9926046101272751,197.99884266666666,-221.44048374416175,0.30024727138283513,6.107005814889964,0.0027925822239634416,-76.28395998983912,1.2503100161346519,1.3592086364159996,5434.143284660609,53.53896309885425,0.2507097481350041,-514.4278314088151,-358.3663491494903
2025-01-01 00:03:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.49918511698532,51.666666666666686,46.10666666666668,0.0,50.193871049218046,0.0,0.0,0.0,41.49918511698532,48.91559376932035,50.193871049218046,48.27645512937151,12.43753247303448,13.295509665166419,0.0,0.030545626000816367,4.279563127180449,2.8,9.236100170605994,-2150.9297565447077,4957.864116727792,-836.194725646058,-2281.967476462601,-0.0,-0.0,368.65209183501656,0.0,3.0,0.16683542252060105,0.0,0.0,0.9900230786572785,197.99884266666666,-237.61437191712304,0.30149254261952835,6.074301122477239,0.0027924182950709924,-75.59255598270472,1.2505908999182034,1.3592086364159996,4905.66617870628,52.1979380215116,0.2498860647832544,-481.8292815818739,-354.3654440641841
2025-01-01 00:04:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.56830641693912,51.666666666666686,46.10666666666668,0.0,50.18991835817834,0.0,0.0,0.0,41.56830641693912,48.912099331547296,50.18991835817834,48.27318981823177,12.43753247303448,13.232590816060586,0.0,0.3034365780419274,4.188504004181741,2.8,9.236100170605994,-2137.374764487091,4473.259181859159,-800.8706646854415,-2262.4974110468643,-0.0,-0.0,368.65209183501656,0.0,3.0,0.1664095572249695,0.0,0.0,0.9874959386488527,197.99884266666666,-243.52944527524295,0.3027160463841155,6.042364620158744,0.0027922558884422395,-74.91513680020311,1.2508657799238303,1.3592086364159996,4422.2814634817105,50.97771837744857,0.24909325144595285,-450.74067425709393,-350.1299904283476
2025-01-01 00:05:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.635733616183124,51.666666666666686,46.10666666666668,0.0,50.18595948958771,0.0,0.0,0.0,41.635733616183124,48.90859907341701,50.18595948958771,48.26991886533167,12.43753247303448,13.171122158050816,0.0,0.5530733221650386,4.101250672149418,2.8,9.236100170605994,-2116.6637622645203,4029.9544518687057,-766.8536146908407,-2243.539371793334,-0.0,-0.0,368.65209183501656,0.0,3.0,0.16599319863524253,0.0,0.0,0.9850252126687269,197.99884266666666,-241.77648230620332,0.30391649807801,6.0107183177130095,0.0027920949725822757,-74.25213849495806,1.2511344426968218,1.3592086364159996,3980.0880321313007,49.86641973740508,0.24833119889722027,-421.123913977438,-345.72970071340274
2025-01-01 00:06:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.701443126148014,51.666666666666686,46.10666666666668,0.0,50.18199459667113,0.0,0.0,0.0,41.701443126148014,48.905093137581225,50.18199459667113,48.266642408036276,12.43753247303448,13.111124107825303,0.0,0.781466469265699,4.017740132299619,2.8,9.236100170605994,-2094.2750602522856,3624.378466171484,-734.1513713385132,-2225.0952797758346,-0.0,-0.0,368.65209183501656,0.0,3.0,0.16558650753556425,0.0,0.0,0.9826118548309076,197.99884266666666,-237.83187231146724,0.3050931322334548,5.9803879445875365,0.0027919355150747803,-73.6037465669511,1.251396790921466,1.3592086364159996,3575.5243940013556,48.8540721701286,0.24759963846953822,-392.9364138122934,-341.2149575262198
2025-01-01 00:07:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.76548078392184,51.666666666666686,46.10666666666668,0.0,50.17802383478464,0.0,0.0,0.0,41.76548078392184,48.901581668677906,50.17802383478464,48.26336058562455,12.43753247303448,13.052557415020791,0.0,0.9904516830497864,3.9378962395753145,2.8,9.236100170605994,-2072.257414896132,3253.270483715304,-702.7601905570527,-2207.148815252667,-0.0,-0.0,368.65209183501656,0.0,3.0,0.16518923964111878,0.0,0.0,0.9802544155175504,197.99884266666666,-233.7606914784817,0.3062463769225441,5.950342607849177,0.0027917774831354774,-72.96958464131875,1.2516529882612175,1.3592086364159996,3205.3389507113625,47.93153300394168,0.2468981712866804,-366.1324210240737,-336.627769532979
2025-01-01 00:08:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.82791447765631,51.666666666666686,46.10666666666668,0.0,50.17404735513832,0.0,0.0,0.0,41.82791447765631,48.89806480748533,50.17404735513832,48.26007353365884,12.43753247303448,12.995363873081121,0.0,1.1817049572375409,3.861632401354811,2.8,9.236100170605994,-2051.0439792096204,2913.653417099953,-672.6684360488468,-2189.6781227684137,-0.0,-0.0,368.65209183501656,0.0,3.0,0.164801020637009,0.0,0.0,0.9779506734954114,197.99884266666666,-230.01794827622354,0.3073770604563394,5.921055731605396,0.0027916208448506992,-72.3490974415267,1.2519032817758948,1.3592086364159996,2866.5629349162805,47.090482183672655,0.24622629062700604,-340.6639982912331,-332.0044377576138
2025-01-01 00:09:00,0.2610983188563117,0.11851527325179691,0.0051484121862841944,0.004351638647605195,0.001975254554196615,8.580686977140324e-05,0.020938600935782176,0.0,0.2301597179205295,0.0,0.010000000000000002,0.0051484121862841944,0.0,0.0,0.0,0.11559860658513024,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005086641081871345,0.0,On,0.00037872248578260025,0.0,On,0.01547323736812823,0,On,0.0037361568561206106,0,On,0.11647120100561746,0.08735340075421306,On,0.07229208561756852,0,On,0.0051484121862841944,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,36646.784017777776,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2828.1362222222224,Off,0.0,0.0,41.888812684605554,51.666666666666686,46.10666666666668,0.0,50.170065302802634,0.0,0.0,0.0,41.888812684605554,48.89454268906525,50.170065302802634,48.25678138219655,12.43753247303448,12.939484763423565,0.0,1.3567565589351294,3.788853837851481,2.8,9.236100170605994,-2030.5652278108707,2602.809058230116,-643.8571642767542,-2172.6614992937557,-0.0,-0.0,368.65209183501656,0.0,3.0,0.1644214711242795,0.0,0.0,0.9756983773617836,197.99884266666666,-226.55582035213178,0.30848604624717685,5.8927440772674275,0.0027914655695692884,-71.74172445377611,1.2521479213415396,1.3592086364159996,2556.485711749694,46.323346480422,0.24558340099121798,-316.48181807630505,-327.3753462004492
