Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.2716707363731223,0.24246535019298748,1.4614157673124477,0.037861178939552036,0.004041089169883124,0.02435692945520746,0.09767692924107906,0.43455422379871,1.6994395833333333,0.04000000000000001,0.0,0.004753267312447761,1.4566625,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,On,28343.233696312556,12.222222222222285,0.8000000000000002,7508.661678131886,42.69056973888888,1.6994395833333333,1,34152.45579111111,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,57.50373031834897,51.666666666666686,46.10666666666668,0.0,50.16970187444342,0.0,0.0,0.0,89.84957862242027,50.20420410576638,50.221455221427874,50.16970187444342,12.43753247303448,12.050338624799636,0.0,7.0875366311577235,-0.5503348832599736,-2.782579145516966,2.8,9.236100170605994,27176.966393011826,4907.337198224389,1605.1040604369032,1921.8447647061466,-1619.1863722439584,-0.0,-0.0,578.7205300817498,0.0,2.0,0.13431408471121928,0.0,0.0,0.6448536893988891,131.99922844444444,-125.80146113852204,0.3101469481122737,5.241495240420111,0.0026544289339502872,-19.5472972419043,1.2524968296356376,0.47084682531807165,-2630.9048525402773,29.580372632779977,0.3624556363775999,1582.5619831788717,22.54207725803148,0.29390527353314777,2138.2570838264915,-216.41231912034473
2025-01-01 00:01:00,2.2716707363731223,0.24246535019298748,1.4614157673124477,0.037861178939552036,0.004041089169883124,0.02435692945520746,0.09767692924107906,0.43455422379871,1.6994395833333333,0.04000000000000001,0.0,0.004753267312447761,1.4566625,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,On,28343.233696312556,12.222222222222285,0.8000000000000002,7508.661678131886,42.69056973888888,1.6994395833333333,1,34152.45579111111,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,57.15529690939349,51.666666666666686,46.10666666666668,0.0,50.160138371205505,0.0,0.0,0.0,89.30515142092733,50.19524462783382,50.21279775614799,50.160138371205505,12.43753247303448,12.272537689973348,0.0,7.342618242876082,-0.26649596294146016,-2.709813281900631,2.8,9.236100170605994,27086.26420254071,4739.808056522123,1470.5411662810395,1884.8833105168312,-1678.6957714735809,-0.0,-0.0,578.7205300817498,0.0,2.0,0.13598405971175218,0.0,0.0,0.6528713857009032,131.99922844444444,-156.9942523800155,0.30653027346595274,5.377141322487727,0.002654395007951209,-21.119560581203398,1.2551776541761368,0.4719090591663407,-2793.7156914222687,24.862069812504753,0.3624556363775999,1448.4880173532413,22.053148927798492,0.2932877968841472,2105.9522835674284,-221.06897305059715
2025-01-01 00:02:00,0.5722311530397891,0.24246535019298748,0.004753267312447761,0.009537185883996485,0.004041089169883124,7.922112187412934e-05,0.09767692924107906,0.43455422379871,0.0,0.04000000000000001,0.0,0.004753267312447761,0.0,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,56.815128063109945,51.666666666666686,46.10666666666668,0.0,50.15063305853738,0.0,0.0,0.0,88.77363759860928,50.18633943823041,50.20419262807693,50.15063305853738,12.43753247303448,12.489307789762501,0.0,7.581803831212786,-0.005111366363198061,-2.6394951110991816,2.8,9.236100170605994,-1346.2934521408392,-2926.5091408683693,1346.664920644583,1851.7851510039693,-1737.5775538200874,-0.0,-0.0,578.7205300817498,0.0,2.0,0.13760486667671903,0.0,0.0,0.6606530219560248,131.99922844444444,-187.43642840250152,0.3021885852457999,5.488619891016349,0.0026543584314429897,-22.64359186588423,1.2542251344508932,0.4729029297775191,-2947.0086607866037,20.49951991823468,0.3624556363775999,1325.0205611296399,21.64435951494301,0.29268985319680046,2074.8366438719377,-223.0514928679684
2025-01-01 00:03:00,0.5722311530397891,0.24246535019298748,0.004753267312447761,0.009537185883996485,0.004041089169883124,7.922112187412934e-05,0.09767692924107906,0.43455422379871,0.0,0.04000000000000001,0.0,0.004753267312447761,0.0,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,56.881740210140215,51.666666666666686,46.10666666666668,0.0,50.141184559311185,0.0,0.0,0.0,88.87771907834409,50.177487249280254,50.19563859426479,50.141184559311185,12.43753247303448,12.436239205843677,0.0,7.501787909563931,0.23563739035294884,-2.5712673664557846,2.8,9.236100170605994,-1338.2500628507453,-2873.2836669392836,1232.569019512837,1820.0741540259035,-1723.0872651385075,-0.0,-0.0,578.7205300817498,0.0,2.0,0.13720882605623594,0.0,0.0,0.6587515962357108,131.99922844444444,-193.88332779398752,0.3032396097574964,5.461025723535489,0.0026543191857155922,-22.250215947075144,1.2544582284530101,0.47257067805800823,-2895.659273350543,22.375606411259245,0.3624556363775999,1211.300636658738,21.268382854099023,0.2921085152997479,2044.7425763987453,-224.66842237284155
2025-01-01 00:04:00,0.5722311530397891,0.24246535019298748,0.004753267312447761,0.009537185883996485,0.004041089169883124,7.922112187412934e-05,0.09767692924107906,0.43455422379871,0.0,0.04000000000000001,0.0,0.004753267312447761,0.0,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,56.94625589280417,51.666666666666686,46.10666666666668,0.0,50.13172514751438,0.0,0.0,0.0,88.97852483250651,50.168624681698,50.18707444878981,50.13172514751438,12.43753247303448,12.384551191037875,0.0,7.427633493349926,0.4574160907740706,-2.504901027242415,2.8,9.236100170605994,-1326.6512884189517,-2824.378206542729,1127.4664276188466,1790.1924808029653,-1709.0207184025094,-0.0,-0.0,578.7205300817498,0.0,2.0,0.13682261749746688,0.0,0.0,0.6568973751051784,131.99922844444444,-196.3511000981921,0.30426719606110836,5.43445809850064,0.00265428062895046,-21.86657699367613,1.2546853421030393,0.47226255649326826,-2848.132052806575,23.753846263845922,0.3624556363775999,1106.5413955097542,20.92503210909231,0.2915419254148825,2015.561041328744,-225.36856052577892
2025-01-01 00:05:00,0.5722311530397891,0.24246535019298748,0.004753267312447761,0.009537185883996485,0.004041089169883124,7.922112187412934e-05,0.09767692924107906,0.43455422379871,0.0,0.04000000000000001,0.0,0.004753267312447761,0.0,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,57.00878983330104,51.666666666666686,46.10666666666668,0.0,50.12225517234593,0.0,0.0,0.0,89.07623411453287,50.15975206212725,50.178500507017915,50.12225517234593,12.43753247303448,12.334167956742213,0.0,7.3586784215030105,0.6617552878694409,-2.4401769536433617,2.8,9.236100170605994,-1311.3445188333308,-2778.952905832056,1030.631028029786,1761.8218226297301,-1695.3537603992822,-0.0,-0.0,578.7205300817498,0.0,2.0,0.13644570941128775,0.0,0.0,0.6550878063584648,131.99922844444444,-194.71128851579817,0.3052725673774556,5.408373506398439,0.002654242743841255,-21.49215650640779,1.2549068020158547,0.47197585841235523,-2803.989572255094,25.036666423038326,0.3624556363775999,1010.0198666882025,20.61116134158346,0.29098829345126037,1987.1887608665252,-225.36693823679482
2025-01-01 00:06:00,0.5722311530397891,0.24246535019298748,0.004753267312447761,0.009537185883996485,0.004041089169883124,7.922112187412934e-05,0.09767692924107906,0.43455422379871,0.0,0.04000000000000001,0.0,0.004753267312447761,0.0,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,57.06941794974493,51.666666666666686,46.10666666666668,0.0,50.11277496389801,0.0,0.0,0.0,89.17096554647645,50.15086969933712,50.16991706705668,50.11277496389801,12.43753247303448,12.285039442136899,0.0,7.294407990644015,0.8500609801373334,-2.3769116419113954,2.8,9.236100170605994,-1292.4765982062795,-2736.622052136138,941.3960014387582,1734.7631915035536,-1682.0695293272113,-0.0,-0.0,578.7205300817498,0.0,2.0,0.1360777596505366,0.0,0.0,0.6533212473170658,131.99922844444444,-189.12759896081792,0.3062564564442932,5.382994495222308,0.0026542055140084983,-21.126616735209478,1.2551228223017448,0.47170848101037094,-2762.891501600724,26.26944946458601,0.3624556363775999,921.071913667644,20.32408777111414,0.29044611944500953,1959.5393222802093,-224.7761307766558
2025-01-01 00:07:00,0.5722311530397891,0.24246535019298748,0.004753267312447761,0.009537185883996485,0.004041089169883124,7.922112187412934e-05,0.09767692924107906,0.43455422379871,0.0,0.04000000000000001,0.0,0.004753267312447761,0.0,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,57.12819424838032,51.666666666666686,46.10666666666668,0.0,50.10328483961686,0.0,0.0,0.0,89.26280351309424,50.141977890268144,50.16132441559379,50.10328483961686,12.43753247303448,12.23713011268992,0.0,7.234401479809168,1.0236248051692043,-2.3149494391389247,2.8,9.236100170605994,-1275.6097099464641,-2697.133391671152,859.1487660972614,1708.8420478298951,-1669.1553178451295,-0.0,-0.0,578.7205300817498,0.0,2.0,0.1357185326906543,0.0,0.0,0.6515965672069366,131.99922844444444,-185.1749221830843,0.30721932178912414,5.358301248026859,0.002654168923681447,-20.769721777916015,1.2553335536200556,0.471458705458292,-2724.559657890977,27.42626621982509,0.3624556363775999,839.0874193644116,20.061346732849767,0.2899141300656241,1932.5395021109537,-223.69745428105853
2025-01-01 00:08:00,0.5722311530397891,0.24246535019298748,0.004753267312447761,0.009537185883996485,0.004041089169883124,7.922112187412934e-05,0.09767692924107906,0.43455422379871,0.0,0.04000000000000001,0.0,0.004753267312447761,0.0,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,57.185235004939145,51.666666666666686,46.10666666666668,0.0,50.09378510795111,0.0,0.0,0.0,89.35192969521741,50.13307692344631,50.15272283119391,50.09378510795111,12.43753247303448,12.190363110800957,0.0,7.178303030033771,1.1836333821221716,-2.254158878677534,2.8,9.236100170605994,-1259.1029317832883,-2660.1917962746497,783.3265616958447,1683.9088462571751,-1656.5875186850624,-0.0,-0.0,578.7205300817498,0.0,2.0,0.1353674808523893,0.0,0.0,0.6499111365720025,131.99922844444444,-181.2359431799756,0.30816247523009177,5.3342501046758475,0.002654132957518632,-20.420939869020412,1.255539328801717,0.4712250773675315,-2688.7589120226744,28.567115748024836,0.3624556363775999,763.50587313345,19.820688562394565,0.28939124967129237,1906.127456313513,-222.21861005633787
2025-01-01 00:09:00,0.5722311530397891,0.24246535019298748,0.004753267312447761,0.009537185883996485,0.004041089169883124,7.922112187412934e-05,0.09767692924107906,0.43455422379871,0.0,0.04000000000000001,0.0,0.004753267312447761,0.0,0.0,0.2307986835263208,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.00866077302631579,0.0,On,0.002041498037558631,0.0,On,0.08697465817720464,0,On,0.06007903723318248,0,On,0.26808918388643876,0.20106688791482902,On,0.06674360853043307,0,On,0.004753267312447761,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,34152.45579111111,Off,0.0,15.5555555555556,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9819.054506666667,Off,0.0,0,57.24062089005634,51.666666666666686,46.10666666666668,0.0,50.08427605798475,0.0,0.0,0.0,89.43847014071304,50.12416706928104,50.1441125749292,50.08427605798475,12.43753247303448,12.144685183991868,0.0,7.1258081161908065,1.3311768939814532,-2.194429326219831,2.8,9.236100170605994,-1243.1563503880072,-2625.697959869032,713.4123773989817,1659.8358914269136,-1644.3491527172355,-0.0,-0.0,578.7205300817498,0.0,2.0,0.13502423085621934,0.0,0.0,0.6482631632645696,131.99922844444444,-177.5277277525215,0.3090867737335079,5.309825897580583,0.0026540976011242582,-20.079905611632665,1.255740377342237,0.47100635163661886,-2655.28820799772,29.590248128688078,0.3624556363775999,693.8123168564725,19.600060542509173,0.2888765735663767,1880.2510856739966,-220.41519424708335
