Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.24226998329645394,0.15745621777390395,0.006023356036597831,0.004037833054940899,0.0026242702962317324,0.00010038926727663052,0.01366858113400306,0.0,0.2086014021624509,0.0,0.020000000000000004,0.006023356036597831,0.0,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.166707395714116,51.666666666666686,46.10666666666668,0.0,51.50491257334899,0.0,0.0,0.0,21.166707395714116,50.46395783440369,51.50491257334899,49.94348046493105,12.43753247303448,20.438179678543953,0.0,3.275166711807915,2.8,9.236100170605994,-2079.33326432961,-438.0151287066807,-2443.873413444527,-0.0,-0.0,430.8358573733994,0.0,2.0,0.10631812097499305,0.0,0,1.375867307743529,131.99922844444444,-66.29570825848218,0.19233091515625175,9.49795262978866,0.002811585363767041,-30.52862640980765,1.2165974793346535,0.15308129572220988,-94.79507830666273,-343.22005040001795
2025-01-01 00:01:00,0.24226998329645394,0.15745621777390395,0.006023356036597831,0.004037833054940899,0.0026242702962317324,0.00010038926727663052,0.01366858113400306,0.0,0.2086014021624509,0.0,0.020000000000000004,0.006023356036597831,0.0,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.26025063514782,51.666666666666686,46.10666666666668,0.0,51.501602881329994,0.0,0.0,0.0,21.26025063514782,50.460987264353285,51.501602881329994,49.94067945586493,12.43753247303448,20.30236857966226,0.0,3.1836237075985467,2.8,9.236100170605994,-2054.169122303523,-415.11629792909497,-2416.649375095859,-0.0,-0.0,430.8358573733994,0.0,2.0,0.10594956236201275,0.0,0,1.3710977751188302,131.99922844444444,-68.35560458106414,0.19450753682907376,9.460388965183032,0.0028114383315373755,-29.9447392634278,1.220716118043866,0.15248199242596702,-76.23276082621943,-338.88353710287555
2025-01-01 00:02:00,0.24226998329645394,0.15745621777390395,0.006023356036597831,0.004037833054940899,0.0026242702962317324,0.00010038926727663052,0.01366858113400306,0.0,0.2086014021624509,0.0,0.020000000000000004,0.006023356036597831,0.0,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.350877319515824,51.666666666666686,46.10666666666668,0.0,51.49827933911804,0.0,0.0,0.0,21.350877319515824,50.45800356629291,51.49827933911804,49.93786567988035,12.43753247303448,20.17068581194425,0.0,3.095317638024202,2.8,9.236100170605994,-2030.2155299635417,-392.4354403320466,-2390.3682683575735,-0.0,-0.0,430.8358573733994,0.0,2.0,0.1055918011320195,0.0,0,1.366467971884802,131.99922844444444,-70.68311897936782,0.19608772147292908,9.399627821619264,0.0028112945980217933,-29.377948741530638,1.2212642496769865,0.15190163981810637,-58.46143890185352,-333.9740014301931
2025-01-01 00:03:00,0.24226998329645394,0.15745621777390395,0.006023356036597831,0.004037833054940899,0.0026242702962317324,0.00010038926727663052,0.01366858113400306,0.0,0.2086014021624509,0.0,0.020000000000000004,0.006023356036597831,0.0,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.43873479464492,51.666666666666686,46.10666666666668,0.0,51.49494238031965,0.0,0.0,0.0,21.43873479464492,50.455007149536655,51.49494238031965,49.93503953414516,12.43753247303448,20.042922555812336,-0.06818855529880707,3.0103291490012247,2.8,9.236100170605994,-2007.4447195337732,-370.1887429155719,-2364.97819888326,-0.0,-0.0,430.8358573733994,0.0,2.0,0.10524430683180275,0.0,0,1.3619710334239736,131.99922844444444,-73.30237802391248,0.19763460073451683,9.341588858008528,0.0028111536483672503,-28.827288166979052,1.22179653798582,0.15134098890241282,-41.48333694378281,-328.70540597178905
2025-01-01 00:04:00,0.24226998329645394,0.15745621777390395,0.006023356036597831,0.004037833054940899,0.0026242702962317324,0.00010038926727663052,0.01366858113400306,0.0,0.2086014021624509,0.0,0.020000000000000004,0.006023356036597831,0.0,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.523956910188794,51.666666666666686,46.10666666666668,0.0,51.49159241663724,0.0,0.0,0.0,21.523956910188794,50.45199840271982,51.49159241663724,49.93220139576112,12.43753247303448,19.918889135229204,-0.1922219758819388,2.9286964378541454,2.8,9.236100170605994,-1981.5404742354224,-347.6862004172539,-2340.432031289965,-0.0,-0.0,430.8358573733994,0.0,2.0,0.1049065976067606,0.0,0,1.3576007240355283,131.99922844444444,-71.94430031885662,0.19914938160873275,9.284744801542761,0.002811015400929666,-28.29200952772461,1.2223137320420832,0.1508005127734609,-25.29222266687182,-322.3939777503821
2025-01-01 00:05:00,1.0980053999631207,0.15745621777390395,0.7395108560365979,0.018300089999385344,0.0026242702962317324,0.0123251809339433,0.01366858113400306,0.0,0.2086014021624509,0.8557354166666667,0.020000000000000004,0.006023356036597831,0.7334875000000001,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,On,13145.774415301341,20.611111111111143,0.8,4907.080730254216,21.496399661111113,0.8557354166666667,1,17197.11972888889,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.606591975930066,51.666666666666686,46.10666666666668,0.0,51.48822983987529,0.0,0.0,0.0,21.606591975930066,50.44897769569305,51.48822983987529,49.929351623601946,12.43753247303448,19.79851732141254,-0.3125937896986031,2.850476494371133,2.8,9.236100170605994,11191.390875312172,4975.495103391067,-2316.7073891297264,-0.0,-0.0,430.8358573733994,0.0,2.0,0.10457851961863232,0.0,0,1.3533550528920162,131.99922844444444,-68.51200823284077,0.2006318541754982,9.229074878205761,0.002810879777945547,-27.771842664727693,1.2228160777740456,0.1502808084076908,385.1555392448392,-316.7411661079892
2025-01-01 00:06:00,1.0980053999631207,0.15745621777390395,0.7395108560365979,0.018300089999385344,0.0026242702962317324,0.0123251809339433,0.01366858113400306,0.0,0.2086014021624509,0.8557354166666667,0.020000000000000004,0.006023356036597831,0.7334875000000001,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,On,13145.774415301341,20.611111111111143,0.8,4907.080730254216,21.496399661111113,0.8557354166666667,1,17197.11972888889,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.454436402404887,51.666666666666686,46.10666666666668,0.0,51.48485503465444,0.0,0.0,0.0,21.454436402404887,50.44594539152712,51.48485503465444,49.92649056996347,12.43753247303448,20.011534372095554,-0.09957673901558906,3.103076716626055,2.8,9.236100170605994,11140.794261626785,4520.903716198741,-2358.7569211442587,-0.0,-0.0,430.8358573733994,0.0,2.0,0.10515887881315561,0.0,0,1.360865505815472,131.99922844444444,-77.05908990369684,0.1979906213405432,9.326644993603288,0.00281074670316855,-28.56750241325937,1.2219276532083843,0.15195272175511254,-60.017611658216005,-326.15940239725967
2025-01-01 00:07:00,1.0980053999631207,0.15745621777390395,0.7395108560365979,0.018300089999385344,0.0026242702962317324,0.0123251809339433,0.01366858113400306,0.0,0.2086014021624509,0.8557354166666667,0.020000000000000004,0.006023356036597831,0.7334875000000001,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,On,13145.774415301341,20.611111111111143,0.8,4907.080730254216,21.496399661111113,0.8557354166666667,1,17197.11972888889,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.307412760078567,51.666666666666686,46.10666666666668,0.0,51.48150289844217,0.0,0.0,0.0,21.307412760078567,50.44293444112119,51.48150289844217,49.9236502124607,12.43753247303448,20.21728552173735,0.0,3.3238734545758346,2.8,9.236100170605994,11092.453437764209,4470.082475395127,-2399.6555875601753,-0.0,-0.0,430.8358573733994,0.0,2.0,0.10571845084118295,0.0,0,1.3681069511366477,131.99922844444444,-84.5012473503573,0.1954759403844526,9.420667140150883,0.002810609716289752,-29.331281738371608,1.2210707634984386,0.15339920918047692,-104.72905029956627,-332.26920455952205
2025-01-01 00:08:00,1.0980053999631207,0.15745621777390395,0.7395108560365979,0.018300089999385344,0.0026242702962317324,0.0123251809339433,0.01366858113400306,0.0,0.2086014021624509,0.8557354166666667,0.020000000000000004,0.006023356036597831,0.7334875000000001,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,On,13145.774415301341,20.611111111111143,0.8,4907.080730254216,21.496399661111113,0.8557354166666667,1,17197.11972888889,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.165197221703007,51.666666666666686,46.10666666666668,0.0,51.47817266826328,0.0,0.0,0.0,21.165197221703007,50.4399441242517,51.47817266826328,49.92082985224592,12.43753247303448,20.416229880464307,0.0,3.538487101943358,2.8,9.236100170605994,11045.305226753757,4420.254799418171,-2439.465285250696,-0.0,-0.0,430.8358573733994,0.0,2.0,0.10625858331844909,0.0,0,1.375096828407859,131.99922844444444,-91.83976067028698,0.19307797072914593,9.510700219795298,0.0028104689682355044,-30.065186994878864,1.2202433702528266,0.15479223586806998,-148.97374649190462,-337.85218434414026
2025-01-01 00:09:00,1.0980053999631207,0.15745621777390395,0.7395108560365979,0.018300089999385344,0.0026242702962317324,0.0123251809339433,0.01366858113400306,0.0,0.2086014021624509,0.8557354166666667,0.020000000000000004,0.006023356036597831,0.7334875000000001,0.0,0.0,0.15162288444057062,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01015860306382762,0,On,0.006437556241690006,0,On,0.1670990954382317,0.12532432157867374,On,0.006023356036597831,On,0,0,Off,On,13145.774415301341,20.611111111111143,0.8,4907.080730254216,21.496399661111113,0.8557354166666667,1,17197.11972888889,17197.11972888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2428.3872266666667,Off,0.0,0.0,21.0275299260263,51.666666666666686,46.10666666666668,0.0,51.47486362928029,0.0,0.0,0.0,21.0275299260263,50.43697376614156,51.47486362928029,49.918028834572205,12.43753247303448,20.60873577298233,0.0,3.7471851541935366,2.8,9.236100170605994,10999.473444741348,4371.438588742822,-2478.233082943946,-0.0,-0.0,430.8358573733994,0.0,2.0,0.10678036670355963,0.0,0,1.3818492493001189,131.99922844444444,-98.90374498944536,0.19078848651020067,9.597688559978051,0.0028103246006664167,-30.770849648508225,1.219443826941247,0.15613494636827777,-192.73147840640092,-342.91066310499315
