Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5845641499631207,0.15745621777390395,0.2994183560365979,0.5845641499631207,0.15745621777390395,0.2994183560365979,0.01366858113400306,0.0,0.2086014021624509,0.34229416666666673,0.020000000000000004,0.006023356036597831,0.2933950000000001,0.0,0.0,0.15162288444057062,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0035099780701754383,0.0,0.01015860306382762,0.0,0.006437556241690006,0.0,0.1670990954382317,0.12532432157867374,0.006023356036597831,0.0,0.0,5258.309766120537,20.611111111111143,0.32000000000000006,1962.8322921016866,8.598559864444445,0.34229416666666673,0.4,6878.847891555556,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,0.0,0.0,21.18387799108204,51.66666666666668,46.10666666666668,0.0,51.4071002548817,0.0,0.0,0.0,21.18387799108204,50.37613076561976,51.4071002548817,49.8606460209888,12.43753247303448,20.32567560385128,-0.061667447722633405,4.1619874788991815,2.8,9.236100170605994,3179.092773584397,1391.2734430794987,-2421.70953913034,0.0,0.0,430.8358573733994,0.0,2.0,0.10601144619277744,0.0,0.0,1.3718986163944875,131.99922844444444,-88.34331077919812,0.19399539311438677,9.465446979458907,0.0028074614971235557,-28.693771857269,1.220564587517378,0.1587138368450056,-278.8113696269139,-292.7474793952737
2025-01-01 01:00:00,0.5834242828457943,0.1567987537023565,0.2965435724736762,0.5834242828457943,0.15679875370235652,0.2965435724736762,0.013405332778739901,0.0,0.20772478340038766,0.34229416666666673,0.020000000000000004,0.003148572473676139,0.2933950000000001,0.0,0.0,0.1509654203690232,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0032467297149122803,0.0,0.01015860306382762,0.0,0.006437556241690006,0.0,0.1670990954382317,0.12532432157867374,0.003148572473676139,0.0,0.0,5258.309766120537,20.611111111111143,0.32000000000000006,1962.8322921016866,8.598559864444445,0.34229416666666673,0.4,6878.847891555556,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,0.0,0.0,21.05137551912005,51.66666666666668,46.10666666666668,0.0,51.20907213027901,0.0,0.0,0.0,21.05137551912005,50.198241784827204,51.20907213027901,49.69282661210129,12.43753247303448,20.335344048416808,-0.05964366936226817,5.670455681722434,2.5,9.236100170605994,3241.9359702418224,1137.0871873793653,-2315.764679885216,0.0,0.0,387.57018960660207,0.0,2.0,0.09961692021656213,0.0,0.0,1.2891467848298495,131.99922844444444,-88.17930560009957,0.1933332388365898,9.461049319304896,0.0027993626229918045,-20.807234299086737,1.220589607064163,0.14035147488570962,-563.6010417347051,-262.14406298761617
2025-01-01 02:00:00,0.5682854071392867,0.15614128963080912,0.28377120298550057,0.5682854071392867,0.15614128963080912,0.28377120298550057,0.013405332778739901,0.0,0.20684816463832448,0.32803190972222224,0.020000000000000004,0.0026009946521672453,0.28117020833333334,0.0,0.0,0.1503079562974758,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0032467297149122803,0.0,0.01015860306382762,0.0,0.006437556241690006,0.0,0.1670990954382317,0.12532432157867374,0.0026009946521672453,0.0,0.0,5039.213525865514,20.611111111111143,0.3066666666666667,1881.0476132641163,8.24028653675926,0.32803190972222224,0.38333333333333336,6592.229229407409,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,0.0,0.0,20.91968905228026,51.66666666666668,46.10666666666668,0.0,51.012504670691335,0.0,0.0,0.0,20.91968905228026,50.02155376572675,51.012504670691335,49.52607831324447,12.43753247303448,20.34506240571015,-0.049225413661952606,6.182491168704242,1.6500000000000001,9.236100170605994,3027.9668631191303,907.4114524803055,-2308.0524200176674,0.0,0.0,378.66960881606815,0.0,2.0,0.09429156704308862,0.0,0.0,1.2202311638013905,131.99922844444444,-81.86385154478458,0.19306050722568294,9.463069703845656,0.002797149904776008,5.539399369945969,1.2205506769229075,0.11706019577937704,-696.0436904825484,-277.59247030126244
2025-01-01 03:00:00,0.581495546418159,0.15548382555926168,0.2954484168306584,0.581495546418159,0.15548382555926168,0.29544841683065837,0.01322983387523113,0.0,0.20597154587626118,0.34229416666666673,0.020000000000000004,0.0020534168306583517,0.2933950000000001,0.0,0.0,0.14965049222592836,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003071230811403509,0.0,0.01015860306382762,0.0,0.006437556241690006,0.0,0.1670990954382317,0.12532432157867374,0.0020534168306583517,0.0,0.0,5258.309766120537,20.611111111111143,0.32000000000000006,1962.8322921016866,8.598559864444445,0.34229416666666673,0.4,6878.847891555556,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,0.0,0.0,20.815276922169026,51.66666666666668,46.10666666666668,0.0,50.81714187567688,0.0,0.0,0.0,20.815276922169026,49.84582724788675,50.81714187567688,49.36016993399169,12.43753247303448,20.317020146905246,-0.0654785998486379,5.987920189250036,1.6500000000000001,9.236100170605994,3166.491117803888,938.0488960746178,-2382.644284804489,0.0,0.0,369.59352912202553,0.0,2.0,0.09757578467082781,0.0,0.0,1.2627323632590466,131.99922844444444,-78.76789263418526,0.1934365548704813,9.450869364963388,0.0027976758009361858,-35.19962500329366,1.2206670682866694,0.13140176401273226,-735.2647868295026,-289.51860919756615
2025-01-01 04:00:00,0.5806189276560958,0.15482636148771425,0.29558531128603555,0.5806189276560958,0.15482636148771425,0.2955853112860356,0.01322983387523113,0.0,0.205094927114198,0.34229416666666673,0.020000000000000004,0.0021903112860355753,0.2933950000000001,0.0,0.0,0.14899302815438092,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003071230811403509,0.0,0.01015860306382762,0.0,0.006437556241690006,0.0,0.1670990954382317,0.12532432157867374,0.0021903112860355753,0.0,0.0,5258.309766120537,20.611111111111143,0.32000000000000006,1962.8322921016866,8.598559864444445,0.34229416666666673,0.4,6878.847891555556,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,0.0,0.0,20.7130582010159,51.66666666666668,46.10666666666668,0.0,50.62297364503514,0.0,0.0,0.0,20.7130582010159,49.671054829516315,50.62297364503514,49.19509542175691,12.43753247303448,20.286824470007325,-0.07271464620572718,5.885401516147406,0.55,9.236100170605994,2960.4800225110203,783.6208091263815,-2594.037519845895,0.0,0.0,370.72290086707994,0.0,2.0,0.10002456138944238,0.0,0.0,1.2944220865179605,131.99922844444444,-74.51512463070081,0.19274777693644923,9.417711338492461,0.0027837845335814283,13.671544453430556,1.2202299399796728,0.13205551928664513,-897.0931770946258,-282.11830588067915
2025-01-01 05:00:00,1.418317683502021,0.1610702778652994,0.3447582668634567,1.4183176835020208,0.16107027786529943,0.34475826686345673,0.02348701509591019,0.758301961925926,0.21718551203574027,0.3993431944444445,0.020000000000000004,0.0024641001967900217,0.34229416666666673,0.0,0.0,0.15523694453196607,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0034222286184210525,0.0,0.020064786477489143,0.0,0.010202919326452085,0.0,0.17542431727501193,0.1315682379562589,0.0024641001967900217,0.0,0.0,6134.694727140626,20.611111111111143,0.37333333333333335,2289.9710074519676,10.031653175185186,0.3993431944444445,0.4666666666666667,8025.322540148149,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,758.301961925926,0.21666666666666667,20.50393579463992,51.66666666666668,46.10666666666668,0.0,50.43762836934703,0.18681581454596138,494.2975629679309,758.301961925926,20.50393579463992,49.34317198164053,50.43762836934703,48.79594378778727,12.43753247303448,20.277928275801205,-0.07187930904537172,5.235298362510544,-0.25000000000000006,9.236100170605994,3757.0838676842573,1100.4933478389014,-2700.87824050073,0.0,0.0,396.49988249496204,0.0,2.0,0.0999317188923481,0.0,0.0,1.2932206078297568,131.99922844444444,-73.2325014505998,0.19402520925891079,9.430330092421586,0.002802239931896824,26.843001144827827,1.21964091546187,0.12202451114142679,-871.6649652484683,-317.81269436459786
2025-01-01 06:00:00,1.494267699781442,0.19126331925472564,0.32140383917314114,1.4942676997814417,0.19126331925472567,0.32140383917314114,0.06918099963446188,0.758301961925926,0.2759660576654984,0.3708186805555556,0.020000000000000004,0.0035592558398078095,0.3178445833333334,0.0,0.0,0.18542998592139232,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0038609758771929823,0.0,0.06532002375726889,0.0,0.028726076436975213,0.0,0.21392846827012046,0.16044635120259032,0.0035592558398078095,0.0,0.0,5696.502246630581,20.611111111111143,0.3466666666666667,2126.401649776827,9.315106519814815,0.3708186805555556,0.43333333333333335,7452.085215851853,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,758.301961925926,0.21666666666666667,20.945469934550633,51.66666666666668,46.10666666666668,0.0,51.45387428051039,0.34892709857184395,947.938616427677,758.301961925926,20.945469934550633,50.04858603334783,51.45387428051039,49.34594190976656,12.43753247303448,20.334515053440818,-0.05954430232143568,5.051759439856041,0.3,9.236100170605994,3502.911612463023,1029.546240964108,-2629.4943489225975,0.0,0.0,514.3270461505556,0.0,2.0,0.0998700945340041,0.0,0.0,1.2924231243976887,131.99922844444444,-78.42333139551607,0.19284353884150993,9.447739678851017,0.0027948550520046963,-31.715064890367525,1.2194112794557617,0.1276684447421279,-797.2855819978278,-299.5698268148914
2025-01-01 07:00:00,1.632161833064175,0.18928904144891404,0.2979125170274484,1.632161833064175,0.18928904144891404,0.2979125170274484,0.0631481592754021,0.9332947223703704,0.27342478475173576,0.34229416666666673,0.020000000000000004,0.004517517027448374,0.2933950000000001,0.0,0.0,0.1834557081155807,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0035977275219298247,0.0,0.05955043175347227,0.0,0.02881717393096139,0.0,0.20954286033824515,0.15715714525368382,0.004517517027448374,0.0,0.0,5258.309766120537,20.611111111111143,0.32000000000000006,1962.8322921016866,8.598559864444445,0.34229416666666673,0.4,6878.847891555556,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,933.2947223703704,0.26666666666666666,20.674681894880013,51.66666666666668,46.10666666666668,0.0,51.43852464564157,0.3788456224969633,1029.2516354440465,933.2947223703704,20.674681894880013,49.64854923646815,51.43852464564157,48.75356153188144,12.43753247303448,20.336711033183285,-0.05754290690684076,4.871668926980237,-0.55,9.236100170605994,2827.9106361357203,705.2568329429872,-2820.267114404723,0.0,0.0,466.21317397034363,4.10101395441016,1.1835,0.10238561812674657,0.0,0.0,1.3249766217824475,78.110543432,-76.34518955043653,0.19231082317717915,9.44049567455091,0.0027874932107548804,-12.716846489475698,1.2194075295157232,0.13259773127546579,-953.3479753825553,-304.2274837761439
2025-01-01 08:00:00,1.7693193562481413,0.18665729957155494,0.3223621003607818,1.7693193562481415,0.1866572995715549,0.3223621003607818,0.05717075754021658,1.0499565626666667,0.2713733554857025,0.3708186805555556,0.020000000000000004,0.004517517027448374,0.3178445833333334,0.0,0.0,0.1808239662382216,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002720233004385965,0.0,0.054450524535830616,0.0,0.03027473383474026,0.0,0.20515725240636984,0.15386793930477732,0.004517517027448374,0.0,0.0,5696.502246630581,20.611111111111143,0.3466666666666667,2126.401649776827,9.315106519814815,0.3708186805555556,0.43333333333333335,7452.085215851853,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,1049.9565626666667,0.3,21.65647829924087,51.66666666666668,46.10666666666668,0.0,51.56481379639923,0.2786077392572841,747.2238484346384,1049.9565626666667,21.65647829924087,50.9805481671731,51.56481379639923,50.68841535256004,12.43753247303448,20.266194832581053,-0.07288945901008143,4.329591381823457,-1.4,9.236100170605994,3109.9235871756478,772.458469925343,-3021.951813379517,0.0,0.0,446.3804063145784,263.95824417399746,1.0,0.1054945832875735,0.0,0.0,1.3652098716411567,65.99961422222222,-11.007252389994667,0.19369540001670918,9.419671938435581,0.002794102889391355,72.11121802708803,1.2202685360275278,0.1394493465579636,-1057.2589725053474,-296.6842073461364
2025-01-01 09:00:00,0.6613245488362071,0.1632983624089819,0.34667478923873785,0.6613245488362071,0.1632983624089819,0.34667478923873785,0.020630673598849028,0.0,0.22135068079291348,0.3993431944444445,0.020000000000000004,0.004380622572071151,0.34229416666666673,0.0,0.0,0.15746502907564858,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0021937362938596492,0.0,0.018436937304989378,0.0,0.011397308692048658,0.0,0.1740120028562724,0.1305090021422043,0.004380622572071151,0.0,0.0,6134.694727140626,20.611111111111143,0.37333333333333335,2289.9710074519676,10.031653175185186,0.3993431944444445,0.4666666666666667,8025.322540148149,17197.11972888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2428.3872266666667,0.0,0.0,21.732630560426642,51.66666666666668,46.10666666666668,0.0,51.68962256253548,0.0,0.0,0.0,21.732630560426642,51.15435674991018,51.68962256253548,50.88672384359753,12.43753247303448,20.310037090384125,-0.05979983274009957,4.562554726351029,-0.85,9.236100170605994,3629.320557658696,1078.5417080278503,-2906.7207011524056,0.0,0.0,306.1031396293665,687.6655880165101,0.1835,0.10400489446746082,0.0,0.0,1.3459317455088662,12.110929209777778,95.24339204110903,0.1953237310327177,9.477291041468199,0.002823947010087418,127.68008282658047,1.2206765573512919,0.13708477192468654,-983.844147660851,-227.58515176326625
