Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 05:20:00,0.2824275800893153,0.18405255481543117,0.7068666666666668,0.004707126334821922,0.0030675425802571864,0.011781111111111112,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,32.97259389065644,51.666666666666686,46.10666666666668,0.0,49.568088667251615,0.0,0.0,0.0,32.97259389065644,47.375699920134174,49.568088667251615,46.27950554657546,12.43753247303448,19.117641957320565,0.0,0.7564481889616725,-1.1,9.236100170605994,8932.420261254932,-2180.557704590062,-3712.143053809939,-0.0,-0.0,325.3510178811475,0.0,1.0,0.13912672377506924,0.0,0.0,1.3020884846738092,65.99961422222222,-110.51966726072189,0.19909306057263543,8.752717732417716,0.0026756696183269577,100.99726171618666,1.2245747464164867,0.9061390909439998,-2220.042784253091,39.485079663029474
2025-01-01 05:21:00,0.2824275800893153,0.18405255481543117,0.7068666666666668,0.004707126334821922,0.0030675425802571864,0.011781111111111112,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,32.84617908901829,51.666666666666686,46.10666666666668,0.0,49.564763425737276,0.0,0.0,0.0,32.84617908901829,47.37292346374732,49.564763425737276,46.27700348275234,12.43753247303448,19.223494698713353,0.0,0.7522943763840092,-1.1,9.236100170605994,8895.836257663079,-2175.569799962885,-3744.266207126266,-0.0,-0.0,325.3510178811475,0.0,1.0,0.13959976431142312,0.0,0.0,1.3065156760749823,65.99961422222222,-114.98051753624767,0.19780926108559604,8.802440306652606,0.002676019110273139,100.99607390926992,1.2241311354117614,0.9061390909439998,-2215.0754268579253,39.50562689504042
2025-01-01 05:22:00,0.2824275800893153,0.18405255481543117,0.7068666666666668,0.004707126334821922,0.0030675425802571864,0.011781111111111112,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,32.722977298717794,51.666666666666686,46.10666666666668,0.0,49.56144969990839,0.0,0.0,0.0,32.722977298717794,47.37015765211545,49.56144969990839,46.27451162821899,12.43753247303448,19.32659663789781,0.0,0.7483418284905111,-1.1,9.236100170605994,8860.204969197355,-2170.8228052014306,-3775.6593020926584,-0.0,-0.0,325.3510178811475,0.0,1.0,0.14005968361185087,0.0,0.0,1.310820065689837,65.99961422222222,-119.21871103557848,0.19656847427142438,8.850569753030886,0.0026763687247593824,100.9894721639207,1.2236993544504535,0.9061390909439998,-2210.348752834621,39.52594763319022
2025-01-01 05:23:00,0.2824275800893153,0.18405255481543117,0.0,0.004707126334821922,0.0030675425802571864,0.0,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.0,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,32.60286752510224,51.666666666666686,46.10666666666668,0.0,49.558147199129905,0.0,0.0,0.0,32.60286752510224,47.36740221468705,49.558147199129905,46.27202972246562,12.43753247303448,19.4270514942472,0.0,0.7445743891222727,-1.1,9.236100170605994,-3604.2381141277724,-2166.297339105101,-3806.345624848338,-0.0,-0.0,325.3510178811475,0.0,1.0,0.14050701391810402,0.0,0.0,1.3150066347745768,65.99961422222222,-123.24350716058252,0.19536864944844745,8.897166215260242,0.0026767184397456212,100.97768379879781,1.223278945207674,0.9061390909439998,-2205.8434417603344,39.54610265523326
2025-01-01 05:24:00,0.2824275800893153,0.18405255481543117,0.0,0.004707126334821922,0.0030675425802571864,0.0,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.0,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,32.74897222087068,51.666666666666686,46.10666666666668,0.0,49.55485564370942,0.0,0.0,0.0,32.74897222087068,47.36465689109892,49.55485564370942,46.26955751479366,12.43753247303448,19.298713780671697,0.0,0.7409773500053644,-1.1,9.236100170605994,-3558.3103871830285,-2161.975758612213,-3767.1591780455465,-0.0,-0.0,325.3510178811475,0.0,1.0,0.13993538348980292,0.0,0.0,1.3096567395281153,65.99961422222222,-116.5022270186297,0.19696133458593107,8.838058941143025,0.0026770682340840407,100.63366820867189,1.2238155085250446,0.9061390909439998,-2201.5419046726574,39.56614606044408
2025-01-01 05:25:00,0.2824275800893153,0.18405255481543117,0.0,0.004707126334821922,0.0030675425802571864,0.0,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.0,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,32.89079769260203,51.666666666666686,46.10666666666668,0.0,49.551550964237386,0.0,0.0,0.0,32.89079769260203,47.36189926476878,49.551550964237386,46.26707341503448,12.43753247303448,19.174041588551503,0.0,0.7375373107544769,-1.1,9.236100170605994,-3514.7784255957863,-2157.8420047184086,-3729.245091089736,-0.0,-0.0,325.3510178811475,0.0,1.0,0.13937887313869368,0.0,0.0,1.3044483532445954,65.99961422222222,-110.88435238719782,0.19852310689424665,8.780844731707955,0.002677416683886889,100.29644064859836,1.2243371915213055,0.9061390909439998,-2197.4281166542846,39.58611193587615
2025-01-01 05:26:00,0.2824275800893153,0.18405255481543117,0.0,0.004707126334821922,0.0030675425802571864,0.0,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.0,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.02858754293911,51.666666666666686,46.10666666666668,0.0,49.54823354774067,0.0,0.0,0.0,33.02858754293911,47.359129696028596,49.54823354774067,46.26457777017256,12.43753247303448,19.052825910530697,0.0,0.7342420284116328,-1.1,9.236100170605994,-3472.6097628255598,-2153.881431576788,-3692.5271745411223,-0.0,-0.0,325.3510178811475,0.0,1.0,0.13883664236941945,0.0,0.0,1.2993736097190507,65.99961422222222,-105.43360616558564,0.20005550898932087,8.724713193565941,0.002677763818045212,99.9656587988393,1.2248448316043559,0.9061390909439998,-2193.487436903131,39.606005326342654
2025-01-01 05:27:00,0.2824275800893153,0.18405255481543117,0.0,0.004707126334821922,0.0030675425802571864,0.0,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.0,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.16253585712148,51.666666666666686,46.10666666666668,0.0,49.54490375921708,0.0,0.0,0.0,33.16253585712148,47.356348524697744,49.54490375921708,46.26207090743808,12.43753247303448,18.934900277587673,0.0,0.731080283497737,-1.1,9.236100170605994,-3431.830990068863,-2150.0806370036685,-3656.9433494473055,-0.0,-0.0,325.3510178811475,0.0,1.0,0.1383080323435372,0.0,0.0,1.2944263428754987,65.99961422222222,-100.2386585027049,0.2015596493593072,8.670285296634706,0.0026781096639444326,99.64104377502166,1.2253390916099423,0.9061390909439998,-2189.706448549414,39.62581154574527
2025-01-01 05:28:00,0.2824275800893153,0.18405255481543117,0.0,0.004707126334821922,0.0030675425802571864,0.0,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.0,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.292817558272944,51.666666666666686,46.10666666666668,0.0,49.541561946112616,0.0,0.0,0.0,33.292817558272944,47.35355607425268,49.541561946112616,46.259553138322715,12.43753247303448,18.820114673072666,0.0,0.728041770789995,-1.1,9.236100170605994,-3392.380282665368,-2146.427320949483,-3622.437521104676,-0.0,-0.0,325.3510178811475,0.0,1.0,0.1377924508247166,0.0,0.0,1.2896010099678374,65.99961422222222,-95.29377944183976,0.20303650851552518,8.6167893452959,0.0026784542477407943,99.32234205543487,1.225820568434012,0.9061390909439998,-2186.072828041288,39.6455070918051
2025-01-01 05:29:00,0.2824275800893153,0.18405255481543117,0.0,0.004707126334821922,0.0030675425802571864,0.0,0.021175149658055205,0.0,0.25125243043126005,0.0,0.010000000000000002,0.0,0.0,0.0,0.1811358881487645,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0005844218456933337,0.0,On,0.016670219314554854,0,On,0.009737912899573984,0,On,0.18680252043414186,0.14010189032560635,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.41959140118061,51.666666666666686,46.10666666666668,0.0,49.53820844005418,0.0,0.0,0.0,33.41959140118061,47.35075265344045,49.53820844005418,46.257024760133596,12.43753247303448,18.708332962190582,-0.013889260031675121,0.7251170085670691,-1.1,9.236100170605994,-3354.202706486003,-2142.910171861268,-3588.9586748099964,-0.0,-0.0,325.3510178811475,0.0,1.0,0.1372893615573997,0.0,0.0,1.2848925921746077,65.99961422222222,-90.59504955715424,0.20448696138694197,8.564854604424657,0.0026787975944739862,99.00932162142573,1.2262898034272156,0.9061390909439998,-2182.5752366152146,39.66506475394702
2025-01-01 05:30:00,0.30913659369374,0.1932763447478999,0.0,0.005152276561562334,0.003221272412464998,0.0,0.030624953133241845,0.0,0.2685116405604982,0.0,0.010000000000000002,0.0,0.0,0.0,0.19035967808123322,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0009044906049979995,0.0,On,0.025799954030436827,0,On,0.014698736452187148,0,On,0.19910090701076683,0.14932568025807508,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.54300346137129,51.666666666666686,46.10666666666668,0.0,49.53484355831156,0.0,0.0,0.0,33.54300346137129,47.34793855764018,49.53484355831156,46.25448605730449,12.43753247303448,18.599429893789466,-0.12279232843279075,0.7222972613778231,0.6,9.236100170605994,-2963.6758478956217,-105.77194356544554,-3227.5378104520855,-0.0,-0.0,351.1991444252086,0.0,1.0,0.13661278837476815,0.0,0.0,1.2785605365763753,65.99961422222222,-87.33718186874455,0.20591180721057453,8.514415605220588,0.002679139728162724,-117.05866274248217,1.226747294662249,0.9061390909439998,-145.45639894460103,39.684455379155494
2025-01-01 05:31:00,0.30913659369374,0.1932763447478999,0.0,0.005152276561562334,0.003221272412464998,0.0,0.030624953133241845,0.0,0.2685116405604982,0.0,0.010000000000000002,0.0,0.0,0.0,0.19035967808123322,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0009044906049979995,0.0,On,0.025799954030436827,0,On,0.014698736452187148,0,On,0.19910090701076683,0.14932568025807508,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.65554886164759,51.666666666666686,46.10666666666668,0.0,49.53146760494397,0.0,0.0,0.0,33.65554886164759,47.34511406993067,49.53146760494397,46.251937302424025,12.43753247303448,18.499855950734162,-0.22236627148809518,0.8285806758614404,0.6,9.236100170605994,-2932.999557167337,-232.51824682849056,-3199.3831896626816,-0.0,-0.0,351.1991444252086,0.0,1.0,0.13617440591347915,0.0,0.0,1.2744577104676384,65.99961422222222,-84.81551192986419,0.20716909591431534,8.466889838166137,0.0026787353745556484,-116.32892009913846,1.2271664254118413,0.9061390909439998,-271.8664474130027,39.348200584512114
2025-01-01 05:32:00,0.30913659369374,0.1932763447478999,0.7068666666666668,0.005152276561562334,0.003221272412464998,0.011781111111111112,0.030624953133241845,0.0,0.2685116405604982,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.19035967808123322,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0009044906049979995,0.0,On,0.025799954030436827,0,On,0.014698736452187148,0,On,0.19910090701076683,0.14932568025807508,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.765260084083884,51.666666666666686,46.10666666666668,0.0,49.52808156254665,0.0,0.0,0.0,33.765260084083884,47.342280105338745,49.52808156254665,46.249379376734794,12.43753247303448,18.402708392248783,-0.31951382997347366,0.9254694281470524,0.6,9.236100170605994,9527.534736821452,-348.04870819128257,-3172.0097254081843,-0.0,-0.0,351.1991444252086,0.0,1.0,0.1357460492362358,0.0,0.0,1.2704487157782107,65.99961422222222,-81.38664664001774,0.20840355212543318,8.42131851917443,0.002678333678928713,-115.61409905199989,1.2275756241673554,0.9061390909439998,-387.102789150547,39.05408095926441
2025-01-01 05:33:00,0.30913659369374,0.1932763447478999,0.7068666666666668,0.005152276561562334,0.003221272412464998,0.011781111111111112,0.030624953133241845,0.0,0.2685116405604982,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.19035967808123322,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0009044906049979995,0.0,On,0.025799954030436827,0,On,0.014698736452187148,0,On,0.19910090701076683,0.14932568025807508,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.60898456827191,51.666666666666686,46.10666666666668,0.0,49.52468568746252,0.0,0.0,0.0,33.60898456827191,47.33943690251627,49.52468568746252,46.24681251004314,12.43753247303448,18.53415856070692,-0.18806366151533638,1.013798015407458,0.6,9.236100170605994,9483.477889068996,-453.3570383178179,-3209.0711511053646,-0.0,-0.0,351.1991444252086,0.0,1.0,0.13632550270717458,0.0,0.0,1.2758718269637621,65.99961422222222,-88.38206869529319,0.20666275362262856,8.482199364178353,0.0026779345847297636,-116.16994136330666,1.2270227014377166,0.9061390909439998,-492.1579480479346,38.800909730116686
2025-01-01 05:34:00,0.30913659369374,0.1932763447478999,0.7068666666666668,0.005152276561562334,0.003221272412464998,0.011781111111111112,0.030624953133241845,0.0,0.2685116405604982,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.19035967808123322,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0009044906049979995,0.0,On,0.025799954030436827,0,On,0.014698736452187148,0,On,0.19910090701076683,0.14932568025807508,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.45708717331004,51.666666666666686,46.10666666666668,0.0,49.52130402847405,0.0,0.0,0.0,33.45708717331004,47.336606858869416,49.52130402847405,46.24425827406711,12.43753247303448,18.661859074179464,-0.06036314804279286,1.0943265052264706,0.6,9.236100170605994,9441.470868871364,-549.3653702614812,-3245.2399621521968,-0.0,-0.0,351.1991444252086,0.0,1.0,0.1368872921499709,0.0,0.0,1.28112962032242,65.99961422222222,-94.22027784609381,0.20498615445590698,8.541566697397784,0.0026775333910853943,-116.70117316982893,1.2264860380053828,0.9061390909439998,-587.9359238550411,38.57055359356007
2025-01-01 05:35:00,0.30913659369374,0.1932763447478999,0.7068666666666668,0.005152276561562334,0.003221272412464998,0.011781111111111112,0.030624953133241845,0.0,0.2685116405604982,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.19035967808123322,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0009044906049979995,0.0,On,0.025799954030436827,0,On,0.014698736452187148,0,On,0.19910090701076683,0.14932568025807508,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.30932830961908,51.666666666666686,46.10666666666668,0.0,49.51793618957582,0.0,0.0,0.0,33.30932830961908,47.33378960573865,49.51793618957582,46.24171631382007,12.43753247303448,18.78601548258918,0.0,1.1677463415008036,0.6,9.236100170605994,9400.465313896502,-636.8961697292734,-3280.5601129689444,-0.0,-0.0,351.1991444252086,0.0,1.0,0.13743242520924417,0.0,0.0,1.2862315264108743,65.99961422222222,-99.90568200420714,0.20336967314492765,8.59955095284708,0.0026771301864787754,-117.20915577973756,1.225964728596211,0.9061390909439998,-675.2590975324465,38.36292780317312
2025-01-01 05:36:00,0.30913659369374,0.1932763447478999,0.7068666666666668,0.005152276561562334,0.003221272412464998,0.011781111111111112,0.030624953133241845,0.0,0.2685116405604982,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.19035967808123322,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0009044906049979995,0.0,On,0.025799954030436827,0,On,0.014698736452187148,0,On,0.19910090701076683,0.14932568025807508,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.165518363782674,51.666666666666686,46.10666666666668,0.0,49.51458179642875,0.0,0.0,0.0,33.165518363782674,47.33098479463905,49.51458179642875,46.239186293744204,12.43753247303448,18.90679040299223,0.0,1.2346874689295302,0.6,9.236100170605994,9360.523358250957,-716.7006439644383,-3315.064732233669,-0.0,-0.0,351.1991444252086,0.0,1.0,0.1379617105928165,0.0,0.0,1.2911851139342168,65.99961422222222,-105.34301838502715,0.20180992368192946,8.655561700523249,0.0026767250545847916,-117.69499484569758,1.2254580522538405,0.9061390909439998,-754.8767048882877,38.17606092384945
2025-01-01 05:37:00,0.30913659369374,0.1932763447478999,0.7068666666666668,0.005152276561562334,0.003221272412464998,0.011781111111111112,0.030624953133241845,0.0,0.2685116405604982,0.0,0.010000000000000002,0.7068666666666668,0.0,0.0,0.19035967808123322,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.0039205084978070175,0.0,On,0.0009044906049979995,0.0,On,0.025799954030436827,0,On,0.014698736452187148,0,On,0.19910090701076683,0.14932568025807508,On,On,12429.731964444445,19.222222222222257,0.6,0.0,20.716219940740743,0.0,1,12429.731964444445,12429.731964444445,Off,0.0,20.222222222222257,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1299.7703777777779,Off,0.0,0.0,33.02548617920306,51.666666666666686,46.10666666666668,0.0,49.51124049184135,0.0,0.0,0.0,33.02548617920306,47.328192093052095,49.51124049184135,46.23666789365747,12.43753247303448,19.024330605479967,0.0,1.295723742711165,0.6,9.236100170605994,9321.617362311175,-789.4633902636019,-3348.7835790178005,-0.0,-0.0,351.1991444252086,0.0,1.0,0.13847587884258744,0.0,0.0,1.2959972200418401,65.99961422222222,-110.53016754067792,0.20030384376684737,8.709684174692903,0.002676318075194871,-118.15969329990577,1.2249653578345105,0.9061390909439998,-827.4712706966378,38.007880433035844
