Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.369221452693864,51.666666666666686,46.10666666666668,0.0,51.33281148849105,0.0,0.0,0.0,20.369221452693864,49.96794163869855,51.33281148849105,49.285506713802306,12.43753247303448,21.094726890680754,0.0,2.8,109.39017340882435,-224.0340423345131,-0.0,-22.31397920246062,319.5386401173387,0.0,2.0,0.0093965933498203,0.0,0.0009359086074463463,0.19227164913231864,131.99922844444444,36.199554828459384,0.21799755093829362,10.355224391692541,0.003320978601614464,72.91354767877213,1.21351006907183
2025-01-01 00:01:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.36773776504324,51.666666666666686,46.10666666666668,0.0,51.33081021264685,0.0,0.0,0.0,20.36773776504324,49.966226448950806,51.33081021264685,49.2839345671028,12.43753247303448,21.09510793531511,0.0,2.8,106.6544980899391,-224.0408385721932,-0.0,-22.320254828100314,319.5386401173387,0.0,2.0,0.009396682687233902,0.0,0.0009361523258639085,0.19227784677875276,131.99922844444444,33.47695137289396,0.21866238315969241,10.379902031779359,0.003321484842867907,72.89589625068614,1.2170529417701674
2025-01-01 00:02:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.366374874815264,51.666666666666686,46.10666666666668,0.0,51.3288091044069,0.0,0.0,0.0,20.366374874815264,49.96451138413695,51.3288091044069,49.28236252400198,12.43753247303448,21.09531757876688,0.0,2.8,103.901974044376,-224.04457776673212,-0.0,-22.323707575968854,319.5386401173387,0.0,2.0,0.009396731838841777,0.0,0.0009362864115305906,0.19228125653692243,131.99922844444444,30.731619269738303,0.21869261271451224,10.380879485491324,0.003321989488242214,72.87875648648836,1.2170517045249556
2025-01-01 00:03:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.365127534430137,51.666666666666686,46.10666666666668,0.0,51.32680815284452,0.0,0.0,0.0,20.365127534430137,49.96279643408523,51.32680815284452,49.280790574705584,12.43753247303448,21.095363262041655,0.0,2.8,101.14545255358158,-224.04539257558395,-0.0,-22.324459963905795,319.5386401173387,0.0,2.0,0.009396742549426521,0.0,0.0009363156297223654,0.19228199954880287,131.99922844444444,27.976664975732646,0.21872503642524374,10.38108650969971,0.003322494015473868,72.8620605554144,1.217051145536823
2025-01-01 00:04:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.363990511778184,51.666666666666686,46.10666666666668,0.0,51.32480734750758,0.0,0.0,0.0,20.363990511778184,49.96108158906576,51.32480734750758,49.27921870984486,12.43753247303448,21.095252404865253,0.0,2.8,99.66625866965896,-224.04341532425698,-0.0,-22.322634185169413,319.5386401173387,0.0,2.0,0.009396716558612177,0.0,0.0009362447272821644,0.1922801965173669,131.99922844444444,26.493668061746703,0.21875955575387457,10.381895974110067,0.0033229984273541067,72.84578910513626,1.2170512341131512
2025-01-01 00:05:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.362926620019795,51.666666666666686,46.10666666666668,0.0,51.32280667841708,0.0,0.0,0.0,20.362926620019795,49.95936683978927,51.32280667841708,49.27764692047536,12.43753247303448,21.09503780173311,0.0,2.8,99.31619456127163,-224.03958767718058,-0.0,-22.31909975770054,319.5386401173387,0.0,2.0,0.009396666244161552,0.0,0.0009361074686293951,0.1922767060762258,131.99922844444444,26.136241878814094,0.21879546236264497,10.382650938346785,0.0033235027265531092,72.82980071384749,1.2170517518850448
2025-01-01 00:06:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.36190410348337,51.666666666666686,46.10666666666668,0.0,51.32080613895628,0.0,0.0,0.0,20.36190410348337,49.957652180097746,51.32080613895628,49.27607520066848,12.43753247303448,21.09476453838728,0.0,2.8,99.17026489041737,-224.03471380801298,-0.0,-22.31459924047314,319.5386401173387,0.0,2.0,0.009396602176486166,0.0,0.0009359326875125852,0.19227226147497056,131.99922844444444,25.98093782156484,0.21883215104417672,10.382690672755054,0.0033240069148526585,72.8139744383499,1.217052512369419
2025-01-01 00:07:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.36091590464044,51.666666666666686,46.10666666666668,0.0,51.31880572537962,0.0,0.0,0.0,20.36091590464044,49.95593760650719,51.31880572537962,49.27450354707099,12.43753247303448,21.094442632982027,0.0,2.8,99.1227478743956,-224.0289724229774,-0.0,-22.309297641028966,319.5386401173387,0.0,2.0,0.009396526704294911,0.0,0.0009357267891324381,0.19226702561012343,131.99922844444444,25.922377821063282,0.2188694875851031,10.38338903840318,0.0033245109932746224,72.7982835251375,1.217053474129578
2025-01-01 00:08:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.359957935945758,51.666666666666686,46.10666666666668,0.0,51.316805434579685,0.0,0.0,0.0,20.359957935945758,49.95422311612791,51.316805434579685,49.27293195690203,12.43753247303448,21.094077886309034,0.0,2.8,99.09075047446532,-224.0224670075689,-0.0,-22.303290508568857,319.5386401173387,0.0,2.0,0.009396441187521821,0.0,0.0009354934813073915,0.19226109278460635,131.99922844444444,25.877867873264464,0.21890739438242374,10.383380572724903,0.0033250149626728805,72.78271253105875,1.2170546131727522
2025-01-01 00:09:00,0.2447691699448848,0.12177682471615311,0.0,0.0040794861657480795,0.0020296137452692187,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.01861984649122807,0.0,On,0.028952742250497224,0,On,0.00427192602606643,0,On,0.10328226102843738,0.07746169577132801,On,0,0,Off,Off,0.0,18.33333333333337,0,0.0,0.0,0.0,0,0,2581.0772755555554,0.0,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2646.6533892880775,Off,0.0,0.0,20.359028406605475,51.666666666666686,46.10666666666668,0.0,51.31480526381863,0.0,0.0,0.0,20.359028406605475,49.95250870641435,51.31480526381863,49.27136042771222,12.43753247303448,21.093672839072493,0.0,2.8,99.04650387239224,-224.01524290191475,-0.0,-22.296619700686353,319.5386401173387,0.0,2.0,0.009396346221757331,0.0,0.0009352343865914383,0.1922545042746066,131.99922844444444,25.81972635765468,0.21894583762073108,10.384034970058881,0.0033255188238043875,72.76725477088216,1.2170559189906374
