Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2447691699448848,0.12177682471615311,0.0,0.24476916994488476,0.12177682471615313,0.0,0.04757258874172529,0.0,0.1471965812031595,0.0,0.05,0.0,0.0,0.10719349138281978,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.01861984649122807,0.0,0.028952742250497224,0.0,0.00427192602606643,0.0,0.10328226102843738,0.07746169577132801,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,0.0,0.0,20.346314901431107,51.66666666666668,46.10666666666668,0.0,51.27383763738865,0.0,0.0,0.0,20.346314901431107,49.91738520965071,51.27383763738865,49.23915899578174,12.43753247303448,21.07638660409399,0.0,2.8,99.05832180421541,-223.70709050286516,0.0,-22.01201139731882,319.53864011733873,0.0,2.0,0.009392292821071686,0.0,0.0009241616143243159,0.19197302992979476,131.99922844444444,25.23878358706074,0.21984313698667618,10.387113130109485,0.003335810321147659,72.47673925615983,1.2170607971628893
2025-01-01 01:00:00,0.2423816216043263,0.12103352982586582,0.0,0.2423816216043263,0.12103352982586582,0.0,0.04617610025488318,0.0,0.14620552134944312,0.0,0.05,0.0,0.0,0.10645019649253248,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.01722335800438596,0.0,0.028952742250497224,0.0,0.00427192602606643,0.0,0.10328226102843738,0.07746169577132801,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,0.0,0.0,20.34293109692369,51.66666666666668,46.10666666666668,0.0,51.154031748394544,0.0,0.0,0.0,20.34293109692369,49.81461608060079,51.154031748394544,49.14490824670393,12.43753247303448,20.977794307188187,0.0,2.5,64.80723510960297,-212.4517186689595,0.0,-63.359534595674255,317.15109177678016,0.0,2.0,0.008821740702803267,0.0,0.002635471657806103,0.2132007450029366,131.99922844444444,23.467396597456585,0.22309643882436006,10.375475247104829,0.0033647042784143797,68.38549483262666,1.217506672675036
2025-01-01 02:00:00,0.2413905617506099,0.12029023493557853,0.0,0.2413905617506099,0.12029023493557851,0.0,0.04617610025488318,0.0,0.14521446149572673,0.0,0.05,0.0,0.0,0.10570690160224519,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01722335800438596,0.0,0.028952742250497224,0.0,0.00427192602606643,0.0,0.10328226102843738,0.07746169577132801,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,0.0,0.0,20.333635566796975,51.66666666666668,46.10666666666668,0.0,51.03435400905358,0.0,0.0,0.0,20.333635566796975,49.71185534169603,51.03435400905358,49.050606008017255,12.43753247303448,20.88760924356613,0.0,1.6500000000000001,76.84476096759148,-210.09206949721172,0.0,-51.9087127397788,316.16003192306374,0.0,2.0,0.008343132572172063,0.0,0.0020650889365465873,0.19368067117649038,131.99922844444444,22.68551128151826,0.22629322450934403,10.367749363635566,0.003394205032998802,72.8425319483987,1.2178584445776315
2025-01-01 03:00:00,0.2394685095723321,0.11954694004529123,0.0,0.23946850957233212,0.11954694004529123,0.0,0.045245107930321785,0.0,0.14422340164201033,0.0,0.05,0.0,0.0,0.1049636067119579,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.01629236567982456,0.0,0.028952742250497224,0.0,0.00427192602606643,0.0,0.10328226102843738,0.07746169577132801,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,0.0,0.0,20.331851216767973,51.66666666666668,46.10666666666668,0.0,50.91483243270658,0.0,0.0,0.0,20.331851216767973,49.60912987341551,50.91483243270658,48.95627859376998,12.43753247303448,20.786798313544793,0.0,1.6500000000000001,64.13575177163185,-215.37479144873706,0.0,-56.09341016304426,314.23797974478595,0.0,2.0,0.008605108625740081,0.0,0.002249419187506176,0.2019857312233771,131.99922844444444,21.365973638627217,0.2296922739952164,10.355713305667027,0.0034240418329613354,66.41478948684482,1.218254232380109
2025-01-01 04:00:00,0.23847744971861573,0.11880364515500394,0.0,0.23847744971861573,0.11880364515500394,0.0,0.045245107930321785,0.0,0.14323234178829394,0.0,0.05,0.0,0.0,0.1042203118216706,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01629236567982456,0.0,0.028952742250497224,0.0,0.00427192602606643,0.0,0.10328226102843738,0.07746169577132801,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,0.0,0.0,20.332606630065705,51.66666666666668,46.10666666666668,0.0,50.79543537673214,0.0,0.0,0.0,20.332606630065705,49.5064109845321,50.79543537673214,48.86189878843209,12.43753247303448,20.682391942183884,0.0,0.55,48.66597915146556,-232.69699832176303,0.0,-53.19961461975368,313.2469198910695,0.0,2.0,0.008797576632734932,0.0,0.0020528270414723556,0.20190898746687422,131.99922844444444,21.315672201912708,0.23283580976595186,10.334341775870241,0.0034504186851312423,70.29945051562358,1.218095824415379
2025-01-01 05:00:00,0.6354802584653052,0.12369668821529244,0.0,0.6354802584653051,0.12369668821529245,0.0,0.08284288093528143,0.0,0.5026373775300237,0.0,0.05,0.0,0.0,0.10911335488195911,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.34972405186220795,0.0,0.01815435032894737,0.0,0.06468853060633406,0.0,0.007428852491870238,0.0,0.1098063184421554,0.08235473883161652,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,0.0,0.0,20.257299351380983,51.66666666666668,46.10666666666668,0.0,50.67618683123733,0.0,0.0,0.0,20.257299351380983,49.403721781169985,50.67618683123733,48.76748925613631,12.43753247303448,20.686025802103973,0.0,-0.25000000000000006,338.4258418528376,-242.34224334262524,0.0,-50.38912016870053,611.8703100973805,0.0,2.0,0.008793888897240976,0.0,0.0018395725845649438,0.19787203366111603,131.99922844444444,19.28689526678284,0.23498404157779895,10.369296355263284,0.0034849521209669027,99.97615225486479,1.217444425890278
2025-01-01 06:00:00,0.2842911243313677,0.12456303310090089,0.0,0.28429112433136766,0.12456303310090089,0.0,0.08061896717383801,0.0,0.15367215715752966,0.0,0.05,0.0,0.0,0.10997969976756755,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.02048183114035088,0.0,0.06013713603348714,0.0,0.007032557467439546,0.0,0.10897932524886719,0.08173449393665037,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,0.0,0.0,19.230711162560045,51.66666666666668,46.10666666666668,0.0,50.36807696658651,0.10831014474399804,287.4131171079909,0.0,19.230711162560045,48.04540291963253,50.36807696658651,46.88406589615554,12.43753247303448,20.812416767739855,0.0,0.3,41.88779031635607,-237.33371265281443,0.0,-55.54765354753832,315.76205076394695,0.0,1.35,0.008806001193671439,0.0,0.002062260201946457,0.20224129164252921,89.09947919999999,19.007105752761863,0.2352438867473087,10.459042983764444,0.0035161877600725523,30.07693941871703,1.2168979815515044
2025-01-01 07:00:00,1.3024249806224097,0.1369728246428238,0.0,1.30242498062241,0.1369728246428238,0.0,0.15650809491753212,0.9166775903703706,0.1792392953345074,0.0,0.05,0.0,0.0,0.12238949130949045,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.019085342653508773,0.0,0.13742275226402334,0.0,0.016053306921853406,0.0,0.12354359426399826,0.09265769569799867,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,916.6775903703705,0.16666666666666666,19.925490151482272,51.66666666666668,46.10666666666668,0.0,50.56452288229024,0.04240366912080887,111.52611552737426,916.6775903703705,19.925490151482272,48.82146893145671,50.564747671904506,47.94971716642568,12.43753247303448,20.62490090607396,0.0,-0.55,109.36831729836574,-250.5749679852488,0.0,-53.86667082672923,393.09895287578183,0.4303457709539221,1.0,0.008974729111563795,0.0,0.0019300114016679525,0.20292011078348032,65.99961422222222,20.71100323456192,0.23848240553428413,10.384651431677092,0.003523796415667039,18.307918620705184,1.2176689976065154
2025-01-01 08:00:00,0.40769635292195533,0.14016264106325532,0.0,0.40769635292195533,0.14016264106325532,0.0,0.16991189240634355,0.0,0.18778446051561176,0.0,0.05,0.0,0.0,0.12557930772992199,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.014430381030701754,0.0,0.1554815113756418,0.0,0.02034538354238241,0.0,0.12680562297085726,0.09510421722814291,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,0.0,0.0,21.444457907154465,51.66666666666668,46.10666666666668,0.0,51.6047005568355,0.08178122850832531,223.5435355284374,0.0,21.444457907154465,51.019579942655646,51.60576215735466,50.72595803504657,12.43753247303448,20.58170823087211,0.0,-1.4,113.68571588006763,-268.8039483916867,0.0,-55.69620109788748,414.8195735362175,17.468725747800306,1.0,0.009250396741703403,0.0,0.0019172269475417917,0.2078119542102023,65.99961422222222,23.36629183342427,0.23986106255231254,10.379717610951737,0.0035331289325269397,27.61552091750117,1.218413268874454
2025-01-01 09:00:00,0.7668230688512881,0.14016264106325532,0.0,0.7668230688512881,0.14016264106325532,0.0,0.16799983051127487,0.18333551807407408,0.3654877202659392,0.0,0.05,0.0,0.0,0.12557930772992199,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.17486202593110398,0.0,0.011637404057017544,0.0,0.15636242645425735,0.0,0.02318661736160584,0.0,0.12680562297085726,0.09510421722814291,0.0,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,2581.077275555556,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2646.6533892880775,183.3355180740741,0.03333333333333333,19.889639190546454,51.66666666666668,46.10666666666668,0.0,51.15605147612543,0.20647766006434537,558.3675343474046,183.3355180740741,19.889639190546454,48.74909184923061,51.15605147612543,47.5456120357832,12.43753247303448,20.579943654916594,0.0,-0.85,257.32189334099274,-257.7944859615331,0.0,-55.102315909076566,541.6494041307672,56.86921017901182,1.0,0.009109983782387756,0.0,0.0019517202197095662,0.20584095502648786,65.99961422222222,28.569291080835264,0.2409805966073854,10.398820181612079,0.003547528890231588,53.00968553501595,1.2190215377406273
