Metric,Value
Total Electric Energy (kWh),783.3320293803625
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.0879611519171701
Peak Electric Power (kW),8.36701764288965
Other Electric Energy (kWh),264.61027969022956
HVAC Heating Electric Energy (kWh),218.41664856651855
Lighting Electric Energy (kWh),26.850928922431162
Water Heating Electric Energy (kWh),238.36513869111118
HVAC Cooling Electric Energy (kWh),35.089033510072206
Average Temperature - Indoor (C),19.85638134597571
Unmet Heating Load (C-hours),37.51703070139304
Unmet Cooling Load (C-hours),0.19511464500227263
Total Hot Water Unmet Demand (kWh),0.0
