Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,2.9836927713707457e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9836927713707457e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.82969918626672,0.0,7.458548438858033,2.8,9.236100170605994,-1077.4542162913344,-3187.57036341974,-1243.3552015475252,-0.0,-0.0,176.26860159407371,0.0,1.0,0.050135533470815494,0.0,0,0.474811588165464,65.99961422222222,-10.36761633788307,0.16389240605892935,9.899592728392275,0.0026087291061676816,12.167761063756283,1.2110066432516622,0.5246010321241659,-3184.9117876315167,-2.658575788223189
2025-01-01 00:01:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,2.9877052417267198e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9877052417267198e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.78964413950732,0.0,7.400349231975913,2.8,9.236100170605994,-1073.225565804864,-3144.7742101617605,-1239.2789986605121,-0.0,-0.0,176.26860159407371,0.0,1.0,0.050076574343372954,0.0,0,0.47425321219936123,65.99961422222222,-10.215168738425447,0.16477654705249078,9.90557265744539,0.0026087721908354946,12.208363740162556,1.2147090632214728,0.5243323960326093,-3143.512166355109,-1.2620438066516932
2025-01-01 00:02:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,2.9916186387405713e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9916186387405713e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.750534835797115,-0.027242941980684776,7.344982023978731,2.8,9.236100170605994,-1069.1273385141894,-3104.0306934255077,-1235.3042126919506,-0.0,-0.0,176.26860159407371,0.0,1.0,0.05001897629843278,0.0,0,0.47370772644704173,65.99961422222222,-10.091727416312466,0.16517351495588978,9.888396609463832,0.0026088152875129943,12.247884626656353,1.2148701246581795,0.524076704078695,-3104.1641357307317,0.13344230522417533
2025-01-01 00:03:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,2.9954329624122995e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9954329624122995e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.712340336876306,-0.06543744090149417,7.292312503183822,2.8,9.236100170605994,-1065.2292893436902,-3065.315163308854,-1231.4273376742758,-0.0,-0.0,176.26860159407371,0.0,1.0,0.049962695905985656,0.0,0,0.4731747196019873,65.99961422222222,-10.070553263488328,0.16556230733292787,9.87091489782484,0.0026088585179709183,12.2863388078151,1.2150274591106893,0.5238333545116391,-3066.7668491309473,1.4516858220931148
2025-01-01 00:04:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,2.9991977494129667e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,2.9991977494129667e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.675027864272334,-0.10274991350546614,7.242206112032428,2.8,9.236100170605994,-1060.891250593671,-3028.524665802407,-1227.6447051423172,-0.0,-0.0,176.26860159407371,0.0,1.0,0.04990768688333055,0.0,0,0.4726537533410917,65.99961422222222,-9.515147045427554,0.16594318626152343,9.854692609071888,0.0026089018785422314,12.323763676542194,1.2151811987717511,0.5236017424233188,-3031.21987858365,2.6952127812430184
2025-01-01 00:05:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,3.0028139264004494e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0028139264004494e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.63857645689022,-0.13920132088757953,7.194532643697413,2.8,9.236100170605994,-1056.0786186586683,-2993.5631037780818,-1223.9538664227998,-0.0,-0.0,176.26860159407371,0.0,1.0,0.049853920243363894,0.0,0,0.47214455314024517,65.99961422222222,-8.393353829942313,0.16631629830521408,9.838138509454119,0.0026089453656897386,12.360182690212612,1.2153314273157125,0.523381281141106,-2997.426432175526,3.8633283974439188
2025-01-01 00:06:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,3.0063805667168708e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0063805667168708e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.60296587169819,-0.1748119060796114,7.149166914197044,2.8,9.236100170605994,-1051.2268976063692,-2960.336267344759,-1220.3524628338403,-0.0,-0.0,176.26860159407371,0.0,1.0,0.04980136795820453,0.0,0,0.47164685355971175,65.99961422222222,-7.143036366602622,0.16668178606414594,9.822032575014603,0.002608988975958471,12.395618530785578,1.2154782256024377,0.5231714055066939,-2965.293779817807,4.957512473047888
2025-01-01 00:07:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,3.0098481336911693e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0098481336911693e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.568168346764487,-0.20960943101331253,7.105989233354608,2.8,9.236100170605994,-1046.5064252918723,-2928.753337411386,-1216.837393129688,-0.0,-0.0,176.26860159407371,0.0,1.0,0.04974999080027073,0.0,0,0.4711602830923171,65.99961422222222,-5.937633756257981,0.16703987220154248,9.806360018694987,0.0026090327059729193,12.430102904447255,1.2156217056439542,0.5229715742190809,-2934.733538251654,5.980200840268182
2025-01-01 00:08:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,3.0132661639944065e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0132661639944065e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.534153964650333,-0.24362381312746706,7.064885567486299,2.8,9.236100170605994,-1041.9423491147718,-2898.7273508120575,-1213.4053581182293,-0.0,-0.0,176.26860159407371,0.0,1.0,0.04969974624365197,0.0,0,0.4706844389938652,65.99961422222222,-4.805592590616385,0.1673908053090855,9.79110486839327,0.0026090765524676113,12.463670175632418,1.2157619885082371,0.5227812707427436,-2905.6617403843766,6.934389572319041
2025-01-01 00:09:00,0.1719761654092421,0.0859081613098921,0.0,0.0028662694234873683,0.0014318026884982016,0.0,0.01679606732438133,0.007382,0.09779809808486079,0.0,0.05,0.0,0.0,0.0,0,0.07132482797655876,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003999287280701754,0.0,On,0.012796780043679575,0,On,0.0026983274494490816,0,On,0.06178825767700898,0.04634119325775672,On,0,0,Off,Off,0.0,22.2777777777778,0.0,0.0,0.0,0.0,0,0.0,11126.151662222223,Off,0.0,23.2777777777778,0,0.0,0.05,0.0,0.0,0,0,0,5399.542151111111,Off,0.0,0.0,3.016585120955521e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.016585120955521e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.500893458206274,-0.2768843195715256,7.025747531153588,2.8,9.236100170605994,-1037.5263101011087,-2870.1754199634715,-1210.0531437871762,-0.0,-0.0,176.26860159407371,0.0,1.0,0.04965059260818526,0.0,0,0.47021892652986325,65.99961422222222,-3.741767908006068,0.16773483122417043,9.77625149122353,0.0026091205122960115,12.496354027183921,1.215899192744888,0.5226000034136281,-2877.9987869969077,7.823367033436291
