Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.411887554298131,0.08590816130989211,0.20563833333333334,0.411887554298131,0.0859081613098921,0.20563833333333334,0.01679606732438133,0.007382,0.09779809808486079,0.2399113888888889,0.05,0.0,0.20563833333333334,0.0,0.0,0.07132482797655876,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003999287280701754,0.0,0.012796780043679575,0.0,0.0026983274494490816,0.0,0.06178825767700898,0.04634119325775672,0.0,0.0,2662.3495877677406,22.277777777777796,0.34666666666666673,2398.894188084111,6.026665483703704,0.2399113888888889,0.43333333333333335,4821.332386962963,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,0.0,0.0,2.9772918078584275e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9772918078584275e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.893872248710352,-0.06817651381634657,7.729561972090881,2.8,9.236100170605994,1566.2755110787705,-991.5806119619863,-1250.0433475022985,0.0,0.0,176.26860159407371,0.0,1.0,0.05022905257444607,0.0,0.0,0.47569726646675287,65.99961422222222,-22.29933078074557,0.16382830457630962,9.953108097633496,0.0026099752573945922,11.89348910147472,1.2142213355614337,0.5258445930832853,-3379.846702270317,-10.628097775780612
2025-01-01 01:00:00,0.37384537548367386,0.08528357044192202,0.1740016666666667,0.37384537548367386,0.08528357044192203,0.17400166666666667,0.016496120778328696,0.007382,0.0969653102609007,0.20300194444444444,0.05,0.0,0.1740016666666667,0.0,0.0,0.07070023710858869,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.003699340734649122,0.0,0.012796780043679575,0.0,0.0026983274494490816,0.0,0.06178825767700898,0.04634119325775672,0.0,0.0,2252.757343495781,22.277777777777796,0.2933333333333334,2029.8335437634787,5.099486178518518,0.20300194444444444,0.36666666666666664,4079.588942814815,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,0.0,0.0,2.9625769397196363e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9625769397196363e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,22.041033263160294,-0.03788194998447446,8.26139725459277,2.5,9.236100170605994,1137.9099881605264,-1038.09322861093,-1259.1951487353301,0.0,0.0,175.135867224061,0.0,1.0,0.04940302306391069,0.0,0.0,0.4678743042557862,65.99961422222222,-30.788073823984856,0.1625351550604917,10.022247020242421,0.0026126006525809442,14.5657560891021,1.2136730397088913,0.4167103573499074,-3047.5879050699427,-20.338867304466202
2025-01-01 02:00:00,0.4376041154374916,0.08465897957395199,0.22936583333333335,0.43760411543749156,0.08465897957395199,0.22936583333333332,0.016496120778328696,0.007382,0.09613252243694065,0.26759347222222224,0.05,0.0,0.22936583333333335,0.0,0.0,0.07007564624061866,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.003699340734649122,0.0,0.012796780043679575,0.0,0.0026983274494490816,0.0,0.06178825767700898,0.04634119325775672,0.0,0.0,2969.5437709717107,22.277777777777796,0.3866666666666667,2675.6896713245856,6.7220499625925925,0.26759347222222224,0.48333333333333334,5377.639970074074,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,0.0,0.0,2.9752996080705743e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9752996080705743e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.913816960475614,-0.06257467408649434,8.850980682074852,1.6500000000000001,9.236100170605994,1821.3670656404431,-121.52039801773599,-1296.8141806473598,0.0,0.0,174.30307940010096,0.0,1.0,0.048881816931707255,0.0,0.0,0.4629381902013272,65.99961422222222,-25.665604084008773,0.16404621940291708,9.96974696797023,0.00261653813740073,24.70446891336493,1.2141933876450623,0.2946616784604839,-2769.9670260951316,-27.243043247189934
2025-01-01 03:00:00,0.3442977521383853,0.08403438870598193,0.15027416666666668,0.3442977521383853,0.08403438870598193,0.15027416666666668,0.01629615641429361,0.007382,0.09529973461298057,0.17531986111111114,0.05,0.0,0.15027416666666668,0.0,0.0,0.06945105537264859,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.003499376370614035,0.0,0.012796780043679575,0.0,0.0026983274494490816,0.0,0.06178825767700898,0.04634119325775672,0.0,0.0,1945.5631602918106,22.277777777777796,0.25333333333333335,1753.0380605230043,4.40410169962963,0.17531986111111114,0.31666666666666665,3523.281359703704,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,0.0,0.0,2.966851128821051e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.966851128821051e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.998276519310362,-0.04151817819640614,8.92974423498175,1.6500000000000001,9.236100170605994,765.9049765574891,-1626.962343996417,-1323.3447863552549,0.0,0.0,173.27032721210577,0.0,1.0,0.04968593967600895,0.0,0.0,0.47055368306377193,65.99961422222222,-29.583724591172206,0.16351435842604944,10.013015456497632,0.0026215358221328053,6.075350833885187,1.2138422925607486,0.3584380393244967,-3356.258991617439,-23.741412901982827
2025-01-01 04:00:00,0.48187538098109195,0.08340979783801189,0.2689116666666667,0.48187538098109195,0.08340979783801189,0.26891166666666666,0.01629615641429361,0.007382,0.0944669467890205,0.31373027777777784,0.05,0.0,0.2689116666666667,0.0,0.0,0.06882646450467855,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003499376370614035,0.0,0.012796780043679575,0.0,0.0026983274494490816,0.0,0.06178825767700898,0.04634119325775672,0.0,0.0,3481.534076311661,22.277777777777796,0.4533333333333334,3137.015476725376,7.881024094074074,0.31373027777777784,0.5666666666666667,6304.8192752592595,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,0.0,0.0,2.9683479618982903e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9683479618982903e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.983290140112256,-0.05511235932141124,8.57536220256021,0.55,9.236100170605994,2180.5449147331615,-70.88609462119547,-1443.739115994044,0.0,0.0,172.4375393881457,0.0,1.0,0.05115596674667579,0.0,0.0,0.48447566294009775,65.99961422222222,-29.687584972601567,0.16358242595387157,10.00221433538098,0.002621408515829304,30.003157751810132,1.2133344818893752,0.3250602567538975,-3185.5913951346747,-22.31017621189668
2025-01-01 05:00:00,0.3623196152647177,0.08340979783801189,0.1660925,0.3623196152647177,0.08340979783801189,0.1660925,0.01669608514236379,0.007382,0.0944669467890205,0.19377458333333336,0.05,0.0,0.1660925,0.0,0.0,0.06882646450467855,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0038993050986842106,0.0,0.012796780043679575,0.0,0.0026983274494490816,0.0,0.06178825767700898,0.04634119325775672,0.0,0.0,2150.3592824277903,22.277777777777796,0.2800000000000001,1937.5683826833206,4.867691352222222,0.19377458333333336,0.35,3894.1530817777775,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,0.0,0.0,2.9748191023612788e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9748191023612788e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.918604145284974,-0.06398210786683176,8.824041118835783,-0.25000000000000006,9.236100170605994,786.4125297372519,-1464.2507812828105,-1511.7139971585466,0.0,0.0,172.8374681162159,0.0,1.0,0.051770777867183565,0.0,0.0,0.49029826867181925,65.99961422222222,-25.07022364820773,0.16487717766084356,9.982192041183907,0.0026331859619000467,36.33613068884172,1.212982684577852,0.28975308079766093,-3377.042604525706,-24.776559440425174
2025-01-01 06:00:00,0.5497656724693488,0.09847063414810546,0.27300094123893304,0.5497656724693488,0.09847063414810546,0.27300094123893304,0.09109545403288914,0.007382,0.12446738510312633,0.27682083333333335,0.05,0.03572594123893304,0.237275,0.0,0.0,0.08388730081477211,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.004399216008771929,0.0,0.0866962380241172,0.0,0.012617650683430138,0.0,0.0802037971092136,0.06015284783191019,0.0,0.0,3071.941832039701,22.277777777777796,0.4000000000000001,2767.9548324047437,6.953844788888889,0.27682083333333335,0.5,5563.075831111111,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,789.8750032483568,107.00013590468123,2.9613484294562416e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.28881053618754937,789.8750032483568,789.8750032483568,2.9613484294562416e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,22.053301593870266,-0.033130819820176134,8.473658393358118,0.3,9.236100170605994,1844.3514819802087,-905.2336721028981,-1470.318906508341,0.0,0.0,275.9481875605927,0.0,1.0,0.051432727928575075,0.0,0.0,0.48709674637579403,65.99961422222222,-33.21963111174406,0.16362907671864785,10.044171993686733,0.0026348187962910215,2.535730397059952,1.2124280345156555,0.3401505942376625,-3651.2213767662565,-21.967127741384974
2025-01-01 07:00:00,0.48122679481266506,0.09400962436607464,0.227738728564718,0.48122679481266506,0.09400962436607464,0.227738728564718,0.0599456635072966,0.007382,0.11476038130536845,0.24913875000000002,0.05,0.01419122856471799,0.21354750000000003,0.0,0.0,0.0794262910327413,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004099269462719299,0.0,0.055846394044577294,0.0,0.008858659928380003,0.0,0.07259020841858572,0.054442656313939276,0.0,0.0,2764.7476488357306,22.277777777777796,0.3600000000000001,2491.1593491642693,6.25846031,0.24913875000000002,0.45,5006.768247999999,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,313.75791147636005,42.5031036949824,2.976851756955057e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11472269697599359,313.75791147636005,313.75791147636005,2.976851756955057e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.898253267590167,-0.06107760476049826,7.969559759352616,-0.55,9.236100170605994,1384.0591597594166,-1380.2489394321422,-1552.685673604465,0.0,0.0,197.13006945047516,0.7572636270669995,0.41675,0.05245848106087642,0.0,0.0,0.4968112031711368,27.50533922711111,-25.132884922324177,0.16523829113948335,9.975929299193393,0.002635730506051259,1.732884049977241,1.2130643784239425,0.3423490531565542,-3859.814574097208,-11.593714499203317
2025-01-01 08:00:00,0.4210478635950443,0.08653275217786213,0.21354750000000003,0.4210478635950443,0.08653275217786213,0.2135475,0.015896227686223435,0.007382,0.09863088590882084,0.24913875000000002,0.05,0.0,0.21354750000000003,0.0,0.0,0.0719494188445288,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0030994476425438597,0.0,0.012796780043679575,0.0,0.0026983274494490816,0.0,0.06178825767700898,0.04634119325775672,0.0,0.0,2764.7476488357306,22.277777777777796,0.3600000000000001,2491.1593491642693,6.25846031,0.24913875000000002,0.45,5006.768247999999,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,0.0,0.0,2.9621013876774468e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9621013876774468e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,22.045780191519846,-0.03263061110875937,7.689757473671489,-1.4,9.236100170605994,1182.159944170482,-1917.1601612551176,-1676.4960790231778,0.0,0.0,110.20193555765367,66.9835294466387,0.0,0.05408352299778301,0.0,0.0,0.512201260670919,0.0,-16.293561199724728,0.16394644930898397,10.047752402254192,0.002637517843891437,30.362341645545147,1.2130262818377564,0.3657671132655098,-4397.96629177663,-10.353218642756643
2025-01-01 09:00:00,0.4942668593918279,0.08653275217786213,0.27682083333333335,0.49426685939182796,0.08653275217786213,0.27682083333333335,0.015296334594118171,0.007382,0.09863088590882084,0.3229576388888889,0.05,0.0,0.27682083333333335,0.0,0.0,0.0719494188445288,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0024995545504385964,0.0,0.012796780043679575,0.0,0.0026983274494490816,0.0,0.06178825767700898,0.04634119325775672,0.0,0.0,3583.9321373796506,22.277777777777796,0.4666666666666668,3229.2806378055343,8.11281892037037,0.3229576388888889,0.5833333333333334,6490.255136296297,11126.151662222223,0.0,23.277777777777796,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5399.542151111111,0.0,0.0,2.9726692108372136e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9726692108372136e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.940087429828715,-0.061610212026005404,7.341669039150263,-0.85,9.236100170605994,2119.5510672602545,-674.1035495286259,-1598.940694342912,0.0,0.0,109.6020424655484,221.1738877335503,0.0,0.053119445045277144,0.0,0.0,0.5030709023790083,0.0,24.95758175796706,0.1658420592869664,10.018023463354714,0.0026495503570410795,83.03961642048353,1.2140611804773087,0.3597317276976268,-3897.691141493032,-5.693045841127923
