Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6597158448476432,0.1877505294008999,0.29627715497853196,0.6597158448476432,0.1877505294008999,0.29627715497853196,0.02641264715816596,0.23976069768947728,0.34354250000000003,0.05,0.0,0.0018121549785319972,0.294465,0.0,0.17316719606756656,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004263514254385964,0.0,0.011074566451889999,0.0,0.011074566451889999,0.0,0.008871102932721798,0.0,0.17009848687059523,0.1275738651529464,0.0018121549785319972,6158.946346473191,21.111111111111143,0.4800000000000001,1088.5309321934758,8.629918473333332,0.34354250000000003,0.6,6903.934778666667,11506.557964444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,0.0,0.0,74.27409876029516,51.66666666666668,46.10666666666668,0.0,48.43841445698727,0.0,0.0,0.0,116.05327931296118,48.47235630886231,48.48932723479983,48.43841445698727,12.43753247303448,20.78970872776256,-0.08050231656731442,1.7104159706447748,-0.34542386791824037,2.8,9.236100170605994,1802.568382101843,689.2252232868401,255.78212140048572,-3449.989062634855,0.0,0.0,386.265679211146,0.0,2.0,0.1471302099763002,0.0,0.0,3.8080365610570936,131.99922844444444,-60.86531165300028,0.17960383145390854,9.526397934171714,0.0026740424528644683,-42.9604605944741,1.2187359520206875,0.0,0.0,44.76123211278443,0.08012535201662237,330.4743324430277,-74.69221104254206
2025-01-01 01:00:00,0.5529049841369659,0.18661069612803438,0.20543684616302046,0.5529049841369659,0.18661069612803438,0.2054368461630205,0.026092883589087013,0.23824091999232327,0.23857118055555557,0.05,0.0,0.0009472628296871804,0.2044895833333333,0.0,0.17202736279470104,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.003943750685307016,0.0,0.011074566451889999,0.0,0.011074566451889999,0.0,0.008871102932721798,0.0,0.17009848687059523,0.1275738651529464,0.0009472628296871804,4277.046073939715,19.444444444444457,0.33333333333333337,755.9242584676916,5.992998939814814,0.23857118055555557,0.4166666666666667,4794.3991518518515,11506.557964444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,0.0,0.0,75.99382095385207,51.66666666666668,46.10666666666668,0.0,47.50010567692429,0.0,0.0,0.0,118.74034524039386,47.536874499213646,47.55525891035832,47.50010567692429,12.43753247303448,19.213208735024555,-0.06571966451454561,2.589657669499088,1.3610297463201388,2.5,9.236100170605994,922.4631713624918,-1206.319310036474,32.820208015759995,-2838.8764446591417,0.0,0.0,384.426137944913,0.0,2.0,0.13030902374567113,0.0,0.0,3.3726691937645175,131.99922844444444,-44.723381075052934,0.1967204478579038,8.781221982065167,0.0026558429370772884,-12.559832950184013,1.2253815281148468,0.0,0.0,44.09236906942488,0.05814317318483472,97.14350848610766,-64.32330047034766
2025-01-01 02:00:00,0.5704709008842563,0.18547086285516887,0.22163127146800246,0.5704709008842563,0.1854708628551689,0.22163127146800243,0.026092883589087013,0.23672114229516927,0.257656875,0.05,0.0,0.0007825214680024534,0.22084874999999998,0.0,0.17088752952183556,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.003943750685307016,0.0,0.011074566451889999,0.0,0.011074566451889999,0.0,0.008871102932721798,0.0,0.17009848687059523,0.1275738651529464,0.0007825214680024534,4619.209759854893,19.444444444444457,0.3600000000000001,816.3981991451069,6.472438854999998,0.257656875,0.45,5177.951084,11506.557964444444,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,0.0,0.0,73.58554495471671,51.66666666666668,46.10666666666668,0.0,46.56406897782761,0.0,0.0,0.0,114.97741399174487,46.60317619397698,46.622729802051666,46.56406897782761,12.43753247303448,19.176993304995545,-0.05789547146533002,1.757439333012853,1.4830116797603503,1.6500000000000001,9.236100170605994,1274.8178285539077,-1677.0070918356955,-55.416847222783616,-2751.969475584619,0.0,0.0,382.90636024775904,0.0,2.0,0.1199183011118119,0.0,0.0,3.1037356301414314,131.99922844444444,-51.48686399314727,0.1973351096713454,8.767704882305814,0.0026585252475419723,21.632599453642495,1.2255303492712208,0.0,0.0,49.961004059835425,0.03544461702278599,10.34567139617852,-65.76251861896213
2025-01-01 03:00:00,0.5878236419188274,0.18433102958230338,0.2765401010380615,0.5878236419188274,0.18433102958230338,0.2765401010380615,0.025879707876367716,0.23520136459801524,0.2767425694444444,0.05,0.03871440426507711,0.0006177801063177263,0.23720791666666666,0.0,0.16974769624897004,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003730574972587719,0.0,0.011074566451889999,0.0,0.011074566451889999,0.0,0.008871102932721798,0.0,0.17009848687059523,0.1275738651529464,0.0006177801063177263,4961.373445770069,19.444444444444457,0.3866666666666667,876.8721398225222,6.951878770185185,0.2767425694444444,0.48333333333333334,5561.503016148147,11506.557964444444,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,879.2133333333333,0.0,88.09242791204282,51.66666666666668,46.10666666666668,0.0,51.892328491104344,0.0,0.0,879.2133333333333,137.64441861256688,51.918195161563304,51.931128496792795,51.892328491104344,12.43753247303448,19.142448520936878,-0.0751717238652508,1.6830686613585841,1.1901405271231416,1.6500000000000001,9.236100170605994,1422.879717607377,-862.4224652925644,-28.165938551152397,-2873.7404090228665,0.0,0.0,381.17340683788575,0.0,2.0,0.12564457889104835,0.0,0.0,3.2519436368153407,131.99922844444444,-53.65203682369884,0.19844535099585248,8.762083325682836,0.0026676488759638057,-32.263517939533706,1.2256686901342888,0.0,0.0,48.25700090449259,0.04522054327283636,40.79135556765977,-68.95729411881216
2025-01-01 04:00:00,0.6053895586661179,0.18319119630943786,0.2542260487800722,0.6053895586661179,0.18319119630943786,0.2542260487800722,0.025879707876367716,0.23368158690086124,0.2958282638888889,0.05,0.0,0.0006589654467389082,0.25356708333333333,0.0,0.16860786297610453,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003730574972587719,0.0,0.011074566451889999,0.0,0.011074566451889999,0.0,0.008871102932721798,0.0,0.17009848687059523,0.1275738651529464,0.0006589654467389082,5303.537131685248,19.444444444444457,0.4133333333333334,937.3460804999376,7.431318685370369,0.2958282638888889,0.5166666666666667,5945.054948296296,11506.557964444444,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,0.0,0.0,86.85787922688392,51.66666666666668,46.10666666666668,0.0,51.48776655331165,0.0,0.0,0.0,135.71543629200613,51.5200369303253,51.53617211883213,51.48776655331165,12.43753247303448,19.147521745607488,-0.06970313919618173,0.7003233429539196,1.2455940288987073,0.55,9.236100170605994,1428.3446872182556,-2573.4595416266625,-76.03502658339418,-3141.0623820283645,0.0,0.0,379.6536291407317,0.0,2.0,0.12869667386818825,0.0,0.0,3.3309382176199196,131.99922844444444,-53.076265242309404,0.1963341092308946,8.730341606822384,0.0026412314638018844,36.058374496901365,1.2250917598724043,0.0,0.0,58.21677752720095,0.043998069776489186,-8.605957065907393,-67.42906951748678
2025-01-01 05:00:00,0.667455373072938,0.1931224358120026,0.3098186928729763,0.667455373072938,0.1931224358120026,0.30981869287297625,0.040705242051626775,0.2522933254657556,0.32445680555555556,0.05,0.030971523412061684,0.0007413361275812716,0.2781058333333333,0.0,0.17853910247866928,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004156926398026315,0.0,0.018274157826800235,0.0,0.018274157826800235,0.0,0.014241188827529803,0.0,0.18334013954068157,0.13750510465551116,0.0007413361275812716,5816.782660558013,19.444444444444457,0.4533333333333334,1028.0569915160604,8.150478558148146,0.32445680555555556,0.5666666666666667,6520.382846518519,11506.557964444444,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,703.3706666666666,0.0,83.29804037059128,51.66666666666668,46.10666666666668,0.0,51.06265519381441,0.27330649279058145,732.173776920188,703.3706666666666,130.15318807904887,50.15014126573073,51.080911871317646,49.67562762418565,12.43753247303448,19.13085454924985,-0.0698227579988167,-0.3057157533342422,0.2682536853655285,-0.25000000000000006,9.236100170605994,1760.397553562816,-1178.0224859437644,-85.55514922357196,-3252.812973046256,0.0,0.0,412.1639861939791,0.0,2.0,0.12749758097522063,0.0,0.0,3.299903193764112,131.99922844444444,-52.379588031317866,0.20044572819634157,8.780903215937188,0.00269542323118811,39.183977796663285,1.2245065286523555,0.0,0.0,60.826140443087404,0.03449090195721827,-8.641398903746493,-76.91375031982547
2025-01-01 06:00:00,0.7086964768921827,0.20402809323996132,0.28604612807666363,0.7086964768921828,0.20402809323996135,0.28604612807666363,0.07835931938970946,0.2749660463913622,0.30537111111111115,0.05,0.023228642559046265,0.0010708188509507255,0.2617466666666666,0.0,0.18944475990662799,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.004689865679824561,0.0,0.03683472685494245,0.0,0.03683472685494245,0.0,0.02237303318252478,0.0,0.1948414607169852,0.14613109553773881,0.0010708188509507255,5474.618974642836,19.444444444444457,0.42666666666666675,967.5830508386451,7.671038642962961,0.30537111111111115,0.5333333333333333,6136.83091437037,11506.557964444444,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,527.528,0.0,82.5085398077252,51.66666666666668,46.10666666666668,0.0,51.17155033741471,0.11623192741121047,313.7887615372234,527.528,128.91959344957064,49.83954563361568,51.174848177836644,49.17024544129424,12.43753247303448,19.142951336828194,-0.07479691210621553,0.4150341168201933,0.056710137195535214,0.3,9.236100170605994,1629.6905138055988,-1799.5511707149408,-54.155268227704326,-3166.07723763107,0.0,0.0,471.68569197532713,0.0,2.0,0.12785709865618017,0.0,0.0,3.3092082608449034,131.99922844444444,-55.61312025292735,0.19904862873641288,8.767125921639062,0.0026785373248853417,-36.73481241162517,1.2244684962278727,0.0,0.0,57.15721983197917,0.04111827956409941,15.717441405291119,-69.87270963299544
2025-01-01 07:00:00,0.7570570501527238,0.21209625366718723,0.29407730631262735,0.7570570501527237,0.21209625366718723,0.2940773063126273,0.10803972518472603,0.29364621385688666,0.30537111111111115,0.05,0.030971523412061684,0.001359116233898998,0.2617466666666666,0.0,0.1975129203338539,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004370102110745614,0.0,0.05183481153699021,0.0,0.05183481153699021,0.0,0.030295653411748023,0.0,0.20255945255897836,0.15191958941923372,0.001359116233898998,5474.618974642836,19.444444444444457,0.42666666666666675,967.5830508386451,7.671038642962961,0.30537111111111115,0.5333333333333333,6136.83091437037,11506.557964444444,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,703.3706666666666,0.0,82.98660786487913,51.66666666666668,46.10666666666668,0.0,50.877422018028454,0.19557896162964442,522.9812692287056,703.3706666666666,129.66657478887365,50.02380132260127,50.877422018028454,49.596990974887696,12.43753247303448,19.13235353602619,-0.07519013215353093,-0.43000886969552515,-0.11341520088648774,-0.55,9.236100170605994,1440.4899408743772,-2128.513535714391,-82.29920535008301,-3404.313523437267,0.0,0.0,519.5060058069287,2.0109022727538393,2.0,0.13111784581807723,0.0,0.0,3.3936031951746193,131.99922844444444,-54.39772120955363,0.1988556872442798,8.757241257582434,0.0026742046074054453,38.10390082455496,1.2245160147955105,0.0,0.0,63.28409658118392,0.04165235285817391,-10.542051076616952,-71.75715427346606
2025-01-01 08:00:00,0.8512991705650526,0.22430232524291063,0.3186160563126273,0.8512991705650526,0.22430232524291066,0.3186160563126273,0.14269100820024738,0.32460850958702736,0.3339996527777778,0.05,0.030971523412061684,0.001359116233898998,0.2862854166666667,0.0,0.2097189919095773,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0033042235471491222,0.0,0.06969339232654913,0.0,0.06969339232654913,0.0,0.0449831870409242,0.0,0.2173144369627889,0.16298582772209164,0.001359116233898998,5987.864503515602,19.444444444444457,0.4666666666666668,1058.2939618547682,8.390198515740739,0.3339996527777778,0.5833333333333334,6712.158812592593,11506.557964444444,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,703.3706666666666,0.0,85.09486778342406,51.66666666666668,46.10666666666668,0.0,51.873281395308965,0.22627929893975204,617.6159750891381,703.3706666666666,132.9607309116001,50.803878046005174,51.87664820857608,50.265809558086175,12.43753247303448,19.1270866816648,-0.08081656036199387,-1.2788907273538286,-0.7014815698079667,-1.4,9.236100170605994,1636.4184469634265,-2170.6464907862114,-112.5791630828914,-3686.6002715390123,0.0,0.0,558.7758835901018,143.90786189693492,1.6164999999999998,0.13582672900263315,0.0,0.0,3.515478908744418,106.68837639022222,-26.048767900144863,0.2025671833272674,8.813566298028134,0.002722113924383768,123.21270923984231,1.2250779383891224,0.0,0.0,68.26987143938837,0.04619657867943834,-42.86441014428438,-69.71475293860702
2025-01-01 09:00:00,0.7010730965992488,0.19950260145650606,0.27942376422681114,0.7010730965992488,0.19950260145650603,0.2794237642268111,0.05990200943011845,0.26671428161357463,0.32445680555555556,0.05,0.0,0.0013179308934778164,0.2781058333333333,0.0,0.18491926812317272,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.002664696408991228,0.0,0.02861865651056361,0.0,0.02861865651056361,0.0,0.020155257449344332,0.0,0.1842481385809161,0.138186103935687,0.0013179308934778164,5816.782660558013,19.444444444444457,0.4533333333333334,1028.0569915160604,8.150478558148146,0.32445680555555556,0.5666666666666667,6520.382846518519,11506.557964444444,0.0,21.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5543.733137777778,0.0,0.0,82.60953959249937,51.66666666666668,46.10666666666668,0.0,51.222787771226166,0.0,0.0,0.0,129.07740561328026,49.89958208397694,51.222787771226166,49.23797924035234,12.43753247303448,19.151393747018172,-0.06470190743219201,-0.8760136973768511,-0.31926341077208337,-0.85,9.236100170605994,1485.8021181825345,-1199.6247881635397,-77.65963808161764,-3534.298277546377,0.0,0.0,337.9077799554734,413.803862055213,0.36650000000000005,0.1337953132307927,0.0,0.0,3.4629016336142966,24.188858612444445,28.76648732702692,0.2084427782521515,8.923230465982602,0.0028044020806003663,162.25883037516448,1.2255298251956745,0.0,0.0,63.028980858775824,0.04605827998666091,-33.403190957955154,-44.25644712366249
