Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:53:00,0.31617334484764326,0.1877505294008999,0.0018121549785319972,0.0052695557474607205,0.0031291754900149983,3.020258297553329e-05,0.02641264715816596,0.23976069768947728,0.0,0.05,0.0,0.0018121549785319972,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004263514254385964,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0018121549785319972,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,71.59585909086661,51.666666666666686,46.10666666666668,0.0,48.093176613708124,0.0,0.0,0.0,111.86852982947909,48.11068844902558,48.11944436668431,48.093176613708124,12.43753247303448,21.426705544130343,0.0,2.992862771749388,0.6833620488925294,2.8,9.236100170605994,-3311.2766595457065,-4730.229793806599,148.68350380413526,-3623.966305664429,-0.0,-0.0,386.265679211146,0.0,2.0,0.1492899078646367,0.0,0,3.863934044795803,131.99922844444444,-73.57603309242336,0.17206399309871748,9.804328608764797,0.0026645631567061047,-40.64586629916401,1.2161647052943794,0,0,39.7695615077491,0.0778453121935744,214.7319635192834,-66.04845971514817
2025-01-01 00:54:00,0.31617334484764326,0.1877505294008999,0.0018121549785319972,0.0052695557474607205,0.0031291754900149983,3.020258297553329e-05,0.02641264715816596,0.23976069768947728,0.0,0.05,0.0,0.0018121549785319972,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004263514254385964,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0018121549785319972,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,72.28903115863679,51.666666666666686,46.10666666666668,0.0,48.0774145656034,0.0,0.0,0.0,112.95161118536998,48.09581494392632,48.10501513308779,48.0774145656034,12.43753247303448,21.153463070143093,0.0,2.7979960676570657,0.7141773793790159,2.8,9.236100170605994,-3230.3893397589645,-896.3650384328721,145.49712268654037,-3548.6873531908486,-0.0,-0.0,386.265679211146,0.0,2.0,0.1483652062213859,0.0,0,3.8400008385145386,131.99922844444444,-67.96766577926144,0.1749461763378142,9.680728249317207,0.002664171499451253,-39.55262981914858,1.2172941264370885,0,0,42.18920254194756,0.077775329186122,211.41552839316978,-65.91840570662943
2025-01-01 00:55:00,0.31617334484764326,0.1877505294008999,0.0018121549785319972,0.0052695557474607205,0.0031291754900149983,3.020258297553329e-05,0.02641264715816596,0.23976069768947728,0.0,0.05,0.0,0.0018121549785319972,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004263514254385964,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0018121549785319972,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,72.95326947050386,51.666666666666686,46.10666666666668,0.0,48.06150036567785,0.0,0.0,0.0,113.98948354766226,48.0807974375061,48.09044597342023,48.06150036567785,12.43753247303448,20.89085982852373,0.0,2.8,0.744412650923376,2.8,9.236100170605994,-3153.991974369582,-976.6528716895947,142.3706258062328,-3476.92369922531,-0.0,-0.0,386.265679211146,0.0,2.0,0.14747496428588555,0.0,0,3.816959521309067,131.99922844444444,-63.333954355417646,0.17776723929136817,9.561632300981815,0.0026637907300641472,-38.50057098676963,1.2183815526198731,0,0,42.10010789860499,0.0777066022600979,208.16681998782346,-65.79619418159066
2025-01-01 00:56:00,0.31617334484764326,0.1877505294008999,0.0018121549785319972,0.0052695557474607205,0.0031291754900149983,3.020258297553329e-05,0.02641264715816596,0.23976069768947728,0.0,0.05,0.0,0.0018121549785319972,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004263514254385964,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0018121549785319972,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,73.5901664252178,51.666666666666686,46.10666666666668,0.0,48.045440393362355,0.0,0.0,0.0,114.9846350394028,48.06564194053665,48.0757427141238,48.045440393362355,12.43753247303448,20.63830836137133,0.0,2.797878634697981,0.774076117355383,2.8,9.236100170605994,-3081.121216050819,-892.8732623478016,139.30322431449514,-3408.448805628434,-0.0,-0.0,386.265679211146,0.0,2.0,0.1466173806083755,0.0,0,3.794763467904058,131.99922844444444,-58.938089633530566,0.18052850712231833,9.446774720060088,0.002663420419550529,-37.487508906634375,1.219429191767921,0,0,42.11171366366942,0.07763911596503632,204.9846580389767,-65.68143372448156
2025-01-01 00:57:00,0.31617334484764326,0.1877505294008999,0.0018121549785319972,0.0052695557474607205,0.0031291754900149983,3.020258297553329e-05,0.02641264715816596,0.23976069768947728,0.0,0.05,0.0,0.0018121549785319972,0.0,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004263514254385964,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0018121549785319972,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,74.2011174908344,51.666666666666686,46.10666666666668,0.0,48.02924067703955,0.0,0.0,0.0,115.93924607942876,48.05035413298074,48.060910860951346,48.02924067703955,12.43753247303448,20.395294274536006,-0.2158168365751365,2.8,0.8031761041554024,2.8,9.236100170605994,-3011.620774855591,-976.2695337309714,136.29412001099172,-3343.0628934291894,-0.0,-0.0,386.265679211146,0.0,2.0,0.14579088105855942,0.0,0,3.7733719365258063,131.99922844444444,-54.823560637547594,0.18323095296650035,9.33518219359172,0.002663060162755205,-36.51151587469697,1.2204389724986529,0,0,42.152222862004,0.07757285457346369,201.86786520790938,-65.57374519691764
2025-01-01 00:58:00,0.8887441781809766,0.1877505294008999,0.49258715497853195,0.014812402969682944,0.0031291754900149983,0.008209785916308866,0.02641264715816596,0.23976069768947728,0.5725708333333334,0.05,0.0,0.0018121549785319972,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004263514254385964,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0018121549785319972,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,74.7874387738542,51.666666666666686,46.10666666666668,0.0,48.01290693744176,0.0,0.0,0.0,116.8553730841472,48.03493940490311,48.045955638633785,48.01290693744176,12.43753247303448,20.1613324611144,-0.4497786499967411,2.7978760086981773,0.8317209923640785,2.8,9.236100170605994,5266.6465570189175,2974.3085945164694,133.3579734434356,-3280.580169418941,-0.0,-0.0,386.265679211146,0.0,2.0,0.14499397284243612,0.0,0,3.752746290553486,131.99922844444444,-50.96741473754231,0.18587562585671327,9.227394225030254,0.0026627095756136796,-35.570770956080835,1.2214127225816591,0,0,42.21037096666635,0.0775078021188784,198.81526863912148,-65.45729519568587
2025-01-01 00:59:00,0.8887441781809766,0.1877505294008999,0.49258715497853195,0.014812402969682944,0.0031291754900149983,0.008209785916308866,0.02641264715816596,0.23976069768947728,0.5725708333333334,0.05,0.0,0.0018121549785319972,0.49077499999999996,0.0,0.17316719606756656,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.004263514254385964,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0018121549785319972,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,74.24260672675196,51.666666666666686,46.10666666666668,0.0,47.996444605146046,0.0,0.0,0.0,116.00407301054993,48.01940287295715,48.03088200686271,47.996444605146046,12.43753247303448,20.348824376186787,-0.2622867349243556,2.99486279294361,0.8597218924949985,2.8,9.236100170605994,5212.4883394919,-903.0775823122981,130.44521090256347,-3330.615919074976,-0.0,-0.0,386.265679211146,0.0,2.0,0.14563269079523458,0.0,0,3.7692776427268555,131.99922844444444,-55.08988260852538,0.1837100963064375,9.312884356214058,0.0026623682938947545,-36.036536913320234,1.220632715356339,0,0,39.94364046018393,0.07744393629593158,195.8254144877373,-65.38020358517385
2025-01-01 01:00:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,73.71766205177087,51.666666666666686,46.10666666666668,0.0,47.98010288528202,0.0,0.0,0.0,115.18384695589198,48.00397952580056,48.01591784605984,47.98010288528202,12.43753247303448,20.52901776690476,-0.08209334420638115,2.9928500890067786,0.8871813898477708,2.8,9.236100170605994,-3052.889685047404,-4734.169795655376,127.62208195407902,-3378.9816925171676,-0.0,-0.0,384.426137944913,0.0,2.0,0.14624583672699618,0.0,0,3.785147137685013,131.99922844444444,-58.334130475149706,0.18165428833790093,9.394878645292177,0.002662022322470053,-36.47381854979507,1.2198840233715866,0,0,40.18952041033572,0.0773812541388582,192.89776891102338,-65.27568695694436
2025-01-01 01:01:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,74.31957183357606,51.666666666666686,46.10666666666668,0.0,47.96387739185397,0.0,0.0,0.0,116.12433098996259,47.98866523198029,48.00105915204346,47.96387739185397,12.43753247303448,20.28934686087653,0.0,2.79797490651785,0.9141139144267152,2.8,9.236100170605994,-2983.9701269120524,-900.1806667973717,124.82199372903894,-3314.711270786954,-0.0,-0.0,384.426137944913,0.0,2.0,0.14543015333156004,0.0,0,3.764035550930883,131.99922844444444,-53.68499407001134,0.18433849224847776,9.284937225693104,0.002661671937977637,-35.51701570319052,1.220880639837102,0,0,42.504204244265026,0.07731972554728907,190.03054414200878,-65.20855041296984
2025-01-01 01:02:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,74.89714590101808,51.666666666666686,46.10666666666668,0.0,47.947519866562,0.0,0.0,0.0,117.02679047034074,47.973225895897485,47.98607891056523,47.947519866562,12.43753247303448,20.05862051207497,0.0,2.8,0.9405223033463578,2.8,9.236100170605994,-2918.8114016243153,-981.3810518488052,122.10610854473747,-3253.2947584497642,-0.0,-0.0,384.426137944913,0.0,2.0,0.14464375313363984,0.0,0,3.743681874376047,131.99922844444444,-49.942781119464186,0.18696456919107612,9.178753687234478,0.002661331023498181,-34.594853201196585,1.2218416042845275,0,0,42.384862823302896,0.07725934678812434,187.2231972434306,-65.11708869869314
2025-01-01 01:03:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.45169259471615,51.666666666666686,46.10666666666668,0.0,47.93103567512677,0.0,0.0,0.0,117.89326967924397,47.95766657311508,47.97098202210923,47.93103567512677,12.43753247303448,19.836356172776778,0.0,2.7978642862973,0.9664203289745057,2.8,9.236100170605994,-2856.508283503442,-897.0963525955096,119.41560357375491,-3194.5543204287383,-0.0,-0.0,384.426137944913,0.0,2.0,0.14388513024467686,0.0,0,3.724047132485235,131.99922844444444,-46.38010101961656,0.18953402474351333,9.076106745601408,0.0026609992216735942,-33.70553889071611,1.222768758632005,0,0,42.35394253664205,0.07720008903434149,184.47403126587133,-65.05842769211642
2025-01-01 01:04:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.98434514414322,51.666666666666686,46.10666666666668,0.0,47.914429894837475,0.0,0.0,0.0,118.72553928772378,47.94199204739801,47.955773123678284,47.914429894837475,12.43753247303448,19.622136286115985,0.0,2.8,0.9918115179068684,2.8,9.236100170605994,-2796.953113931095,-980.9330756274476,116.80375551592913,-3138.334343989593,-0.0,-0.0,384.426137944913,0.0,2.0,0.1431529857111146,0.0,0,3.7050977056324332,131.99922844444444,-43.04490788641512,0.19204796479867708,8.976807657557027,0.0026606761944476705,-32.84750493981936,1.2236636909422396,0,0,42.35631824428921,0.07714194679084212,181.7824469770623,-64.97869146113318
2025-01-01 01:05:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.49617668481893,51.666666666666686,46.10666666666668,0.0,47.89770735314045,0.0,0.0,0.0,119.52527607002958,47.926206867091274,47.94045662406669,47.89770735314045,12.43753247303448,19.41556545614383,0.0,2.7978657246185423,1.016708918186851,2.8,9.236100170605994,-2739.981774867544,-897.0456422042815,114.21927915794302,-3084.489454841115,-0.0,-0.0,384.426137944913,0.0,2.0,0.14244608326274508,0.0,0,3.686801596567371,131.99922844444444,-39.918457971342534,0.1945075501150284,8.881390654177821,0.0026603616206830345,-32.01926497326967,1.2245279117713261,0,0,42.38513574651988,0.07708489267023144,179.14684399012503,-64.92756483218201
2025-01-01 01:06:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.98819570183672,51.666666666666686,46.10666666666668,0.0,47.8808726408874,0.0,0.0,0.0,120.29405578411986,47.91031535760395,47.925036715962236,47.8808726408874,12.43753247303448,19.21627215842838,0.0,2.8,1.0411166404959173,2.8,9.236100170605994,-2685.4460601535848,-981.1015558582158,111.70830153913747,-3032.884533242158,-0.0,-0.0,384.426137944913,0.0,2.0,0.14176325647892507,0.0,0,3.669128615892128,131.99922844444444,-36.98766485634019,0.19691395040708015,8.788253740881713,0.002660055195216422,-31.21941946284419,1.2253628455448062,0,0,42.383290615362455,0.07702891966013138,176.56657751407295,-64.85827597493548
2025-01-01 01:07:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.46135130205823,51.666666666666686,46.10666666666668,0.0,47.863930126586894,0.0,0.0,0.0,121.03336140946598,47.8943216348399,47.9095173889664,47.863930126586894,12.43753247303448,19.023906788691953,0.0,2.79786436551865,1.065047035767976,2.8,9.236100170605994,-2633.207699604409,-897.300606162601,109.23466741465825,-2983.3938025787866,-0.0,-0.0,384.426137944913,0.0,2.0,0.1411034033297337,0.0,0,3.6520502407749165,131.99922844444444,-34.24003497053566,0.1992683427825207,8.697957616404086,0.002659756627874405,-30.446648929567193,1.2261698373437304,0,0,42.39245817572826,0.07697400176470674,174.04013947439702,-64.80547205973878
2025-01-01 01:08:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.91653738351015,51.666666666666686,46.10666666666668,0.0,47.846883969493895,0.0,0.0,0.0,121.74458966173461,47.87822961753308,47.893902441552676,47.846883969493895,12.43753247303448,18.83814012114487,-0.10630432329958595,2.8,1.0885061460094123,2.8,9.236100170605994,-2583.138072552948,-981.465838158666,106.81167070488162,-2935.9000689250606,-0.0,-0.0,384.426137944913,0.0,2.0,0.14046548198565573,0.0,0,3.6355395064959475,131.99922844444444,-31.664141572800226,0.2015719075786081,8.611048223482598,0.00265946564256916,-29.699708516628863,1.2269501581285274,0,0,42.37834133292509,0.07692012736341776,171.5666970748745,-64.75502636999288
2025-01-01 01:09:00,0.3143338035814103,0.18661069612803438,0.0009472628296871804,0.005238896726356838,0.003110178268800573,1.5787713828119674e-05,0.026092883589087013,0.23824091999232327,0.0,0.05,0.0,0.0009472628296871804,0.0,0.0,0.17202736279470104,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.003943750685307016,0.0,On,0.011074566451889999,0,On,0.011074566451889999,0.0,On,0.008871102932721798,0,On,0.17009848687059523,0.1275738651529464,On,0.0009472628296871804,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,78.35459652619731,51.666666666666686,46.10666666666668,0.0,47.82973813178021,0.0,0.0,0.0,122.4290570721833,47.86204303871685,47.87819549218517,47.82973813178021,12.43753247303448,18.658661870033775,-0.2857825744106819,2.7978646149060404,1.111502471325648,2.8,9.236100170605994,-2535.1173078647444,-897.72855117608,104.43711960789628,-2890.2940256694746,-0.0,-0.0,384.426137944913,0.0,2.0,0.13984850686442024,0.0,0,3.6195709041313764,131.99922844444444,-29.249420140183034,0.2038258249713131,8.526676857487079,0.002659181976459298,-28.977422913309983,1.2277050096619135,0,0,42.38312158198834,0.07686727910939033,169.14516567280933,-64.70804606491305
