Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.04412191037915,51.666666666666686,46.10666666666668,0.0,51.07990135387459,0.0,0.0,0.0,23.04412191037915,49.35128071653904,51.07990135387459,48.48697039787126,12.43753247303448,16.701369071311706,0.0,10.97597530967899,5.111483693297613,2.8,9.236100170605994,-841.7499129584689,-5064.826560809403,-294.14691497001854,-983.9920885158346,-0.0,-0.0,626.135699288001,0.0,3.0,0.05431457442395989,0.0,0,0.15449176521491578,197.99884266666666,-483.89352373063537,0.2226276425500804,7.471198107813365,0.002574330077629371,122.93775196878559,1.2324585381828161,0.4762531080341675,-5074.520906654305,9.694345844901788,0.10873669091327998,-327.55527538709407,33.40836041707555
2025-01-01 00:01:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.08251953910623,51.666666666666686,46.10666666666668,0.0,51.078132711006276,0.0,0.0,0.0,23.08251953910623,49.34981069406233,51.078132711006276,48.48564968559036,12.43753247303448,16.645363874558598,0.0,10.764884642644063,5.150432318958334,2.8,9.236100170605994,-837.6904879069023,-4921.002200953106,-299.7487931721532,-977.7158482358805,-0.0,-0.0,626.135699288001,0.0,3.0,0.05418644121422752,0.0,0,0.15412730455285312,197.99884266666666,-486.1103389590228,0.22408538241089831,7.466503666625481,0.0025744585426337716,123.00475650422334,1.2362974911958937,0.47541958446388477,-4934.85288460443,13.85068365132386,0.10873669091327998,-333.07459955158583,33.325806379432635
2025-01-01 00:02:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.12017114651043,51.666666666666686,46.10666666666668,0.0,51.07636144619922,0.0,0.0,0.0,23.12017114651043,49.34833822213767,51.07636144619922,48.4843266101069,12.43753247303448,16.590415535846912,0.0,10.567854415221381,5.188045689065852,2.8,9.236100170605994,-834.0583581763697,-4787.171291384524,-305.2035110050287,-971.5736423210934,-0.0,-0.0,626.135699288001,0.0,3.0,0.05406058236822717,0.0,0,0.15376931306543518,197.99884266666666,-488.6204151432772,0.22488092101464682,7.4403042769259295,0.0025745866785280547,123.07033827358242,1.2365318553740061,0.47464025991469194,-4804.8883720378035,17.71708065327992,0.10873669091327998,-338.40470758545575,33.20119658042704
2025-01-01 00:03:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.15710866063319,51.666666666666686,46.10666666666668,0.0,51.0745876110056,0.0,0.0,0.0,23.15710866063319,49.34686334835499,51.0745876110056,48.48300121702968,12.43753247303448,16.536478766640087,0.0,10.383763819464866,5.224370330927561,2.8,9.236100170605994,-830.9858694731154,-4662.485148815004,-310.47123510868056,-965.5595554978944,-0.0,-0.0,626.135699288001,0.0,3.0,0.05393690162558172,0.0,0,0.15341751695072683,197.99884266666666,-491.56201326322184,0.22566509909303484,7.41401361064605,0.002574714858440858,123.1344972029705,1.2367619897079645,0.4739109581273503,-4683.809273949844,21.324125134839967,0.10873669091327998,-343.5521927712047,33.08095766252417
2025-01-01 00:04:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.193361676633103,51.666666666666686,46.10666666666668,0.0,51.07281125477162,0.0,0.0,0.0,23.193361676633103,49.345386118267456,51.07281125477162,48.48167355001538,12.43753247303448,16.4835115888965,0.0,10.211626006400145,5.259453718541488,2.8,9.236100170605994,-824.3544742427778,-4546.220562646363,-315.55025856967575,-959.6681044241534,-0.0,-0.0,626.135699288001,0.0,3.0,0.05381530977710526,0.0,0,0.153071662463122,197.99884266666666,-490.82206910662524,0.22643836508173565,7.388249350021969,0.0025748430813124,123.19729306548282,1.2369880687070485,0.4732279921884693,-4570.898466216126,24.67790356976252,0.10873669091327998,-348.5237825447833,32.97352397510752
2025-01-01 00:05:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.228941625201802,51.666666666666686,46.10666666666668,0.0,51.071032424798695,0.0,0.0,0.0,23.228941625201802,49.34390657554035,51.071032424798695,48.48034365091119,12.43753247303448,16.431497815655195,0.0,10.050559408219053,5.293342149324933,2.8,9.236100170605994,-813.5178217068076,-4437.72847847965,-320.4525618656826,-953.8967226182788,-0.0,-0.0,626.135699288001,0.0,3.0,0.05369577641121523,0.0,0,0.152731663100257,197.99884266666666,-485.7567983765299,0.22720080514370675,7.363637085011355,0.0025749713461280673,123.2587447470374,1.237210157033121,0.47258805806713816,-4465.518679738165,27.79020125851502,0.10873669091327998,-353.3260376114724,32.87347574578982
2025-01-01 00:06:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.26385615217141,51.666666666666686,46.10666666666668,0.0,51.069251167598246,0.0,0.0,0.0,23.26385615217141,49.34242476310975,51.069251167598246,48.47901156086551,12.43753247303448,16.380426632821404,0.0,9.899768459206717,5.326080011390588,2.8,9.236100170605994,-801.8377176598185,-4336.423952255393,-325.18867001482016,-948.243467237222,-0.0,-0.0,626.135699288001,0.0,3.0,0.0535782832440808,0.0,0,0.15239746685580877,197.99884266666666,-479.72994971059745,0.22795243251305838,7.338901298608058,0.0025750996518871696,123.31886271141398,1.2374282965607213,0.4719881637794436,-4367.09807487421,30.674122618818046,0.10873669091327998,-357.9652481131922,32.776578098372056
2025-01-01 00:07:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.298124929937877,51.666666666666686,46.10666666666668,0.0,51.06746752915316,0.0,0.0,0.0,23.298124929937877,49.340940723423984,51.06746752915316,48.47767732055941,12.43753247303448,16.33027014930299,0.0,9.758529465327964,5.357709892239272,2.8,9.236100170605994,-790.0218561934769,-4241.776170633167,-329.765724819386,-942.7045351693514,-0.0,-0.0,626.135699288001,0.0,3.0,0.053462772458957,0.0,0,0.15206890927647765,197.99884266666666,-473.4530203121265,0.22869351322655487,7.314662563444557,0.002575227997596498,123.37768506116916,1.237642602315158,0.4714255778343234,-4275.11955636622,33.343385733053374,0.10873669091327998,-362.44744903111035,32.68172421172437
2025-01-01 00:08:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.331769069730413,51.666666666666686,46.10666666666668,0.0,51.065681554087,0.0,0.0,0.0,23.331769069730413,49.33945449767647,51.065681554087,48.47634096947122,12.43753247303448,16.28099842971852,0.0,9.62618010713717,5.388272791658999,2.8,9.236100170605994,-778.6175969126537,-4153.301024565381,-334.1894572775701,-937.2759386555248,-0.0,-0.0,626.135699288001,0.0,3.0,0.053349181179372575,0.0,0,0.15174581151713523,197.99884266666666,-467.47735754512985,0.22942435064686292,7.290274954263269,0.002575356382291468,123.43525352159851,1.2378531983013616,0.4708977912596551,-4189.11273657728,35.811712011898436,0.10873669091327998,-366.778450355102,32.58899307753185
2025-01-01 00:09:00,0.46158478089278054,0.30108495816343755,0.0,0.007693079681546342,0.005018082636057293,0.0,0.043690362270430466,0.0,0.4078944186223501,0.0,0.010000000000000002,0.0,0.0,0.0,0.2981682914967709,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.008249753289473685,0.0,On,0.00045168776937265926,0.0,On,0.034988921211584124,0,On,0.010336696626655444,0,On,0.33497034673494636,0.25122776005120967,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,40822.46120888889,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,3192.7166844444446,Off,0.0,0.0,23.3648105733749,51.666666666666686,46.10666666666668,0.0,51.06389328556464,0.0,0.0,0.0,23.3648105733749,49.33796612571389,51.06389328556464,48.47500254578852,12.43753247303448,16.23258027223913,0.0,9.502111459384158,5.417808226092071,2.8,9.236100170605994,-768.0564322038178,-4070.55527502475,-338.46540782958994,-931.9535921088881,-0.0,-0.0,626.135699288001,0.0,3.0,0.053237443248975135,0.0,0,0.1514279854033961,197.99884266666666,-462.2385393829309,0.23014527441129864,7.2669819136851554,0.0025754848050389047,123.49161220612281,1.238060214183659,0.47040248898600423,-4108.647748825089,38.09247380033965,0.10873669091327998,-370.96385187337984,32.498444043789924
