Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.0709872808927805,0.30108495816343755,0.522345,1.0709872808927805,0.30108495816343755,0.522345,0.043690362270430466,0.0,0.4078944186223501,0.6094025,0.010000000000000002,0.522345,0.0,0.0,0.2981682914967709,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.008249753289473685,0.0,0.00045168776937265926,0.0,0.034988921211584124,0.0,0.010336696626655444,0.0,0.33497034673494636,0.25122776005120967,9167.150352083665,16.666666666666686,0.24000000000000002,3688.990510583003,15.308422953333332,0.6094025,0.3,12246.738362666667,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,0.0,0.0,23.257825349732176,51.66666666666668,46.10666666666668,0.0,51.027255001356664,0.0,0.0,0.0,23.257825349732176,49.30746361873277,51.027255001356664,48.44756792742082,12.43753247303448,16.353737382039473,-0.054728775416736694,10.088368179015292,5.7763025972715445,2.8,9.236100170605994,8352.255743669488,-778.2186320390091,-390.77391162562316,-945.5366721561536,0.0,0.0,626.135699288001,0.0,3.0,0.05351457054042417,0.0,0.0,0.15221624315740148,197.99884266666666,-495.49363554602496,0.22864387921749943,7.328604244771151,0.00257810953100016,122.85068448764862,1.237481511121259,0.4727244553791224,-4494.412520197257,27.20337757524457,0.10873669091327999,-421.76530152967916,30.991389904056042
2025-01-01 01:00:00,1.0688038650145513,0.29991144487729854,0.522345,1.0688038650145513,0.29991144487729854,0.522345,0.04307163077371994,0.0,0.4063297342408314,0.6094025,0.010000000000000002,0.522345,0.0,0.0,0.29699477821063186,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.007631021792763158,0.0,0.00045168776937265926,0.0,0.034988921211584124,0.0,0.010336696626655444,0.0,0.33497034673494636,0.25122776005120967,9167.150352083665,16.666666666666686,0.24000000000000002,3688.990510583003,15.308422953333332,0.6094025,0.3,12246.738362666667,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,0.0,0.0,23.186965251857462,51.66666666666668,46.10666666666668,0.0,50.92048832862952,0.0,0.0,0.0,23.186965251857462,49.218563912058826,50.92048832862952,48.36760170377349,12.43753247303448,16.36471515493496,-0.05111842204201862,10.496769777103662,6.2560619139226965,2.5,9.236100170605994,8327.156508660266,-175.72463608417627,-505.3720991200232,-960.3146630570986,0.0,0.0,623.9522834097718,0.0,3.0,0.05308486054986537,0.0,0.0,0.150993980888462,197.99884266666666,-503.63146377607313,0.22917111460351267,7.343563080749794,0.002585784961727189,124.49167521350145,1.237488827742667,0.3791346649425687,-3887.1528814827207,22.43773481554156,0.10873669091327999,-532.8791212465081,27.507022126484944
2025-01-01 02:00:00,1.0672391806330326,0.29873793159115947,0.522345,1.0672391806330326,0.29873793159115947,0.522345,0.04307163077371994,0.0,0.40476504985931266,0.6094025,0.010000000000000002,0.522345,0.0,0.0,0.2958212649244928,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.007631021792763158,0.0,0.00045168776937265926,0.0,0.034988921211584124,0.0,0.010336696626655444,0.0,0.33497034673494636,0.25122776005120967,9167.150352083665,16.666666666666686,0.24000000000000002,3688.990510583003,15.308422953333332,0.6094025,0.3,12246.738362666667,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,0.0,0.0,23.132200443331193,51.66666666666668,46.10666666666668,0.0,50.81409937781864,0.0,0.0,0.0,23.132200443331193,49.129912142222956,50.81409937781864,48.28781852442512,12.43753247303448,16.353091701532385,-0.05461806483559573,11.3762994020646,6.247236541551836,1.6500000000000001,9.236100170605994,8268.801919867416,174.5714814456484,-628.3404458038634,-1036.2292987452072,0.0,0.0,622.387599028253,0.0,3.0,0.053797952176004755,0.0,0.0,0.1530222906975811,197.99884266666666,-484.50673249929434,0.23004681576537098,7.347511688265841,0.0025937748924741155,134.07369676096056,1.2375325529706322,0.27727106302346965,-3527.9677538255655,13.548724688210932,0.10873669091327999,-654.2464652130806,25.906019409217183
2025-01-01 03:00:00,1.0652620085870401,0.29756441830502045,0.522345,1.0652620085870401,0.29756441830502045,0.522345,0.04265914310924626,0.0,0.403200365477794,0.6094025,0.010000000000000002,0.522345,0.0,0.0,0.29464775163835377,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.007218534128289475,0.0,0.00045168776937265926,0.0,0.034988921211584124,0.0,0.010336696626655444,0.0,0.33497034673494636,0.25122776005120967,9167.150352083665,16.666666666666686,0.24000000000000002,3688.990510583003,15.308422953333332,0.6094025,0.3,12246.738362666667,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,0.0,0.0,23.070944106326333,51.66666666666668,46.10666666666668,0.0,50.708050219134726,0.0,0.0,0.0,23.070944106326333,49.041474006426895,50.708050219134726,48.20818590007298,12.43753247303448,16.350904770917804,-0.05535662332755151,11.256576976623457,6.121802252007528,1.6500000000000001,9.236100170605994,8265.544804702127,-380.49584426327147,-610.8048007194968,-1045.7885876349662,0.0,0.0,620.4104269822607,0.0,3.0,0.054310076150881785,0.0,0.0,0.15447897037751485,197.99884266666666,-476.2273867288303,0.23081170188838812,7.35641316551346,0.0026020660111319358,113.70791887482197,1.2375357211812994,0.3300885052064198,-4090.163856126169,20.67750127989423,0.10873669091327999,-636.50226013583,25.69745941633329
2025-01-01 04:00:00,1.0636973242055214,0.29639090501888143,0.522345,1.0636973242055214,0.29639090501888143,0.522345,0.04265914310924626,0.0,0.40163568109627523,0.6094025,0.010000000000000002,0.522345,0.0,0.0,0.29347423835221476,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.007218534128289475,0.0,0.00045168776937265926,0.0,0.034988921211584124,0.0,0.010336696626655444,0.0,0.33497034673494636,0.25122776005120967,9167.150352083665,16.666666666666686,0.24000000000000002,3688.990510583003,15.308422953333332,0.6094025,0.3,12246.738362666667,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,0.0,0.0,23.009228262803415,51.66666666666668,46.10666666666668,0.0,50.60236943649643,0.0,0.0,0.0,23.009228262803415,48.9532766192696,50.60236943649643,48.1287302106562,12.43753247303448,16.349616355642215,-0.054724707479366065,10.877591740294271,6.104741159940913,0.55,9.236100170605994,8137.047314924049,-181.95166095416255,-768.7707502408301,-1183.915592133341,0.0,0.0,618.8457426007419,0.0,3.0,0.05668552089672244,0.0,0.0,0.1612356587221727,197.99884266666666,-465.0331876270165,0.2313064171773376,7.360203482411877,0.002608698659077795,139.46946360662318,1.2369555296737282,0.3029157523684867,-3897.388206197293,26.446034660127612,0.10873669091327999,-794.2108431802274,25.44009293939718
2025-01-01 05:00:00,2.3940858109502003,0.3064489559106114,0.522345,2.3940858109502003,0.3064489559106114,0.522345,0.07141246851750745,1.2833486265185186,0.419922215914174,0.6094025,0.010000000000000002,0.522345,0.0,0.0,0.3035322892439447,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.008043509457236845,0.0,0.0008076323908762661,0.0,0.06256132666939433,0.0,0.015212496922247633,0.0,0.3483810812572529,0.26128581094293957,9167.150352083665,16.666666666666686,0.24000000000000002,3688.990510583003,15.308422953333332,0.6094025,0.3,12246.738362666667,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,1283.3486265185188,0.23333333333333334,23.084897716349065,51.66666666666668,46.10666666666668,0.0,50.56018210974814,0.1746793353022641,462.3609434063546,1283.3486265185188,23.084897716349065,49.02944142585985,50.56018210974814,48.26407108391571,12.43753247303448,16.33843851471351,-0.05665691320475957,11.262402028354932,5.620911701570792,-0.25000000000000006,9.236100170605994,8100.6247177979,-364.7734432425134,-813.2961545592614,-1271.4972088801571,0.0,0.0,664.9468514103404,0.0,3.0,0.05813203434206093,0.0,0.0,0.16535010531312067,197.99884266666666,-459.97527681594744,0.23227829901375252,7.363595067553977,0.002619163260535207,146.020049718374,1.2363746490625909,0.2735821333466725,-4075.1042286645816,21.340274839065184,0.10873669091327999,-840.5426898191686,27.2465352599071
2025-01-01 06:00:00,3.125645867360149,0.341875794304579,1.0156708333333333,3.125645867360149,0.34187579430457893,1.0156708333333333,0.16273456978839088,1.2833486265185186,0.48461336549768413,1.1849493055555556,0.010000000000000002,1.0156708333333333,0.0,0.0,0.3389591276379123,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.009074728618421053,0.0,0.001958382570048802,0.0,0.15170145859992104,0.0,0.03266786198046767,0.0,0.3924874970195056,0.29436562276462913,17825.014573496013,18.33333333333337,0.4666666666666667,7173.037103911395,29.766377964814815,1.1849493055555556,0.5833333333333334,23813.10237185185,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,1283.3486265185188,0.23333333333333334,22.984611564692383,51.66666666666668,46.10666666666668,0.0,51.64109325901336,0.47947063317829586,1308.7879673550913,1283.3486265185188,22.984611564692383,50.417351886408895,51.64109325901336,49.80548120010666,12.43753247303448,17.829980698198387,-0.19632466580405541,13.076958152348729,5.6556131611728615,0.3,9.236100170605994,16644.144194065324,1665.7749581099763,-737.4953093530713,-1393.4695134176852,0.0,0.0,817.8726531613763,0.0,3.0,0.060433058224988054,0.0,0.0,0.17189511179149738,197.99884266666666,-605.2735191743799,0.21200784449424506,8.088150253635147,0.0026261994437641084,104.4949418783869,1.2300352849765688,0.3271946053370097,-5504.802230013203,-2.4599157882149862,0.10873669091327999,-765.2015776203633,27.70626826729206
2025-01-01 07:00:00,2.055736841045486,0.31796013243733995,0.69646,2.055736841045486,0.31796013243734,0.69646,0.08997658654241031,0.0,1.1432235878364094,0.8125366666666667,0.010000000000000002,0.69646,0.0,0.0,0.31504346577067327,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.7037111902960986,0.0,0.008455997121710529,0.0,0.0010389734897943118,0.0,0.08048161593090547,0.0,0.01945444317941284,0.0,0.35747057910014957,0.2681029343251121,12222.867136111552,18.33333333333337,0.32000000000000006,4918.654014110671,20.41123060444444,0.8125366666666667,0.4,16328.984483555558,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,0.0,0.0,23.767143862674104,51.66666666666668,46.10666666666668,0.0,51.84133469994105,0.0,0.0,0.0,23.767143862674104,51.732485028632055,51.84133469994105,51.67806019297756,12.43753247303448,17.98878737576751,-0.07299802211459992,11.753085448730967,5.508548693458934,-0.55,9.236100170605994,11273.19872405679,-325.8768713455749,-839.448763873853,-1531.3483721625646,0.0,0.0,1108.9990285469019,5.142815656515769,1.48275,0.06263326105471091,0.0,0.0,0.1781533439989616,97.860927988,-527.3190684390989,0.21036231131958666,8.17265975655419,0.00263329736010471,115.04419086917655,1.2293558991564657,0.32443096016633377,-5273.222069612804,28.691184156558975,0.10873669091327999,-868.1678209488762,28.719057075023315
2025-01-01 08:00:00,2.238298026648022,0.33578530775534304,0.7835175,2.238298026648022,0.335785307755343,0.7835175,0.1332752522098669,0.0,1.180919024438155,0.91410375,0.010000000000000002,0.7835175,0.0,0.0,0.33286864108867625,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.7037111902960986,0.0,0.006393558799342106,0.0,0.0016170971864964375,0.0,0.12526459622402836,0.0,0.03338297935715453,0.0,0.37967279514263486,0.2847545963569761,13750.725528125497,18.33333333333337,0.36000000000000004,5533.485765874504,22.962634429999998,0.91410375,0.45,18370.107544000002,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,0.0,0.0,23.21216716507168,51.66666666666668,46.10666666666668,0.0,51.6407097834122,0.143540578591811,392.2006117490284,0.0,23.21216716507168,50.966665932287164,51.6407097834122,50.62964400672466,12.43753247303448,18.022363472960418,-0.05190278314456057,10.992438967566507,5.239036829652369,-1.4,9.236100170605994,12819.536507823192,-18.956809892558535,-924.0727296369931,-1660.0934335664201,0.0,0.0,1156.51166231313,293.2467423396212,0.9990000000000001,0.0646436098269575,0.0,0.0,0.18387155745853356,65.933614608,-427.60724904901497,0.2106210873461737,8.201270732397749,0.0026409788745414336,149.4782833310099,1.2297855806915716,0.34092761514354025,-5591.322514502695,38.87993873563239,0.10873669091327999,-954.2433365418084,30.17060690481526
2025-01-01 09:00:00,1.7418458717262486,0.34025555259611184,0.6384216666666667,1.7418458717262486,0.34025555259611184,0.6384216666666667,0.14461812709001062,0.0,0.8424024668584604,0.7448252777777777,0.010000000000000002,0.6384216666666667,0.0,0.0,0.33733888592944516,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.3518555951480493,0.0,0.005156095805921053,0.0,0.0017774326015881524,0.0,0.13768459868250144,0.0,0.04076169047115071,0.0,0.38563312159699337,0.28922484119774494,11204.294874768924,18.33333333333337,0.29333333333333333,4508.766179601448,18.71029472074074,0.7448252777777777,0.36666666666666664,14968.235776592594,40822.46120888889,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,3192.7166844444446,0.0,0.0,22.46205412010746,51.66666666666668,46.10666666666668,0.0,51.3953077245266,0.10981054787459545,297.49425067049685,0.0,22.46205412010746,49.92097378512703,51.3953077245266,49.18380681542725,12.43753247303448,18.077877377629854,-0.044916252232470436,10.908656343406324,5.138438169202942,-0.85,9.236100170605994,10263.385939384256,-701.0293422511878,-829.9337015235919,-1590.1063542018906,0.0,0.0,927.4403234032277,874.0150854814688,0.9990000000000001,0.06357592444919144,0.0,0.0,0.18083464516649014,65.933614608,-278.24290458600433,0.21086209944137352,8.244349854194194,0.002651934739654992,184.61720009248646,1.2301602033894752,0.33738775899973894,-5245.773877322529,35.97835546989369,0.10873669091327999,-859.3066391753732,29.372937651781267
