Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:45:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,78.66016537458025,51.666666666666686,46.10666666666668,0.0,47.90381735865867,0.13909089362336477,343.91491418712593,0.0,122.90650839778164,47.95387178972669,47.97889900526071,47.90381735865867,12.43753247303448,18.486015453494666,-0.45842899094979117,11.446759968878963,-0.605035765612228,-1.1,9.236100170605994,16868.97184809062,3742.9233436789673,-162.59523918561354,-6096.988973416953,-0.0,-0.0,1033.918446063981,7.405341039795417,1.0,0.2358256582800851,0.0,0.0,1.719893087169155,65.99961422222222,-229.38882400524503,0.19990835319814723,8.34860726413747,0.002582212381433439,101.91032141579531,1.2272961792036752,0.25191861347580435,-4172.247934373406,19.37856416787627,0.09044124702010128,-59.0906301799322,-103.50460900568133
2025-01-01 07:46:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,78.14567964648774,51.666666666666686,46.10666666666668,0.0,47.885594438756925,0.13916239660753388,343.914914187126,0.0,122.10262444763708,47.907322030693635,47.918185826662,47.885594438756925,12.43753247303448,18.633054457141967,-0.31138998730249057,11.647106209067555,-0.6152852180223919,-1.1,9.236100170605994,16785.48223115881,3659.632218799564,-161.59331916654162,-6170.82618202497,-0.0,-0.0,1033.918446063981,7.423867148567289,1.0,0.23690309673462967,0.0,0.0,1.727750921483437,65.99961422222222,-239.04123232903697,0.19809652382926735,8.418249640554468,0.0025824865780659763,101.90837104286211,1.226677501521723,0.2527289376636831,-4252.505045476814,16.34455039188149,0.09035715400615657,-57.81320805628947,-103.78011111025215
2025-01-01 07:47:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,77.64289213930515,51.666666666666686,46.10666666666668,0.0,47.86744343473196,0.13923369052706075,343.91491418712593,0.0,121.3170189676643,47.86085243208673,47.86744343473196,47.85755693076412,12.43753247303448,18.775793654658695,-0.16865078978576165,11.834370651907449,-0.6254918384391454,-1.1,9.236100170605994,16705.7935208127,3581.9194056779743,-160.75184028454186,-6242.841952838027,-0.0,-0.0,1033.918446063981,7.442299560874228,1.0,0.23794665255985342,0.0,0.0,1.7353616474026066,65.99961422222222,-246.7141718620918,0.19635597352917752,8.485347597708639,0.0025827609077399725,101.89795966184695,1.2260775057314233,0.2534840087683418,-4327.869234368889,13.995926162366572,0.09027333456765552,-56.5433366767142,-104.20850360782768
2025-01-01 07:48:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,77.1510698068489,51.666666666666686,46.10666666666668,0.0,47.8493624029604,0.13930478227202486,343.91491418712593,0.0,120.5485465732014,47.81446117124244,47.8493624029604,47.797010555383466,12.43753247303448,18.914505663563563,-0.029938780880893745,12.009803037133842,-0.635666750031473,-1.1,9.236100170605994,16627.93709444611,3508.7269993337322,-159.75388821789642,-6313.143915056477,-0.0,-0.0,1033.918446063981,7.460635760906214,1.0,0.2389585423071581,0.0,0.0,1.742741430391698,65.99961422222222,-254.26863601022947,0.194681613164585,8.550768387529704,0.0025830353436201276,101.8796167848404,1.2254949940650355,0.25418933686148565,-4398.775083317327,11.709368766562324,0.09018969799386906,-55.279610935282854,-104.47427728261354
2025-01-01 07:49:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.66966047171245,51.666666666666686,46.10666666666668,0.0,47.831349521921496,0.1393756782838269,343.91491418712604,0.0,119.7963444870507,47.7681465397109,47.831349521921496,47.7365450486056,12.43753247303448,19.0493955006395,0.0,12.17440361196752,-0.6457968756743171,-1.1,9.236100170605994,16552.068760835755,3439.78014302659,-158.90962576176847,-6381.808646474516,-0.0,-0.0,1033.918446063981,7.478873249773767,1.0,0.2399404644908524,0.0,0.0,1.7499026578348462,65.99961422222222,-261.4722382025476,0.1930693749832607,8.613931030840645,0.0025833098605219556,101.85376543698428,1.2249290581045778,0.25484934051842445,-4465.568892262036,9.556321404128344,0.0901063524358069,-54.02363321603909,-104.88599254572938
2025-01-01 07:50:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.19817625318359,51.666666666666686,46.10666666666668,0.0,47.81340306208068,0.13944638467130113,343.914914187126,0.0,119.05965039559936,47.721906915075266,47.81340306208068,47.67615884157256,12.43753247303448,19.180644196905238,0.0,12.329024071525831,-0.6558918036247767,-1.1,9.236100170605994,16478.133053457903,3374.7835442020523,-157.91352450633696,-6448.903098882314,-0.0,-0.0,1033.918446063981,7.497009546166985,1.0,0.24089392289613962,0.0,0.0,1.7568562969431454,65.99961422222222,-268.313493172603,0.19151563975166322,8.675658772649982,0.0025835844345655744,101.82078540718302,1.22437889450444,0.2554677734430171,-4528.546552250638,7.537382568193993,0.09002321970508571,-52.77419183556033,-105.13933267077661
2025-01-01 07:51:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.73618051863058,51.666666666666686,46.10666666666668,0.0,47.795521375182034,0.13951690725098576,343.91491418712593,0.0,118.33778206036027,47.6757407509339,47.795521375182034,47.61585043880984,12.43753247303448,19.308413672864138,0.0,12.47440340910369,-0.6659379730205803,-1.1,9.236100170605994,16406.077196569157,3313.4800405198894,-157.0636795640708,-6514.486714348444,-0.0,-0.0,1033.918446063981,7.515042198736675,1.0,0.2418202649335086,0.0,0.0,1.7636121744759157,65.99961422222222,-274.78573459521886,0.19001715519991516,8.735337178428718,0.0025838590430401274,101.78102134076792,1.2238437839124863,0.2560478823467469,-4587.9661103955095,5.653437030902239,0.08994041222140281,-51.53294108907995,-105.53073847499086
2025-01-01 07:52:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.28327450413697,51.666666666666686,46.10666666666668,0.0,47.77770288571344,0.13958725157908358,343.91491418712593,0.0,117.63011641271402,47.62964656891553,47.77770288571344,47.55561841051659,12.43753247303448,19.43285173962207,0.0,12.611195187074268,-0.6759437636851044,-1.1,9.236100170605994,16335.840674001704,3255.6369764821065,-156.0688991138374,-6578.613694799591,-0.0,-0.0,1033.918446063981,7.532968738458764,1.0,0.24272072023227229,0.0,0.0,1.7701792582060885,65.99961422222222,-280.89527671152405,0.18857095819757821,8.793777755568396,0.002584133664294122,101.73479065972859,1.2233230695185162,0.25659252661054927,-4644.057388575766,3.9016511733750168,0.0898578617163794,-50.29881987293787,-105.77007924089952
2025-01-01 07:53:00,2.497643824526247,0.23165831156193137,1.2258642510731625,0.041627397075437444,0.0038609718593655227,0.020431070851219375,0.6445266050660995,0.38835471946014727,1.4247625000000002,0.04000000000000001,0.0,0.0046392510731624054,1.2212250000000002,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,74.83908917613793,51.666666666666686,46.10666666666668,0.0,47.75994608459963,0.1396574229748316,343.914914187126,0.0,116.93607683771552,47.583622952779066,47.75994608459963,47.49546138686879,12.43753247303448,19.554095139801547,0.0,12.739986030476167,-0.6858956235304071,-1.1,9.236100170605994,16268.523311462748,3201.041615233543,-155.18765444053554,-6641.334337046404,-0.0,-0.0,1033.918446063981,12.676499613336311,1.0,0.24359642448237795,0.0,0.0,1.7765658308002061,65.99961422222222,-285.4919970036663,0.18717432440771037,8.85034323179801,0.0025844082776514425,101.68238853075061,1.222816143933882,0.2571042601879871,-4697.0283993114945,2.277300660540238,0.08977568086115757,-49.07347238276339,-106.11418205777215
2025-01-01 07:54:00,1.0728813245262467,0.23165831156193137,0.0046392510731624054,0.01788135540877078,0.0038609718593655227,7.732085121937343e-05,0.6445266050660995,0.38835471946014727,0.0,0.04000000000000001,0.0,0.0046392510731624054,0.0,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,74.40323341815339,51.666666666666686,46.10666666666668,0.0,47.742249524250326,0.13972742653867035,343.91491418712593,0.0,116.25505221586468,47.53766854378138,47.742249524250326,47.435378053546906,12.43753247303448,19.67228894128407,0.0,12.861308559400864,-0.6957986204594828,-1.1,9.236100170605994,-5959.722539087728,-4746.295167521716,-154.27756597718695,-6702.704925833115,-0.0,-0.0,1033.918446063981,12.676957045136557,1.0,0.24444856067924095,0.0,0.0,1.7827805199269113,65.99961422222222,-290.93605931859474,0.185824532255598,8.905849997031023,0.0025846828633433027,101.62411434373223,1.2223223678994664,0.2575853894772387,-4747.069746478801,0.7745789570845005,0.08969382876451801,-47.85624465701651,-106.42132132017045
2025-01-01 07:55:00,1.0728813245262467,0.23165831156193137,0.0046392510731624054,0.01788135540877078,0.0038609718593655227,7.732085121937343e-05,0.6445266050660995,0.38835471946014727,0.0,0.04000000000000001,0.0,0.0046392510731624054,0.0,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,74.81467630456035,51.666666666666686,46.10666666666668,0.0,47.724611822234834,0.13979726713636595,343.91491418712593,0.0,116.89793172587554,47.49178204411798,47.724611822234834,47.37536715505956,12.43753247303448,19.473331142585597,0.0,12.53187868199416,-0.7056447032066948,-1.1,9.236100170605994,-5840.963785297911,-4605.674924633414,-153.27480264916392,-6599.527853215715,-0.0,-0.0,1033.918446063981,12.679210744804784,1.0,0.24301326943343612,0.0,0.0,1.7723128400750339,65.99961422222222,-275.35437814617694,0.18815642778352293,8.813441530188737,0.0025849574025296447,101.14466825720706,1.223153235474905,0.2562768644204127,-4611.512343805787,5.837419172373559,0.08961237296505575,-46.64809550177157,-106.62670714739234
2025-01-01 07:56:00,1.0728813245262467,0.23165831156193137,0.0046392510731624054,0.01788135540877078,0.0038609718593655227,7.732085121937343e-05,0.6445266050660995,0.38835471946014727,0.0,0.04000000000000001,0.0,0.0046392510731624054,0.0,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.20860071149815,51.666666666666686,46.10666666666668,0.0,47.70689191722896,0.13986750357765027,343.914914187126,0.0,117.51343861171586,47.44583143881412,47.70689191722896,47.3153011996067,12.43753247303448,19.28086734197319,0.0,12.223628880875973,-0.7154210577641649,-1.1,9.236100170605994,-5728.369401183139,-4475.51662554442,-152.37614024437528,-6500.324974517144,-0.0,-0.0,1033.918446063981,12.683181817512398,1.0,0.24162070410473677,0.0,0.0,1.762156763337121,65.99961422222222,-261.96287272997694,0.19044405077347545,8.724337527292828,0.0025852304608745824,100.676713592216,1.2239580537647419,0.25504638873065416,-4485.594052354749,10.07742681032833,0.08953142069775466,-45.45055993575211,-106.92558030862315
2025-01-01 07:57:00,1.0728813245262467,0.23165831156193137,0.0046392510731624054,0.01788135540877078,0.0038609718593655227,7.732085121937343e-05,0.6445266050660995,0.38835471946014727,0.0,0.04000000000000001,0.0,0.0046392510731624054,0.0,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.58602322342901,51.666666666666686,46.10666666666668,0.0,47.689092734641214,0.13993812533781622,343.914914187126,0.0,118.10316128660781,47.39981945736976,47.689092734641214,47.255182818734035,12.43753247303448,19.09451967773153,0.0,11.93469424871284,-0.7251301362690596,-1.1,9.236100170605994,-5619.87106187415,-4354.251960596505,-151.45183136701286,-6404.844688015113,-0.0,-0.0,1033.918446063981,12.688792720687253,1.0,0.2402684869798969,0.0,0.0,1.7522949488834885,65.99961422222222,-248.944819923018,0.19268929007246635,8.637628344377974,0.002585502077171325,100.21965561790834,1.2247383011634172,0.2538876009159586,-4368.381926914492,14.129966317986842,0.08945095299752696,-44.26329718754858,-107.18853417946427
2025-01-01 07:58:00,1.0728813245262467,0.23165831156193137,0.0046392510731624054,0.01788135540877078,0.0038609718593655227,7.732085121937343e-05,0.6445266050660995,0.38835471946014727,0.0,0.04000000000000001,0.0,0.0046392510731624054,0.0,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.94776464775143,51.666666666666686,46.10666666666668,0.0,47.67121703053518,0.14000912252568082,343.914914187126,0.0,118.6683822621116,47.35374867089401,47.67121703053518,47.195014491073415,12.43753247303448,18.913983426138554,-0.03046101830590331,11.663522238877047,-0.734765101130794,-1.1,9.236100170605994,-5515.474709897376,-4241.166877916589,-150.49383118909256,-6312.878647976692,-0.0,-0.0,1033.918446063981,12.695965643131556,1.0,0.23895473672733838,0.0,0.0,1.7427136760308182,65.99961422222222,-236.51450798466493,0.19489339853931928,8.553883567533248,0.0025857722881149074,99.77300114319475,1.225495160208636,0.25279521911278124,-4259.098234705899,17.93135678930968,0.08937102791860967,-43.08710181372398,-107.40672937536857
2025-01-01 07:59:00,1.0728813245262467,0.23165831156193137,0.0046392510731624054,0.01788135540877078,0.0038609718593655227,7.732085121937343e-05,0.6445266050660995,0.38835471946014727,0.0,0.04000000000000001,0.0,0.0046392510731624054,0.0,0.0,0.21999164489526468,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.027945916940789472,0.0,On,0.61658068812531,0,On,0.04782761951512524,0,On,0.25367979904503063,0.1902598492837729,On,0.00127746789738522,On,0.04720490675133567,0,On,0.0033617831757771855,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.29456568314716,51.666666666666686,46.10666666666668,0.0,47.65326742422951,0.14008048575669166,343.914914187126,0.0,119.21025887991743,47.307621522608486,47.65326742422951,47.13479857179798,12.43753247303448,18.73898372708876,-0.20546071735569882,11.408761885885154,-0.7443189638181466,-1.1,9.236100170605994,-5414.990781621206,-4135.580633595615,-149.4989608649197,-6224.2385585309,-0.0,-0.0,1033.918446063981,12.704621741821484,1.0,0.23767776071318594,0.0,0.0,1.7334006002813882,65.99961422222222,-224.67066915428768,0.19705746515295014,8.471555711519525,0.0025860411286574127,99.33630051458142,1.2262296969604283,0.25176463147485895,-4157.06969893023,21.48906533461456,0.08929170496764566,-41.922781303036466,-107.57617956188322
