Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6833826513886252,0.1721148868472054,0.2493100737056242,0.6833826513886252,0.1721148868472054,0.2493100737056242,0.09125889431490058,0.2671712570737246,0.28495250000000005,0.04000000000000001,0.0,0.005065073705624146,0.24424500000000002,0.0,0.16044822018053873,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.027264309210526312,0.0,0.06399458510437428,0.0,0.006035390081670567,0.0,0.17428856609206264,0.13071642456904695,0.0017032905298469598,0.04720490675133567,0.0,0.0033617831757771855,0.0,0.0,4432.286239889768,12.777777777777828,0.16000000000000003,1579.1585427768994,7.158115353333333,0.28495250000000005,0.2,5726.492282666667,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,0.0,0.0,94.12919045443624,51.66666666666668,46.10666666666668,0.0,47.82785787514032,0.0,0.0,0.0,147.07686008505664,47.72775792555709,47.82785787514032,47.67770795076549,12.43753247303448,12.49026611070992,-0.05272009134975342,8.120027736109174,-0.5969724544484212,2.8,9.236100170605994,2320.870197850795,-776.9620884905868,605.3407123842311,-2338.186712431256,0.0,0.0,365.0246592330674,0.0,1.0,0.18507167671598163,0.0,0.0,1.3497407353214261,65.99961422222222,-138.25398884078336,0.3019661982559071,5.485226542767932,0.002652052188659385,-119.58345398872002,1.2541632315227424,0.3425890820829131,-2376.012680394679,19.89204912719295,0.16116941363424558,717.1379920991964,-111.79727971496528
2025-01-01 01:00:00,0.6664350822506476,0.17137159195691812,0.22884376108405988,0.6664350822506476,0.17137159195691812,0.2288437610840599,0.08921407112411112,0.27601455279320314,0.26120645833333334,0.04000000000000001,0.0,0.004952511084059859,0.22389125000000004,0.0,0.15970492529025143,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.025219486019736836,0.0,0.06399458510437428,0.0,0.006035390081670567,0.0,0.17428856609206264,0.13071642456904695,0.0008903564133290927,0.057039262324530604,0.0,0.004062154670730766,0.0,0.0,4062.929053232287,12.777777777777828,0.14666666666666667,1447.561997545491,6.561605740555556,0.26120645833333334,0.18333333333333332,5249.284592444445,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,0.0,0.0,92.02628363488787,51.66666666666668,46.10666666666668,0.0,46.89609847081,0.0,0.0,0.0,143.7910681795123,46.85767300763542,46.89609847081,46.83846027604814,12.43753247303448,12.405371990389401,-0.06479522187316507,8.352448999075259,1.053088588740245,2.5,9.236100170605994,2064.7176076002975,-560.0213916678108,154.7692533632721,-2199.377297232122,0.0,0.0,361.9887761885615,0.0,1.0,0.17051078678768672,0.0,0.0,1.243547142506508,65.99961422222222,-160.82292458842875,0.30169081741938986,5.419909513527006,0.0026347917197512964,-88.8707284859229,1.2546099376772426,0.2708133824108303,-2022.5608381478812,14.977448934579336,0.11805148087201604,243.98821082520377,-89.21895746193168
2025-01-01 02:00:00,0.6556096668237362,0.17062829706663082,0.2770805991565492,0.6556096668237362,0.17062829706663082,0.27708059915654926,0.08921407112411112,0.2651891373662918,0.26120645833333334,0.04000000000000001,0.049092054161065365,0.004097294995483827,0.22389125000000004,0.0,0.15896163039996417,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.025219486019736836,0.0,0.06399458510437428,0.0,0.006035390081670567,0.0,0.17428856609206264,0.13071642456904695,0.0007355118197066418,0.04720490675133567,0.0,0.0033617831757771855,0.0,0.0,4062.929053232287,12.777777777777828,0.14666666666666667,1447.561997545491,6.561605740555556,0.26120645833333334,0.18333333333333332,5249.284592444445,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,1113.6702222222223,0.0,99.33754187404016,51.66666666666668,46.10666666666668,0.0,49.6942094048431,0.0,0.0,1113.6702222222223,155.21490917818772,49.70416933321212,49.71011684920274,49.693241853036994,12.43753247303448,12.56658164566702,-0.04301887607120814,9.229772471122988,1.1816714271111513,1.6500000000000001,9.236100170605994,1937.7628853056501,-459.46933186493385,-10.794009816016295,-2312.2743531693195,0.0,0.0,360.9977163348451,0.0,1.0,0.16159460068811565,0.0,0.0,1.1785207711251842,65.99961422222222,-173.88953109216214,0.2973649416777346,5.489522815078989,0.0026243960649747133,-40.93110226065042,1.253910455023756,0.19335116922262052,-1912.6369725844809,5.60564317405574,0.07035295014506948,79.28002453782776,-90.07403435384406
2025-01-01 03:00:00,0.7105818304160219,0.16988500217634353,0.269241571896815,0.7105818304160219,0.16988500217634353,0.26924157189681497,0.0878508556635848,0.27403243308577035,0.3086985416666667,0.04000000000000001,0.0,0.0046428218968149575,0.26459875000000005,0.0,0.15821833550967684,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.023856270559210524,0.0,0.06399458510437428,0.0,0.006035390081670567,0.0,0.17428856609206264,0.13071642456904695,0.0005806672260841909,0.057039262324530604,0.0,0.004062154670730766,0.0,0.0,4801.643426547248,12.777777777777828,0.17333333333333334,1710.7550880083077,7.754624966111111,0.3086985416666667,0.21666666666666667,6203.6999728888895,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,0.0,0.0,104.70759067919639,51.66666666666668,46.10666666666668,0.0,51.64019613059921,0.0,0.0,0.0,163.60561043624435,51.67318948332304,51.68968615968496,51.64019613059921,12.43753247303448,12.470699812691757,-0.06484460958248774,9.030559608529368,1.0938315217140107,1.6500000000000001,9.236100170605994,2608.5378666459555,-486.8804398829543,81.7079151740724,-2382.32673534814,0.0,0.0,358.6434410206024,0.0,1.0,0.16832159289646895,0.0,0.0,1.2275811977173003,65.99961422222222,-169.4222655737556,0.2984714860063048,5.431367942010038,0.002617538989983218,-102.23101805192371,1.254336757290528,0.23330337624050154,-2208.5202498719755,10.884721980713651,0.08979357779098811,179.8749288044795,-98.1670136304071
2025-01-01 04:00:00,0.7212484089591406,0.16914170728605624,0.2514478704270535,0.7212484089591406,0.16914170728605624,0.2514478704270535,0.0878508556635848,0.30844505329555566,0.28495250000000005,0.04000000000000001,0.0,0.007202870427053459,0.24424500000000002,0.0,0.15747504061938955,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.023856270559210524,0.0,0.06399458510437428,0.0,0.006035390081670567,0.0,0.17428856609206264,0.13071642456904695,0.0006193783744898036,0.09244294238803234,0.0,0.0065834920525636555,0.0,0.0,4432.286239889768,12.777777777777828,0.16000000000000003,1579.1585427768994,7.158115353333333,0.28495250000000005,0.2,5726.492282666667,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,0.0,0.0,101.86591107478908,51.66666666666668,46.10666666666668,0.0,50.674422108527594,0.0,0.0,0.0,159.16548605435796,50.70773772255993,50.7243955295761,50.674422108527594,12.43753247303448,12.569130278856573,-0.04129924828178669,8.950155846374651,1.0116915862252092,0.55,9.236100170605994,1814.932467510798,-601.3907377952299,-79.99631690567588,-2802.9937224985924,0.0,0.0,357.652381166886,0.0,1.0,0.1769585280411109,0.0,0.0,1.2905709722733647,65.99961422222222,-172.01243104726265,0.294231289966045,5.4542955865490885,0.0025982718994561984,-11.639782063550149,1.2533305423727192,0.21319381625250944,-2192.0822874912005,11.533006919071624,0.08748346338238586,12.395749464741154,-92.39206637041704
2025-01-01 05:00:00,0.8345503871729729,0.16914170728605624,0.3153880287036791,0.8345503871729729,0.16914170728605624,0.31538802870367905,0.09057728658463743,0.3477824755883354,0.35619062500000004,0.04000000000000001,0.0,0.010081778703679007,0.30530625000000006,0.0,0.15747504061938955,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.026582701480263156,0.0,0.06399458510437428,0.0,0.006035390081670567,0.0,0.17428856609206264,0.13071642456904695,0.000696800671301029,0.13178036468081208,0.0,0.009384978032377977,0.0,0.0,5540.3577998622095,12.777777777777828,0.2,1973.9481784711243,8.947644191666667,0.35619062500000004,0.25,7158.115353333334,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,0.0,0.0,99.43248514607727,51.66666666666668,46.10666666666668,0.0,49.73255206468344,0.0,0.0,0.0,155.36325804074573,49.76577809006497,49.782391102755746,49.73255206468344,12.43753247303448,12.538221350560482,-0.050160474535747505,9.34915341663738,0.033933173608521786,-0.25000000000000006,9.236100170605994,2730.3184484537196,-377.29420210026933,-101.9296426147318,-3001.22890812101,0.0,0.0,360.3788120879386,0.0,1.0,0.1780662863654103,0.0,0.0,1.2986499315270428,65.99961422222222,-169.1892553754184,0.2960729181104046,5.450545737366467,0.002610586615702098,11.641594139039263,1.2528279111848488,0.1911814749228778,-2359.343482452821,8.10110188142709,0.06854030159750531,7.213481097430455,-109.14312371216224
2025-01-01 06:00:00,1.7701135010519986,0.17062829706663082,1.128446974901017,1.7701135010519984,0.17062829706663082,1.128446974901017,0.09398532523595322,0.33009588414937835,1.306032291666667,0.04000000000000001,0.0,0.008990724901016746,1.11945625,0.0,0.15896163039996417,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.029990740131578944,0.0,0.06399458510437428,0.0,0.006035390081670567,0.0,0.17428856609206264,0.13071642456904695,0.0010064898585459307,0.1121116535344222,0.0,0.007984235042470816,0.0,0.0,20314.645266161435,19.444444444444457,0.7333333333333333,7237.809987727455,32.808028702777776,1.306032291666667,0.9166666666666666,26246.422962222226,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,0.0,0.0,85.26327750585826,51.66666666666668,46.10666666666668,0.0,48.85079144893911,0.0,0.0,0.0,133.22387110290353,48.88745776631803,48.9057909250075,48.85079144893911,12.43753247303448,16.964577021691937,-1.9389064375058207,12.940208581277947,-0.25145194098410334,0.3,9.236100170605994,15622.645228875499,3211.960965503573,-31.405560715469097,-4698.558510952756,0.0,0.0,365.76897044668726,0.0,1.0,0.21206042941955838,0.0,0.0,1.5465716041282043,65.99961422222222,-359.2104967798688,0.2235752825046969,7.622428547843662,0.00259551919033353,-123.8373058390206,1.2337889707181542,0.24081105621796614,-3996.2926798175436,-29.556342406339528,0.08413461318860664,64.17292028120377,-95.57848099667287
2025-01-01 07:00:00,1.422411650470728,0.1870007430258869,0.7373742510731626,1.422411650470728,0.1870007430258869,0.7373742510731625,0.2300870278003977,0.29746712267033026,0.8548575,0.04000000000000001,0.0,0.0046392510731624054,0.7327350000000001,0.0,0.17533407635922021,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.027945916940789472,0.0,0.2021411108596082,0.0,0.016483447440034237,0.0,0.19413637433030465,0.14560228074772844,0.00127746789738522,0.04720490675133567,0.0,0.0033617831757771855,0.0,0.0,13296.858719669302,19.444444444444457,0.48000000000000004,4737.475628330698,21.474346060000002,0.8548575,0.6,17179.476848000002,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,0.0,0.0,77.30586177472426,51.66666666666668,46.10666666666668,0.0,48.09465470850573,0.03489658897771481,85.97872854678148,0.0,120.79040902300666,48.08123740821718,48.131809013372404,48.03737445320623,12.43753247303448,19.13507941599526,-0.06997056440171008,12.787429614110579,-0.49512760435716086,-0.55,9.236100170605994,7421.824580201488,450.36634023885614,-111.16216667302434,-6104.558401066423,0.0,0.0,532.7593117384932,4.289373498590906,1.0,0.2351462834307427,0.0,0.0,1.7149383586824318,65.99961422222222,-303.2350501398838,0.1919994207919235,8.652372796325709,0.002582108975202462,1.4012178265250104,1.2245725223480712,0.24354071467627708,-4284.2642963652515,-2.8449917265901052,0.08338988532325096,-10.343397994634675,-100.81876867838966
2025-01-01 08:00:00,1.9048936011544233,0.23240160645221866,0.7661125552342278,1.9048936011544233,0.23240160645221866,0.7661125552342278,0.6422537538864964,0.3915283889345936,0.8311114583333334,0.04000000000000001,0.049092054161065365,0.0046392510731624054,0.7123812500000001,0.0,0.22073493978555198,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.021129839638157892,0.0,0.6211239142483386,0.0,0.050010229135855164,0.0,0.25367979904503063,0.1902598492837729,0.00127746789738522,0.04720490675133567,0.0,0.0033617831757771855,0.0,0.0,12927.501533011822,19.444444444444457,0.4666666666666667,4605.87908309929,20.877836447222226,0.8311114583333334,0.5833333333333334,16702.26915777778,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,1113.6702222222223,0.0,84.63599168259911,51.66666666666668,46.10666666666668,0.0,51.20762755569285,0.16543716749325943,430.1614892402838,1113.6702222222223,132.24373700406113,50.75150306346961,51.20870725456123,50.52236111848961,12.43753247303448,19.11316587940196,-0.0690055380259538,11.589481774966183,-0.9737234984036466,-1.4,9.236100170605994,7232.9862237659245,269.23062032881285,-155.12683751108386,-6579.103901974845,0.0,0.0,1034.8192643588245,312.0759066124217,1.0,0.24256701044715193,0.0,0.0,1.769058241948626,65.99961422222222,-150.23067162987616,0.19358984218142825,8.665142052443672,0.0025988032561668115,217.13048278565364,1.225227093416489,0.25369746424283146,-4357.244339794543,20.595877024065363,0.08985956234250426,-51.14173337777686,-103.98510413330699
2025-01-01 09:00:00,1.3381503418107976,0.1877440379161742,0.6755739184298033,1.3381503418107976,0.1877440379161742,0.6755739184298033,0.22372453023921574,0.2908064365715816,0.7836193750000001,0.04000000000000001,0.0,0.0039001684298032124,0.6716737500000001,0.0,0.1760773712495075,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.017040193256578944,0.0,0.2066843369826368,0.0,0.018666057060764154,0.0,0.19413637433030465,0.14560228074772844,0.0012387567489796072,0.03737055117814073,0.0,0.0026614116808236056,0.0,0.0,12188.787159696862,19.444444444444457,0.44000000000000006,4342.685992636473,19.684817221666666,0.7836193750000001,0.55,15747.853777333334,28632.461413333334,0.0,21.111111111111143,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,12774.09052,0.0,0.0,82.91165891804896,51.66666666666668,46.10666666666668,0.0,50.986272330075145,0.0,0.0,0.0,129.5494670594515,50.17696477292806,50.986272330075145,49.77231099435452,12.43753247303448,19.163503223223554,-0.05180077210580484,11.423788208210846,-0.6504715647343855,-0.85,9.236100170605994,6381.432017677041,302.3007692452812,-88.10054508615299,-6315.960405990986,0.0,0.0,480.07077298509085,900.3746162340983,0.25,0.23890632926127509,0.0,0.0,1.7423606369813067,16.499903555555555,28.534490986075518,0.1967641093725318,8.750179691278154,0.002648657311372717,385.4006670115727,1.2255939595787928,0.2507860756997859,-4065.112982693994,24.727759302802095,0.09104301078774589,-26.24994547950146,-61.85059960665153
