Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:21:00,0.41673293450002696,0.13483603812022196,0.39869822624749574,0.0069455489083337825,0.0022472673020036992,0.006644970437458262,0.07300264986453012,0.0,0.1850764384816507,0.15865384615384615,0.39869822624749574,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,On,9752.336668376069,18.33333333333337,0.8210470437277402,0.0,11.684693216438273,0.15865384615384615,1,9593.682822222223,9593.682822222223,Off,0.0,0.0,36.04068020470547,51.666666666666686,46.10666666666668,0.0,49.0972932847585,0.0,0.0,0.0,36.04068020470547,49.13196976573884,49.14930800622901,49.0972932847585,12.43753247303448,18.154136275394045,0.0,0.6955475988430134,-0.7108372848588691,0.6,9.236100170605994,6270.145446743487,-1429.94353404381,21.679224174779385,-1788.8097435757197,-0.0,-0.0,314.1302248880679,0.0,1.0,0.07763605391272842,0.0,0,2.0093829255289677,65.99961422222222,-57.044369269717585,0.21044526065295857,8.285498016383002,0.002662630694333269,-39.69551500327415,1.2286347703783043,0,0,54.315218036665186,0.04848812588402258,83.426767711654,-61.74754353687462
2025-01-01 06:22:00,0.41673293450002696,0.13483603812022196,0.39869822624749574,0.0069455489083337825,0.0022472673020036992,0.006644970437458262,0.07300264986453012,0.0,0.1850764384816507,0.15865384615384615,0.39869822624749574,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,On,9752.336668376069,18.33333333333337,0.8210470437277402,0.0,11.684693216438273,0.15865384615384615,1,9593.682822222223,9593.682822222223,Off,0.0,0.0,35.76384219135971,51.666666666666686,46.10666666666668,0.0,49.09194424978833,0.0,0.0,0.0,35.76384219135971,49.12691175821736,49.14439551243188,49.09194424978833,12.43753247303448,18.387010751880418,0.0,0.695544461763942,-0.7077827775710175,0.6,9.236100170605994,6228.938968522512,-1430.455693212144,21.548922274493293,-1826.081325348172,-0.0,-0.0,314.1302248880679,0.0,1.0,0.07821605619816709,0.0,0,2.02439459382471,65.99961422222222,-60.97926571823963,0.20736161714640552,8.395322972887012,0.0026622520767091568,-40.30226932028934,1.2276536397957192,0,0,54.342418111092606,0.048476992720045624,83.21325637395744,-61.66433409946413
2025-01-01 06:23:00,0.2580790883461808,0.13483603812022196,0.0,0.004301318139103014,0.0022472673020036992,0.0,0.07300264986453012,0.0,0.1850764384816507,0.0,0.0,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,35.495681351273134,51.666666666666686,46.10666666666668,0.0,49.086636426718194,0.0,0.0,0.0,35.495681351273134,49.12189260259173,49.1395206905285,49.086636426718194,12.43753247303448,18.612466156963837,0.0,0.69554309119011,-0.7047359504998516,0.6,9.236100170605994,-1613.0197486416487,-3381.309646939868,21.415146304997748,-1862.457967473841,-0.0,-0.0,314.1302248880679,0.0,1.0,0.07877566337324236,0.0,0,2.0388783941459345,65.99961422222222,-64.69200605587568,0.20442301983544092,8.50065201436249,0.002661867364621645,-40.881459658393524,1.2267052723318268,0,0,54.359564427062836,0.0484658850013867,83.0003664581326,-61.58522015313484
2025-01-01 06:24:00,0.2580790883461808,0.13483603812022196,0.0,0.004301318139103014,0.0022472673020036992,0.0,0.07300264986453012,0.0,0.1850764384816507,0.0,0.0,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,35.69219390985865,51.666666666666686,46.10666666666668,0.0,49.081368525318794,0.0,0.0,0.0,35.69219390985865,49.11691108109338,49.134682358980676,49.081368525318794,12.43753247303448,18.438574479947672,0.0,0.5972608973288216,-0.7017000770535518,0.6,9.236100170605994,-1581.1336103475148,-1412.7503661118874,21.27833480174411,-1834.3756621966866,-0.0,-0.0,314.1302248880679,0.0,1.0,0.07834420905702782,0.0,0,2.0277114569762293,65.99961422222222,-60.88817303889631,0.2066322476627396,8.418210283121084,0.0026614768220796733,-40.26265976988631,1.2274371193040972,0,0,55.52606303442967,0.048454814683398795,82.78832593871883,-61.50999113697473
2025-01-01 06:25:00,0.2580790883461808,0.13483603812022196,0.0,0.004301318139103014,0.0022472673020036992,0.0,0.07300264986453012,0.0,0.1850764384816507,0.0,0.0,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,35.881883091940715,51.666666666666686,46.10666666666668,0.0,49.07607147993739,0.0,0.0,0.0,35.881883091940715,49.11190198070379,49.129817231087,49.07607147993739,12.43753247303448,18.270519840605463,0.0,0.6,-0.6986781815389432,0.6,9.236100170605994,-1551.1642963696531,-1520.5011698035935,21.13889904895293,-1807.3984902996501,-0.0,-0.0,314.1302248880679,0.0,1.0,0.07792617435571043,0.0,0,2.016891847416346,65.99961422222222,-57.89603095807098,0.20879237290131217,8.338790919165977,0.002661092420295086,-39.66263712327023,1.2281452353772224,0,0,55.45421056413287,0.04844379282363289,82.57734504242853,-61.438445993475604
2025-01-01 06:26:00,0.2580790883461808,0.13483603812022196,0.0,0.004301318139103014,0.0022472673020036992,0.0,0.07300264986453012,0.0,0.1850764384816507,0.0,0.0,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,36.0651104339967,51.666666666666686,46.10666666666668,0.0,49.07074630509295,0.0,0.0,0.0,36.0651104339967,49.1068662590267,49.124926235993584,49.07074630509295,12.43753247303448,18.107992459014348,0.0,0.5972057396359732,-0.6956730525824111,0.6,9.236100170605994,-1522.354819510098,-1409.827867899604,20.99722450235062,-1781.4609749437484,-0.0,-0.0,314.1302248880679,0.0,1.0,0.07752088620318907,0.0,0,2.006402145112426,65.99961422222222,-55.02406945441762,0.21090515950466365,8.261559066996583,0.0026607139654708347,-39.08045939534247,1.2288308440178772,0,0,55.44185077819644,0.048432829629682136,82.3676172221615,-61.37039271981088
2025-01-01 06:27:00,0.2580790883461808,0.13483603812022196,0.0,0.004301318139103014,0.0022472673020036992,0.0,0.07300264986453012,0.0,0.1850764384816507,0.0,0.0,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,36.24217642480952,51.666666666666686,46.10666666666668,0.0,49.06539396155595,0.0,0.0,0.0,36.24217642480952,49.10180482292722,49.120010253612854,49.06539396155595,12.43753247303448,17.95073497493291,0.0,0.6,-0.6926872560636596,0.6,9.236100170605994,-1494.6994596096984,-1519.019219558902,20.85367202186456,-1756.5075277223543,-0.0,-0.0,314.1302248880679,0.0,1.0,0.07712779328110425,0.0,0,1.9962280807959756,65.99961422222222,-52.322156775412125,0.21297188075850312,8.186396403663371,0.0026603412737516343,-38.51534885894215,1.229494955597084,0,0,55.43047261395448,0.048421934505302855,82.15932009518438,-61.30564807331982
2025-01-01 06:28:00,0.2580790883461808,0.13483603812022196,0.0,0.004301318139103014,0.0022472673020036992,0.0,0.07300264986453012,0.0,0.1850764384816507,0.0,0.0,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,36.41336715566563,51.666666666666686,46.10666666666668,0.0,49.06001536542271,0.0,0.0,0.0,36.41336715566563,49.096718537099356,49.11507012293769,49.06001536542271,12.43753247303448,17.798502360312224,-0.03483097302114757,0.5972069357581906,-0.6897231475367587,0.6,9.236100170605994,-1468.130982604879,-1408.659737227367,20.7085790167001,-1732.4858320797243,-0.0,-0.0,314.1302248880679,0.0,1.0,0.07674636734421976,0.0,0,1.9863559823790318,65.99961422222222,-49.77537541322259,0.21499381880696528,8.113854528582435,0.0026599741696207665,-37.96656249172055,1.2301385352856626,0,0,55.447429121727204,0.0484111160947215,81.95261634361829,-61.24403732691819
2025-01-01 06:29:00,0.2580790883461808,0.13483603812022196,0.0,0.004301318139103014,0.0022472673020036992,0.0,0.07300264986453012,0.0,0.1850764384816507,0.0,0.0,0.0,0.0,0.13483603812022196,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.027121593572615933,0,On,0.027121593572615933,0.0,On,0.005295054321354705,0,On,0.14212110971907307,0.10659083228930477,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,36.57895167099721,51.666666666666686,46.10666666666668,0.0,49.054611390255864,0.0,0.0,0.0,36.57895167099721,49.09160822608665,49.11010664400204,49.054611390255864,12.43753247303448,17.65106419857877,-0.18226913475460194,0.6,-0.686782884146179,0.6,9.236100170605994,-1442.5911011890287,-1518.0102777046714,20.562260583398924,-1709.3470844198278,-0.0,-0.0,314.1302248880679,0.0,1.0,0.0763761095822982,0.0,0,1.9767729396127662,65.99961422222222,-47.374241657268726,0.21697222034353617,8.043813728695353,0.0026596124855008166,-37.43339915905966,1.230762492796538,0,0,55.43315910065906,0.04840038232515683,81.74765457773218,-61.18539399433325
2025-01-01 06:30:00,0.44314888131554975,0.13692233554937203,0.39869822624749574,0.007385814688592496,0.0022820389258228673,0.006644970437458262,0.09533807986550794,0.0,0.18915695529619567,0.15865384615384615,0.39869822624749574,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,On,9752.336668376069,18.33333333333337,0.8210470437277402,0.0,11.684693216438273,0.15865384615384615,1,9593.682822222223,9593.682822222223,Off,0.0,0.0,36.7076048874066,51.666666666666686,46.10666666666668,0.0,49.049182869618605,0.15543713596241632,396.7443094456854,0.0,36.7076048874066,49.08647467667445,49.10512058020238,49.049182869618605,12.43753247303448,17.508203379361795,-0.32512995397157596,0.5972068003898706,-0.6838684360365214,0.0,9.236100170605994,6356.2382256593255,-11420.145722914851,-25.493736050573567,-1741.2107883992035,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07561309687106556,0.0,0,1.9570245799700172,65.99961422222222,-44.77177125252984,0.2189083003634209,7.974849443289703,0.0026592560612878563,-15.142519017844041,1.2313676872945805,0,0,55.43970981196523,0.03961881657873342,35.63582348142902,-61.12955953200259
2025-01-01 06:31:00,0.44314888131554975,0.13692233554937203,0.39869822624749574,0.007385814688592496,0.0022820389258228673,0.006644970437458262,0.09533807986550794,0.0,0.18915695529619567,0.15865384615384615,0.39869822624749574,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,On,9752.336668376069,18.33333333333337,0.8210470437277402,0.0,11.684693216438273,0.15865384615384615,1,9593.682822222223,9593.682822222223,Off,0.0,0.0,36.34499452454497,51.666666666666686,46.10666666666668,0.0,49.03537804420441,0.15549576735154197,396.74430944568536,0.0,36.34499452454497,49.025643331915006,49.03537804420441,49.02077597577031,12.43753247303448,17.76042300351116,-0.07291032982221068,0.09548780019098979,-0.6889857847872285,0.0,9.236100170605994,6311.523724984893,-1652.099614140754,-24.995744491476316,-1781.343898136383,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07625735268963676,0.0,0,1.9736992636545447,65.99961422222222,-49.35316218978312,0.2154408099760787,8.09499770577413,0.0026591119518043576,-15.698700038656572,1.2303001973216872,0,0,61.26490467476872,0.03964163478214573,35.92316213466761,-60.91890662614393
2025-01-01 06:32:00,0.44314888131554975,0.13692233554937203,0.39869822624749574,0.007385814688592496,0.0022820389258228673,0.006644970437458262,0.09533807986550794,0.0,0.18915695529619567,0.15865384615384615,0.39869822624749574,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,On,9752.336668376069,18.33333333333337,0.8210470437277402,0.0,11.684693216438273,0.15865384615384615,1,9593.682822222223,9593.682822222223,Off,0.0,0.0,35.99210750500026,51.666666666666686,46.10666666666668,0.0,49.02161660630285,0.15555425850683693,396.74430944568525,0.0,35.99210750500026,48.96486287648208,49.02161660630285,48.936486011571695,12.43753247303448,18.004336123755888,0.0,0.0951942767425035,-0.6938601664980254,0.0,9.236100170605994,6268.237622178253,-1638.6636326610815,-24.52884895552794,-1820.5014385547886,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07687784014294446,0.0,0,1.9897587724954113,65.99961422222222,-53.481724578016966,0.2121452513908714,8.210736718651965,0.002658962419583182,-16.231149906645758,1.2292696303151351,0,0,60.72636641750765,0.039663357390992526,36.19713270470958,-60.72598166023752
2025-01-01 06:33:00,0.44314888131554975,0.13692233554937203,0.39869822624749574,0.007385814688592496,0.0022820389258228673,0.006644970437458262,0.09533807986550794,0.0,0.18915695529619567,0.15865384615384615,0.39869822624749574,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,On,9752.336668376069,18.33333333333337,0.8210470437277402,0.0,11.684693216438273,0.15865384615384615,1,9593.682822222223,9593.682822222223,Off,0.0,0.0,35.64851097560302,51.666666666666686,46.10666666666668,0.0,49.007897112394296,0.1556126152042087,396.74430944568525,0.0,35.64851097560302,48.904131945785885,49.007897112394296,48.852249362481686,12.43753247303448,18.240313408572106,0.0,0.09522141293453415,-0.6985352074350771,0.0,9.236100170605994,6225.972876324793,-1633.4791181559099,-24.151743620066448,-1858.7074322456608,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07747578736709503,0.0,0,2.0052348932153827,65.99961422222222,-57.540476740605314,0.20900989936267803,8.321638288897557,0.0026588076860924073,-16.74105118139325,1.2282742428049909,0,0,60.69102894417656,0.03968418046947336,36.46015049807485,-60.6118941181413
2025-01-01 06:34:00,0.44314888131554975,0.13692233554937203,0.39869822624749574,0.007385814688592496,0.0022820389258228673,0.006644970437458262,0.09533807986550794,0.0,0.18915695529619567,0.15865384615384615,0.39869822624749574,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,On,9752.336668376069,18.33333333333337,0.8210470437277402,0.0,11.684693216438273,0.15865384615384615,1,9593.682822222223,9593.682822222223,Off,0.0,0.0,35.313816961636064,51.666666666666686,46.10666666666668,0.0,48.9942181833124,0.15567084296436445,396.74430944568536,0.0,35.313816961636064,48.84344923598398,48.9942181833124,48.768064762319774,12.43753247303448,18.468687014545043,0.0,0.09522319354055286,-0.7030587499632893,0.0,9.236100170605994,6184.862681083721,-1628.8187198185915,-23.833367935053936,-1895.9830080103584,-0.0,-0.0,340.3514506102034,0.0,1.0,0.0780522952347119,0.0,0,2.0201561186929764,65.99961422222222,-61.37509621697947,0.2060242617908026,8.429277991084277,0.0026586479623173123,-17.22946880758663,1.2273124700479003,0,0,60.59226477054351,0.039704318363952135,36.714879143660355,-60.54824707871429
2025-01-01 06:35:00,0.2844950351617036,0.13692233554937203,0.0,0.004741583919361726,0.0022820389258228673,0.0,0.09533807986550794,0.0,0.18915695529619567,0.0,0.0,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,34.98764834481699,51.666666666666686,46.10666666666668,0.0,48.980578497572914,0.15572894708013543,396.74430944568536,0.0,34.98764834481699,48.782813497682895,48.980578497572914,48.683930997737896,12.43753247303448,18.689779821638428,0.0,0.0952281701295794,-0.7074678596928778,0.0,9.236100170605994,-1656.9856844178425,-3575.4606418303597,-23.54719342144535,-1932.350772784971,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07860841494555465,0.0,0,2.0345496561694394,65.99961422222222,-64.98636224307484,0.20317860555223513,8.53251112382583,0.0026584834498074796,-17.69742130237262,1.2263828009830082,0,0,60.480263418539224,0.03972393700209469,36.96338534558709,-60.51057876703244
2025-01-01 06:36:00,0.2844950351617036,0.13692233554937203,0.0,0.004741583919361726,0.0022820389258228673,0.0,0.09533807986550794,0.0,0.18915695529619567,0.0,0.0,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,35.1260080573486,51.666666666666686,46.10666666666668,0.0,48.96697678975942,0.15578693262237148,396.74430944568525,0.0,35.1260080573486,48.72222353441458,48.96697678975942,48.599846906742165,12.43753247303448,18.511658076232692,0.0,-0.0030475161607589896,-0.7117904927853244,0.0,9.236100170605994,-1623.7607218437101,-1597.3905644685037,-23.2868996813626,-1903.0297831107814,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07816053519331487,0.0,0,2.0229575944727896,65.99961422222222,-61.08238934313209,0.2054444885747428,8.448945080735498,0.0026583143410395973,-17.24496158636636,1.2271318949281522,0,0,61.50553541602727,0.03974316145506527,37.20722964257517,-60.49412932393777
2025-01-01 06:37:00,0.2844950351617036,0.13692233554937203,0.0,0.004741583919361726,0.0022820389258228673,0.0,0.09533807986550794,0.0,0.18915695529619567,0.0,0.0,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,35.25733463125539,51.666666666666686,46.10666666666668,0.0,48.95334401803445,0.15584509393935486,396.74430944568525,0.0,35.25733463125539,48.66161415351978,48.95334401803445,48.51574922126244,12.43753247303448,18.33956152158951,0.0,-1.3877787807814457e-17,-0.7160497158384969,0.0,9.236100170605994,-1592.5146933384544,-1652.7011015219373,-23.05064270200701,-1874.8706385567718,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07772659076003517,0.0,0,2.0117262078822145,65.99961422222222,-57.99550539188608,0.20766066544673384,8.367802648643917,0.002658149656369589,-16.806834388251023,1.2278565203703815,0,0,61.258509253598554,0.03976209480735156,37.44770216117433,-60.49834486318134
2025-01-01 06:38:00,0.2844950351617036,0.13692233554937203,0.0,0.004741583919361726,0.0022820389258228673,0.0,0.09533807986550794,0.0,0.18915695529619567,0.0,0.0,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,35.382001715044794,51.666666666666686,46.10666666666668,0.0,48.93968123034681,0.15590342690065012,396.74430944568525,0.0,35.382001715044794,48.60098634204056,48.93968123034681,48.43163889788744,12.43753247303448,18.173169997228545,0.0,-1.3877787807814457e-17,-0.7202649986265702,0.0,9.236100170605994,-1562.4877076945593,-1649.3265872583825,-22.834334923154103,-1847.804354363055,-0.0,-0.0,340.3514506102034,0.0,1.0,0.0773058849912788,0.0,0,2.000837465528554,65.99961422222222,-55.03480394170782,0.20982888881532044,8.288933409430175,0.0026579892504148273,-16.382326369842307,1.2285579392616737,0,0,61.16103855506233,0.039780823961546856,37.6858942985257,-60.520229221679806
2025-01-01 06:39:00,0.2844950351617036,0.13692233554937203,0.0,0.004741583919361726,0.0022820389258228673,0.0,0.09533807986550794,0.0,0.18915695529619567,0.0,0.0,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,35.50032124581031,51.666666666666686,46.10666666666668,0.0,48.92598941909572,0.15596192760123267,396.74430944568525,0.0,35.50032124581031,48.540341034580585,48.92598941909572,48.34751684232302,12.43753247303448,18.012216330886833,0.0,-2.7755575615628914e-17,-0.724452260409065,0.0,9.236100170605994,-1533.6707105498263,-1646.4218558505954,-22.633239474183277,-1821.7721761945727,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07689784509757741,0.0,0,1.9902765424262554,65.99961422222222,-52.249984965457045,0.21195042774109252,8.212885945022755,0.0026578329852703798,-15.97084252440904,1.2292371986425201,0,0,61.00238894445938,0.03979941988803805,37.92270035440475,-60.55593982858803
2025-01-01 06:40:00,0.2844950351617036,0.13692233554937203,0.0,0.004741583919361726,0.0022820389258228673,0.0,0.09533807986550794,0.0,0.18915695529619567,0.0,0.0,0.0,0.0,0.13692233554937203,0,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.018759462719298244,0.0,On,0.03828930857310485,0,On,0.03828930857310485,0.0,On,0.006593841230366237,0,On,0.1449028396246065,0.10867712971845485,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,9593.682822222223,Off,0.0,0.0,35.61259010445917,51.666666666666686,46.10666666666668,0.0,48.91226953030382,0.15602059232304002,396.74430944568536,0.0,35.61259010445917,48.47967912196573,48.91226953030382,48.263383917796695,12.43753247303448,17.856446247178486,0.0,0.0,-0.7286241570925327,0.0,9.236100170605994,-1505.9931612492392,-1704.7991895210148,-22.443576804435175,-1796.718829227413,-0.0,-0.0,340.3514506102034,0.0,1.0,0.07650192222802511,0.0,0,1.9800292331696683,65.99961422222222,-49.62578263202931,0.214026563117537,8.138862035824808,0.002657680729304021,-15.571814147346974,1.2298952984192049,0,0,60.92056779703077,0.03981793894003933,38.158832879221436,-60.60240968365661
