Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,6.220045395746721,0.13808160125232302,0.0,6.2200453957467206,0.13808160125232302,0.0,0.016243463934469838,0.0,0.16831319152058416,5.985488740291667,0.05,0.0,0.0,0.12349826791898967,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.004021034356725146,0.0,0.0004139787542576517,0.0,0.011808450823487042,0.0,0.003648834295264557,0.0,0.10207698196457131,0.07655773647342846,0.0,0.0,5041.150068371354,20.0555555555556,0.35,944.3386719203131,5.770145224666667,0.215343515625,0.35,5770.145224666668,16486.129213333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,0.0,0.0,36.23142255979517,51.66666666666668,46.10666666666668,0.0,51.616394203651865,0.0,0.0,0.0,36.23142255979517,50.91142917003877,51.616394203651865,50.55894665323223,12.43753247303448,19.797682216483825,-0.05034610442220184,9.762154434633398,2.5935573177261904,-0.4078921984445513,2.8,9.236100170605994,3197.839913799579,-658.4940183813036,222.50797287013137,557.5357481781442,-2138.5796263811826,0.0,0.0,375.4101093842007,0.0,3.0,0.09652023021879506,0.0,0.0,0.9033338592026767,197.99884266666666,-80.14063757479352,0.20200907067454568,9.24928596447167,0.0028295523444918503,10.374416831883696,1.222748115232266,0.1789058401863321,-1623.5332148769662,20.70052457534947,0.7249112727551998,186.53630755031105,35.971665319820325,0.16455730313009231,691.6125481963566,-134.07680001821242
2025-01-01 01:00:00,6.224544433785914,0.1400412337649186,0.0,6.224544433785914,0.1400412337649186,0.0,0.01697075213352966,0.0,0.172084941360717,5.985488740291667,0.05,0.0,0.0,0.12545790043158525,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.0037194567799707597,0.0,0.0004488268644030727,0.0,0.012802468489155831,0.0,0.004807740785269966,0.0,0.10625450969621747,0.07969088227216307,0.0,0.0,5041.150068371354,20.0555555555556,0.35,944.3386719203131,5.770145224666667,0.215343515625,0.35,5770.145224666668,16486.129213333334,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,0.0,0.0,35.7648482316611,51.66666666666668,46.10666666666668,0.0,51.378054920193,0.08687319227039651,235.18172427258816,0.0,35.7648482316611,50.49124325411696,51.378054920193,50.047837421078945,12.43753247303448,19.77561365948429,-0.0517697254492008,9.969988907145197,3.480542079764008,1.2784472141649696,2.5,9.236100170605994,3189.165100026135,-397.43662592607035,-895.2915737689133,98.09040183647303,-2149.452725367422,0.0,0.0,379.6167204821781,0.0,3.0,0.09536714546953975,0.0,0.0,0.8925421267941301,197.99884266666666,-82.14896345997519,0.20246576892154877,9.242294075861306,0.0028319731626168356,16.115393583366817,1.2228976839305352,0.14287012150499048,-1360.7810983546647,19.005800508281098,0.7249112727551998,-927.5404876512841,32.248913882370786,0.11990235952888136,213.58054843523036,-115.49014659875733
2025-01-01 02:00:00,5.3615446293652615,0.13573457468004496,0.0,5.3615446293652615,0.13573457468004496,0.0,0.015941886357715453,0.0,0.16518382275754676,5.1304189202499995,0.05,0.0,0.0,0.12115124134671161,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0037194567799707597,0.0,0.0004139787542576517,0.0,0.011808450823487042,0.0,0.003648834295264557,0.0,0.10207698196457131,0.07655773647342846,0.0,0.0,4320.985772889732,19.222222222222253,0.3,809.4331473602684,4.945838764,0.18458015625000002,0.3,4945.838764,16486.129213333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,0.0,0.0,35.462680164402016,51.66666666666668,46.10666666666668,0.0,51.030289401031865,0.0,0.0,0.0,35.462680164402016,49.36154983212183,51.030289401031865,48.52718004766682,12.43753247303448,18.94403994535833,-0.05088481632268795,10.204631650662124,3.0647458314747427,1.4389318312017036,1.6500000000000001,9.236100170605994,2530.1187457268575,-313.50949585259735,-1310.5070390014666,-93.86478278694916,-2108.9381356366025,0.0,0.0,371.9791630444089,0.0,3.0,0.09312570960344649,0.0,0.0,0.8715645047299937,197.99884266666666,-53.90805457068133,0.2136109500207807,8.864729399334456,0.002837152214960279,37.279776827512705,1.2263753340684402,0.10219297941740789,-1140.8034754522532,17.860832239387637,0.7249112727551998,-1342.5548587352268,32.04781973376013,0.07280121943603737,25.8435189515731,-119.70830173852227
2025-01-01 03:00:00,5.364031004088495,0.13769420719264053,0.0,5.364031004088495,0.13769420719264053,0.0,0.015740834639879197,0.0,0.16787124919861512,5.1304189202499995,0.05,0.0,0.0,0.12311087385930719,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.003518405062134503,0.0,0.0004139787542576517,0.0,0.011808450823487042,0.0,0.0037234173862054987,0.0,0.10625450969621747,0.07969088227216307,0.0,0.0,4320.985772889732,19.222222222222253,0.3,809.4331473602684,4.945838764,0.18458015625000002,0.3,4945.838764,16486.129213333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,0.0,0.0,34.62660779797933,51.66666666666668,46.10666666666668,0.0,50.739004077535704,0.10117005624317225,269.9294520493718,0.0,34.62660779797933,48.6266176620556,50.739004077535704,47.57042445431555,12.43753247303448,18.9330303941016,-0.05044038728076424,10.305387338443309,2.7650777757993996,1.1862975415794696,1.6500000000000001,9.236100170605994,2494.3589116694975,-545.2754866919781,-1026.3540488702915,-43.47336735952127,-2128.4358546353233,0.0,0.0,374.1731108264257,0.0,3.0,0.09405527634187398,0.0,0.0,0.8802643297025063,197.99884266666666,-72.3641174113374,0.21428490556191182,8.86779479896174,0.0028442511975633445,1.496000529435509,1.2264161433264975,0.12308374351007181,-1372.0017732482077,17.29313919596102,0.7249112727551998,-1058.4623067218033,32.10825785151177,0.09290845726213882,83.33098706748322,-126.80435442700448
2025-01-01 04:00:00,6.570248269225352,0.1334897159055517,0.0,6.570248269225352,0.1334897159055517,0.0,0.015883388331708877,0.6416743132592593,0.16222510068993876,5.700465466944445,0.05,0.0,0.0,0.11890638257221836,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.003518405062134503,0.0,0.0004188071068681618,0.0,0.011946176162706212,0.0,0.0036832572603142225,0.0,0.10221320569495106,0.07665990427121329,0.0,0.0,4801.095303210814,19.222222222222253,0.3333333333333333,899.3701637336314,5.495376404444444,0.20508906250000003,0.3333333333333333,5495.376404444444,16486.129213333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,641.6743132592594,0.11666666666666667,33.782679156856034,51.66666666666668,46.10666666666668,0.0,50.40712970804423,0.01077023932467322,28.445872865125107,641.6743132592594,33.782679156856034,47.79352808904456,50.40712970804423,46.48672727954472,12.43753247303448,18.879615807296716,-0.06533206281355639,10.019807856484926,2.589180558553735,1.2553149157874346,0.55,9.236100170605994,2743.4974180878685,-398.80138801765094,-1913.4859977934318,-141.2274700230291,-2354.3858999533154,0.0,0.0,368.9524072896677,0.0,3.0,0.0973395616630046,0.0,0.0,0.91100199088643,197.99884266666666,-72.16439245929756,0.21474100208172697,8.83683104069459,0.0028420949287752237,45.633923840084684,1.226066558517158,0.11277839544502712,-1316.842631053411,18.671079302128465,0.7249112727551998,-1945.7832624887787,32.297264695346875,0.08993991155855403,-16.68796821455816,-124.53950180847093
2025-01-01 05:00:00,7.647521848802716,0.13955167190745127,0.0,7.647521848802717,0.13955167190745127,0.0,0.02438006226866667,0.2750032771111111,0.172556675742383,7.125581833680556,0.05,0.0,0.0,0.12496833857411792,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.0039205084978070175,0.0,0.0006929735637953895,0.0,0.019766580207064264,0.0,0.0059322243102257095,0.0,0.11029581369748385,0.08272186027311286,0.0,0.0,6001.3691290135175,19.222222222222253,0.41666666666666663,1124.2127046670394,6.869220505555557,0.256361328125,0.4166666666666667,6869.220505555556,16486.129213333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,275.0032771111111,0.05,37.18982254961012,51.66666666666668,46.10666666666668,0.0,51.63458795713912,0.17114511633744112,467.2125210893471,275.0032771111111,37.18982254961012,50.885946678940954,51.63458795713912,50.51162603984187,12.43753247303448,18.94219295707638,-0.05082995440302073,10.441267754094232,1.3259814302038988,0.34648904456133883,-0.25000000000000006,9.236100170605994,3794.9286391607206,-258.0373948495153,-1469.2765478131705,-168.48555702688842,-2518.765710964946,0.0,0.0,386.12588008422586,0.0,2.9835,0.09955746513976906,0.0,0.0,0.9317593730690363,196.90984903199998,-73.80065897207673,0.2152048623045183,8.883299822899478,0.002860865580422512,52.04793371008331,1.2251749169303845,0.1016512068023457,-1398.2178171669439,15.9677176503891,0.7249112727551998,-1505.1097921025337,35.833244289363165,0.07057939681776379,-25.337823242621695,-143.1477337842667
2025-01-01 06:00:00,6.787364677113801,0.13573457468004496,0.0,6.787364677113801,0.13573457468004496,0.0,0.016645567370142354,0.0,0.16518382275754676,6.555535286986111,0.05,0.0,0.0,0.12115124134671161,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.00442313779239766,0.0,0.0004139787542576517,0.0,0.011808450823487042,0.0,0.003648834295264557,0.0,0.10207698196457131,0.07655773647342846,0.0,0.0,5521.259598692436,19.222222222222253,0.38333333333333325,1034.2756882936762,6.319682865111111,0.23585242187500005,0.38333333333333336,6319.682865111111,16486.129213333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,0.0,0.0,35.501663913121185,51.66666666666668,46.10666666666668,0.0,51.26658994684293,0.0,0.0,0.0,35.501663913121185,49.41214496695461,51.26658994684293,48.48492247701044,12.43753247303448,18.967975518316717,-0.05303376232859242,9.980819600566749,1.893156006035614,0.10414874281366511,0.3,9.236100170605994,3339.7254429318923,-437.00836137698644,-1483.1140794313635,-104.89878213703146,-2409.7123956089663,0.0,0.0,306.74922944883576,0.0,2.0010000000000003,0.0982139424053639,0.0,0.0,0.9191853295359281,132.0652280586667,-78.57098960041267,0.2144493966003412,8.888797710452947,0.0028553324680708424,-60.941180971600694,1.2250710633489594,0.11727243323010987,-1490.2884896035307,19.004439932867935,0.7249112727551998,-1517.624413570357,34.51033413899362,0.08452833441855608,24.94464640377423,-129.8434285408057
2025-01-01 07:00:00,6.7980425966908955,0.14359866233270355,0.0,6.798042596690896,0.14359866233270352,0.0,0.03340704690674048,0.5500065542222222,0.17914025527026614,5.985488740291667,0.05,0.0,0.0,0.12901532899937018,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.004121560215643275,0.0,0.0009919115688982781,0.0,0.028293575122198922,0.0,0.007119816604439175,0.0,0.10943306340507866,0.08207479755380898,0.0,0.0,5041.150068371354,19.222222222222253,0.35,944.3386719203131,5.770145224666667,0.215343515625,0.35,5770.145224666668,16486.129213333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,550.0065542222222,0.1,35.02187846105513,51.66666666666668,46.10666666666668,0.0,51.000453492416355,0.1758896341358301,470.6260258331621,550.0065542222222,35.02187846105513,48.97255019124572,51.000453492416355,47.95859854066041,12.43753247303448,18.95024443667136,-0.05025201726637872,9.856144453111064,1.3753578902439885,-0.09840298821639817,-0.55,9.236100170605994,2705.7765812669427,-670.9069731500573,-1803.6491598096477,-169.48989215971318,-2596.6373101651366,0.0,0.0,336.9522157973178,4.978365595521131,2.0010000000000003,0.10096542476584434,0.0,0.0,0.9449364821552979,132.0652280586667,-75.68839273659265,0.21405982708657023,8.871188076070982,0.0028470483668613694,-4.352515262933243,1.2251513070875462,0.1188532528329513,-1634.6432351605617,19.39759009019143,0.7249112727551998,-1839.5689185676722,35.919758758024734,0.08571000086679001,-36.470486021996976,-133.0194061377162
2025-01-01 08:00:00,7.62382140738696,0.15682797575745186,0.0,7.62382140738696,0.15682797575745186,0.0,0.06875297973412747,0.4583387951851853,0.20617107213431435,6.840558560333333,0.05,0.0,0.0,0.14224464242411852,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.0031163016264619883,0.0,0.0022231414845783628,0.0,0.0634135366230871,0.0,0.016511548902156278,0.0,0.12550746358989107,0.09413059769241827,0.0,0.0,5761.314363852976,19.222222222222253,0.39999999999999997,1079.244196480358,6.594451685333334,0.24610687500000003,0.4,6594.451685333333,16486.129213333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,458.33879518518523,0.08333333333333333,37.63635480361775,51.66666666666668,46.10666666666668,0.0,51.608124753098174,0.086163970249939,235.53182732323586,458.33879518518523,37.63635480361775,51.21464046953052,51.608450946356626,51.01757213448824,12.43753247303448,18.89089778343227,-0.06447911039112633,9.273606586507746,0.654130771282224,-0.6567795821401954,-1.4,9.236100170605994,3375.709965890097,-672.6847035313398,-1930.5040477556201,-224.1832375663011,-2784.611287322567,0.0,0.0,398.20375747581613,337.82060967797736,2.0010000000000003,0.1037889130898058,0.0,0.0,0.9713615393512467,132.0652280586667,0.8031318838716754,0.21555915981178655,8.856608019535761,0.002855049679641389,88.14654321505868,1.2259699744676595,0.12574517893677817,-1774.6164535688608,22.687553557163334,0.7249112727551998,-1968.3861331290311,37.88208537341107,0.09518454037635934,-93.9071409039698,-130.27609666233127
2025-01-01 09:00:00,6.874792055503105,0.16241314870302226,0.0,6.874792055503105,0.16241314870302226,0.0,0.08730160317860607,0.0,0.4669784386856088,6.270512013638889,0.05,0.0,0.0,0.14782981536968892,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.24571857104950814,0.0,0.0025131464729532165,0.0,0.0028718201613816816,0.0,0.08191663654427117,0.0,0.024153447143182048,0.0,0.1329543608506516,0.09971577063798867,0.0,0.0,5281.204833531895,19.222222222222253,0.3666666666666666,989.3071801069947,6.044914044888889,0.22559796875000002,0.36666666666666664,6044.914044888889,16486.129213333334,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9900.528275555556,0.0,0.0,36.32194991171256,51.66666666666668,46.10666666666668,0.0,51.33772020508554,0.12690826811653172,342.75088658409203,0.0,36.32194991171256,50.15171647288799,51.33772020508554,49.55871460678922,12.43753247303448,18.963918134276188,-0.04509579352166539,9.149457643577806,0.6545947843240807,-0.43013893965045746,-0.85,9.236100170605994,3342.947423003179,-630.1182699776843,-1404.2274106145828,-147.29809639553878,-2676.044322403682,0.0,0.0,608.2372647694737,924.2439340232252,2.0010000000000003,0.10221395473128306,0.0,0.0,0.9566214873552784,132.0652280586667,129.5496471054927,0.21702616218920784,8.930277415275414,0.002886333492165824,204.21877363940828,1.2262554151262894,0.12427448815821428,-1641.95134348481,22.525893400131054,0.7249112727551998,-1440.3467934174682,36.119382802885276,0.09434614376623474,-59.242073503926015,-88.05602289161276
