Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.6766049499955188,0.22855040302643273,0.28484212274561843,0.3480407659622739,0.3122758333333334,0.016288350699911563,0.0030894911666710222,0.2817526315789474,0.0,0.0,48.75909462251547,19.688014952434003,-0.0585640285783614
2025-01-01 01:00:00,0.6568994505896616,0.22772642716652994,0.3069828428001692,0.34694213148240355,0.2939066666666667,0.016050652440591385,0.0030894911666710222,0.26517894736842107,0.03871440426507711,0.0,48.232203668635606,19.744103729272066,-0.04823712768150941
2025-01-01 02:00:00,0.6833545661097913,0.22690245130662717,0.2931289648508816,0.3458434970025332,0.3214604166666667,0.016050652440591385,0.0030894911666710222,0.29003947368421057,0.0,0.0,51.38135511517897,19.707388215788182,-0.05800946183511038
2025-01-01 03:00:00,0.6654324561022413,0.22607847544672438,0.26929826892398245,0.3556336025011967,0.2939066666666667,0.015892186934377935,0.004119321555561363,0.26517894736842107,0.0,0.0,50.595325818332746,19.671458205515915,-0.06698114640166726
2025-01-01 04:00:00,0.7354425315365064,0.22525449958682162,0.29827811679533334,0.3980899279354618,0.3214604166666667,0.015892186934377935,0.008238643111122726,0.29003947368421057,0.0,0.0,49.824431909143165,19.734821900253863,-0.0554461883791402
2025-01-01 05:00:00,0.9554103505880787,0.2520928157593686,0.3442013337826428,0.6124918692128516,0.3214604166666667,0.021458064708560407,0.015447455833355111,0.29003947368421057,0.03871440426507711,0.0,50.25031360149145,19.64559075994505,-0.07301523939951947
2025-01-01 06:00:00,1.2121383020277732,0.2578855088153242,0.33841182259766245,0.8664404481697753,0.2939066666666667,0.05179118719133111,0.02677559011114886,0.26517894736842107,0.04645728511809253,0.0,51.54517962515566,19.72896343580708,-0.05122185925620286
2025-01-01 07:00:00,2.1155487605177687,0.27113047088754705,0.4205237001785552,1.7229161679730618,0.3214604166666667,0.0711721758780403,0.04531253711117499,0.29003947368421057,0.08517168938316963,0.0,51.75758135368597,19.707928900829714,-0.06116017488376316
2025-01-01 08:00:00,2.1089158266917427,0.26745411437188493,0.4069727885108131,1.7325136430545927,0.3122758333333334,0.06412635030381685,0.08650575266678863,0.2817526315789474,0.03871440426507711,0.0,51.68161818314466,19.667861053617962,-0.06602386234093759
2025-01-01 09:00:00,2.1476732617652416,0.27403152322847973,0.46993703921554525,1.7350120573067793,0.3398295833333334,0.0728316211251292,0.12460947705573121,0.30661315789473687,0.03871440426507711,0.0,51.17820399396043,19.72089004117246,-0.05884349280951735
2025-01-01 10:00:00,2.135493162941595,0.2682744907261308,0.41036524595902973,1.793789405487365,0.27553750000000005,0.06616625745423033,0.13078845938907327,0.24860526315789475,0.030971523412061684,0.0,51.172001900795415,19.65880015650159,-0.07161815496389205
2025-01-01 11:00:00,1.9993411493935318,0.2583218325878623,0.34006737179257335,1.7087454654569083,0.23879916666666673,0.05179651726995652,0.12460947705573121,0.21545789473684215,0.0,0.0,50.29558379367894,19.709314107580827,-0.05065729754360001
2025-01-01 12:00:00,2.025906128853218,0.2686242696452927,0.37775194566876014,1.726383177698171,0.23879916666666673,0.06072378448837999,0.12357964666684089,0.21545789473684215,0.03871440426507711,0.0,49.69332942896808,19.72188156071745,-0.0549078466286914
2025-01-01 13:00:00,1.6200686370395292,0.2662010137507577,0.28056229715994463,1.3974436159128245,0.1653225,0.05730252112670452,0.09268473500013066,0.1491631578947369,0.03871440426507711,0.0,51.26565554496069,19.717664059230227,-0.05690495897561014
2025-01-01 14:00:00,1.4641728882039986,0.2686242696452927,0.24908511836831096,1.247181129583127,0.1561379166666667,0.06085384195420484,0.07723727916677554,0.1408763157894737,0.030971523412061684,0.0,51.35569953263733,19.692328400471492,-0.058319258079705234
2025-01-01 15:00:00,1.2897088980327889,0.27377188866835106,0.2009761632505458,1.1117242879701854,0.11021500000000002,0.06776961006260343,0.06281965372231078,0.09944210526315791,0.03871440426507711,0.0,50.91553914265684,19.732544934123915,-0.049055189508020486
