Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2134427443782088,0.11402973308417698,0.0,0.21344274437820876,0.11402973308417698,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003412116228070175,0.0,0.01722809735607381,0.0,0.010207331126273233,0.0,0.09753044918526237,0.07314783688894676,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,40.596543800520344,51.66666666666668,46.10666666666668,0.0,51.51528980350427,0.0,0.0,0.0,40.596543800520344,51.539533433188794,51.55165524803106,51.51528980350427,12.43753247303448,16.646262948641457,0.0,2.8,44.967672892406874,-200.3966876155937,0.0,0.0,222.6152271574626,0.0,1.0,0.011105502435593256,0.0,0.0,0.15508277924380062,65.99961422222222,22.749133350537942,0.21808829113250197,7.383847860271268,0.0025055210514444096,47.981084391523446,1.2362851515987925
2025-01-01 01:00:00,0.21231021689904025,0.11337226901262955,0.0,0.21231021689904028,0.11337226901262955,0.0,0.020384304867038718,0.0,0.14192591203200156,0.0,0.05,0.0,0.0,0.09878893567929621,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0031562075109649117,0.0,0.01722809735607381,0.0,0.010207331126273233,0.0,0.09753044918526237,0.07314783688894676,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,40.420769691827815,51.66666666666668,46.10666666666668,0.0,51.154507221503096,0.0,0.0,0.0,40.420769691827815,51.198443741128266,51.22041200094086,51.154507221503096,12.43753247303448,16.4556687175204,0.0,2.5,54.27205569418515,-185.27010913533732,0.0,0.0,221.48269967829413,0.0,1.0,0.010192274404193544,0.0,0.0,0.14233000718200722,65.99961422222222,18.059465151228324,0.22205148969398059,7.30919359181695,0.0025202338790127495,48.41793431791441,1.2371478343454971
2025-01-01 02:00:00,1.9071136066839858,0.11271480494108213,0.0,1.9071136066839858,0.11271480494108213,0.0,0.020384304867038718,0.0,0.14104929326993831,1.6956800085470087,0.05,0.0,0.0,0.0981314716077488,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0031562075109649117,0.0,0.01722809735607381,0.0,0.010207331126273233,0.0,0.09753044918526237,0.07314783688894676,1695.6800085470086,20.000000000000057,1.0,0.0,1.589910777777778,0.10576923076923077,1.0,1589.9107777777779,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,39.14279303285001,51.66666666666668,46.10666666666668,0.0,50.82001937609223,0.0,0.0,0.0,39.14279303285001,50.8620359433729,50.88304422701324,50.82001937609223,12.43753247303448,17.217733056522686,-2.229915191923644,1.6500000000000001,1719.0130912612383,-199.24221858769502,0.0,0.0,220.60608091623092,0.0,1.0,0.009762693158740008,0.0,0.0,0.13633112024804667,65.99961422222222,1.9692203856937534,0.21290030600650306,7.695738275876108,0.0025353320385875368,50.268882954413016,1.2338922987450718
2025-01-01 03:00:00,1.906066382110519,0.1120573408695347,0.0,1.9060663821105193,0.1120573408695347,0.0,0.02021369905563521,0.0,0.1401726745078751,1.6956800085470087,0.05,0.0,0.0,0.09747400753620136,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002985601699561403,0.0,0.01722809735607381,0.0,0.010207331126273233,0.0,0.09753044918526237,0.07314783688894676,1695.6800085470086,20.000000000000057,1.0,0.0,1.589910777777778,0.10576923076923077,1.0,1589.9107777777779,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,37.52285493543664,51.66666666666668,46.10666666666668,0.0,50.524452915948686,0.0,0.0,0.0,37.52285493543664,50.53965281854632,50.54725276984515,50.524452915948686,12.43753247303448,18.288471773647366,-1.2115282263526919,1.6500000000000001,1689.2698769449626,-230.27569059159427,0.0,0.0,219.55885634276416,0.0,1.0,0.010582535542532067,0.0,0.0,0.14777980851385972,65.99961422222222,4.306702646783973,0.20015276428507656,8.225555568880841,0.0025506556397869046,45.59359530719703,1.229345860037804
2025-01-01 04:00:00,1.91835373750956,0.11439347154611143,0.0,1.91835373750956,0.11439347154611143,0.0,0.02612821320881065,0.0,0.14654551575374072,1.6956800085470087,0.05,0.0,0.0,0.0998101382127781,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002985601699561403,0.0,0.023142611509249247,0.0,0.013465331470036545,0.0,0.10152190884942791,0.07614143163707092,1695.6800085470086,20.000000000000057,1.0,0.0,1.589910777777778,0.10576923076923077,1.0,1589.9107777777779,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,35.8833401434762,51.66666666666668,46.10666666666668,0.0,50.14545892336751,0.13060094547010215,340.85406175857486,0.0,35.8833401434762,49.89435607944851,50.18131954757056,49.73294403328596,12.43753247303448,19.036877998936948,-0.4631220010631114,0.55,1672.5686514143106,-271.0699607732323,0.0,0.0,231.56680956531363,0.0,1.0,0.011153339080207594,0.0,0.0,0.15575079402651884,65.99961422222222,16.39179407522077,0.1919033930624364,8.589959774234677,0.002564175789595997,50.25739000408824,1.2256116215796078
2025-01-01 05:00:00,2.631882086860067,0.11741960536758475,0.0,2.631882086860067,0.11741960536758475,0.0,0.03239267534247874,0.6999710417777778,0.15383836119280178,1.6956800085470087,0.05,0.0,0.0,0.10283627203425143,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003326813322368421,0.0,0.02906586202011032,0.0,0.016723331813799855,0.0,0.10555675394472568,0.07916756545854424,1695.6800085470086,20.000000000000057,1.0,0.0,1.589910777777778,0.10576923076923077,1.0,1589.9107777777779,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,699.9710417777777,0.2,36.655275494585986,51.66666666666668,46.10666666666668,0.0,51.41792472909485,0.062404936247145285,165.16443847683908,699.9710417777777,36.655275494585986,51.10725335991169,51.41792472909485,50.95191767532011,12.43753247303448,19.647746724058386,-0.014591195054123141,-0.25000000000000006,1626.76750146724,-297.370528706882,0.0,0.0,200.8364351987053,0.0,0.33325,0.011354381526019839,0.0,0.0,0.1585582510887592,21.994371439555554,27.621586428408182,0.1856358042139371,8.886433486903625,0.002577980306640454,17.605567449077512,1.2224301028046982
2025-01-01 06:00:00,1.2294387236050945,0.11271480494108213,0.0,1.2294387236050945,0.11271480494108213,0.0,0.020981425206951,0.0,0.14104929326993831,1.0174080051282053,0.05,0.0,0.0,0.0981314716077488,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003753327850877193,0.0,0.01722809735607381,0.0,0.010207331126273233,0.0,0.09753044918526237,0.07314783688894676,1017.4080051282052,20.000000000000057,0.6,0.0,0.9539464666666667,0.06346153846153846,0.6,953.9464666666667,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,36.3993257844867,51.66666666666668,46.10666666666668,0.0,51.46066188050466,0.0,0.0,0.0,36.3993257844867,51.25164299143876,51.46066188050466,51.14713354690581,12.43753247303448,19.972752695000988,0.0,0.3,914.9349220421021,-295.79201263024424,0.0,0.0,155.20358703392097,0.0,0.0,0.011442928194042532,0.0,0.0,0.15979476095847261,0.0,38.11534251022028,0.18187731587461398,9.035729698871558,0.002577176356954832,-7.054639214397299,1.2210753916159087
2025-01-01 07:00:00,1.3439813863152497,0.11402973308417698,0.0,1.3439813863152494,0.11402973308417698,0.0,0.020725516489845736,0.0,0.1428025307940648,1.130453339031339,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0034974191337719296,0.0,0.01722809735607381,0.0,0.010207331126273233,0.0,0.09753044918526237,0.07314783688894676,1130.4533390313393,20.000000000000057,0.6666666666666666,0.0,1.0599405185185187,0.07051282051282051,0.6666666666666666,1059.9405185185185,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,36.54991937995877,51.66666666666668,46.10666666666668,0.0,51.13191623683497,0.0,0.0,0.0,36.54991937995877,50.943749236799725,51.13191623683497,50.84966573678211,12.43753247303448,19.534808535063995,-0.07876710107680455,-0.55,1029.5980778284368,-306.9094270216784,0.0,0.0,156.70091584094217,3.896134733553287,0.0,0.011582374743433979,0.0,0.0,0.16174206217793594,0.0,49.35324997783406,0.18679464555406738,8.831383818658734,0.0025757584805834815,-0.3303761755835348,1.2229038295485966
2025-01-01 08:00:00,0.8353009734561927,0.1146871971557244,0.0,0.8353009734561928,0.1146871971557244,0.0,0.01987248743282819,0.0,0.143679149556128,0.6217493364672365,0.05,0.0,0.0,0.10010386382239106,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0026443900767543858,0.0,0.01722809735607381,0.0,0.010207331126273233,0.0,0.09753044918526237,0.07314783688894676,621.7493364672365,20.000000000000057,0.36666666666666664,0.0,0.5829672851851853,0.03878205128205128,0.36666666666666664,582.9672851851852,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,35.801419991158305,51.66666666666668,46.10666666666668,0.0,50.808044023455665,0.0,0.0,0.0,35.801419991158305,50.6401958560936,50.808044023455665,50.55627177241258,12.43753247303448,19.87398703829184,-0.00178643152411239,-1.4,532.3490297616341,-339.92903605297204,0.0,0.0,156.72450554598782,258.29759976715724,0.0,0.012088308819717413,0.0,0.0,0.16880717815258192,0.0,93.80422380138197,0.18309891216725344,8.99388807870303,0.0025772618613446228,10.850988128845684,1.2220614456986643
2025-01-01 09:00:00,1.0891411573040337,0.1146871971557244,0.0,1.0891411573040335,0.1146871971557244,0.0,0.019360669998617665,0.0,0.143679149556128,0.8761013377492879,0.05,0.0,0.0,0.10010386382239106,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0021325726425438594,0.0,0.01722809735607381,0.0,0.010207331126273233,0.0,0.09753044918526237,0.07314783688894676,876.1013377492877,20.000000000000057,0.5166666666666667,0.0,0.821453901851852,0.0546474358974359,0.5166666666666667,821.4539018518519,1589.9107777777779,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2178.104497777778,0.0,0.0,35.852942642059,51.66666666666668,46.10666666666668,0.0,50.48510257039675,0.0,0.0,0.0,35.852942642059,50.3372665776983,50.48510257039675,50.263348581349085,12.43753247303448,19.52618320542414,-0.11022067678992702,-0.85,886.8254087676494,-316.9075720036204,0.0,0.0,156.2126881117773,654.025026885967,0.0,0.011781331843335113,0.0,0.0,0.16452039842898789,0.0,171.41895491020463,0.187573491726424,8.842721370802872,0.00258246259031311,22.758229861620382,1.224123899221746
