Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.71324489094579,51.666666666666686,46.10666666666668,0.0,51.69330624647461,0.0,0.0,0.0,40.71324489094579,51.70775090804761,51.71497323883411,51.69330624647461,12.43753247303448,16.714465750967346,0.0,2.8,65.92760787218975,-201.78348538848434,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011127598088213071,0.0,0.0,0.1553913339658728,65.99961422222222,45.095866103211485,0.21589639215497913,7.386638931510582,0.0024982683154056743,48.22690353195861,1.2324594592931422
2025-01-01 00:01:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.70731724684739,51.666666666666686,46.10666666666668,0.0,51.6872582001329,0.0,0.0,0.0,40.70731724684739,51.702037145218696,51.7094266177616,51.6872582001329,12.43753247303448,16.713836899670518,0.0,2.8,60.568402467463955,-201.77067320647106,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011127394436912068,0.0,0.0,0.15538849007745448,65.99961422222222,39.72384851647243,0.21655706479545414,7.408845566270651,0.002498515729839307,48.21824384601062,1.2360621298877086
2025-01-01 00:02:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.70170050370974,51.666666666666686,46.10666666666668,0.0,51.68121110952027,0.0,0.0,0.0,40.70170050370974,51.69632421428497,51.70388076666733,51.68121110952027,12.43753247303448,16.71294166586407,0.0,2.8,55.17931816803187,-201.75243430736768,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011127104516897312,0.0,0.0,0.15538444148965688,65.99961422222222,34.316525317936936,0.21659067839339224,7.408840211443318,0.0024987623788534676,48.209650843141716,1.2360657633131815
2025-01-01 00:03:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.696381683907184,51.666666666666686,46.10666666666668,0.0,51.67516492839934,0.0,0.0,0.0,40.696381683907184,51.6906120716141,51.698335643221476,51.67516492839934,12.43753247303448,16.711791160084104,0.0,2.8,49.780906443385774,-201.7289956078163,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011126731924594088,0.0,0.0,0.15537923842475784,65.99961422222222,28.894674893739463,0.21662780532442075,7.408036940403736,0.002499008983187258,48.20109758941678,1.236070485361231
2025-01-01 00:04:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.69134798121184,51.666666666666686,46.10666666666668,0.0,51.669119612462204,0.0,0.0,0.0,40.69134798121184,51.68490067539501,51.69279120686142,51.669119612462204,12.43753247303448,16.7103963473697,0.0,2.8,46.76051536204545,-201.70058118066316,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011126280208941117,0.0,0.0,0.15537293044190909,65.99961422222222,25.84586938524598,0.2166682965156873,7.407748876394535,0.0024992555428271193,48.192582657830485,1.236076249298158
2025-01-01 00:05:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.6865126937885,51.666666666666686,46.10666666666668,0.0,51.663075119304935,0.0,0.0,0.0,40.6865126937885,51.67918998561393,51.687247418768436,51.663075119304935,12.43753247303448,16.708831707412237,0.0,2.8,46.03695335229291,-201.66870896965585,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011125773488405072,0.0,0.0,0.1553658543434178,65.99961422222222,25.090435164486156,0.21671112826635258,7.407364643224283,0.0024995020577616308,48.184095194309464,1.2360827375400643
2025-01-01 00:06:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.68179544648228,51.666666666666686,46.10666666666668,0.0,51.65703141941076,0.0,0.0,0.0,40.68179544648228,51.673479974424936,51.681704251932025,51.65703141941076,12.43753247303448,16.707166294519386,0.0,2.8,45.71028148850405,-201.63478613343707,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011125234125220521,0.0,0.0,0.15535832240668937,65.99961422222222,24.72984046447855,0.21675535086236983,7.406923289435699,0.0024997485279872897,48.17562507414155,1.2360896556294052
2025-01-01 00:07:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.67717865326837,51.666666666666686,46.10666666666668,0.0,51.65098849520956,0.0,0.0,0.0,40.67717865326837,51.66777062526207,51.67616169028833,51.65098849520956,12.43753247303448,16.70541520707896,0.0,2.8,45.58452787284946,-201.59912058292258,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011124667008041376,0.0,0.0,0.15535040289932725,65.99961422222222,24.56842129830943,0.21680075718948982,7.406433352836832,0.002499994953507585,48.16717012823922,1.2360969391932797
2025-01-01 00:08:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.672651590749375,51.666666666666686,46.10666666666668,0.0,51.644946331745295,0.0,0.0,0.0,40.672651590749375,51.66206192402746,51.670619720168546,51.644946331745295,12.43753247303448,16.703587647801097,0.0,2.8,45.49811184578638,-201.56190009590657,-0.0,-0.0,222.6152271574626,0.0,1.0,0.01112407511627262,0.0,0.0,0.15534213742722977,65.99961422222222,24.444784784230343,0.21684722121882755,7.405900037378277,0.002500241334327789,48.15872905056253,1.2361045489990496
2025-01-01 00:09:00,0.21344274437820876,0.11402973308417698,0.0,0.003557379072970146,0.0019004955514029497,0.0,0.02064021358414398,0.0,0.1428025307940648,0.0,0.05,0.0,0.0,0.09944639975084364,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.017228097356073807,0,On,0.010207331126273233,0,On,0.09753044918526237,0.07314783688894676,On,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,1589.9107777777779,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2178.104497777778,Off,0.0,0.0,40.66820911322892,51.666666666666686,46.10666666666668,0.0,51.63890491565594,0.0,0.0,0.0,40.66820911322892,51.65635385812814,51.66507832936425,51.63890491565594,12.43753247303448,16.701688026723993,0.0,2.8,45.391028826455084,-201.5232148137477,-0.0,-0.0,222.6152271574626,0.0,1.0,0.011123459877201279,0.0,0.0,0.1553335459217453,65.99961422222222,24.299016482740143,0.2168946828861156,7.4053258368746775,0.00250048767045435,48.15030124102592,1.2361124662516871
