Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.24158094351015005,0.1166223068493896,0.009041080977900396,0.24158094351015005,0.1166223068493896,0.009041080977900396,0.052297847426222434,0.006614,0.18266909608392762,0.0,0.008129419962202629,0.0009116610156977668,0.0,0.0,0.0,0.1166223068493896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0022723519736842102,0.0,0.050025495452538225,0.0,0.02717268695140812,0.0,0.12043165864999032,0.09032374398749271,0.0009116610156977668,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,179.73565975791294,27.175031714229352,3.6325917891133484e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.06571869226552052,179.73565975791294,179.73565975791294,3.6325917891133484e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.3408854314547,0.0,4.706482586845011,0.85,9.236100170605994,215.7053164080894,-292.24424769823173,-145.62134907860596,0.0,0.0,292.53634162687297,267.49532103431727,1.0,0.007650342440410018,0.0,0.0,0.37756578296507076,65.99961422222222,68.7903238598224,0.3598134647877766,8.30260321011513,0.0038107051859103493,41.46035866425136,1.240962658961732,0.05896936669237698,-302.6251244343991,10.380876736167265
2025-01-01 11:00:00,0.2430383619884128,0.1166223068493896,0.02529992090230565,0.2430383619884128,0.1166223068493896,0.02529992090230565,0.05063638831415059,0.006614,0.1857879736742622,0.0,0.024388259886607883,0.0009116610156977668,0.0,0.0,0.0,0.1166223068493896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0022723519736842102,0.0,0.048364036340466376,0.0,0.0302915645417427,0.0,0.12043165864999032,0.09032374398749271,0.0009116610156977668,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,539.2069792737387,81.52509514268806,3.61015580536793e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.19715607679656152,539.2069792737387,539.2069792737387,3.61015580536793e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.565206464427296,0.0,5.3684928299944366,1.95,9.236100170605994,207.68338180470272,-234.11031768945074,-130.09977207886962,0.0,0.0,293.9937601051358,158.95047916985035,1.0,0.007322089389472248,0.0,0.0,0.3613655773986713,65.99961422222222,43.78939377843665,0.3586043113497877,8.456025933443819,0.0038550666474108522,39.55478038284421,1.2393834569024353,0.054178338878843206,-241.72600367977796,7.615685990327242
2025-01-01 12:00:00,0.2456265816103456,0.11793723499248442,0.013100195816023985,0.24562658161034556,0.11793723499248443,0.013100195816023985,0.04912153113156783,0.006614,0.18989105047877775,0.0,0.012216160891710999,0.000884034924312986,0.0,0.0,0.0,0.11793723499248442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0023670333059210525,0.0,0.04675449782564678,0.0,0.032641403822131765,0.0,0.12043165864999032,0.09032374398749271,0.000884034924312986,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,270.0905781456985,40.83619264374032,3.602135818180979e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0987561378353147,270.0905781456985,270.0905781456985,3.602135818180979e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.645436618016964,0.0,5.670861090643493,3.05,9.236100170605994,212.0898881771994,-196.4036744204547,-116.04889888162124,0.0,0.0,296.5819797270685,109.21311020637465,1.0,0.007077973792828238,0.0,0.0,0.34931779037491284,65.99961422222222,31.55680733175219,0.36034316401947475,8.537001403483355,0.0038959361353174357,36.148522165312016,1.2383868103569913,0.06166507961447205,-202.6969893053809,6.293314884926165
2025-01-01 13:00:00,0.24818957739465503,0.11793723499248442,0.000884034924312986,0.24818957739465503,0.11793723499248443,0.000884034924312986,0.048522924974990195,0.006614,0.19305265241966482,0.0,0.0,0.000884034924312986,0.0,0.0,0.0,0.11793723499248442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002651077302631579,0.0,0.045871847672358614,0.0,0.035803005763018876,0.0,0.12043165864999032,0.09032374398749271,0.000884034924312986,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,0.0,0.0,3.588979703847725e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.588979703847725e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.776985390963732,0.0,6.093957412897543,4.45,9.236100170605994,231.77433883349306,-128.417263911622,-97.32650406651902,0.0,0.0,299.14497551137794,107.83305635988363,1.0,0.006635480815131432,0.0,0.0,0.32747952511005934,65.99961422222222,29.955867388634154,0.3606299736284588,8.638754066810712,0.003934112697758546,35.45147549308725,1.2372132433856744,0.05996280578778727,-132.42190874496353,4.004644833341507
2025-01-01 14:00:00,0.2519023577393085,0.11793723499248442,0.025272294810920866,0.2519023577393085,0.11793723499248443,0.02527229481092087,0.04894593032709898,0.006614,0.19634242741220953,0.0,0.024388259886607883,0.000884034924312986,0.0,0.0,0.0,0.11793723499248442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002840439967105263,0.0,0.046105490359993714,0.0,0.039092780755563564,0.0,0.12043165864999032,0.09032374398749271,0.000884034924312986,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,539.2069792737387,81.52509514268806,3.5729545906883056e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.19715607679656152,539.2069792737387,539.2069792737387,3.5729545906883056e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.937233085552611,0.0,6.511844157431885,4.7,9.236100170605994,235.19504459653132,-130.20845689655414,-95.01362530277447,0.0,0.0,302.85775585603136,96.29975394013488,1.0,0.006546149495195313,0.0,0.0,0.32307077478055424,65.99961422222222,27.350914043274365,0.36020007040266744,8.753093331591622,0.003972147245742548,32.334746350039936,1.235877880358212,0.055817574869120874,-132.4007056555774,2.192248759023294
2025-01-01 15:00:00,0.2609325160570365,0.11948817541940873,0.004976370996799082,0.2609325160570365,0.1194881754194087,0.004976370996799082,0.052404771330287286,0.006614,0.20191374472674925,0.0,0.0040647099811013145,0.0009116610156977668,0.0,0.0,0.0,0.11948817541940873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0033138466282894735,0.0,0.049090924701997815,0.0,0.0425961775008709,0.0,0.12337619798128593,0.09253214848596442,0.0009116610156977668,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,89.86782987895647,13.587515857114676,3.5645589507677436e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.03285934613276026,89.86782987895647,89.86782987895647,3.5645589507677436e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.021151907454417,0.0,6.44059412145786,4.15,9.236100170605994,229.07806199455308,-150.29543912029342,-103.4354038901786,0.0,0.0,311.68179642056873,63.87364833089156,1.0,0.006736785933544971,0.0,0.0,0.33247921586248097,65.99961422222222,20.831669464162918,0.36117104709526654,8.829032768331077,0.0040044769655030255,29.740153271714806,1.235495181196367,0.052487108209807724,-152.8036416488797,2.5082025285862786
2025-01-01 16:00:00,0.2884337343382215,0.1268435535990758,0.009372594074517765,0.2884337343382215,0.1268435535990758,0.009372594074517765,0.062109365151926665,0.006614,0.21971036918629483,0.0,0.008129419962202629,0.0012431741123151365,0.0,0.0,0.0,0.1268435535990758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.004165978618421052,0.0,0.057943386533505614,0.0,0.05058563105419374,0.0,0.13055351260131898,0.0979151344509892,0.0012431741123151365,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,179.73565975791294,27.175031714229352,3.5597571961037355e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.06571869226552052,179.73565975791294,179.73565975791294,3.5597571961037355e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.069200065772854,0.0,6.2411364049824956,3.05,9.236100170605994,229.2324730274882,-248.96182343351745,-121.93653670235899,0.0,0.0,338.6806026783514,22.8148755569565,1.0,0.00717931072958612,0.0,0.0,0.35431905145156345,65.99961422222222,12.488407051495809,0.36279983286126644,8.886211490760036,0.004035091865794787,20.90654368575008,1.2352671734530278,0.05806455512488056,-252.16600843451658,3.204185000999114
2025-01-01 17:00:00,0.33039472348959786,0.1359053879870643,0.0015746872089325062,0.33039472348959786,0.1359053879870643,0.0015746872089325062,0.0800678146484962,0.006614,0.24371290884110167,0.0,0.0,0.0015746872089325062,0.0,0.0,0.0,0.1359053879870643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005302154605263158,0.0,0.07476566004323305,0.0,0.06250572485834918,0.0,0.13912948340371745,0.10434711255278804,0.0015746872089325062,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,0.0,0.0,3.5588118711713276e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.5588118711713276e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.078648878622182,0.0,5.553505096080129,1.95,9.236100170605994,248.26007295597745,-288.0946292805201,-139.81242850023074,0.0,0.0,380.0412738735598,1.1025076972885244,1.0,0.007588536955811156,0.0,0.0,0.3745155095471328,65.99961422222222,8.031227582648322,0.36378376058546136,8.904362478576548,0.004050480492212611,13.579902607363204,1.234634669128455,0.06299435588678692,-293.75237743018175,5.657748149661642
2025-01-01 18:00:00,0.37616330941050774,0.14147149478971716,0.0018233220313955336,0.37616330941050774,0.14147149478971716,0.0018233220313955336,0.0999580053938433,0.006614,0.2695913040166644,0.0,0.0,0.0018233220313955336,0.0,0.0,0.0,0.14147149478971716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.006059605263157894,0.0,0.09389840013068539,0.0,0.08096264429704149,0.0,0.14479772161646146,0.10859829121234607,0.0018233220313955336,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,0.0,0.0,3.549480813565727e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.549480813565727e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.17199501855642,0.0,5.5083658927581665,1.15,9.236100170605994,281.16765582206,-262.3458560957335,-151.99146704661695,0.0,0.0,425.41308311957766,0.0,1.0,0.00773402883003803,0.0,0.0,0.3816959402056827,65.99961422222222,7.746039749099362,0.3628500416626643,8.961582657329215,0.004066376036808808,12.729568802356928,1.233603895686622,0.047713771521550125,-266.71787511275704,4.3720190170235345
2025-01-01 19:00:00,0.4133761929625924,0.14007375147792964,0.0020995829452433415,0.4133761929625924,0.14007375147792964,0.0020995829452433415,0.10835846299826254,0.006614,0.2984037299643299,0.0,0.0,0.0020995829452433415,0.0,0.0,0.0,0.14007375147792964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.006438330592105263,0.0,0.10192013240615728,0.0,0.11163872799375696,0.0,0.14468730139153788,0.10851547604365339,0.0020995829452433415,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,0.0,0.0,3.5394256949514454e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.5394256949514454e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.272521638496237,0.0,5.423437854149472,-0.25000000000000006,9.236100170605994,293.749489755786,-289.97923019510523,-177.40500209278423,0.0,0.0,462.633696087407,0.0,1.0,0.008154933130450922,0.0,0.0,0.40246874390389753,65.99961422222222,8.520795761163214,0.3614853360414549,9.020232362400954,0.004077215291694543,8.217814306008549,1.233167371953693,0.0396185904217761,-294.4784006833251,4.499170488219911
2025-01-01 20:00:00,0.431860402627605,0.13613128571490557,0.03230995797779486,0.431860402627605,0.13613128571490554,0.03230995797779485,0.09847522979580066,0.006614,0.3267711728318043,0.0,0.03007224457562761,0.002237713402167246,0.0,0.0,0.0,0.13613128571490557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.006627693256578947,0.0,0.09184753653922172,0.0,0.14526279187859686,0.0,0.14030729913623569,0.10523047435217674,0.002237713402167246,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,664.8758145516291,100.52552382092972,3.5328125499884456e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.24310573155131573,664.8758145516291,664.8758145516291,3.5328125499884456e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.338622185568166,0.0,5.209827681084296,-0.55,9.236100170605994,306.21235533838524,-276.1979914638249,-183.67162715791306,0.0,0.0,481.4245059102907,0.0,1.0,0.008262512469760966,0.0,0.0,0.40777808499468465,65.99961422222222,8.459476586007593,0.36073225724407887,9.060574703837592,0.0040859573749482455,9.836822468232599,1.2328793203274622,0.037005830720098894,-281.26374940892583,5.065757945100919
2025-01-01 21:00:00,0.4127039014841705,0.1289866334290975,0.014592004750802143,0.4127039014841705,0.1289866334290975,0.014592004750802143,0.0785056388663984,0.006614,0.3275842626177721,0.0,0.012216160891710995,0.0023758438590911497,0.0,0.0,0.0,0.1289866334290975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.006154286595394737,0.0,0.07235135227100366,0.0,0.15560208471230874,0.0,0.13165771485055483,0.0987432861379161,0.0023758438590911497,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,270.0905781456984,40.83619264374031,3.525891451035237e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.09875613783531469,270.0905781456984,270.0905781456984,3.525891451035237e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.407825595865482,0.0,5.185424570682953,-0.3,9.236100170605994,289.55211266586633,-334.3792980544044,-181.48440174442163,0.0,0.0,462.8734756668539,0.0,1.0,0.008264579070490387,0.0,0.0,0.4078800775170531,65.99961422222222,8.163038743434093,0.3602605440293332,9.106791176809612,0.004098726016363718,12.137557733406743,1.2325751933335483,0.04686013545921248,-339.6857680046377,5.306469950233268
2025-01-01 22:00:00,0.34954718601106904,0.1190865327981939,0.009617556683274282,0.34954718601106904,0.11908653279819391,0.009617556683274282,0.06358302502090836,0.006614,0.2793501609901607,0.0,0.007545599829415721,0.0020719568538585605,0.0,0.0,0.0,0.1190865327981939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.005302154605263158,0.0,0.05828087041564521,0.0,0.1205681172592354,0.0,0.12021081820014315,0.09015811365010734,0.0020719568538585605,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,166.8278142739436,25.223437295727795,3.541007565459609e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.060999057184121346,166.8278142739436,166.8278142739436,3.541007565459609e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,16.256680839516424,0.0,4.37971729441084,-1.95,9.236100170605994,198.8252338520646,-484.514229348698,-212.1753418084462,0.0,0.0,400.5180429592812,0.0,1.0,0.008784308472859933,0.0,0.0,0.4335301762236293,65.99961422222222,10.482532701229582,0.3648215178433334,9.050970986194146,0.004110787966390119,8.49506039421812,1.2332101300397362,0.0587515446884399,-494.38342057871563,9.869191230017638
2025-01-01 23:00:00,0.26151242657867996,0.10960556528874785,0.0017956959400107528,0.26151242657867996,0.10960556528874785,0.0017956959400107528,0.04398755742271628,0.006614,0.21091086915596371,0.0,0.0,0.0017956959400107528,0.0,0.0,0.0,0.10960556528874785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004450022615131579,0.0,0.0395375348075847,0.0,0.0647701154376332,0.0,0.1101993844737381,0.08264953835530356,0.0017956959400107528,0.0,0.0,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1554.4491733333334,0.0,0.0,3.58370487399087e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.58370487399087e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.829711218180295,0.0,3.6634439915458312,-3.05,9.236100170605994,101.49077633102443,-452.07838154990793,-224.26520547860412,0.0,0.0,313.1840838877406,0.0,1.0,0.008946209843678502,0.0,0.0,0.4415204614052891,65.99961422222222,12.571897921888025,0.3755470058425089,8.861675607627452,0.004117768790636545,6.471845360079877,1.2350271196001374,0.05182755195590342,-463.80179142104026,11.72340987113234
