Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 06:53:00,0.2798114244399419,0.10669460116225511,0.07050775206021484,0.004663523740665698,0.0017782433527042518,0.0011751292010035806,0.04082192027850614,0.006614,0.1550255041614357,0.07735,0.0,0.000718278376004301,0.06978947368421054,0.0,0,0.10669460116225511,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.004165978618421052,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.000718278376004301,On,0,0,Off,On,1160.0845696429392,15.5555555555556,0.76,471.71460369039414,2.045327859649123,0.07735,1,1554.4491733333334,1554.4491733333334,Off,0.0,0.0,3.6413416163820024e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6413416163820024e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.253401855365952,0.0,5.4138806616813655,0.0,9.236100170605994,1258.5090334919673,69.5853503406733,-157.72525000098742,-0.0,-0.0,254.22068179410846,0.0,1.0,0.007861796022033617,0.0,0,0.38800160825372326,65.99961422222222,1.9290320559071077,0.3501554888204245,8.113590715023596,0.003690506097900602,20.28737486941209,1.2402235097833063,0.05736829414704765,-408.5012176653433,6.371964315622433
2025-01-01 06:54:00,0.2798114244399419,0.10669460116225511,0.07050775206021484,0.004663523740665698,0.0017782433527042518,0.0011751292010035806,0.04082192027850614,0.006614,0.1550255041614357,0.07735,0.0,0.000718278376004301,0.06978947368421054,0.0,0,0.10669460116225511,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.004165978618421052,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.000718278376004301,On,0,0,Off,On,1160.0845696429392,15.5555555555556,0.76,471.71460369039414,2.045327859649123,0.07735,1,1554.4491733333334,1554.4491733333334,Off,0.0,0.0,3.632325942248826e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.632325942248826e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.343477342658568,0.0,5.47980174073808,0.0,9.236100170605994,1256.142236741757,63.31676486073019,-159.2439224314705,-0.0,-0.0,254.22068179410846,0.0,1.0,0.007890896177305408,0.0,0,0.38943778225445336,65.99961422222222,1.0809077361800323,0.34816907827750443,8.156639312835729,0.003690871625842195,20.15512343586405,1.2398360055238857,0.05747063716409734,-414.21287965563005,5.8150408259660775
2025-01-01 06:55:00,0.2798114244399419,0.10669460116225511,0.07050775206021484,0.004663523740665698,0.0017782433527042518,0.0011751292010035806,0.04082192027850614,0.006614,0.1550255041614357,0.07735,0.0,0.000718278376004301,0.06978947368421054,0.0,0,0.10669460116225511,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.004165978618421052,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.000718278376004301,On,0,0,Off,On,1160.0845696429392,15.5555555555556,0.76,471.71460369039414,2.045327859649123,0.07735,1,1554.4491733333334,1554.4491733333334,Off,0.0,0.0,3.623607488142019e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.623607488142019e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.430725018349987,0.0,5.542404219869022,0.0,9.236100170605994,1253.8823630824643,57.3627125074504,-160.72040993478862,-0.0,-0.0,254.22068179410846,0.0,1.0,0.007919029460866504,0.0,0,0.39082623843375014,65.99961422222222,0.29752158020538566,0.3462579762721278,8.19811003835638,0.003691234884441611,20.02695033873485,1.2394608902585724,0.05756765959227555,-419.6522065991288,5.300315416185056
2025-01-01 06:56:00,0.2798114244399419,0.10669460116225511,0.07050775206021484,0.004663523740665698,0.0017782433527042518,0.0011751292010035806,0.04082192027850614,0.006614,0.1550255041614357,0.07735,0.0,0.000718278376004301,0.06978947368421054,0.0,0,0.10669460116225511,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.004165978618421052,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.000718278376004301,On,0,0,Off,On,1160.0845696429392,15.5555555555556,0.76,471.71460369039414,2.045327859649123,0.07735,1,1554.4491733333334,1554.4491733333334,Off,0.0,0.0,3.615136717390518e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.615136717390518e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.515296534769119,0.0,5.6018831124663295,0.0,9.236100170605994,1251.7235785602923,51.70460318605126,-162.156757148428,-0.0,-0.0,254.22068179410846,0.0,1.0,0.007946250091835116,0.0,0,0.39216965265664555,65.99961422222222,-0.42491572832717317,0.34441759093619373,8.239038809217421,0.0036915959421982927,19.90262846987546,1.239097490709781,0.0576596897894815,-424.833822368151,4.823821863808096
2025-01-01 06:57:00,0.2798114244399419,0.10669460116225511,0.07050775206021484,0.004663523740665698,0.0017782433527042518,0.0011751292010035806,0.04082192027850614,0.006614,0.1550255041614357,0.07735,0.0,0.000718278376004301,0.06978947368421054,0.0,0,0.10669460116225511,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.004165978618421052,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.000718278376004301,On,0,0,Off,On,1160.0845696429392,15.5555555555556,0.76,471.71460369039414,2.045327859649123,0.07735,1,1554.4491733333334,1554.4491733333334,Off,0.0,0.0,3.6069631666653855e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6069631666653855e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.597332257176603,0.0,5.658417875591062,0.0,9.236100170605994,1249.6600432550943,46.325595729874806,-163.55487014075547,-0.0,-0.0,254.22068179410846,0.0,1.0,0.007972608092523934,0.0,0,0.39347049366408865,65.99961422222222,-1.0903380411978496,0.3426437093254118,8.277604747647567,0.003691954863839294,19.78194826070856,1.238745184254231,0.057747028652721494,-429.77129057602366,4.382282615504318
2025-01-01 06:58:00,0.2798114244399419,0.10669460116225511,0.07050775206021484,0.004663523740665698,0.0017782433527042518,0.0011751292010035806,0.04082192027850614,0.006614,0.1550255041614357,0.07735,0.0,0.000718278376004301,0.06978947368421054,0.0,0,0.10669460116225511,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.004165978618421052,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.000718278376004301,On,0,0,Off,On,1160.0845696429392,15.5555555555556,0.76,471.71460369039414,2.045327859649123,0.07735,1,1554.4491733333334,1554.4491733333334,Off,0.0,0.0,3.598987762624498e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.598987762624498e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.676962648571601,0.0,5.712174784854388,0.0,9.236100170605994,1247.6860820695993,41.21023698894351,-164.91653383853347,-0.0,-0.0,254.22068179410846,0.0,1.0,0.00799814980132345,0.0,0,0.3947310483851709,65.99961422222222,-1.702635528914879,0.3409324514173775,8.315788514749222,0.003692311710608193,19.664715535331986,1.2384033927280833,0.057829953750104725,-434.47728260358264,3.972915902132012
2025-01-01 06:59:00,0.2798114244399419,0.10669460116225511,0.07050775206021484,0.004663523740665698,0.0017782433527042518,0.0011751292010035806,0.04082192027850614,0.006614,0.1550255041614357,0.07735,0.0,0.000718278376004301,0.06978947368421054,0.0,0,0.10669460116225511,0,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.004165978618421052,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.000718278376004301,On,0,0,Off,On,1160.0845696429392,15.5555555555556,0.76,471.71460369039414,2.045327859649123,0.07735,1,1554.4491733333334,1554.4491733333334,Off,0.0,0.0,3.5912600419389186e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5912600419389186e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.754309334120775,0.0,5.763308677389575,0.0,9.236100170605994,1245.796275320843,36.344212355687205,-166.24342488929153,-0.0,-0.0,254.22068179410846,0.0,1.0,0.008022918272609893,0.0,0,0.395953441673701,65.99961422222222,-2.2655512269130664,0.3392802334489487,8.352705324848143,0.0036926665405185456,19.55074983840685,1.2380715776433127,0.05790872239865655,-438.96369698860724,3.593305653900299
2025-01-01 07:00:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.583730467937585e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.583730467937585e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.829485953457567,0.0,5.811964266455603,0.0,9.236100170605994,85.37012543237336,-440.0004332449219,-167.53712161479316,-0.0,-0.0,255.6898753215244,0.0,1.0,0.008046953600533542,0.0,0,0.3971396522880625,65.99961422222222,-2.7826282743578723,0.3376837377369672,8.388417819147772,0.0036930194085798124,19.439883082594832,1.2377492363430898,0.05798357402081798,-443.2417463929173,3.241313147995389
2025-01-01 07:01:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.5874457182671904e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.5874457182671904e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.79208597850786,0.0,5.768428645951776,0.0,9.236100170605994,86.82492716370264,-435.7632595495696,-166.89301768701503,-0.0,-0.0,255.6898753215244,0.0,1.0,0.008035000847001325,0.0,0,0.3965497504920145,65.99961422222222,-1.9719304708067256,0.33852489897851096,8.37195752662483,0.0036933703670010915,19.48145248316068,1.237909186092372,0.05791660349821566,-439.41345446890404,3.650194919334412
2025-01-01 07:02:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.591012358583612e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.591012358583612e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.756604501808454,0.0,5.727495293256413,0.0,9.236100170605994,87.9507411611775,-431.4308794027631,-166.2828630817502,-0.0,-0.0,255.6898753215244,0.0,1.0,0.008023652635878672,0.0,0,0.3959896845536396,65.99961422222222,-1.4562710785966875,0.33932677349730583,8.355539617160776,0.0036937220304524305,19.52046920332286,1.2380609552707065,0.05785356531308679,-435.82045513199233,4.389575729229233
2025-01-01 07:03:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.594380852215787e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.594380852215787e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.722846800224763,0.0,5.688983071795635,0.0,9.236100170605994,89.20143629035792,-427.65888861856587,-165.70317338329468,-0.0,-0.0,255.6898753215244,0.0,1.0,0.008012847957119602,0.0,0,0.39545644345663905,65.99961422222222,-0.7852656478717979,0.3400932745891175,8.340031744815558,0.00369407435500668,19.55719097204664,1.2382053725203477,0.05779419294080264,-432.4457026176612,4.786813999095313
2025-01-01 07:04:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.597600735834779e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.597600735834779e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.690692701081925,0.0,5.652625575958752,0.0,9.236100170605994,90.39108597290591,-424.09427820047284,-165.15176686267935,-0.0,-0.0,255.6898753215244,0.0,1.0,0.008002549453213543,0.0,0,0.3949481835034477,65.99961422222222,-0.14702248593913225,0.3408267443477197,8.325370465483989,0.0036944273011809505,19.591775397148666,1.2383429479219326,0.05773808637695642,-429.2648675612692,5.170589360796406
2025-01-01 07:05:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.6006720094405864e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6006720094405864e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.660024722226519,0.0,5.618257629366556,0.0,9.236100170605994,91.48511351391737,-420.73545928771244,-164.62652427492955,-0.0,-0.0,255.6898753215244,0.0,1.0,0.007992720477146472,0.0,0,0.3944630960614914,65.99961422222222,0.42176246732251776,0.34152950268269966,8.310533686582472,0.003694780832215629,19.624377161469667,1.2384741807124335,0.05768499989415124,-426.26265648433707,5.527197196624613
2025-01-01 07:06:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.603594673033209e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.603594673033209e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.630737129544135,0.0,5.585734950787843,0.0,9.236100170605994,92.50553639646891,-417.5732680782891,-164.12554215202525,-0.0,-0.0,255.6898753215244,0.0,1.0,0.007983328011847509,0.0,0,0.3939995516460358,65.99961422222222,0.9412032269697566,0.342203645444129,8.29738746402263,0.00369513491402125,19.65513563900086,1.2385995203708922,0.05763471867682801,-423.42572764621343,5.852459567924301
2025-01-01 07:07:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.6064182632837095e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6064182632837095e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.602737473166343,0.0,5.554930218437032,0.0,9.236100170605994,93.46700728584915,-414.58988636254463,-163.64715672229002,-0.0,-0.0,255.6898753215244,0.0,1.0,0.007974343184573617,0.0,0,0.3935561253065096,65.99961422222222,1.424288686614771,0.3428510055552098,8.284921009500032,0.0036954895149134293,19.684172700232068,1.2387193599304316,0.057587052980544375,-420.7423249871546,6.152438624609918
2025-01-01 07:08:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.6090932435210256e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.6090932435210256e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.575943315059552,0.0,5.525730963045987,0.0,9.236100170605994,94.37368995252348,-411.77198394831737,-163.18988587241452,-0.0,-0.0,255.6898753215244,0.0,1.0,0.007965740236517548,0.0,0,0.39313154577377646,65.99961422222222,1.8737005034136018,0.343473220104255,8.27213611648525,0.0036958446053106113,19.71159707042098,1.2388340499253474,0.05754183506723461,-418.20207639910296,6.43009245078557
2025-01-01 07:09:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.611669150416219e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.611669150416219e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.550279601836817,0.0,5.498036011937782,0.0,9.236100170605994,95.22786502910297,-409.10803936530766,-162.7523826869797,-0.0,-0.0,255.6898753215244,0.0,1.0,0.007957495694309473,0.0,0,0.3927246545714248,65.99961422222222,2.2903723945582737,0.34407178451926385,8.260904167018923,0.0036962001575068957,19.737507835716464,1.2389439095938775,0.05749891385762324,-415.79566957651366,6.687630211205972
2025-01-01 07:10:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.614096447298228e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.614096447298228e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.525677390689786,0.0,5.471753298032277,0.0,9.236100170605994,96.03248387604502,-406.6560621543087,-162.3334124597792,-0.0,-0.0,255.6898753215244,0.0,1.0,0.007949587972446891,0.0,0,0.39233438639457235,65.99961422222222,2.676021014299822,0.34464807782997015,8.249280904286122,0.0036965561455052378,19.761996123464165,1.2390492322916988,0.05745815166012269,-413.51465006888355,6.858587914574879
2025-01-01 07:11:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.616474207509176e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.616474207509176e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.502073109934837,0.0,5.446785329840975,0.0,9.236100170605994,96.79076786976846,-404.1862493209903,-161.93183904477561,-0.0,-0.0,255.6898753215244,0.0,1.0,0.007941997145389472,0.0,0,0.3919597578621098,65.99961422222222,3.0327315930196788,0.3452033766467848,8.239137228422416,0.003696912544879667,19.785146063746055,1.2391502886209003,0.0574194017164814,-411.3501527249579,7.163903403967611
2025-01-01 07:12:00,0.20393061796735779,0.10800952930534996,0.0009116610156977668,0.0033988436327892966,0.0018001588217558327,1.5194350261629446e-05,0.040537876281795615,0.006614,0.15677874168556216,0.0,0.0,0.0009116610156977668,0.0,0.0,0,0.10800952930534996,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0038819346217105265,0.0,On,0.03665594166008509,0,On,0.012766035945095512,0,On,0.10894795525793746,0.08171096644345308,On,0.0009116610156977668,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1554.4491733333334,Off,0.0,0.0,3.618752894378e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.618752894378e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,15.479407969948333,0.0,5.4230835776389155,0.0,9.236100170605994,97.50587228085483,-401.99315145791223,-161.5466139299199,-0.0,-0.0,255.6898753215244,0.0,1.0,0.007934704766507244,0.0,0,0.39159985858128765,65.99961422222222,3.3626108892503463,0.3457388661746268,8.228540552183205,0.003697269332654174,19.807035552889765,1.2392473289203594,0.05738259271210325,-409.29760690630184,7.304455448389669
