Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.7304807244412068,1.0434945260409512,0.0,0.028841345407353447,0.017391575434015854,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3505215055387163,0.05,0.0,0.0,0.1565604784342164,0.8723507142734014,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2494.655998584857,20.611111111111143,1.9570687757911323,0.0,1.195456922205383,0.15506458333333337,1,2339.591415251524,2339.591415251524,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.907100339543604,51.666666666666686,46.10666666666668,-0.0,51.01037616252096,0.1624914266561614,436.9670837765852,0.0,35.907100339543604,50.91779204791665,51.01037616252096,50.871499990614495,12.43753247303448,20.04239396180488,-0.06871714930626283,2.8,9.236100170605994,1682.1786356283828,-1279.8400515780816,-0.0,-0.0,451.64880979279764,0.0,2.0,0.05695613112700613,0.0,0,0.7498956543687082,131.99922844444444,15.713878828809495,0.20970151661007028,9.52118586767385,0.002992275846991116,-9.745509315830232,1.218106995965295
2025-01-01 00:01:00,1.7311125549847834,1.0439026482542801,0.0,0.028851875916413056,0.01739837747090467,0.0,0.09475503375928265,0.0,0.2352041851432078,1.351153336082293,0.05,0.0,0.0,0.1565604784342164,0.8727588364867304,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2494.3547051151727,20.611111111111143,1.9557830607515294,0.0,1.1960887527489596,0.15506458333333337,1,2339.2901217818394,2339.2901217818394,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.831926339869824,51.666666666666686,46.10666666666668,-0.0,51.00159348448323,0.1624914266561614,436.86759043249083,0.0,35.831926339869824,50.87797368988807,51.00159348448323,50.8161637925905,12.43753247303448,20.068333356035527,-0.04277775507561543,2.8,9.236100170605994,1676.0931461450666,-1282.7472077812045,-0.0,-0.0,451.64880979279764,0.0,2.0,0.056999756732812844,0.0,0,0.7504700376978832,131.99922844444444,12.836839018300466,0.20997323496961354,9.556656028072311,0.002992228153140036,-9.825178143827257,1.2215572054633244
2025-01-01 00:02:00,1.7317247329293213,1.0442980761426846,0.0,0.028862078882155355,0.017404967935711408,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3517655140268308,0.05,0.0,0.0,0.1565604784342164,0.8731542643751348,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2494.0628662406584,20.611111111111143,1.9545387012875954,0.0,1.1967009306934975,0.15506458333333337,1,2338.998282907325,2338.998282907325,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.757727569005624,51.666666666666686,46.10666666666668,-0.0,50.99281398946911,0.1624914266561614,436.76813314683585,0.0,35.757727569005624,50.838170039718506,50.99281398946911,50.760848064843216,12.43753247303448,20.093448854187194,-0.017662256923948405,2.8,9.236100170605994,1670.201767623517,-1285.5645416502746,-0.0,-0.0,451.64880979279764,0.0,2.0,0.0570419836110827,0.0,0,0.7510260051044739,131.99922844444444,10.054633240335736,0.20964368138228962,9.567950746717418,0.0029921802052046355,-9.901956653420113,1.221452617758468
2025-01-01 00:03:00,1.7323182272739879,1.044681435617794,0.0,0.028871970454566465,0.017411357260296568,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3523590083714974,0.05,0.0,0.0,0.1565604784342164,0.8735376238502441,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2493.780012012976,20.611111111111143,1.9533335992983476,0.0,1.1972944250381643,0.15506458333333337,1,2338.7154286796426,2338.7154286796426,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.68445578217427,51.666666666666686,46.10666666666668,-0.0,50.984037590658275,0.1624914266561614,436.6687109360882,0.0,35.68445578217427,50.79838101225254,50.984037590658275,50.705552723049685,12.43753247303448,20.11778183604001,0.0,2.8,9.236100170605994,1664.427216423471,-1288.2964563707394,-0.0,-0.0,451.64880979279764,0.0,2.0,0.05708288257829325,0.0,0,0.7515644889721891,131.99922844444444,7.2948509884366395,0.20932481868813502,9.578820947128794,0.0029921318784441203,-9.975966066551932,1.2213513071272808
2025-01-01 00:04:00,1.7328938671919218,1.045053262272545,0.0,0.028881564453198696,0.017417554371209083,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3529346482894313,0.05,0.0,0.0,0.1565604784342164,0.8739094505049952,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2493.505739893384,20.611111111111143,1.9521659526951738,0.0,1.197870064956098,0.15506458333333337,1,2338.441156560051,2338.441156560051,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.61206958921895,51.666666666666686,46.10666666666668,-0.0,50.97526420560502,0.1624914266561614,436.5693228662733,0.0,35.61206958921895,50.75860652648003,50.97526420560502,50.65027768691753,12.43753247303448,20.141367793938183,0.0,2.8,9.236100170605994,1659.5182358058032,-1290.9467167616024,-0.0,-0.0,451.64880979279764,0.0,2.0,0.057122514436934536,0.0,0,0.7520862898386029,131.99922844444444,5.310402881223531,0.20901613584351408,9.589979296007945,0.0029920831864400648,-10.047332358808402,1.221253124144533
2025-01-01 00:05:00,1.7334528764549924,1.0454143465854753,0.0,0.028890881274249873,0.017423572443091253,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3534936575525018,0.05,0.0,0.0,0.1565604784342164,0.8742705348179255,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2493.2394600837365,20.611111111111143,1.9510331708814985,0.0,1.1984290742191683,0.15506458333333337,1,2338.174876750403,2338.174876750403,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.54050896913844,51.666666666666686,46.10666666666668,-0.0,50.9664937556179,0.1624914266561614,436.469968045946,0.0,35.54050896913844,50.71884650495471,50.9664937556179,50.59502287962312,12.43753247303448,20.164258236525814,0.0,2.8,9.236100170605994,1655.5558189313053,-1293.5209095815326,-0.0,-0.0,451.64880979279764,0.0,2.0,0.05716096678565645,0.0,0,0.7525925610448149,131.99922844444444,4.18845863630402,0.20871691973154655,9.600067474565574,0.002992034142159435,-10.11623559513758,1.2211578528495721
2025-01-01 00:06:00,1.733996457370919,1.045765465170651,0.0,0.028899940956181983,0.01742942441951085,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3540372384684285,0.05,0.0,0.0,0.1565604784342164,0.8746216534031012,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2492.980593831837,20.611111111111143,1.9499327198876584,0.0,1.198972655135095,0.15506458333333337,1,2337.9160104985035,2337.9160104985035,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.4697151234318,51.666666666666686,46.10666666666668,-0.0,50.95772616744359,0.1624914266561614,436.37064564526634,0.0,35.4697151234318,50.67910087535948,50.95772616744359,50.53978822931744,12.43753247303448,20.186503627033407,0.0,2.8,9.236100170605994,1652.1804581432414,-1296.0245284984544,-0.0,-0.0,451.64880979279764,0.0,2.0,0.05719832533927809,0.0,0,0.7530844311290363,131.99922844444444,3.575583017061007,0.20842647646269047,9.609805407905917,0.002991984757687274,-10.182851828370884,1.2210652818119871
2025-01-01 00:07:00,1.734525529798289,1.046107212198022,0.0,0.02890875882997148,0.017435120203300365,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3545663108957984,0.05,0.0,0.0,0.1565604784342164,0.8749634004304722,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2492.728697610811,20.611111111111143,1.948862649016687,0.0,1.199501727562465,0.15506458333333337,1,2337.664114277478,2337.664114277478,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.39964287705982,51.666666666666686,46.10666666666668,-0.0,50.94896137315558,0.1624914266561614,436.2713548947383,0.0,35.39964287705982,50.63936957039823,50.94896137315558,50.48457366901957,12.43753247303448,20.208142724524656,0.0,2.8,9.236100170605994,1648.5842103699006,-1298.4617713039881,-0.0,-0.0,451.64880979279764,0.0,2.0,0.057234656045323906,0.0,0,0.7535627683693793,131.99922844444444,2.6684742702800293,0.208144268140681,9.619909516601755,0.0029919350442457774,-10.247316920195102,1.2209752484808702
2025-01-01 00:08:00,1.7350404628795062,1.046439826110026,0.0,0.02891734104799177,0.017440663768500436,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3550812439770157,0.05,0.0,0.0,0.1565604784342164,0.8752960143424763,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2492.4835905976956,20.611111111111143,1.9478221294115896,0.0,1.2000166606436824,0.15506458333333337,1,2337.4190072643623,2337.4190072643623,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.33027338528274,51.666666666666686,46.10666666666668,-0.0,50.9401993089216,0.1624914266561614,436.1720950712467,0.0,35.33027338528274,50.59965252664361,50.9401993089216,50.429379135504625,12.43753247303448,20.229191662116307,0.0,2.8,9.236100170605994,1645.5051004400007,-1300.8343023354685,-0.0,-0.0,451.64880979279764,0.0,2.0,0.057269986785739614,0.0,0,0.7540279398650395,131.99922844444444,2.2070023849761995,0.20787005183735632,9.628998323512782,0.002991885012391878,-10.309689572639483,1.2208876845913044
2025-01-01 00:09:00,1.7355420642862254,1.0467638286110135,0.0,0.02892570107143709,0.017446063810183557,0.0,0.09475503375928265,0.0,0.2352041851432078,1.3555828453837349,0.05,0.0,0.0,0.1565604784342164,0.8756200168434638,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.02092286184210526,0.0,On,0.07383217191717739,0,On,0.026456880564252532,0,On,0.14728053648767472,0.11046040236575601,On,0,0,Off,HP On,2492.2448836272856,20.611111111111143,1.9468094523628579,0.0,1.2005182620504016,0.15506458333333337,1,2337.1803002939523,2337.1803002939523,0.0,Off,0.0,21.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,3116.2251244444446,Off,0.0,0.0,35.26156704124202,51.666666666666686,46.10666666666668,-0.0,50.93143991262237,0.1624914266561614,436.07286547108214,0.0,35.26156704124202,50.559949682315974,50.93143991262237,50.37420456716278,12.43753247303448,20.24968441871595,0.0,2.8,9.236100170605994,1642.1288741876215,-1303.1458091736745,-0.0,-0.0,451.64880979279764,0.0,2.0,0.05730437533528685,0.0,0,0.754480706289922,131.99922844444444,1.3809899412127606,0.20760335784165954,9.638481754956263,0.002991834672397386,-10.37008889897366,1.220802447693495
