Metric,Value
Total Electric Energy (kWh),1107.0192926073141
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.5375267952879363
Peak Electric Power (kW),12.410435165247359
Other Electric Energy (kWh),345.72554954292656
HVAC Heating Electric Energy (kWh),352.77668242239184
Lighting Electric Energy (kWh),167.6979383267366
Water Heating Electric Energy (kWh),206.0691223152593
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),20.011659362607077
Unmet Heating Load (C-hours),40.043040574881914
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
