Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.525378799300698,0.9769081449395766,0.0,2.5253787993006984,0.9769081449395766,0.0,0.08248292950818424,0.9166775903703706,0.22797393697036536,1.248244342451778,0.05,0.0,0.0,0.1560386182655593,0.8062861933406839,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06146676809128052,0.04610007606846038,0.0,0.0,0.020922861842105265,0.0,0.06156006766607899,0.0,0.019922445949619595,0.0,0.14658472292946526,0.10993854219709889,0.0,0.0,2281.8867101305136,20.611111111111143,1.773327313556068,0.0,1.106101807729556,0.14214253472222224,0.9166666666666666,2139.7441754082915,2333.9686131573158,0.0,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,916.6775903703705,0.16666666666666666,33.61447973736151,51.66666666666668,46.10666666666668,0.0,50.65992360525681,0.29480587407617853,785.0839199664048,916.6775903703705,33.61447973736151,49.353232232137096,50.659923605256814,48.69988654557724,12.43753247303448,20.51599796202661,-0.002152619355097111,2.8,9.236100170605994,1377.1278680701116,-1333.4262155183424,0.0,0.0,432.19516431793147,0.0,2.0,0.057750023446552355,0.0,0.0,0.7603481972062276,131.99922844444444,-3.527790859990943,0.20415249566838453,9.756920791508323,0.002990723744999956,-11.081210591147226,1.2196375332777312
2025-01-01 01:00:00,1.3399690861671565,0.7630968216090336,0.0,1.3399690861671567,0.7630968216090335,0.0,0.06202332133446024,0.09166775903703704,0.21699010161265933,0.9192879041829999,0.05,0.0,0.0,0.15471216297429538,0.5938013253014047,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599300988889985,0.04494757416674886,0.0,0.0,0.019353647203947364,0.0,0.042669674130512876,0.0,0.010707217646932117,0.0,0.14635278507672875,0.10976458880754653,0.0,0.0,1674.3363807869384,20.611111111111143,1.3176926596249066,0.0,0.8133271055718888,0.10596079861111113,0.6833333333333333,1568.3755821758273,2306.428445622118,0.0,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,91.66775903703704,0.016666666666666666,36.14639337413553,51.66666666666668,46.10666666666668,0.0,51.67397099439491,0.0813617786328351,222.42368798862532,91.66775903703704,36.14639337413553,51.289931878646975,51.67397099439491,51.09791232077302,12.43753247303448,20.232080302396437,-0.05004702129075263,2.5,9.236100170605994,806.2874544973957,-1274.7934034412813,0.0,0.0,400.76795643619306,0.0,2.0,0.055150778215647116,0.0,0.0,0.7261260219157748,131.99922844444444,5.976520715545647,0.2075979969846905,9.626170158026564,0.0029881514872093767,-2.7990894433475813,1.2208791508068941
2025-01-01 02:00:00,1.138908539163827,0.7007734777958385,0.0,1.1389085391638272,0.7007734777958387,0.0,0.05297721738785112,0.0,0.21134447779922233,0.8245868439767536,0.05,0.0,0.0,0.1535596610725839,0.5326304833899214,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05839342968671649,0.04379507226503736,0.0,0.0,0.019353647203947364,0.0,0.03362357018390375,0.0,0.006598263035777095,0.0,0.14635278507672875,0.10976458880754653,0.0,0.0,1478.6286943248454,20.611111111111143,1.1699098982170597,0.0,0.7289636842545314,0.09562315972222225,0.6166666666666667,1383.0055346026231,2254.527283446083,0.0,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,0.0,0.0,34.44897618776234,51.66666666666668,46.10666666666668,0.0,51.3087759430045,0.08247084710048826,223.4296688498178,0.0,34.44897618776234,49.96244828686739,51.3087759430045,49.28928445879885,12.43753247303448,20.39518665070954,-0.05250549751954357,1.6500000000000001,9.236100170605994,542.264213128248,-1326.557449515628,0.0,0.0,386.07622867614685,0.0,2.0,0.05407636767732331,0.0,0.0,0.7119801208906444,131.99922844444444,4.116739642883854,0.20561390251005046,9.700816043378468,0.002989111388624746,10.364398121925088,1.2202010565828258
2025-01-01 03:00:00,1.6485053007308594,1.0316994053337545,0.0,1.6485053007308592,1.0316994053337545,0.0,0.051099630918300165,0.0,0.20871474688484662,1.3386909229277122,0.05,0.0,0.0,0.15240715917087236,0.8647089128295488,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05685676048443447,0.04264257036332584,0.0,0.0,0.018307504111842104,0.0,0.032792126806458065,0.0,0.0055052013236834285,0.0,0.14635278507672875,0.10976458880754653,0.0,0.0,2397.1503872752382,20.611111111111143,1.8938615116872688,0.0,1.1836263395943791,0.15506458333333337,1.0,2242.085803941905,2242.085803941905,0.0,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,0.0,0.0,32.73797307473435,51.66666666666668,46.10666666666668,0.0,50.91475102389669,0.0869973939859099,233.56767245578962,0.0,32.73797307473435,48.504455722759864,50.91475102389669,47.29930807219146,12.43753247303448,20.44655370109478,-0.0007564584951472497,1.6500000000000001,9.236100170605994,1415.9808911375471,-1361.6759373688446,0.0,0.0,381.5689112922202,0.0,2.0,0.05536660166876028,0.0,0.0,0.728967596060611,131.99922844444444,-1.062470061066871,0.20509933527646987,9.72712802987232,0.002991670606575744,-11.98696995878307,1.2199844838542515
2025-01-01 04:00:00,1.0807462405303574,0.66355856496056,0.0,1.0807462405303574,0.66355856496056,0.0,0.051099630918300165,0.0,0.19234101871756681,0.7873055908944905,0.05,0.0,0.0,0.14042605876952574,0.5085491728577008,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055320091282152456,0.04149006846161433,0.0,0.0,0.018307504111842104,0.0,0.032792126806458065,0.0,0.005106273691532455,0.0,0.1319146537438819,0.09893599030791139,0.0,0.0,1359.1588436695674,20.611111111111143,1.1252163352979456,0.0,0.6916824311722682,0.09562315972222225,0.6166666666666667,1263.5356839473452,2148.860429708203,0.0,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,0.0,0.0,32.27311462062867,51.66666666666668,46.10666666666668,0.0,50.63957989812128,0.0,0.0,0.0,32.27311462062867,47.841464084672914,50.63957989812128,46.44240617794874,12.43753247303448,20.206914977235133,-0.09193351802204658,0.55,9.236100170605994,271.9348631073811,-1463.4156631368014,0.0,0.0,366.2058523182397,0.0,2.0,0.056613697399155706,0.0,0.0,0.7453871043786872,131.99922844444444,9.98583025637525,0.20768272064922094,9.608018046070413,0.002985731006836847,13.416876351613556,1.2204131216715364
2025-01-01 05:00:00,0.5290968277094631,0.30573445655678105,0.0,0.5290968277094631,0.30573445655678105,0.0,0.0531919171025107,0.0,0.1907435240010234,0.23516138660592897,0.05,0.0,0.0,0.13925187339004721,0.1518992498334005,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055320091282152456,0.04149006846161433,0.0,0.0,0.02039979029605263,0.0,0.032792126806458065,0.0,0.005074359480960378,0.0,0.13034907323791056,0.09776180492843288,0.0,0.0,428.13491750032983,19.444444444444457,0.35446722617563164,0.0,0.20673287966148457,0.02842850694444445,0.18333333333333332,399.70641055588544,2003.6733319028513,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,0.0,0.0,33.30646609976252,51.66666666666668,46.10666666666668,0.0,50.43573784482604,0.0,0.0,0.0,33.30646609976252,47.675993172699,50.43573784482604,46.29612083663549,12.43753247303448,19.151897450506574,-0.06633022631735569,-0.25000000000000006,9.236100170605994,-593.6791668849618,-1413.802590465739,0.0,0.0,366.8102344213248,0.0,2.0,0.05526906532524131,0.0,0.0,0.7276834133273284,131.99922844444444,25.178271659122515,0.22257779628323565,9.136383269510667,0.0029980998802170544,23.538180771544166,1.2241953963049277
2025-01-01 06:00:00,1.8953949613391488,0.5325366536740467,0.0,1.8953949613391485,0.5325366536740467,0.0,0.14673392259023466,0.9166775903703706,0.22081319932082166,0.5611702490577218,0.05,0.0,0.0,0.15547314835766,0.3624801719830534,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05839342968671649,0.04379507226503736,0.0,0.0,0.02301514802631579,0.0,0.12371877456391886,0.0,0.013515668177274969,0.0,0.14890410145683017,0.11167807609262262,0.0,0.0,1009.3892826329512,19.444444444444457,0.8265407853812439,0.0,0.49397559627994403,0.0671946527777778,0.43333333333333335,942.1946298551735,2172.597923251156,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,916.6775903703705,0.16666666666666666,33.75524835792005,51.66666666666668,46.10666666666668,0.0,50.36238754435437,0.039873065660731816,106.28706049406868,916.6775903703705,33.75524835792005,48.10122752251427,50.36238754435437,46.97064751159423,12.43753247303448,19.20587598849594,-0.03469741074670818,0.3,9.236100170605994,139.7057177213787,-1363.8726334378812,0.0,0.0,489.1230632535227,0.0,2.0,0.05490061726553187,0.0,0.0,0.7228323535139332,131.99922844444444,5.066005272785996,0.22164824465429964,9.1593317979496,0.0029962407644640514,-11.83295613757733,1.2239695518376492
2025-01-01 07:00:00,1.729076684629964,0.9914527288131658,0.0,1.729076684629964,0.9914527288131658,0.0,0.18341110331457858,0.0,0.23702287218362228,1.258642709131763,0.05,0.0,0.0,0.16386652079541603,0.8130028746844165,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06146676809128052,0.04610007606846038,0.0,0.0,0.02144593338815789,0.0,0.16196516992642068,0.0,0.018534177789734207,0.0,0.15702192630260756,0.11776644472695562,0.0,0.0,2207.7410275846273,19.444444444444457,1.8596245884610396,0.0,1.1035781257984296,0.15506458333333337,1.0,2052.676444251294,2052.676444251294,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,0.0,0.0,35.947956482776746,51.66666666666668,46.10666666666668,0.0,51.34298984045204,0.19563133131377486,530.4575043032667,0.0,35.947956482776746,50.157375769738586,51.34298984045204,49.564568734381865,12.43753247303448,19.283342900517752,-0.026358548382926963,-0.55,9.236100170605994,1265.5592412855945,-1479.4122603978362,0.0,0.0,541.4416691014627,1.7316270350057603,2.0,0.056535243262772816,0.0,0.0,0.7443541617476367,131.99922844444444,-4.211195002659835,0.22056831789255907,9.194711492162998,0.0029960890746186576,17.732479179901205,1.2236454079959271
2025-01-01 08:00:00,1.1311584303501,0.5992097038265326,0.0,1.1311584303501,0.5992097038265325,0.0,0.1896543064628028,0.0,0.24512462957153344,0.6463794943157637,0.05,0.0,0.0,0.16710646337175597,0.4175199071214432,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06300343729356253,0.047252577970171884,0.0,0.0,0.01621521792763158,0.0,0.1734390885351712,0.0,0.022316011742525434,0.0,0.1598051805354455,0.11985388540158409,0.0,0.0,1108.1358319733665,19.444444444444457,0.9702443556525151,0.0,0.5636783832046527,0.08270111111111113,0.5333333333333333,1025.4347208622553,1952.942607311487,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,0.0,0.0,34.215195402224936,51.66666666666668,46.10666666666668,0.0,50.89668991284756,0.015165963276293864,40.75975197568057,0.0,34.215195402224936,48.38877182300995,50.89668991284756,47.134812778091145,12.43753247303448,19.07270720526088,-0.059253150349345654,-1.4,9.236100170605994,123.91597810509549,-1568.7448557673997,0.0,0.0,555.5918018412996,112.79230707937471,2.0,0.057965809859886516,0.0,0.0,0.7631892836780293,131.99922844444444,28.933200057829076,0.22447545032307695,9.115044039541768,0.003007867525090652,67.56265538328981,1.2250944112846993
2025-01-01 09:00:00,2.646266204075371,0.8637720880701345,0.0,2.646266204075371,0.8637720880701345,0.0,0.19150453745116114,1.1000131084444444,0.249058615850631,1.0556899423291344,0.05,0.0,0.0,0.16728041676130834,0.6819083379754928,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06300343729356253,0.047252577970171884,0.0,0.0,0.013076788651315788,0.0,0.17842774879984535,0.0,0.026018060168886463,0.0,0.160037118388182,0.12002783879113646,0.0,0.0,1811.66331212242,19.444444444444457,1.5776794742968385,0.0,0.9213006367735788,0.1343893055555556,0.8666666666666667,1677.2740065668645,1940.8392793705866,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3116.2251244444446,1100.0131084444445,0.2,34.79188264042526,51.66666666666668,46.10666666666668,0.0,50.961364416722766,0.12387699749647713,329.0810911450972,1100.0131084444445,34.79188264042526,49.200057935380606,50.961750591898515,48.319018519533785,12.43753247303448,19.393674620981656,0.0,-0.85,9.236100170605994,840.936699189492,-1538.542204744945,0.0,0.0,501.9601306590639,321.68762610678095,1.1,0.05756021818581562,0.0,0.0,0.7578491837130991,72.59957564444444,65.85546115295294,0.22168034266905018,9.291297143070725,0.0030295884177035403,77.98784232534392,1.2243470562136318
