Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.593558180384754,0.17921885953281816,0.25717125,0.23031791308622077,0.30003312499999996,0.013207142298533306,0.0,0.05,0.25717125,0.0,50.83475237464167,17.523349718209275,-0.05358616496176787
2025-01-01 01:00:00,0.5839438914659064,0.176707064127793,0.25717125,0.22259874452901113,0.30003312499999996,0.011312021936895289,0.0,0.05,0.25717125,0.0,50.695454708280344,17.464446376507627,-0.06696588383402921
2025-01-01 02:00:00,0.866511999523556,0.1761096816293635,0.5000552083333334,0.22180223453110512,0.5833977430555556,0.011312021936895289,0.0,0.05,0.5000552083333334,0.0,50.56513884938032,20.092263674289292,-0.2265941229759747
2025-01-01 03:00:00,0.6988549211776968,0.175512299130934,0.3571822916666667,0.2210057245331991,0.4167126736111111,0.011136523033386518,0.0,0.05,0.3571822916666667,0.0,50.44183779899992,20.33385229358965,-0.06673143675693384
2025-01-01 04:00:00,0.44803080701312403,0.17491491663250447,0.14287291666666668,0.22020921453529307,0.16668506944444444,0.011136523033386518,0.0,0.05,0.14287291666666668,0.0,50.31546719963053,17.970899646698545,-0.04590927115996664
2025-01-01 05:00:00,1.5008463536435372,0.17602651122343094,0.25717125,0.22209598028774838,0.30003312499999996,0.01203965798541811,0.9166775903703706,0.05,0.25717125,0.0,50.18130691599393,17.542464211774583,-0.05069907297555165
2025-01-01 06:00:00,0.786708944381252,0.18938706146542994,0.24288395833333337,0.24589871381913656,0.2833646180555555,0.024110094432486025,0.18333551807407408,0.05,0.24288395833333337,0.0,51.449178889524845,17.452110255855754,-0.073606827293521
2025-01-01 07:00:00,0.654861294974989,0.19471942855073757,0.2714585416666667,0.25683238111457585,0.3167016319444444,0.03132728191596877,0.0,0.05,0.2714585416666667,0.0,51.082733439277874,17.483328166408167,-0.05992209126438451
2025-01-01 08:00:00,1.7296636245922932,0.21081738006708653,0.28574583333333337,0.2906479412126986,0.3333701388888889,0.04730019508329814,1.0083453494074075,0.05,0.28574583333333337,0.0,51.39763933686955,17.440424932599527,-0.07447425804784569
2025-01-01 09:00:00,2.0380176335934173,0.21989540255965287,0.28574583333333337,0.3137278211996299,0.3333701388888889,0.05757104698637991,1.2833486265185186,0.05,0.28574583333333337,0.0,51.40140334731168,17.495239558694006,-0.0634819632072043
