Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5602211664958652,0.17921885953281816,0.2285966666666667,0.5602211664958652,0.17921885953281816,0.2285966666666667,0.013207142298533306,0.0,0.23031791308622077,0.2666961111111111,0.05,0.2285966666666667,0.0,0.0,0.16463552619948482,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.0035099780701754383,0.0,0.009697164228357867,0.0,0.010803878153574293,0.0,0.18765363501640586,0.14074022626230437,0.0,0.0,4478.661371093052,17.77777777777783,0.21333333333333335,1147.6410677217623,6.69950790962963,0.2666961111111111,0.26666666666666666,5359.606327703704,20098.52372888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,0.0,0.0,21.80947767868272,51.66666666666668,46.10666666666668,0.0,50.83246502494435,0.015020841505050028,40.27328785917812,0.0,21.80947767868272,48.396545454830104,50.83246502494435,47.17858566977299,12.43753247303448,17.51606165600573,-0.05625473128695191,8.373813082515717,-0.6495364700062685,2.8,9.236100170605994,2759.4834103133553,-1620.6780505574002,-140.47315807097218,-2039.795177480921,0.0,0.0,428.3881436002723,0.0,3.0,0.10632752317467685,0.0,0.0,1.3759889820079647,197.99884266666666,-107.77092689904853,0.24270954095680614,8.32382370006741,0.0029476708869740948,-42.53429884900086,1.2322586356499872,0.38699352432011463,-2811.2274265766173,42.908308297454724,0.0031540623634287728,14.179100113129103,-154.65225818410127
2025-01-01 01:00:00,0.6006123984103507,0.176707064127793,0.2714585416666667,0.6006123984103509,0.17670706412779302,0.2714585416666667,0.011312021936895289,0.0,0.22259874452901113,0.3167016319444444,0.05,0.2714585416666667,0.0,0.0,0.1621237307944597,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.031063889918334597,0.02329791743875094,0.0,0.0,0.0032467297149122803,0.0,0.008065292221983008,0.0,0.006433770136398176,0.0,0.18510108447427837,0.13882581335570873,0.0,0.0,5318.410378172999,17.77777777777783,0.25333333333333335,1362.8237679195927,7.955665642685186,0.3167016319444444,0.31666666666666665,6364.532514148148,20098.52372888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,0.0,0.0,21.740273454330694,51.66666666666668,46.10666666666668,0.0,50.69316344657481,0.0,0.0,0.0,21.740273454330694,48.25944575765233,50.69316344657481,47.0425869131911,12.43753247303448,17.47879067764592,-0.06450934179086912,8.623803145660109,0.3833370371306088,2.5,9.236100170605994,3615.307884798079,-990.000060894273,-116.34368993597039,-2014.3963248284927,0.0,0.0,418.9525332193736,0.0,3.0,0.10311147814650859,0.0,0.0,1.3343700070495137,197.99884266666666,-107.65870176580128,0.24240442386917402,8.293925936454258,0.0029368277164926932,-28.118784873487115,1.232484503745945,0.3065371091050688,-2392.871940658172,40.048111844306135,0.0031540623634287728,8.707261522140199,-125.05095145811059
2025-01-01 02:00:00,0.8498434925791115,0.1761096816293635,0.48576791666666674,0.8498434925791114,0.1761096816293635,0.48576791666666674,0.011312021936895289,0.0,0.22180223453110512,0.566729236111111,0.05,0.48576791666666674,0.0,0.0,0.16152634829603016,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.0032467297149122803,0.0,0.008065292221983008,0.0,0.006433770136398176,0.0,0.18510108447427837,0.13882581335570873,0.0,0.0,9517.155413572737,20.611111111111143,0.45333333333333337,2438.7372689087447,14.236454307962964,0.566729236111111,0.5666666666666667,11389.16344637037,20098.52372888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,0.0,0.0,19.79832828981619,51.66666666666668,46.10666666666668,0.0,50.563006752082494,0.0,0.0,0.0,19.79832828981619,48.15405173187414,50.563006752082494,46.94957422176997,12.43753247303448,20.129972987067465,-0.19654042953162534,10.25480014846079,1.0432390199396628,1.6500000000000001,9.236100170605994,7041.14672012458,-52.27495687476513,-137.51863750550186,-2723.756181107579,0.0,0.0,418.1560232214676,0.0,3.0,0.11242534820550304,0.0,0.0,1.4549011940684777,197.99884266666666,-170.40853556204496,0.20505285152261946,9.513369764476272,0.002930007912426875,-18.68962900821516,1.2213527490446594,0.22396135365289724,-2515.2409611379403,24.22873535443001,0.0031540623634287728,2.4990915158480065,-140.01772902134988
2025-01-01 03:00:00,0.6988549211776968,0.175512299130934,0.3571822916666667,0.6988549211776968,0.175512299130934,0.3571822916666667,0.011136523033386518,0.0,0.2210057245331991,0.4167126736111111,0.05,0.3571822916666667,0.0,0.0,0.16092896579760066,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.029470869922522562,0.022103152441891916,0.0,0.0,0.003071230811403509,0.0,0.008065292221983008,0.0,0.006433770136398176,0.0,0.18510108447427837,0.13882581335570873,0.0,0.0,6997.9083923328935,20.611111111111143,0.3333333333333333,1793.1891683152537,10.467981108796296,0.4167126736111111,0.4166666666666667,8374.384887037037,20098.52372888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,0.0,0.0,19.586362337095714,51.66666666666668,46.10666666666668,0.0,50.439719064987344,0.0,0.0,0.0,19.586362337095714,48.05489562773602,50.439719064987344,46.86248390911036,12.43753247303448,20.33091098677859,-0.06591795720006093,9.965412249775095,1.1517624653129028,1.6500000000000001,9.236100170605994,4471.218370388046,-1029.1169297339557,-155.87421953678182,-2811.28225340165,0.0,0.0,417.1840143200528,0.0,3.0,0.11495862030081247,0.0,0.0,1.4876843755768776,197.99884266666666,-132.59178286325016,0.20193335582113986,9.59847518656602,0.002923624906761716,-60.736649069268715,1.2205166247112975,0.26776018507152854,-2861.6635408820725,39.35744283286314,0.0031540623634287728,2.052633675010298,-157.92685321179212
2025-01-01 04:00:00,0.46469931395756847,0.17491491663250447,0.15716020833333336,0.46469931395756847,0.17491491663250447,0.15716020833333336,0.011136523033386518,0.0,0.22020921453529307,0.18335357638888888,0.05,0.15716020833333336,0.0,0.0,0.16033158329917113,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.003071230811403509,0.0,0.008065292221983008,0.0,0.006433770136398176,0.0,0.18510108447427837,0.13882581335570873,0.0,0.0,3079.0796926264734,17.77777777777783,0.14666666666666667,789.0032340587117,4.605911687870371,0.18335357638888888,0.18333333333333332,3684.729350296296,20098.52372888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,0.0,0.0,21.1995245728565,51.66666666666668,46.10666666666668,0.0,50.31323168198169,0.0,0.0,0.0,21.1995245728565,47.95260199784539,50.31323168198169,46.772287155777256,12.43753247303448,17.93709570050205,-0.042125112660039044,8.792743288532515,1.278321637808072,0.55,9.236100170605994,900.1025138117094,-1561.129548941418,-162.97731059590805,-2508.5079056006284,0.0,-0.8997932782951261,376.83723549948013,0.0,2.4007500000000004,0.10954155875883972,0.0,3.8936005345571026e-05,1.4180858251611268,158.448573844,-46.4067154353208,0.23287123071625968,8.46338273089427,0.0029018197038701257,-20.671379483988527,1.230000058075879,0.2394474140925274,-2406.204778209597,56.07199520946702,0.0031540623634287728,-3.0516500819801293,-159.9256605139279
2025-01-01 05:00:00,1.4841778466990927,0.17602651122343094,0.24288395833333337,1.4841778466990927,0.17602651122343094,0.24288395833333337,0.01203965798541811,0.9166775903703706,0.22209598028774838,0.2833646180555555,0.05,0.24288395833333337,0.0,0.0,0.1614431778900976,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.0034222286184210525,0.0,0.008617429366997057,0.0,0.006838409767618186,0.0,0.18658321059551367,0.13993740794663523,0.0,0.0,4758.577706786368,17.77777777777783,0.22666666666666668,1219.3686344543723,7.118227153981482,0.2833646180555555,0.2833333333333333,5694.581723185185,20098.52372888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,916.6775903703705,0.16666666666666666,21.57817389622285,51.66666666666668,46.10666666666668,0.0,50.17902916492008,0.09664861423853718,253.9319756582717,916.6775903703705,21.57817389622285,48.04194725230027,50.18012513194568,46.972310328964774,12.43753247303448,17.507348013435546,-0.06446385557209251,9.210554533369514,0.8710159425245573,-0.25000000000000006,9.236100170605994,2481.548368276189,-1341.493940989081,-188.7420077697101,-2566.092109635227,0.0,0.0,353.14004159014723,0.0,2.0010000000000003,0.10964170358449293,0.0,0.0,1.4188779310978616,132.0652280586667,-64.07727046509947,0.23931977320091988,8.265388142000324,0.0029073429973248033,-23.967209041089788,1.231188888013672,0.21466875770732932,-2606.1747851092587,45.312209665805,0.0031540623634287728,-0.13294634418706555,-188.60906142552304
2025-01-01 06:00:00,0.8033774513256966,0.18938706146542994,0.25717125,0.8033774513256966,0.18938706146542994,0.25717125,0.024110094432486025,0.18333551807407408,0.24589871381913656,0.30003312499999996,0.05,0.25717125,0.0,0.0,0.1748037281320966,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.0038609758771929823,0.0,0.02024911855529304,0.0,0.01282707630967435,0.0,0.20280425758903362,0.15210319319177518,0.0,0.0,5038.494042479683,17.77777777777783,0.24000000000000002,1291.0962011869826,7.536946398333333,0.30003312499999996,0.3,6029.557118666667,20098.52372888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,183.3355180740741,0.03333333333333333,22.637298138271326,51.66666666666668,46.10666666666668,0.0,51.44688062210288,0.29405169429524386,801.0987741626876,183.3355180740741,22.637298138271326,49.580601256729615,51.44688062210289,48.64746157404297,12.43753247303448,17.480049476401835,-0.060551876924682745,8.720543018191774,0.5826503503537932,0.3,9.236100170605994,2902.488746205604,-1424.8834372482463,-147.61725893177555,-2442.5961617959374,0.0,0.0,387.8777382790569,0.0,2.0010000000000003,0.10816763329537125,0.0,0.0,1.3998019250368106,132.0652280586667,-81.28687275719986,0.23786713310843544,8.226026947578752,0.0028846847610042715,-85.7689559069872,1.2313212373849818,0.25025585750939466,-2764.3479064912785,48.36826805604974,0.0031540623634287728,23.446675179644227,-171.06393411141977
2025-01-01 07:00:00,0.6381927880305446,0.19471942855073757,0.25717125,0.6381927880305446,0.19471942855073757,0.25717125,0.03132728191596877,0.0,0.25683238111457585,0.30003312499999996,0.05,0.25717125,0.0,0.0,0.18013609521740423,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.0035977275219298247,0.0,0.027729554394038947,0.0,0.01665092082470345,0.0,0.20832106037363174,0.15624079528022378,0.0,0.0,5038.494042479683,17.77777777777783,0.24000000000000002,1291.0962011869826,7.536946398333333,0.30003312499999996,0.3,6029.557118666667,20098.52372888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,0.0,0.0,21.45775939213659,51.66666666666668,46.10666666666668,0.0,51.08053766128847,0.0,0.0,0.0,21.45775939213659,47.84810969541023,51.08053766128847,46.23189571247111,12.43753247303448,17.498057627970685,-0.057396108027690455,8.561405030064089,0.40509011396460315,-0.55,9.236100170605994,2702.5382024672685,-1714.9910137028705,-177.8928747748774,-2655.0170062527945,0.0,0.0,405.6424168630571,4.309758276737765,2.0010000000000003,0.1115373658613099,0.0,0.0,1.4434097769325769,132.0652280586667,-86.58125062267794,0.23616173898976553,8.214179988787556,0.002867221921190928,-20.895452224745082,1.2312578295170917,0.25363232162411803,-3053.626451019172,47.53923612931878,0.0031540623634287728,-3.9729163380970403,-173.91995843678038
2025-01-01 08:00:00,1.7296636245922932,0.21081738006708653,0.28574583333333337,1.729663624592293,0.2108173800670865,0.28574583333333337,0.04730019508329814,1.0083453494074075,0.2906479412126986,0.3333701388888889,0.05,0.28574583333333337,0.0,0.0,0.1962340467337532,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.002720233004385965,0.0,0.04457996207891217,0.0,0.02900254556769429,0.0,0.22898848573085767,0.1717413642981432,0.0,0.0,5598.326713866316,17.77777777777783,0.26666666666666666,1434.551334652203,8.374384887037037,0.3333701388888889,0.3333333333333333,6699.5079096296295,20098.52372888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,1008.3453494074075,0.18333333333333332,22.839854467448056,51.66666666666668,46.10666666666668,0.0,51.39554194592118,0.2838555016071876,771.50033368787,1008.3453494074075,22.839854467448056,49.8322457197481,51.39554194592118,49.05059760666157,12.43753247303448,17.467564322538113,-0.06509345229418476,7.987719553390249,0.06414057453638507,-1.4,9.236100170605994,3156.9391042392513,-1853.4890103504545,-179.39508965488176,-2872.5663168089727,0.0,0.0,453.9841703535034,277.471688256422,2.0010000000000003,0.11514298360566842,0.0,0.0,1.4900702289156373,132.0652280586667,-22.80546317159476,0.2373509038468922,8.212247858435605,0.0028747935847130033,81.07648752437632,1.231959820708433,0.2691294693295466,-3340.0043639682935,51.964018965636185,0.0031540623634287728,-6.10520358422647,-173.28988607065529
2025-01-01 09:00:00,2.0380176335934173,0.21989540255965287,0.28574583333333337,2.0380176335934173,0.21989540255965287,0.28574583333333337,0.05757104698637991,1.2833486265185186,0.3137278211996299,0.3333701388888889,0.05,0.28574583333333337,0.0,0.0,0.20531206922631953,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.0021937362938596492,0.0,0.055377310692520255,0.0,0.039978395564537084,0.0,0.24109251572094617,0.18081938679070958,0.0,0.0,5598.326713866316,17.77777777777783,0.26666666666666666,1434.551334652203,8.374384887037037,0.3333701388888889,0.3333333333333333,6699.5079096296295,20098.52372888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11804.904355555556,1283.3486265185188,0.23333333333333334,22.863372647785635,51.66666666666668,46.10666666666668,0.0,51.39938643060664,0.332189953952769,898.1428412932374,1283.3486265185188,22.863372647785635,49.91115589108772,51.39938643060665,49.16704062132827,12.43753247303448,17.516299001749,-0.05510420980942416,7.864604760912414,0.3941988148527485,-0.85,9.236100170605994,3422.7807843461133,-1575.4698284805334,-130.22582459960316,-2747.3843000493393,0.0,0.0,486.48762014421027,723.0798860497282,2.0010000000000003,0.1132073489641182,0.0,0.0,1.4650210990154653,132.0652280586667,85.35075038492707,0.23985980067179596,8.283697819961136,0.002912873102412029,185.7521973103243,1.2323431683668093,0.2658433217279009,-3060.7406516350247,50.719488502288634,0.0031540623634287728,-5.1853167551539485,-125.04050784444921
