Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5543808743073639,0.3701383643355228,0.25747829315396603,0.5543808743073638,0.3701383643355228,0.25747829315396603,0.023184467981480297,0.5211964063258836,0.0,0.010000000000000002,0.03871440426507711,0.2187638888888889,0.0,0.3672216976688561,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004514692982456141,0.0,0.018669774999024155,0.0,0.03156747610074195,0.0,0.44800441636905314,0.33600331227678976,3846.802559259259,19.444444444444457,0.38,0.0,6.4113375987654315,0.0,0.6333333333333333,3846.802559259259,6073.8987777777775,0.0,21.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,879.2133333333333,0.0,84.31755012166734,51.66666666666668,46.10666666666668,0.0,51.45796310990282,0.18007744591235736,483.1273016806183,879.2133333333333,131.7461720651052,50.49759486817191,51.45928301441124,50.016090842798036,12.43753247303448,19.12688444237161,-0.04364394312753213,5.035949692928808,-1.0548538860639072,2.8,9.236100170605994,1379.0155552849944,-941.6258965099564,770.5102203881714,-3271.401277720667,0.0,0.0,805.6463547193079,0.0,4.43375,0.15372725302671683,0.0,0.0,1.135210045535225,292.62578955777775,-2.03208097290518,0.2146800701000532,9.003420346287028,0.002884632875448163,-22.041304751874446,1.2255130464594204,0.32914719912706697,-959.4043727240819,17.778476214125558,0.17909595999432967,902.67738463744,-132.16716424926852
2025-01-01 01:00:00,0.5269454735766823,0.3604016685179348,0.2187638888888889,0.5269454735766823,0.3604016685179348,0.2187638888888889,0.02012100062249026,0.4968244729541921,0.0,0.010000000000000002,0.0,0.2187638888888889,0.0,0.35748500185126814,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.004176091008771929,0.0,0.015944909613718333,0.0,0.020177803819167717,0.0,0.43606276812533806,0.32704707609400346,3846.802559259259,19.444444444444457,0.38,0.0,6.4113375987654315,0.0,0.6333333333333333,3846.802559259259,6073.8987777777775,0.0,21.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,0.0,0.0,87.919158007186,51.66666666666668,46.10666666666668,0.0,51.94130606837252,0.0,0.0,0.0,137.3736843862281,51.979199996440656,51.998146960474735,51.94130606837252,12.43753247303448,19.213111941021033,-0.03732127661867495,5.490354309007385,0.3589176735845487,2.5,9.236100170605994,1442.2833902129748,-938.0215075601302,292.890079069933,-3211.2113160071735,0.0,0.0,816.4191509190198,0.0,5.0,0.14733953764540045,0.0,0.0,1.0880394981786676,329.99807111111113,-9.727003958130666,0.2135744876131737,9.043999707315965,0.002885034632778699,24.14968204245592,1.2252109905683675,0.2555855790990013,-955.6050504433204,17.5835428831901,0.13453465238250126,398.48683296736857,-105.59675389743555
2025-01-01 02:00:00,0.5259048607302801,0.35962120888313315,0.1784652777777778,0.5259048607302801,0.3596212088831332,0.1784652777777778,0.02012100062249026,0.49578386010778985,0.0,0.010000000000000002,0.0,0.1784652777777778,0.0,0.3567045422164666,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.004176091008771929,0.0,0.015944909613718333,0.0,0.020177803819167717,0.0,0.43606276812533806,0.32704707609400346,3138.181035185185,19.444444444444457,0.30999999999999994,0.0,5.2303017253086415,0.0,0.5166666666666667,3138.181035185185,6073.8987777777775,0.0,21.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,0.0,0.0,85.76971947159952,51.66666666666668,46.10666666666668,0.0,51.13862461881249,0.0,0.0,0.0,134.01518667437423,51.166009428440795,51.179701833254946,51.13862461881249,12.43753247303448,19.201311811797968,-0.0419491921355719,5.857434967472222,0.7036556203949533,1.6500000000000001,9.236100170605994,665.4291602807092,-927.0513846311537,5.128921563988853,-3279.1796500369805,0.0,0.0,815.3785380726175,0.0,5.0,0.14263366831096969,0.0,0.0,1.0532886648928252,329.99807111111113,-8.950762940112865,0.2142346197212043,9.046279655412862,0.002891828786272326,58.91526784738688,1.2252555344312384,0.17244044748634,-942.3506473104022,15.299262679248468,0.08247975161687493,112.72805200578182,-107.59913044179298
2025-01-01 03:00:00,0.5291344986345733,0.36172985769439164,0.17270833333333335,0.5291344986345733,0.36172985769439164,0.17270833333333335,0.019968036859028444,0.49916646177554486,0.0,0.010000000000000002,0.0,0.17270833333333335,0.0,0.35881319102772496,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.003950356359649123,0.0,0.01601768049937932,0.0,0.020748873738578127,0.0,0.43991491272008487,0.32993618454006357,3036.9493888888887,19.444444444444457,0.3,0.0,5.061582314814815,0.0,0.5,3036.9493888888887,6073.8987777777775,0.0,21.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,0.0,0.0,83.07834079307669,51.66666666666668,46.10666666666668,0.0,50.305079744585306,0.13802267551749717,360.46803855963225,0.0,129.80990748918234,50.12188177032146,50.33942265801436,49.99593986976049,12.43753247303448,19.149947716119776,-0.042449531583479506,5.7262296874127845,0.61790598333125,1.6500000000000001,9.236100170605994,503.51209407181517,-1083.8543793494491,41.933246537789024,-3345.558027293131,0.0,0.0,818.3385258552786,0.0,5.0,0.1461181865144478,0.0,0.0,1.0790203422015405,329.99807111111113,-6.217793379221149,0.21555277740335468,9.032468933083159,0.0029004218056525614,-2.610949666848188,1.2254643039131052,0.2147526392681292,-1102.0739549422287,18.219575592779616,0.10167585085405416,159.5718431530018,-117.63859661521278
2025-01-01 04:00:00,0.5506632455378392,0.3742392969114664,0.24596440426507715,0.5506632455378393,0.3742392969114664,0.24596440426507712,0.021391111956398843,0.5192721335814404,0.0,0.010000000000000002,0.03871440426507711,0.20725000000000005,0.0,0.3713226302447997,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003950356359649123,0.0,0.01744075559674972,0.0,0.02417529325504057,0.0,0.45763477785592016,0.34322608339194,3644.339266666667,19.444444444444457,0.36,0.0,6.073898777777777,0.0,0.6,3644.339266666667,6073.8987777777775,0.0,21.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,879.2133333333333,0.0,81.82293633227548,51.66666666666668,46.10666666666668,0.0,50.69948191695379,0.13440805089889032,360.46803855963225,879.2133333333333,127.84833801918042,49.55449985907145,50.69948191695379,48.98200883013028,12.43753247303448,19.12572210972051,-0.06769011896706445,5.5141699203252035,0.7327420248078302,0.55,9.236100170605994,795.2204099203234,-1058.0794429433092,-75.3330236089191,-3684.2020831181817,0.0,0.0,838.626882199036,0.0,5.0,0.15060151222424853,0.0,0.0,1.1121277859564067,329.99807111111113,-3.54365582719706,0.21551386367103298,9.013108494272975,0.0028966305790587774,65.84768208197248,1.2249941754598705,0.1908157744930703,-1077.2776160137216,19.198173070412498,0.09983210367733228,41.98381784078897,-117.31684144970808
2025-01-01 05:00:00,0.5848731210874635,0.3827621668273437,0.2302777777777778,0.5848731210874635,0.3827621668273437,0.2302777777777778,0.03452897232154307,0.5403441487659203,0.0,0.010000000000000002,0.0,0.2302777777777778,0.0,0.37984550016067703,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004401825657894737,0.0,0.030127146663648335,0.0,0.03388348188501748,0.0,0.46899860441042324,0.3517489533078173,4049.2658518518515,19.444444444444457,0.4,0.0,6.748776419753086,0.0,0.6666666666666666,4049.2658518518515,6073.8987777777775,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,0.0,0.0,78.98930122469194,51.66666666666668,46.10666666666668,0.0,50.67524455058386,0.1205792477913301,322.9192845430039,0.0,123.42078316358116,48.55047816443652,50.67524455058386,47.488094971362855,12.43753247303448,19.17077752670376,-0.04283914592300473,5.481659065531158,0.08527504676051802,-0.25000000000000006,9.236100170605994,1028.6104565261335,-1166.427120006828,-149.90082152120434,-3888.7033068735927,0.0,0.0,872.041289889845,0.0,5.0,0.1520202969643271,0.0,0.0,1.1226049047344895,329.99807111111113,-3.9933783419704034,0.21643352255060117,9.05539486749392,0.002918991393253282,78.48781141322223,1.2241736401144963,0.16543520480532323,-1184.4535192840146,18.0263992771866,0.07843582403937296,-9.155214936480002,-140.7456065847243
2025-01-01 06:00:00,0.658862212527839,0.4032467464186408,0.3212064116053919,0.658862212527839,0.4032467464186408,0.3212064116053919,0.06245516195288094,0.5864070505749581,0.0,0.010000000000000002,0.08517168938316963,0.23603472222222224,0.0,0.4003300797519741,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.004966162280701754,0.0,0.05748899967217919,0.0,0.052633610905659184,0.0,0.49423015150601485,0.37067261362951104,4150.497498148148,19.444444444444457,0.41,0.0,6.917495830246913,0.0,0.6833333333333333,4150.497498148148,6073.8987777777775,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,1934.2693333333332,0.0,84.74997485381165,51.66666666666668,46.10666666666668,0.0,51.56965556629204,0.3825714888219478,1026.3326097878419,1934.2693333333332,132.4218357090807,50.63197360241283,51.57802079443737,50.154767392327905,12.43753247303448,19.123841524524554,-0.0483673378756438,5.094325640897302,-0.21372765634455562,0.3,9.236100170605994,1365.042910233671,-1246.930423789613,-63.201664044409036,-3726.387614177709,0.0,0.0,944.2641730335291,0.0,5.0,0.15064639147520595,0.0,0.0,1.1124592000389448,329.99807111111113,-3.331146770297194,0.21702182441231105,9.033035230734123,0.002918332719229924,-18.023660120917246,1.2243706972088935,0.20208926640078434,-1268.9304933126118,22.00006952299876,0.08898075444605694,63.549210272320934,-126.75087431672998
2025-01-01 07:00:00,0.7535476919160422,0.4169419211616965,0.2882489517847592,0.7535476919160422,0.4169419211616964,0.2882489517847592,0.07262791013022808,0.6709197817858141,0.0,0.010000000000000002,0.04645728511809253,0.2417916666666667,0.0,0.4140252544950298,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.052261285194560005,0.0,0.004627560307017544,0.0,0.06800034982321054,0.0,0.06662482393121416,0.0,0.5104091588039514,0.38280686910296347,4251.7291444444445,19.444444444444457,0.42,0.0,7.08621524074074,0.0,0.7,4251.7291444444445,6073.8987777777775,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,1055.056,0.0,83.57754475333286,51.66666666666668,46.10666666666668,0.0,51.555599310643096,0.5865357875751546,1598.3252959744807,1055.056,130.5899136770826,50.297794841899766,51.556241326057446,49.66825059211375,12.43753247303448,19.167539628657746,-0.03873556368211428,4.824700943864397,-0.4714587672484257,-0.55,9.236100170605994,1225.9773547658185,-1433.8850014637042,-143.07265631362807,-4028.3162045611043,0.0,0.0,1006.7790901501804,1.4507215379838014,4.81625,0.1549956944653122,0.0,0.0,1.1445769433032893,317.8706419977778,-4.214675267701825,0.21660637039052286,9.055855791490025,0.0029207069152396023,61.215995721703415,1.2241858389285343,0.20473113245473265,-1457.9756364054967,24.09063494179243,0.0884008667190404,-13.936852505338438,-129.1358038082896
2025-01-01 08:00:00,0.7070092841421102,0.40096555180934956,0.29201995982063267,0.7070092841421102,0.4009655518093495,0.29201995982063267,0.05589392473731366,0.6411153594047966,0.0,0.010000000000000002,0.03871440426507711,0.25330555555555556,0.0,0.3980488851426829,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.052261285194560005,0.0,0.003498887061403509,0.0,0.052395037675910146,0.0,0.058122227353325874,0.0,0.48806672015441993,0.3660500401158149,4454.192437037037,19.444444444444457,0.44,0.0,7.423654061728395,0.0,0.7333333333333333,4454.192437037037,6073.8987777777775,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,879.2133333333333,0.0,79.88500137659658,51.66666666666668,46.10666666666668,0.0,51.00125594624091,0.26628921674524486,720.9360771192645,879.2133333333333,124.82031465093216,48.893101179246386,51.00125594624091,47.83902379574912,12.43753247303448,19.202099660377666,-0.03863306255636641,4.203388118663957,-0.9303182090008911,-1.4,9.236100170605994,970.6280239608018,-1593.8238165204525,-186.65532905341468,-4360.912801336622,0.0,0.0,850.6778026350489,128.30068922747049,3.1325000000000003,0.16013739220601766,0.0,0.0,1.1825461830537727,206.74379155111112,26.6705856253378,0.21729625425895677,9.091636880583602,0.002934867477831821,111.0121338136948,1.2246063427200784,0.21926263952653888,-1624.2491606627004,30.425344142247965,0.09522870558233615,-59.861487548993765,-126.79384150442088
2025-01-01 09:00:00,0.64294060921792,0.3914314939373512,0.2747491264872994,0.6429406092179198,0.3914314939373512,0.2747491264872993,0.046969353748366784,0.5859712554695532,0.0,0.010000000000000002,0.03871440426507711,0.23603472222222224,0.0,0.38851482727068454,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.013065321298640001,0.0,0.0028216831140350875,0.0,0.0441476706343317,0.0,0.0548861644766669,0.0,0.4753546429917555,0.35651598224381653,4150.497498148148,19.444444444444457,0.41,0.0,6.917495830246913,0.0,0.6833333333333333,4150.497498148148,6073.8987777777775,0.0,26.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,689.3032533333334,879.2133333333333,0.0,81.75281771666819,51.66666666666668,46.10666666666668,0.0,51.36496346518952,0.19864393572094616,540.7020578394483,879.2133333333333,127.73877768229404,49.6273644020691,51.36496346518952,48.75856487050888,12.43753247303448,19.236307247430126,-0.03814332234800363,4.024545756413676,-0.9090091114758777,-0.85,9.236100170605994,778.4928300934837,-1362.1771948270691,-59.8661873739493,-4184.509096098922,0.0,0.0,714.8099328777674,423.6370231222738,1.8162500000000001,0.15763618690592301,0.0,0.0,1.1640758511724119,119.8717993311111,97.69449516649041,0.21870195447984195,9.138661374584867,0.0029587933862610535,190.45455190846454,1.225059280988038,0.21590321340669882,-1392.3366771300696,30.15948230300062,0.09829809710463132,8.301312766705458,-68.16750014065477
