Metric,Value
Total Electric Energy (kWh),918.7079324084375
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.2759832394561632
Peak Electric Power (kW),16.352243248870668
Other Electric Energy (kWh),275.3807479294463
HVAC Heating Electric Energy (kWh),367.26584128613877
Lighting Electric Energy (kWh),40.01686367248182
Water Heating Electric Energy (kWh),236.0444795203704
Average Temperature - Indoor (C),17.607114752852272
Unmet Heating Load (C-hours),40.50340303461235
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
