Metric,Value
Total Electric Energy (kWh),1311.1230032374485
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.821004171163123
Peak Electric Power (kW),9.788808515709782
Other Electric Energy (kWh),480.4628693529356
HVAC Heating Electric Energy (kWh),208.1050283753732
Lighting Electric Energy (kWh),39.09476017788051
Water Heating Electric Energy (kWh),555.6603453312594
HVAC Cooling Electric Energy (kWh),27.800000000000015
Average Temperature - Indoor (C),16.368868748653497
Unmet Heating Load (C-hours),39.432102474630675
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
