Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.2927355030917367,0.2023595394671537,0.0,1.2927355030917367,0.2023595394671537,0.0,0.012341735902763254,0.0,0.2629159448527911,0.9774778223361823,0.04000000000000001,0.0,0.0,0.19069287280048702,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0034871436403508763,0.0,0.00885459226241238,0.0,0.008658781118808299,0.0,0.21461476958532705,0.16096107718899524,0.0,0.0,977.4778223361823,16.666666666666686,0.3333333333333333,0.0,0.9502342325925925,0.027243589743589744,0.3333333333333333,950.2342325925927,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,0.0,0.0,38.850284400583035,51.66666666666668,46.10666666666668,0.0,50.39111189689238,0.0,0.0,0.0,38.850284400583035,49.65799130553133,50.39111189689238,49.29143100985082,12.43753247303448,16.287991944503506,-0.08335562182495183,-0.33330101034297616,2.8,9.236100170605994,1415.2355399926137,-103.52107009211673,-204.9261636970981,0.0,0.0,656.2323322179147,0.0,6.0,0.01165543673578785,0.0,0.0,0.15345777855673928,395.9976853333333,-13.548450864385167,0.35627674115714714,8.973370561932809,0.0040098268082849175,250.57663160588382,1.236695198777149,0.005531839188935793,22.5886001208948,-126.10967021301153
2025-01-01 01:00:00,1.1937351252313755,0.20161624457686642,0.0,1.1937351252313757,0.20161624457686642,0.0,0.01208020012973694,0.0,0.2619248849990747,0.8797300401025641,0.04000000000000001,0.0,0.0,0.18994957791019973,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0032256078673245604,0.0,0.00885459226241238,0.0,0.008658781118808299,0.0,0.21461476958532705,0.16096107718899524,0.0,0.0,879.7300401025641,16.666666666666686,0.3,0.0,0.8552108093333334,0.024519230769230772,0.3,855.2108093333334,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,0.0,0.0,38.57243091879424,51.66666666666668,46.10666666666668,0.0,50.03697921255208,0.0,0.0,0.0,38.57243091879424,49.33271087293229,50.03697921255208,48.9805767031224,12.43753247303448,16.20067323307038,-0.08110586013945573,0.065562088802272,2.5,9.236100170605994,1331.3905515864465,-77.31393658933497,-191.19074467877894,0.0,0.0,654.979736591172,0.0,6.0,0.010714343267808945,0.0,0.0,0.14106715637036787,395.9976853333333,-12.128480428510752,0.3647016971568142,9.016047294355696,0.0040822942357684865,253.55539996868845,1.2370737459870123,0.005531839188935793,17.56576315599796,-94.87969974533293
2025-01-01 02:00:00,0.60625737197595,0.20087294968657912,0.0,0.60625737197595,0.20087294968657912,0.0,0.01208020012973694,0.0,0.2609338251453583,0.2932433467008547,0.04000000000000001,0.0,0.0,0.18920628301991244,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0032256078673245604,0.0,0.00885459226241238,0.0,0.008658781118808299,0.0,0.21461476958532705,0.16096107718899524,0.0,0.0,293.2433467008547,16.666666666666686,0.1,0.0,0.28507026977777783,0.008173076923076924,0.1,285.07026977777775,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,0.0,0.0,38.109302257201264,51.66666666666668,46.10666666666668,0.0,49.686692206758764,0.0,0.0,0.0,38.109302257201264,49.010699808952886,49.686692206758764,48.672703610049965,12.43753247303448,16.275884130145343,-0.07571728353166145,0.43538058200025875,1.6500000000000001,9.236100170605994,742.7226099420596,-94.6852274133699,-190.8508817035994,0.0,0.0,653.9886767374556,0.0,6.0,0.009970593147860996,0.0,0.0,0.13127479562097846,395.9976853333333,-13.65853179265138,0.3695727095146587,9.134752530087503,0.004156430650147081,257.18034401005553,1.2366976778524148,0.005531839188935793,8.783486069647063,-103.46871348301696
2025-01-01 03:00:00,1.0938308661083072,0.20012965479629183,0.0,1.0938308661083072,0.20012965479629183,0.0,0.011905842947719396,0.0,0.25994276529164184,0.7819822578689458,0.04000000000000001,0.0,0.0,0.18846298812962514,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003051250685307017,0.0,0.00885459226241238,0.0,0.008658781118808299,0.0,0.21461476958532705,0.16096107718899524,0.0,0.0,781.9822578689458,16.666666666666686,0.26666666666666666,0.0,0.7601873860740741,0.021794871794871794,0.26666666666666666,760.1873860740741,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,0.0,0.0,37.61168771137231,51.66666666666668,46.10666666666668,0.0,49.339780814137185,0.0,0.0,0.0,37.61168771137231,48.69152150064167,49.339780814137185,48.36739184389391,12.43753247303448,16.383584285029254,-0.02625931074964815,0.51527049835718,1.6500000000000001,9.236100170605994,1214.536211206121,-105.91701652493349,-202.08884664402643,0.0,0.0,652.8232597017218,0.0,6.0,0.010492524445474995,0.0,0.0,0.13814664601206267,395.9976853333333,-18.180459720519973,0.37347107830388,9.267381852374182,0.0042301220491497305,248.04800840049379,1.2361825205332402,0.005531839188935793,8.208108446352453,-114.12512497128594
2025-01-01 04:00:00,2.732538367915963,0.2070477634910679,0.0,2.732538367915963,0.2070477634910679,0.0,0.012107900073382964,1.3999420835555556,0.30301056195084214,0.9774778223361823,0.04000000000000001,0.0,0.0,0.1953810968244012,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0325366659035781,0.0,0.003051250685307017,0.0,0.009056649388075948,0.0,0.009965766948062381,0.0,0.22482997436541155,0.1686224807740586,0.0,0.0,977.4778223361823,16.666666666666686,0.3333333333333333,0.0,0.9502342325925925,0.027243589743589744,0.3333333333333333,950.2342325925927,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,1399.9420835555554,0.4,38.5616904101493,51.66666666666668,46.10666666666668,0.0,49.894927692641765,0.3863819086867819,995.016809800134,1399.9420835555554,38.5616904101493,49.46115544885198,49.89582182418896,49.24337519540991,12.43753247303448,16.357626256131223,-0.053391007762393715,0.5760278244490532,0.55,9.236100170605994,1419.1873225829409,-112.14356027893992,-224.57827005913043,0.0,0.0,683.6047458724687,0.0,6.0,0.010808589110767689,0.0,0.0,0.14230801572437637,395.9976853333333,-17.316975566579515,0.3801514930178436,9.331601864534914,0.004301341203319399,254.16129918233918,1.2356608273116338,0.005531839188935793,-0.250236173619527,-111.89332410532039
2025-01-01 05:00:00,1.9996986613005165,0.21034145101361848,0.0,1.9996986613005163,0.21034145101361848,0.0,0.014921711370513586,0.6416401216296297,0.2767851148473818,1.0263517134529916,0.04000000000000001,0.0,0.0,0.1986747843469518,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0033999650493421046,0.0,0.011521746321171481,0.0,0.011885402384779314,0.0,0.22922155772881236,0.17191616829660922,0.0,0.0,1026.3517134529914,16.666666666666686,0.35,0.0,0.9977459442222223,0.028605769230769233,0.35,997.7459442222222,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,641.6401216296297,0.18333333333333332,38.68468958438772,51.66666666666668,46.10666666666668,0.0,51.19984900996086,0.31914610638872093,865.6167871794916,641.6401216296297,38.68468958438772,49.534731316922034,51.199976795873006,48.70204468449048,12.43753247303448,16.319064502025782,-0.07263523213104556,0.3110647932555147,-0.25000000000000006,9.236100170605994,1387.5623200329246,-142.36552256059275,-234.57782108681621,0.0,0.0,611.1703560755452,0.0,5.0835,0.01075874962960329,0.0,0.0,0.14165181928684387,335.50903889866663,-15.381928408795824,0.3871287886700417,9.389420226656211,0.004372238431916341,201.60002299062984,1.2351525799860599,0.005531839188935793,-4.10408768984929,-138.26143487074344
2025-01-01 06:00:00,2.18541762148337,0.21419090358210985,0.0,2.18541762148337,0.21419090358210985,0.0,0.025370657441774285,0.758301961925926,0.286519397545869,1.0752256045698005,0.04000000000000001,0.0,0.0,0.20252423691544316,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003835858004385964,0.0,0.02153479943738832,0.0,0.016487081658611395,0.0,0.2323720414460347,0.17427903108452597,0.0,0.0,1075.2256045698005,16.666666666666686,0.36666666666666664,0.0,1.0452576558518518,0.02996794871794872,0.36666666666666664,1045.2576558518517,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,758.301961925926,0.21666666666666667,38.680211442279955,51.66666666666668,46.10666666666668,0.0,51.25001510076787,0.2638021899052393,713.2548381788461,758.301961925926,38.680211442279955,49.5134449363491,51.25001510076787,48.64515985413973,12.43753247303448,16.322105324161317,-0.06624382761530082,0.03946703556786356,0.3,9.236100170605994,1398.049736208028,-107.96805891934862,-226.2811217143234,0.0,0.0,565.1994363770876,0.0,4.0845,0.01074378021658987,0.0,0.0,0.141454729043088,269.5754242906667,-16.09418302453667,0.39106254346935027,9.441761582998272,0.004417736685814083,142.20991077231517,1.2351058588673662,0.005531839188935793,17.359681263825436,-125.32774018317406
2025-01-01 07:00:00,3.302321164442091,0.22011681132786134,0.0,3.302321164442091,0.22011681132786134,0.0,0.0314582055729321,1.8082585245925926,0.2985049385899567,1.1240994956866097,0.04000000000000001,0.0,0.0,0.20845014466119466,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0035743222313596485,0.0,0.02788388334157245,0.0,0.020571412375030407,0.0,0.2382911320662706,0.17871834904970288,0.0,0.0,1124.0994956866095,16.666666666666686,0.38333333333333336,0.0,1.0927693674814813,0.031330128205128205,0.38333333333333336,1092.7693674814814,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,1808.2585245925927,0.5166666666666667,38.524795664018875,51.66666666666668,46.10666666666668,0.0,50.74306714451575,0.7252931486586288,1924.0180812577594,1808.2585245925927,38.524795664018875,49.37575629537889,50.74306714451575,48.692100870810464,12.43753247303448,16.295762459554492,-0.06252891838107238,-0.035438762844287645,-0.55,9.236100170605994,1430.320123228703,-82.17009910317846,-245.89722780435625,0.0,0.0,566.3252858462498,0.5077210983993691,3.8340000000000005,0.011060102041668818,0.0,0.0,0.14561948457186033,253.04252092800002,-14.207430499800138,0.39546537434435514,9.477418647077297,0.004460337004699299,132.14793849588898,1.2351864375972312,0.005531839188935793,48.8918561272095,-131.06195523038795
2025-01-01 08:00:00,2.08279462986786,0.2219341347581108,0.0,2.08279462986786,0.2219341347581108,0.0,0.031394648165498654,0.5833092014814816,0.30399128453427016,1.1240994956866097,0.04000000000000001,0.0,0.0,0.21026746809144412,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0027025363212719294,0.0,0.02869211184422672,0.0,0.023634660412344664,0.0,0.23972317011955344,0.17979237758966501,0.0,0.0,1124.0994956866095,16.666666666666686,0.38333333333333336,0.0,1.0927693674814813,0.031330128205128205,0.38333333333333336,1092.7693674814814,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,583.3092014814815,0.16666666666666666,38.52310861180142,51.66666666666668,46.10666666666668,0.0,51.18413385496232,0.1680481429657185,455.41153987006135,583.3092014814815,38.52310861180142,49.3660750562944,51.18413385496232,48.45704565696044,12.43753247303448,16.317893702291954,-0.058243906849530444,-0.32547438465264633,-1.4,9.236100170605994,1361.1534995564332,-143.1851183333356,-269.6540059620355,0.0,0.0,516.6041534580668,17.8990051732817,3.0,0.01151003723106592,0.0,0.0,0.15154342000427365,197.99884266666666,-9.896143626207708,0.3977715346367356,9.525300522220281,0.004490753096297723,96.13035954709716,1.2356494631075985,0.005531839188935793,-7.858899224433866,-135.32621910890174
2025-01-01 09:00:00,2.024455648279466,0.22744748126324987,0.0,2.024455648279466,0.22744748126324987,0.0,0.03702309355631466,0.6999710417777778,0.318857581726,0.9286039312193731,0.04000000000000001,0.0,0.0,0.2157808145965832,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002179464775219298,0.0,0.034843628781095363,0.0,0.031149828930555637,0.0,0.24707429879307222,0.18530572409480411,0.0,0.0,928.6039312193732,16.666666666666686,0.31666666666666665,0.0,0.9027225209629629,0.025881410256410258,0.31666666666666665,902.722520962963,2850.7026977777778,0.0,19.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3280.0518755555554,699.9710417777777,0.2,38.901372482232404,51.66666666666668,46.10666666666668,0.0,51.36221448073182,0.2794866977032532,758.7003174726021,699.9710417777777,38.901372482232404,49.69162430838303,51.36221448073183,48.856329222208636,12.43753247303448,16.301167709398655,-0.061105729765416124,-0.3835337243166679,-0.85,9.236100170605994,1210.6878832926543,-104.48117944870872,-256.0308976301852,0.0,0.0,536.5843170334662,66.47724940283045,3.0,0.011291946388207946,0.0,0.0,0.1486719929589198,197.99884266666666,1.530532670000045,0.40098227077440907,9.554567097511699,0.0045201091319747545,108.24058013591896,1.2363191990426217,0.005531839188935793,-3.4231430934351295,-101.05803635527359
