Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.7219559536296599,0.4769139236443859,0.0,0.012032599227160998,0.007948565394073098,0.0,0.030451874116077155,0.0,0.6415040795135828,0.0,0.05,0.0,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,Off,0.0,16.722222222222257,0.0,0.0,0.0,0.0,0,0.0,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.54777558480592,51.666666666666686,46.10666666666668,0.0,50.72906021311419,0.0,0.0,0.0,37.54777558480592,48.42182354862638,50.72906021311419,47.268205216382476,12.43753247303448,16.23577876483581,0.0,2.3954772908293096,2.8,9.236100170605994,-2566.2763882004942,215.2681527684179,-3226.777531116383,-0.0,-0.0,896.0335407936694,0.0,4.0,0.18428438098701855,0.0,0.0,0.8847654602536482,263.9984568888889,-235.53239787777994,0.24703362924134384,7.484841133402513,0.0027739997458524814,-28.278558258116014,1.234292653325707,0.3624556363775999,191.08008099869153,24.188071769726342
2025-01-01 00:01:00,0.7219559536296599,0.4769139236443859,0.0,0.012032599227160998,0.007948565394073098,0.0,0.030451874116077155,0.0,0.6415040795135828,0.0,0.05,0.0,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,Off,0.0,16.722222222222257,0.0,0.0,0.0,0.0,0,0.0,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.61718200877503,51.666666666666686,46.10666666666668,0.0,50.72530329025678,0.0,0.0,0.0,37.61718200877503,48.41866183918731,50.72530329025678,47.265341113652575,12.43753247303448,16.17294254035583,-0.04927968186642673,2.510189342218733,2.8,9.236100170605994,-2545.1324352818006,160.85086178989,-3204.621008869436,-0.0,-0.0,896.0335407936694,0.0,4.0,0.18387896264870926,0.0,0.0,0.882819011288368,263.9984568888889,-236.54496720603393,0.24874600568126154,7.477048070875194,0.00277394994214382,-27.710080594726257,1.2381670705212007,0.3624556363775999,136.89477180813094,23.95608998175905
2025-01-01 00:02:00,0.7219559536296599,0.4769139236443859,0.0,0.012032599227160998,0.007948565394073098,0.0,0.030451874116077155,0.0,0.6415040795135828,0.0,0.05,0.0,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,Off,0.0,16.722222222222257,0.0,0.0,0.0,0.0,0,0.0,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.68505235736277,51.666666666666686,46.10666666666668,0.0,50.72154018556485,0.0,0.0,0.0,37.68505235736277,48.41549428538217,50.72154018556485,47.262471335290826,12.43753247303448,16.111420666170183,-0.11080155605207409,2.6156523646153067,2.8,9.236100170605994,-2524.940408462979,110.86522302777414,-3182.9868400760924,-0.0,-0.0,896.0335407936694,0.0,4.0,0.18348171167381505,0.0,0.0,0.880911774550474,263.9984568888889,-237.98710918055616,0.24972036596116873,7.446847367963427,0.002773901292338862,-27.15326756754839,1.2384304477665609,0.3624556363775999,87.0783278729625,23.78689515481163
2025-01-01 00:03:00,0.7219559536296599,0.4769139236443859,0.0,0.012032599227160998,0.007948565394073098,0.0,0.030451874116077155,0.0,0.6415040795135828,0.0,0.05,0.0,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,Off,0.0,16.722222222222257,0.0,0.0,0.0,0.0,0,0.0,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.75144253184713,51.666666666666686,46.10666666666668,0.0,50.71777103797271,0.0,0.0,0.0,37.75144253184713,48.412321016556135,50.71777103797271,47.25959600584785,12.43753247303448,16.051165226477664,-0.17105699574459265,2.7126237201418015,2.8,9.236100170605994,-2505.303307806757,48.12946640467563,-3161.8545751726,-0.0,-0.0,896.0335407936694,0.0,4.0,0.183092337918447,0.0,0.0,0.879042357033733,263.9984568888889,-239.48227342782607,0.25067882614046383,7.417328797278321,0.0027738536302532525,-26.60762841692226,1.238688511993242,0.3624556363775999,24.50036601309275,23.62910039158288
2025-01-01 00:04:00,0.7219559536296599,0.4769139236443859,0.0,0.012032599227160998,0.007948565394073098,0.0,0.030451874116077155,0.0,0.6415040795135828,0.0,0.05,0.0,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,Off,0.0,16.722222222222257,0.0,0.0,0.0,0.0,0,0.0,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.816402528670956,51.666666666666686,46.10666666666668,0.0,50.71399598135897,0.0,0.0,0.0,37.816402528670956,48.40914215734723,50.71399598135897,47.25671524534137,12.43753247303448,15.992133376011099,-0.23008884621115833,2.8000000000122967,2.8,9.236100170605994,-2484.3454078732916,23.488670928276242,-3141.205781745447,-0.0,-0.0,896.0335407936694,0.0,4.0,0.18271058273076718,0.0,0.0,0.8772095169280079,263.9984568888889,-239.17316692151417,0.2516218327987905,7.389063333807119,0.0027738069356573643,-26.072800194746485,1.238941440090938,0.3624556363775999,-5.808522639989225e-09,23.488670934084766
2025-01-01 00:05:00,0.7219559536296599,0.4769139236443859,0.0,0.012032599227160998,0.007948565394073098,0.0,0.030451874116077155,0.0,0.6415040795135828,0.0,0.05,0.0,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,Off,0.0,16.722222222222257,0.0,0.0,0.0,0.0,0,0.0,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.87996051949916,51.666666666666686,46.10666666666668,0.0,50.710215145080454,0.0,0.0,0.0,37.87996051949916,48.40595782818354,50.710215145080454,47.253829169735084,12.43753247303448,15.934301023011516,-0.2879211992107411,2.8821438737984018,2.8,9.236100170605994,-2461.201875491579,-15.448784291870716,-3121.0287812738934,-0.0,-0.0,896.0335407936694,0.0,4.0,0.18233630770005513,0.0,0.0,0.8754125897113019,263.9984568888889,-236.20663501135448,0.252549544306473,7.360848285389503,0.0027737611889900086,-25.548580611782874,1.2391893289879536,0.3624556363775999,-38.80142623172711,23.352641939856397
2025-01-01 00:06:00,2.0584163702963263,0.4769139236443859,1.1455375,0.03430693950493877,0.007948565394073098,0.019092291666666667,0.030451874116077155,0.0,0.6415040795135828,1.3364604166666667,0.05,1.1455375,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,On,22811.612800344214,16.722222222222257,0.8000000000000002,5382.7634518780105,33.57239479444444,1.3364604166666667,1,26857.915835555556,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.94213437891097,51.666666666666686,46.10666666666668,0.0,50.7064286559455,0.0,0.0,0.0,37.94213437891097,48.40276814712092,50.7064286559455,47.25093789270864,12.43753247303448,15.877652923130622,-0.3445692990916349,2.95769207889613,2.8,9.236100170605994,20373.56833320771,5331.508493833898,-3101.3151167123315,-0.0,-0.0,896.0335407936694,0.0,4.0,0.18196943095155593,0.0,0.0,0.8736511822957428,263.9984568888889,-232.76289121784353,0.253461984891034,7.3332717776628265,0.002773716371072128,-25.034843074460234,1.2394322379594795,0.3624556363775999,-74.48732673153913,23.23236868742614
2025-01-01 00:07:00,2.0584163702963263,0.4769139236443859,1.1455375,0.03430693950493877,0.007948565394073098,0.019092291666666667,0.030451874116077155,0.0,0.6415040795135828,1.3364604166666667,0.05,1.1455375,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,On,22811.612800344214,16.722222222222257,0.8000000000000002,5382.7634518780105,33.57239479444444,1.3364604166666667,1,26857.915835555556,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.75515956641184,51.666666666666686,46.10666666666668,0.0,50.70263663914497,0.0,0.0,0.0,37.75515956641184,48.399573230710146,50.70263663914497,47.248041526492734,12.43753247303448,16.035134791461914,-0.18708743076034295,3.6028515957396703,2.8,9.236100170605994,20301.668123596308,5025.636317548334,-3156.2419551836306,-0.0,-0.0,896.0335407936694,0.0,4.0,0.18298869835755602,0.0,0.0,0.8785447744209198,263.9984568888889,-249.73626235794794,0.2509193372134466,7.409832379791203,0.0027736724629716307,-26.36440577521119,1.238757311800846,0.3624556363775999,-379.2344520246288,22.107317694952275
2025-01-01 00:08:00,2.0584163702963263,0.4769139236443859,1.1455375,0.03430693950493877,0.007948565394073098,0.019092291666666667,0.030451874116077155,0.0,0.6415040795135828,1.3364604166666667,0.05,1.1455375,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,On,22811.612800344214,16.722222222222257,0.8000000000000002,5382.7634518780105,33.57239479444444,1.3364604166666667,1,26857.915835555556,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.573095585794526,51.666666666666686,46.10666666666668,0.0,50.69886162103192,0.0,0.0,0.0,37.573095585794526,48.39639405850845,50.69886162103192,47.24516027724672,12.43753247303448,16.188411749291657,-0.033810472930600355,4.19735298203908,2.8,9.236100170605994,20233.12844582843,4743.871326903529,-3210.0699290058938,-0.0,-0.0,896.0335407936694,0.0,4.0,0.1839787996912868,0.0,0.0,0.8832983376775789,263.9984568888889,-264.44796630355796,0.2484717182876493,7.483862066430353,0.0027736261977847803,-27.65353748856625,1.23810111496484,0.3624556363775999,-660.0527360730347,21.160611098553318
2025-01-01 00:09:00,2.0584163702963263,0.4769139236443859,1.1455375,0.03430693950493877,0.007948565394073098,0.019092291666666667,0.030451874116077155,0.0,0.6415040795135828,1.3364604166666667,0.05,1.1455375,0.0,0.0,0.46233059031105256,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0004954496447422037,0.0,On,0.024182575787124426,0,On,0.02506329243217916,0,On,0.5702981389268482,0.42772360419513605,On,0,0,Off,On,22811.612800344214,16.722222222222257,0.8000000000000002,5382.7634518780105,33.57239479444444,1.3364604166666667,1,26857.915835555556,26857.915835555556,Off,0.0,17.722222222222257,0,0.0,0.05,0.0,0.0,0,0,0,14981.209057777778,Off,0.0,0.0,37.39568915498237,51.666666666666686,46.10666666666668,0.0,50.69510315740585,0.0,0.0,0.0,37.39568915498237,48.39323021699937,50.69510315740585,47.242293746796136,12.43753247303448,16.337701069715898,0.0,4.745296916071505,2.8,9.236100170605994,20166.051555832884,4484.171977909167,-3262.8451941478875,-0.0,-0.0,896.0335407936694,0.0,4.0,0.18494129620509503,0.0,0.0,0.887919367775035,263.9984568888889,-278.74959115711397,0.24611319354423514,7.5560939272350325,0.002773577644664593,-28.90434446330169,1.2374626602849104,0.3624556363775999,-918.8791725722483,20.28769860340529
