Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.9317089890751483,0.35375391826190605,0.33288216216216215,0.9317089890751484,0.35375391826190605,0.3328821621621621,0.07554601011091902,0.4693798539642293,0.33678312500000007,0.05,0.0,0.33288216216216215,0.0,0.3391705849285727,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.024126206140350874,0.0,0.05141980397056815,0.0,0.017152407392798823,0.0,0.410602932715342,0.3079521995365064,0.0,0.0,7317.517356273166,21.111111111111143,0.43166666666666675,2043.3941936157223,9.755814513393393,0.33678312500000007,0.4666666666666667,9024.12842488889,19337.418053333335,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,0.0,0.0,79.77420973499451,51.66666666666668,46.10666666666668,0.0,50.53331592936008,0.0,0.0,0.0,124.64720271092894,50.563366943368244,50.578392450372334,50.53331592936008,12.43753247303448,20.830970501139088,-0.04882360519761034,8.975107694420347,2.8,9.236100170605994,6157.325753156168,-2206.4613826868713,-1618.0111975332288,0.0,0.0,714.182501451741,0.0,3.0,0.0688466333264261,0.0,0.0,0.6443363721252475,197.99884266666666,-256.3629070355112,0.19519631121822925,9.814303111979202,0.002914900468631838,39.87739654970872,1.2183872865803969,0.5378881762746626,-4328.877931907699,79.02235560510617
2025-01-01 01:00:00,0.9408868795182198,0.3529734586271044,0.3447708108108108,0.9408868795182198,0.3529734586271044,0.34477081081081073,0.07373654465039271,0.4683392411178271,0.3488110937500001,0.05,0.0,0.3447708108108108,0.0,0.33839012529377105,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.022316740679824556,0.0,0.05141980397056815,0.0,0.017152407392798823,0.0,0.410602932715342,0.3079521995365064,0.0,0.0,7578.857261854351,21.111111111111143,0.4470833333333334,2116.372557673427,10.104236460300298,0.3488110937500001,0.48333333333333334,9346.418725777778,19337.418053333335,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,0.0,0.0,77.20265728058789,51.66666666666668,46.10666666666668,0.0,49.55387496712421,0.0,0.0,0.0,120.62915200091858,49.58471486176662,49.600134809087834,49.55387496712421,12.43753247303448,20.81070054981218,-0.06724539509932027,9.2627931517943,2.5,9.236100170605994,6492.299501496413,-1505.6158564683988,-1551.2061369478204,0.0,0.0,711.3324231448125,0.0,3.0,0.06498700991731259,0.0,0.0,0.6082141156685429,197.99884266666666,-246.68404655492984,0.1960347216729486,9.815089243012824,0.002923543071940797,47.97049398098919,1.218524475048035,0.4278683946011979,-3696.500044149578,74.5116300077524
2025-01-01 02:00:00,0.9157903291718177,0.3521929989923028,0.32099351351351346,0.9157903291718177,0.3521929989923028,0.32099351351351346,0.07373654465039271,0.4672986282714249,0.32475515625000007,0.05,0.0,0.32099351351351346,0.0,0.33760966565896944,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.022316740679824556,0.0,0.05141980397056815,0.0,0.017152407392798823,0.0,0.410602932715342,0.3079521995365064,0.0,0.0,7056.177450691982,21.111111111111143,0.41625000000000006,1970.415829558018,9.407392566486486,0.32475515625000007,0.45,8701.838124,19337.418053333335,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,0.0,0.0,74.72911862264749,51.66666666666668,46.10666666666668,0.0,48.606126090993435,0.0,0.0,0.0,116.7642478478867,48.638345117415994,48.65445463062728,48.606126090993435,12.43753247303448,20.786165787135438,-0.06222412322499699,9.977241880135066,1.6500000000000001,9.236100170605994,5986.153809150524,-1303.1631122721462,-1549.0952125256601,0.0,0.0,710.2918102984103,0.0,3.0,0.06183091441319584,0.0,0.0,0.5786761843428171,197.99884266666666,-231.2202393142079,0.19710943600680012,9.817197810477182,0.0029352808633797,64.18196076817793,1.2186173172204753,0.3074609136982855,-3340.4032681612343,66.82432633106951
2025-01-01 03:00:00,0.8774594997683979,0.3514125393575011,0.28532756756756755,0.8774594997683979,0.3514125393575011,0.2853275675675675,0.07253023434337516,0.46625801542502265,0.28867125000000005,0.05,0.0,0.28532756756756755,0.0,0.3368292060241677,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.021110430372807017,0.0,0.05141980397056815,0.0,0.017152407392798823,0.0,0.410602932715342,0.3079521995365064,0.0,0.0,6272.157733948427,21.111111111111143,0.37000000000000005,1751.4807373849048,8.362126725765766,0.28867125000000005,0.4,7734.967221333334,19337.418053333335,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,0.0,0.0,72.2595579087074,51.66666666666668,46.10666666666668,0.0,47.686360687563585,0.0,0.0,0.0,112.9055592323553,47.72246173945038,47.74051226539379,47.686360687563585,12.43753247303448,20.790559141101134,-0.06973337372272036,9.845279820292982,1.6500000000000001,9.236100170605994,5152.636534958696,-2064.4734548708852,-1599.083782949632,0.0,0.0,708.0448871449905,0.0,3.0,0.06386095205589297,0.0,0.0,0.5976753281901473,197.99884266666666,-228.48230318509133,0.19790748333829578,9.833163426318356,0.0029479528901715808,35.41167689682546,1.218589936653547,0.36938785920569384,-3890.333512107408,74.37931985161798
2025-01-01 04:00:00,0.9004748244219958,0.35063207972269944,0.3091048648648648,0.9004748244219957,0.35063207972269944,0.3091048648648648,0.07253023434337516,0.46521740257862043,0.31272718750000006,0.05,0.0,0.3091048648648648,0.0,0.3360487463893661,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.021110430372807017,0.0,0.05141980397056815,0.0,0.017152407392798823,0.0,0.410602932715342,0.3079521995365064,0.0,0.0,6794.837545110798,21.111111111111143,0.40083333333333343,1897.4374655003135,9.05897061957958,0.31272718750000006,0.43333333333333335,8379.547823111112,19337.418053333335,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,0.0,0.0,69.75016279948983,51.66666666666668,46.10666666666668,0.0,46.79561929294263,0.0,0.0,0.0,108.98462937420285,46.83686540289557,46.857488457872044,46.79561929294263,12.43753247303448,20.840047441354837,-0.04564521742752525,9.542652991108296,0.55,9.236100170605994,5527.041133689328,-1754.3673580101074,-1750.2792924638711,0.0,0.0,707.0042742985884,0.0,3.0,0.06562806496246797,0.0,0.0,0.6142137566411023,197.99884266666666,-224.52139325618694,0.19754424883049468,9.857142528337194,0.0029530269254753948,62.227194732409195,1.2178091765074215,0.33726904212041325,-3731.1198701532353,79.31504664281415
2025-01-01 05:00:00,0.9269433825360308,0.35063207972269944,0.37159656642723926,0.9269433825360308,0.35063207972269944,0.3715965664272392,0.07494285495741025,0.46521740257862043,0.33678312500000007,0.05,0.03871440426507711,0.33288216216216215,0.0,0.3360487463893661,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.023523050986842105,0.0,0.05141980397056815,0.0,0.017152407392798823,0.0,0.410602932715342,0.3079521995365064,0.0,0.0,7317.517356273166,21.111111111111143,0.43166666666666675,2043.3941936157223,9.755814513393393,0.33678312500000007,0.4666666666666667,9024.12842488889,19337.418053333335,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,879.2133333333333,0.0,78.55292126100615,51.66666666666668,46.10666666666668,0.0,50.018806935949684,0.0,0.0,879.2133333333333,122.7389394703221,50.03221142924075,50.03891367588629,50.018806935949684,12.43753247303448,20.81217269395938,-0.058431677483979524,9.807177166727884,-0.25000000000000006,9.236100170605994,5984.316681421455,-1787.9266014306768,-1820.4326674666306,0.0,0.0,709.4168949126234,0.0,3.0,0.0656423704725519,0.0,0.0,0.6143476420618342,197.99884266666666,-222.18490229770424,0.19910145533175178,9.86240820406166,0.0029727676194819474,69.64922681318632,1.2172989853611162,0.3020318770587164,-3907.456385622965,76.13559057656613
2025-01-01 06:00:00,0.9560963214963791,0.3521929989923028,0.3566594594594594,0.9560963214963792,0.3521929989923028,0.3566594594594594,0.07795863072495411,0.4672986282714249,0.3608390625000001,0.05,0.0,0.3566594594594594,0.0,0.33760966565896944,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.02653882675438596,0.0,0.05141980397056815,0.0,0.017152407392798823,0.0,0.410602932715342,0.3079521995365064,0.0,0.0,7840.197167435535,21.111111111111143,0.4625000000000001,2189.350921731131,10.452658407207206,0.3608390625000001,0.5,9668.709026666667,19337.418053333335,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,0.0,0.0,83.49595753835403,51.66666666666668,46.10666666666668,0.0,51.883836783868034,0.0,0.0,0.0,130.46243365367818,51.91704406817242,51.93364771032462,51.883836783868034,12.43753247303448,20.79747358148829,-0.06993887291839282,9.315406111518728,0.3,9.236100170605994,6564.039695997771,-1869.915961415533,-1761.6783506709348,0.0,0.0,714.5138963729717,0.0,3.0,0.0653993839197385,0.0,0.0,0.6120735283346941,197.99884266666666,-228.99301713980128,0.1997483882477612,9.863437602268469,0.0029796438200532715,25.936513772821005,1.217355042874465,0.35028274729610437,-4143.275697654099,84.00881450743456
2025-01-01 07:00:00,1.2868372580028968,0.42539938105442954,0.4014707803627989,1.2868372580028968,0.4253993810544296,0.4014707803627989,0.30712108391112797,0.6410449240917689,0.28867125000000005,0.05,0.11614321279523132,0.28532756756756755,0.0,0.4108160477210962,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.023898457599377206,0.0,0.024729361293859647,0.0,0.28239172261726825,0.0,0.06939173619759648,0.0,0.5061302164387066,0.3795976623290299,0.0,0.0,6272.157733948427,21.111111111111143,0.37000000000000005,1751.4807373849048,8.362126725765766,0.28867125000000005,0.4,7734.967221333334,19337.418053333335,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,2637.64,0.0,78.5962216100068,51.66666666666668,46.10666666666668,0.0,51.56960149684893,0.9961708693193908,2702.9223583203916,2637.64,122.8065962656356,50.01256847307876,51.570349624642645,49.23330383339996,12.43753247303448,20.762172437532293,-0.07836118560712825,9.06349304223124,-0.55,9.236100170605994,5267.954900276481,-2660.6362630297035,-1881.6831417687326,0.0,0.0,1102.0881442117477,5.353597061043162,3.0,0.06694996065554028,0.0,0.0,0.6265853924648,197.99884266666666,-224.60783611496325,0.20076527121777962,9.85730597759032,0.00298839281502109,65.41273927110315,1.2174947081833962,0.35425777777095574,-4498.888829697689,86.77182928307994
2025-01-01 08:00:00,1.3626821370333262,0.44275555961446134,0.35915926304033957,1.3626821370333262,0.4427555596144613,0.3591592630403395,0.350631939852754,0.6613509784305722,0.30069921875000005,0.05,0.06194304682412337,0.2972162162162162,0.0,0.428172226281128,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.01869780975877193,0.0,0.33193413009398204,0.0,0.09045467672240132,0.0,0.5282311750056802,0.39617338125426,0.0,0.0,6533.497639529613,21.111111111111143,0.38541666666666674,1824.4591014426092,8.710548672672672,0.30069921875000005,0.4166666666666667,8057.257522222223,19337.418053333335,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,1406.7413333333332,0.0,78.51194586315127,51.66666666666668,46.10666666666668,0.0,51.83213938609592,0.39400730722472094,1081.1689433281567,1406.7413333333332,122.67491541117384,50.00349334565214,51.83310829818723,49.08820141333893,12.43753247303448,20.818408876208295,-0.054677850538832055,8.443856490156303,-1.4,9.236100170605994,5533.104467079568,-2964.02947691936,-2031.5105423416528,0.0,0.0,1167.5111108155952,389.4717597682229,2.91675,0.0691564885029119,0.0,0.0,0.6472363100111639,192.50437478266667,-136.393740923987,0.20139583558435703,9.906966169004308,0.0030069169449823056,115.26021298324828,1.2178197805386755,0.3751606516985583,-4882.165745697805,93.67716733583508
2025-01-01 09:00:00,1.184659443826562,0.40111077818247826,0.3638536855742238,1.184659443826562,0.40111077818247826,0.3638536855742238,0.21872424851831626,0.5791520703082456,0.33678312500000007,0.05,0.030971523412061684,0.33288216216216215,0.0,0.3865274448491449,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.015078878837719297,0.0,0.203645369680597,0.0,0.0637821438427189,0.0,0.472704799763036,0.35452859982227686,0.0,0.0,7317.517356273166,21.111111111111143,0.43166666666666675,2043.3941936157223,9.755814513393393,0.33678312500000007,0.4666666666666667,9024.12842488889,19337.418053333335,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11504.506466666668,703.3706666666666,0.0,78.37737550837132,51.66666666666668,46.10666666666668,0.0,51.8435613654779,0.3289316380032515,904.6955342812963,703.3706666666666,122.46464923183018,50.00709888348365,51.8435613654779,49.08886764248652,12.43753247303448,20.838487070614075,-0.0566757834088504,8.330880533744418,-0.85,9.236100170605994,6311.293571479194,-2362.1229670507414,-1952.1569866137359,0.0,0.0,896.8522109018161,1123.5944891936851,2.0010000000000003,0.06815235896386142,0.0,0.0,0.6378386509961188,132.0652280586667,49.08099091794689,0.2029504968942541,9.948342587483179,0.003032442443866401,133.4179708167546,1.2183292010818898,0.3707239273301947,-4495.996305384822,90.47914471835841
