Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.5695212341730735,0.1304480748422789,0.28530333333333335,1.5695212341730738,0.1304480748422789,0.28530333333333335,0.020346490444298385,1.0083453494074075,0.1679755054324788,0.33285388888888884,0.04000000000000001,0.28530333333333335,0.0,0.0,0.11878140817561224,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004021034356725146,0.0,0.0005529499622667197,0.0,0.01577250612530652,0.0,0.009600294531662435,0.0,0.12071493645959344,0.09053620234469507,0.0,0.0,5688.578265979447,18.33333333333337,0.29333333333333333,1333.4088152057384,8.36141649037037,0.33285388888888884,0.36666666666666664,6689.133192296296,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,1008.3453494074075,0.18333333333333332,37.49205421519892,51.66666666666668,46.10666666666668,0.0,51.13756710916398,0.05988545321600962,159.28367625908993,1008.3453494074075,37.49205421519892,50.17085796332517,51.13756710916398,49.68750339040577,12.43753247303448,18.01768095225087,-0.06404475840543296,2.6437395685873306,2.8,9.236100170605994,4318.042887923031,1521.9717738262675,-1708.8491208003045,0.0,0.0,443.87040721349456,0.0,4.0,0.0861486956823086,0.0,0.0,0.8062665573794184,263.9984568888889,-105.55666446960475,0.24345395512869672,8.680600723186137,0.003052284003942781,16.625725326349727,1.2300577463510856,0.9061390909439998,184.52768666829306,4.0352719522360765
2025-01-01 01:00:00,0.5198842208743589,0.12765323197462752,0.2593666666666667,0.519884220874359,0.12765323197462752,0.2593666666666667,0.01684542052589299,0.0,0.16044435590402154,0.30259444444444444,0.04000000000000001,0.2593666666666667,0.0,0.0,0.11598656530796085,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0037194567799707597,0.0,0.00044458183092028526,0.0,0.012681381915001946,0.0,0.0057956021600737056,0.0,0.11792998616375551,0.08844748962281661,0.0,0.0,5171.434787254042,18.33333333333337,0.26666666666666666,1212.1898320052167,7.601287718518518,0.30259444444444444,0.3333333333333333,6081.030174814815,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,0.0,0.0,38.10484081301721,51.66666666666668,46.10666666666668,0.0,51.57036787449082,0.06868957810368216,188.05750164782876,0.0,38.10484081301721,50.79770623222478,51.57036787449082,50.411375411091775,12.43753247303448,18.068642765738797,-0.05576730506943577,3.53192933888425,2.5,9.236100170605994,3867.9156916189,-4.095624589751746,-1628.7774931248084,0.0,0.0,433.03313428734054,0.0,4.0,0.08028303456772486,0.0,0.0,0.751369772742655,263.9984568888889,-107.77473679767432,0.24301877849784015,8.709464781568752,0.0030564391509257352,32.12169915367431,1.2298992681580916,0.9061390909439998,-1220.1120085732239,3.8265519782553272
2025-01-01 02:00:00,0.2856838249649416,0.1238709976384518,0.06484166666666667,0.28568382496494166,0.12387099763845179,0.06484166666666667,0.01592332311988525,0.0,0.15411189073394527,0.07564861111111111,0.04000000000000001,0.06484166666666667,0.0,0.0,0.11220433097178513,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0037194567799707597,0.0,0.0004133500097005198,0.0,0.011790516330213972,0.0,0.004506116104898383,0.0,0.1138285139098851,0.08537138543241381,0.0,0.0,1292.8586968135105,16.666666666666686,0.06666666666666667,303.04745800130416,1.9003219296296294,0.07564861111111111,0.08333333333333333,1520.2575437037037,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,0.0,0.0,39.253063617603935,51.66666666666668,46.10666666666668,0.0,51.334648236468894,0.0,0.0,0.0,39.253063617603935,50.4767300061347,51.334648236468894,50.04777089096761,12.43753247303448,16.771618779137064,-0.023788348157770162,2.575788232509522,1.6500000000000001,9.236100170605994,245.3706395354903,-792.8118166874884,-1416.674421126969,0.0,0.0,426.06567476902745,0.0,4.0,0.07155671554424649,0.0,0.0,0.6697000603699897,263.9984568888889,-56.87931092007838,0.26482045637091545,8.109670212989638,0.003066507206609994,63.61953887792645,1.235398155366501,0.9061390909439998,-1098.3417802548588,2.4825055660663184
2025-01-01 03:00:00,0.4393019153053793,0.12570929935387626,0.194525,0.4393019153053793,0.12570929935387626,0.194525,0.015722271402048994,0.0,0.156633810569997,0.22694583333333332,0.04000000000000001,0.194525,0.0,0.0,0.11404263268720957,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.003518405062134503,0.0,0.0004133500097005198,0.0,0.011790516330213972,0.0,0.0045769669870508725,0.0,0.11722108972481494,0.08791581729361118,0.0,0.0,3878.5760904405315,16.666666666666686,0.2,909.1423740039126,5.7009657888888885,0.22694583333333332,0.25,4560.77263111111,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,0.0,0.0,38.78596832689565,51.66666666666668,46.10666666666668,0.0,51.0190408995486,0.0736398294278848,198.33386785809265,0.0,38.78596832689565,49.660055342541725,51.0190408995486,48.9805625640383,12.43753247303448,16.36677954058477,-0.06375216250857249,2.424583016220016,1.6500000000000001,9.236100170605994,2807.618589867044,-9.507140304494715,-1418.6938806756475,0.0,0.0,428.14906258019784,0.0,4.0,0.07372178976971043,0.0,0.0,0.6899630130288794,263.9984568888889,-80.4126824780381,0.27264424096595646,7.932423299656588,0.0030789794492653002,29.485473305448444,1.2371121195182684,0.9061390909439998,-919.0415743061488,0.3920599977415503
2025-01-01 04:00:00,0.43489698174726643,0.12245873734690593,0.194525,0.43489698174726643,0.12245873734690593,0.194525,0.015722271402048994,0.0,0.15222887701188412,0.22694583333333332,0.04000000000000001,0.194525,0.0,0.0,0.11079207068023926,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003518405062134503,0.0,0.0004133500097005198,0.0,0.011790516330213972,0.0,0.004506116104898383,0.0,0.1138285139098851,0.08537138543241381,0.0,0.0,3878.5760904405315,16.666666666666686,0.2,909.1423740039126,5.7009657888888885,0.22694583333333332,0.25,4560.77263111111,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,0.0,0.0,38.163235951795514,51.66666666666668,46.10666666666668,0.0,50.738280177281105,0.0,0.0,0.0,38.163235951795514,49.082206471228844,50.738280177281105,48.25416961820272,12.43753247303448,16.343189442854474,-0.0573510473918871,2.2303882607939456,0.55,9.236100170605994,2635.2876075445133,-1095.2211575821125,-1576.7950549401382,0.0,0.0,423.98160932913004,0.0,4.0,0.07598066195761577,0.0,0.0,0.7111038218139457,263.9984568888889,-90.47503728501037,0.2731916254073476,7.921266270434192,0.003082122467665823,59.59900540149405,1.2366298166580938,0.9061390909439998,-2004.9193570710302,0.5558254850052566
2025-01-01 05:00:00,1.4560579964081777,0.12602853727157093,0.194525,1.4560579964081777,0.12602853727157093,0.194525,0.02207778225100637,1.0083453494074075,0.15868903141643054,0.22694583333333332,0.04000000000000001,0.194525,0.0,0.0,0.11436187060490424,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0039205084978070175,0.0,0.0006149943856294752,0.0,0.017542279367569875,0.0,0.0062065372765581495,0.0,0.11858824714277175,0.08894118535707879,0.0,0.0,3878.5760904405315,16.666666666666686,0.2,909.1423740039126,5.7009657888888885,0.22694583333333332,0.25,4560.77263111111,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,1008.3453494074075,0.18333333333333332,38.3356965322714,51.66666666666668,46.10666666666668,0.0,50.69054597124871,0.17394365183779958,462.2309521376688,1008.3453494074075,38.3356965322714,49.2226440526372,50.69054597124871,48.488693093331456,12.43753247303448,16.350504026080984,-0.05459102195226218,0.9342018360672995,-0.25000000000000006,9.236100170605994,2563.957185643901,-505.18121017646166,-1655.9848922858744,0.0,0.0,436.46409325633175,0.0,4.0,0.07577257980617944,0.0,0.0,0.7091563787498121,263.9984568888889,-95.09810576708765,0.2746884340833401,7.944551358427376,0.0031021431629580714,68.68242703133778,1.2359629173888327,0.9061390909439998,-1413.7513034708395,-0.5722807095347152
2025-01-01 06:00:00,0.492664547534534,0.13222584852596558,0.20749333333333334,0.49266454753453404,0.13222584852596558,0.20749333333333334,0.03994554792987696,0.0,0.1706434440491015,0.24207555555555554,0.04000000000000001,0.20749333333333334,0.0,0.0,0.12055918185929891,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.00442313779239766,0.0,0.0012031587503453264,0.0,0.03431925138713398,0.0,0.009897868236702892,0.0,0.12496831509323683,0.0937262363199276,0.0,0.0,4137.147829803233,16.666666666666686,0.21333333333333335,969.7518656041734,6.081030174814814,0.24207555555555554,0.26666666666666666,4864.824139851852,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,0.0,0.0,40.832733921644135,51.66666666666668,46.10666666666668,0.0,51.675259503993544,0.0,0.0,0.0,40.832733921644135,51.44821659168133,51.675259503993544,51.33469513552522,12.43753247303448,16.36217377561859,-0.05885195413612463,1.5839435322345572,0.3,9.236100170605994,2900.848264762719,-558.2248722320579,-1597.610273977182,0.0,0.0,465.8396668113408,0.0,4.0,0.07567843651366318,0.0,0.0,0.7082752906757992,263.9984568888889,-104.52895787467322,0.2749747998944076,7.956430628201761,0.003107577106783028,18.708503662463883,1.2359093193829584,0.9061390909439998,-1528.903648362258,0.9269105260268767
2025-01-01 07:00:00,0.5563183749062767,0.1434360703128686,0.22046166666666667,0.5563183749062767,0.1434360703128686,0.22046166666666667,0.06606917789441816,0.0,0.19304391923408076,0.25720527777777774,0.04000000000000001,0.22046166666666667,0.0,0.0,0.1317694036462019,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004121560215643275,0.0,0.0020981914792607523,0.0,0.05984942619951413,0.0,0.01735138103914487,0.0,0.138032263753713,0.10352419781528471,0.0,0.0,4395.719569165935,16.666666666666686,0.22666666666666668,1030.3613572044342,6.461094560740741,0.25720527777777774,0.2833333333333333,5168.875648592593,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,0.0,0.0,39.926603033719225,51.66666666666668,46.10666666666668,0.0,51.365514102553036,0.06800078687410209,184.76906446054434,0.0,39.926603033719225,50.667968278780364,51.365514102553036,50.319195366894036,12.43753247303448,16.370524285899787,-0.06107207131238379,1.0399878971736904,-0.55,9.236100170605994,3064.422423170135,-867.6881842314707,-1741.9738396772614,0.0,0.0,513.449295554628,7.491272711591431,4.0,0.07799929503259614,0.0,0.0,0.7299962301909525,263.9984568888889,-102.77260187316746,0.275431930700139,7.968417311433556,0.003114385173920739,56.84337788378125,1.2358687377254738,0.9061390909439998,-1899.1612818247472,1.1117403888422352
2025-01-01 08:00:00,0.533431540450269,0.13909131333118996,0.22046166666666667,0.5334315404502689,0.13909131333118996,0.22046166666666667,0.0510158581533069,0.0,0.18521040451918422,0.25720527777777774,0.04000000000000001,0.22046166666666667,0.0,0.0,0.12742464666452327,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0031163016264619883,0.0,0.0016223778271207015,0.0,0.04627717869972422,0.0,0.01531087563315315,0.0,0.1312977475837776,0.09847331068783317,0.0,0.0,4395.719569165935,16.666666666666686,0.22666666666666668,1030.3613572044342,6.461094560740741,0.25720527777777774,0.2833333333333333,5168.875648592593,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,0.0,0.0,38.69421139580194,51.66666666666668,46.10666666666668,0.0,51.01290006233137,0.17259880935460895,462.33371579977137,0.0,38.69421139580194,49.60523321974926,51.01290006233137,48.90139979845821,12.43753247303448,16.381847138605533,-0.05643137096552608,0.2905297948929287,-1.4,9.236100170605994,2955.6742699488477,-991.7609395156936,-1907.8087927633596,0.0,0.0,448.1341279860712,499.5423720366081,3.35,0.08113001886979238,0.0,0.0,0.7592967078166429,221.09870764444443,19.62936556020068,0.2767222136262851,7.99569985798672,0.003129872981125305,89.28901839919443,1.2363890987415667,0.9061390909439998,-2025.0699377089045,2.947640988776649
2025-01-01 09:00:00,1.420057910748217,0.1357113963812412,0.20749333333333334,1.420057910748217,0.1357113963812412,0.20749333333333334,0.04174870052724221,0.9166775903703706,0.17955606429504886,0.24207555555555554,0.04000000000000001,0.20749333333333334,0.0,0.0,0.12404472971457452,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0025131464729532165,0.0,0.001328924473377939,0.0,0.03790662958091105,0.0,0.014163091342282807,0.0,0.12679119165051259,0.0950933937378844,0.0,0.0,4137.147829803233,16.666666666666686,0.21333333333333335,969.7518656041734,6.081030174814814,0.24207555555555554,0.26666666666666666,4864.824139851852,18243.09052444444,0.0,20.000000000000057,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,9433.079853333333,916.6775903703705,0.16666666666666666,39.234750575014026,51.66666666666668,46.10666666666668,0.0,51.23103738193806,0.06816487277385978,184.76906446054434,916.6775903703705,39.234750575014026,50.01736291254367,51.23103738193806,49.41052567784648,12.43753247303448,16.370742149258806,-0.05725643348408024,0.3897659197719993,-0.85,9.236100170605994,2976.1522842618638,-503.3963058182552,-1811.7362884310553,0.0,0.0,410.42822407342186,1363.2196719333792,3.0,0.07961873749599005,0.0,0.0,0.7451526093966191,197.99884266666666,240.3125188162631,0.27910568946661063,8.021651652775045,0.0031531310390981336,149.77220833546713,1.237039888002081,0.9061390909439998,-1483.4900824546417,10.341911032212984
