Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 06:14:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.08403213379093,51.666666666666686,46.10666666666668,0.0,51.73287161830046,0.0,0.0,0.0,40.08403213379093,51.501359365229256,51.73287161830046,51.385603238693655,12.43753247303448,17.058966242182986,0.0,2.219631562600715,0.6,9.236100170605994,-1360.3791237281976,-1927.3346539922504,-1675.9407841284126,-0.0,-0.0,457.962399365934,0.0,4.0,0.07757733957041618,0.0,0,0.7260471445412536,263.9984568888889,-142.40073896571906,0.2629219455918895,8.286709612175109,0.003106654612898996,3.3642590349734856,1.2329409749458111,0.9061390909439998,-1926.3372871866877,-0.9973668055627727
2025-01-01 06:15:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.18986990939024,51.666666666666686,46.10666666666668,0.0,51.72921116122897,0.0,0.0,0.0,40.18986990939024,51.4979840903753,51.72921116122897,51.382370554948466,12.43753247303448,16.964616314176066,0.0,2.1272738300605356,0.6,9.236100170605994,-1339.104257345684,-1817.059566356214,-1660.8187596780124,-0.0,-0.0,457.962399365934,0.0,4.0,0.07732059389346513,0.0,0,0.7236442590252529,263.9984568888889,-136.24789703360537,0.2645003180918794,8.241891562551121,0.0031066661756191157,4.036969252874201,1.2333419385342088,0.9061390909439998,-1816.4899934809014,-0.569572875312907
2025-01-01 06:16:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.291936428893294,51.666666666666686,46.10666666666668,0.0,51.72554117979286,0.0,0.0,0.0,40.291936428893294,51.49459990345428,51.72554117979286,51.37912926528499,12.43753247303448,16.87349872410732,0.0,2.043079472743596,0.6,9.236100170605994,-1319.5949871876364,-1716.5853300217636,-1646.2668605419783,-0.0,-0.0,457.962399365934,0.0,4.0,0.07707225544329567,0.0,0,0.7213200568339457,263.9984568888889,-131.29052601159216,0.26603495227184815,8.198772233879787,0.003106680045885891,4.6870065547533954,1.2337294111121202,0.9061390909439998,-1716.3519536850417,-0.23337633672192545
2025-01-01 06:17:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.39053899192764,51.666666666666686,46.10666666666668,0.0,51.721862015059244,0.0,0.0,0.0,40.39053899192764,51.49120712202471,51.721862015059244,51.37587967550745,12.43753247303448,16.785349676115565,0.0,1.9663124847088627,0.6,9.236100170605994,-1300.9166196387866,-1624.9866253246287,-1632.2378192855176,-0.0,-0.0,457.962399365934,0.0,4.0,0.07683164229848617,0.0,0,0.7190681558575085,263.9984568888889,-126.64119971920292,0.2675293381554443,8.157211167261863,0.0031066961445009103,5.3161892329180205,1.234104489901124,0.9061390909439998,-1625.0477861873026,0.06116086267385282
2025-01-01 06:18:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.48591057369286,51.666666666666686,46.10666666666668,0.0,51.718173980307604,0.0,0.0,0.0,40.48591057369286,51.48780603776896,51.718173980307604,51.372622066499645,12.43753247303448,16.6999692282318,0.0,1.896305935123951,0.6,9.236100170605994,-1282.554104666902,-1541.4535154203343,-1618.6952100192484,-0.0,-0.0,457.962399365934,0.0,4.0,0.07659824199803858,0.0,0,0.7168837599680203,263.9984568888889,-121.82129401358746,0.26898600714294746,8.116527209809032,0.003106714398640665,5.9258876357975225,1.2344680036737612,0.9061390909439998,-1541.7842650713305,0.3307496509964641
2025-01-01 06:19:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.578235231101125,51.666666666666686,46.10666666666668,0.0,51.71447736775005,0.0,0.0,0.0,40.578235231101125,51.48439692275172,51.71447736775005,51.36935670025256,12.43753247303448,16.617199462143024,0.0,1.832453906314577,0.6,9.236100170605994,-1264.857899126134,-1465.2664710230827,-1605.60979620685,-0.0,-0.0,457.962399365934,0.0,4.0,0.07637165324196464,0.0,0,0.7147631133946313,263.9984568888889,-117.21050228521807,0.27040686868015357,8.077217153032192,0.0031067347403032613,6.51717800000128,1.2348206047944248,0.9061390909439998,-1465.8407314935414,0.5742604704584341
2025-01-01 06:20:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.66767768604904,51.666666666666686,46.10666666666668,0.0,51.710772452954345,0.0,0.0,0.0,40.66767768604904,51.48098003353917,51.710772452954345,51.36608382383159,12.43753247303448,16.53689906208374,0.0,1.7742050118161192,0.6,9.236100170605994,-1247.789999855192,-1395.7671142442694,-1592.9553958793356,-0.0,-0.0,457.962399365934,0.0,4.0,0.07615151713509437,0.0,0,0.7127028572336358,263.9984568888889,-112.79700334179043,0.2717936246959418,8.039206229519923,0.0031067571052870195,7.091023667729445,1.2351628769638496,0.9061390909439998,-1396.561384263726,0.7942700194564692
2025-01-01 06:21:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.7543822706644,51.666666666666686,46.10666666666668,0.0,51.70705949659226,0.0,0.0,0.0,40.7543822706644,51.47755561282709,51.70705949659226,51.362803670944515,12.43753247303448,16.458944222661952,0.0,1.721057659505378,0.6,9.236100170605994,-1231.3389949202508,-1332.3565568097445,-1580.7089612107864,-0.0,-0.0,457.962399365934,0.0,4.0,0.07593752012516142,0.0,0,0.7107000569460447,263.9984568888889,-108.59243307539829,0.2731477425784681,8.00186129577966,0.00310678143279236,7.648267488711554,1.2354953310440033,0.9061390909439998,-1333.349645967497,0.9930891577525003
2025-01-01 06:22:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.838478470224736,51.666666666666686,46.10666666666668,0.0,51.70333874628323,0.0,0.0,0.0,40.838478470224736,51.47412389115779,51.70333874628323,51.35951646359507,12.43753247303448,16.383223886523886,0.0,1.6725555307434814,0.6,9.236100170605994,-1215.4856751585096,-1274.4900741396025,-1568.8497733259144,-0.0,-0.0,457.962399365934,0.0,4.0,0.07572938133601059,0.0,0,0.7087520838089398,263.9984568888889,-104.59830119852928,0.27447052744159356,7.965696169625808,0.003106807664999434,8.189665286932268,1.2358184250951723,0.9061390909439998,-1275.662786005381,1.1727118657785223
2025-01-01 06:23:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.92008414825708,51.666666666666686,46.10666666666668,0.0,51.69961043793685,0.0,0.0,0.0,40.92008414825708,51.47068508817024,51.69961043793685,51.35622241328695,12.43753247303448,16.309636974172346,0.0,1.628283467514503,0.6,9.236100170605994,-1200.2081884891006,-1221.672073515043,-1557.3589651401442,-0.0,-0.0,457.962399365934,0.0,4.0,0.07552684525983547,0.0,0,0.7068565465220488,263.9984568888889,-100.81162271489029,0.27576316266280837,7.930657403455129,0.0031068357467617103,8.715905193842644,1.2361325759886626,0.9061390909439998,-1223.00702888879,1.3349553737471391
2025-01-01 06:24:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,40.999307835891756,51.666666666666686,46.10666666666668,0.0,51.695874796803736,0.0,0.0,0.0,40.999307835891756,51.46723941357877,51.695874796803736,51.35292172196629,12.43753247303448,16.238090416707625,0.0,1.587863740372965,0.6,9.236100170605994,-1185.4833019001296,-1173.4516443166078,-1546.2191795309857,-0.0,-0.0,457.962399365934,0.0,4.0,0.07532967658722317,0.0,0,0.7050112428220783,263.9984568888889,-97.22652173507781,0.2770267381931394,7.896695818856742,0.003106865625366791,9.227621336965115,1.2364381676391258,0.9061390909439998,-1174.9331154577437,1.4814711411359447
2025-01-01 06:25:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,41.07625034975649,51.666666666666686,46.10666666666668,0.0,51.69213203831944,0.0,0.0,0.0,41.07625034975649,51.46378706795879,51.69213203831944,51.34961458277847,12.43753247303448,16.168497766791386,0.0,1.55095265563016,0.6,9.236100170605994,-1171.2874161862962,-1129.452951479752,-1535.4143246419098,-0.0,-0.0,457.962399365934,0.0,4.0,0.0751376565794062,0.0,0,0.7032141255305817,263.9984568888889,-93.83549091032035,0.2782622699883667,7.863206874448924,0.003106897250344915,9.725403456277178,1.2367355568009915,0.9061390909439998,-1131.0322675782427,1.579316098490595
2025-01-01 06:26:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,41.15100596013979,51.666666666666686,46.10666666666668,0.0,51.688382368802046,0.0,0.0,0.0,41.15100596013979,51.46032824339649,51.688382368802046,51.34630118069372,12.43753247303448,16.100778194722903,-0.06588847194378289,1.5172356329960122,0.6,9.236100170605994,-1157.597191085266,-1089.1890858167317,-1524.929394111296,-0.0,-0.0,457.962399365934,0.0,4.0,0.07495058046627583,0.0,0,0.7014632782019375,263.9984568888889,-90.63019633990396,0.2794707135583871,7.8312677309835586,0.0031069305733110574,10.2098038110679,1.2370250772436897,0.9061390909439998,-1090.9303336490327,1.7412478323009795
2025-01-01 06:27:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,41.22366325588366,51.666666666666686,46.10666666666668,0.0,51.684625986044104,0.0,0.0,0.0,41.22366325588366,51.45686312404002,51.684625986044104,51.342981693037984,12.43753247303448,16.034855745926954,-0.13181092073973133,1.4864323576307417,0.6,9.236100170605994,-1144.3899235185556,-1052.4784180849508,-1514.7503315964477,-0.0,-0.0,457.962399365934,0.0,4.0,0.07476825553929423,0.0,0,0.6997568972748947,263.9984568888889,-87.60199128804199,0.2806529735559575,7.799722487033814,0.003106965547831239,10.681342250408306,1.2373070428275112,0.9061390909439998,-1054.293916284877,1.8154981999261126
2025-01-01 06:28:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,41.29430580042939,51.666666666666686,46.10666666666668,0.0,51.68086307982646,0.0,0.0,0.0,41.29430580042939,51.453391886577904,51.68086307982646,51.33965628995363,12.43753247303448,15.970658777416848,-0.19600788924983803,1.4582795395100403,0.6,9.236100170605994,-1131.6437606116071,-1018.8656786914756,-1504.863925860359,-0.0,-0.0,457.962399365934,0.0,4.0,0.07459049971865868,0.0,0,0.6980932786626467,263.9984568888889,-84.74223411718222,0.2818099106896202,7.768539219576572,0.0031070021293066867,11.140510029584647,1.2375817498279602,0.9061390909439998,-1020.8098668642733,1.94418817279764
2025-01-01 06:29:00,0.24255576731700476,0.13055487834846283,0.0,0.004042596121950079,0.002175914639141047,0.0,0.035366003765811685,0.0,0.16718976355119305,0.0,0.04000000000000001,0.0,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,41.36301264401958,51.666666666666686,46.10666666666668,0.0,51.67709383237265,0.0,0.0,0.0,41.36301264401958,51.44991470066221,51.67709383237265,51.336325134807,12.43753247303448,15.908119518316303,-0.2585471483503827,1.432545108446234,0.6,9.236100170605994,-1119.337807422226,-988.1971850502448,-1495.2577272709889,-0.0,-0.0,457.962399365934,0.0,4.0,0.07441714044771852,0.0,0,0.6964708074056684,263.9984568888889,-82.04247951717112,0.2829423468174404,7.738789589678776,0.003107040274871487,11.587772760533028,1.2378494787402927,0.9061390909439998,-990.2021686275559,2.004983577311174
2025-01-01 06:30:00,1.150339100650338,0.13055487834846283,0.7781,0.019172318344172302,0.002175914639141047,0.012968333333333333,0.035366003765811685,0.0,0.16718976355119305,0.9077833333333333,0.04000000000000001,0.7781,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,On,15514.304361762126,16.666666666666686,0.8,3636.56949601565,22.803863155555554,0.9077833333333333,1,18243.090524444444,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,41.42985873343132,51.666666666666686,46.10666666666668,0.0,51.67331841875708,0.0,0.0,0.0,41.42985873343132,51.44643172928859,51.67331841875708,51.332988384554355,12.43753247303448,15.847173717625315,-0.31949294904137027,1.4090112352401534,0.0,9.236100170605994,14345.688789449787,1959.3802717412307,-1547.6157028916086,-0.0,-0.0,457.962399365934,0.0,4.0,0.07425036077069123,0.0,0,0.6949099146379644,263.9984568888889,-78.96226878666386,0.28405106879507264,7.709335690879453,0.0031070799433007214,32.646598349996225,1.2381104957195384,0.9061390909439998,-1679.275930660548,2.086706386128627
2025-01-01 06:31:00,1.150339100650338,0.13055487834846283,0.7781,0.019172318344172302,0.002175914639141047,0.012968333333333333,0.035366003765811685,0.0,0.16718976355119305,0.9077833333333333,0.04000000000000001,0.7781,0.0,0.0,0.11888821168179615,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.00442313779239766,0.0,On,0.0010480476919384376,0.0,On,0.02989481828147559,0,On,0.008672147975464811,0,On,0.12274035485656648,0.09205526614242483,On,0,0,Off,On,15514.304361762126,16.666666666666686,0.8,3636.56949601565,22.803863155555554,0.9077833333333333,1,18243.090524444444,18243.090524444444,Off,0.0,20.000000000000057,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,9433.079853333333,Off,0.0,0.0,41.16875576157031,51.666666666666686,46.10666666666668,0.0,51.66953700727606,0.0,0.0,0.0,41.16875576157031,51.4429431291418,51.66953700727606,51.329646190074676,12.43753247303448,16.06808387151472,-0.098582795151966,1.543911998408955,0.0,9.236100170605994,14300.42974556204,1798.0354195194657,-1582.275526617026,-0.0,-0.0,457.962399365934,0.0,4.0,0.0748695598672173,0.0,0,0.700705005555296,263.9984568888889,-89.56148894899393,0.2800782201440789,7.815511835608737,0.0031071916788589266,31.161655422275032,1.2371647205348628,0.9061390909439998,-1840.052224668237,1.5181481720523928
