Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.18225265071120103,0.10791902557164844,0.0,0.003037544178520017,0.0017986504261941407,0.0,0.01156002678792217,0.13069262392327885,0.0,0.04000000000000001,0.0,0.0,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,85.02071024977216,51.666666666666686,46.10666666666668,0.0,48.82160895273014,0.0,0.0,0.0,132.844859765269,48.856616690741646,48.87412055974741,48.82160895273014,12.43753247303448,17.17079066218612,-0.10698711559170704,7.624635863307322,2.8,9.236100170605994,-1506.4071089582567,-2360.3631565050255,-1686.9041432678023,-0.0,-0.0,203.398350271435,0.0,1.0,0.09007247365011212,0.0,0.0,1.1656316974594445,65.99961422222222,-22.901315961889523,0.2258343398348243,7.835875802814893,0.0026908435486552636,-43.33535314458327,1.2303792200319208,0.38447589851301794,-2417.415560438642,57.05240393361626
2025-01-01 00:01:00,0.18225265071120103,0.10791902557164844,0.0,0.003037544178520017,0.0017986504261941407,0.0,0.01156002678792217,0.13069262392327885,0.0,0.04000000000000001,0.0,0.0,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,85.21483703884282,51.666666666666686,46.10666666666668,0.0,48.80747100983831,0.0,0.0,0.0,133.1481828731919,48.84336987748142,48.86131931130299,48.80747100983831,12.43753247303448,17.085168167373478,-0.1926096104043502,7.609214449888907,2.8,9.236100170605994,-1493.883676191982,-2352.205385776774,-1672.6442512325655,-0.0,-0.0,203.398350271435,0.0,1.0,0.08984637779352271,0.0,0.0,1.1627057814006874,65.99961422222222,-24.63777523085163,0.22770833121262277,7.817162890835538,0.002690637174388391,-43.03538171989184,1.2343375062286808,0.384423891432088,-2409.3626072565903,57.157221479816045
2025-01-01 00:02:00,0.18225265071120103,0.10791902557164844,0.0,0.003037544178520017,0.0017986504261941407,0.0,0.01156002678792217,0.13069262392327885,0.0,0.04000000000000001,0.0,0.0,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,85.40330593568174,51.666666666666686,46.10666666666668,0.0,48.793301181034046,0.0,0.0,0.0,133.44266552450273,48.83009281792809,48.84848863637511,48.793301181034046,12.43753247303448,17.00162389394835,-0.2761538838294797,7.59458947090281,2.8,9.236100170605994,-1481.9299287384035,-2344.444537619585,-1658.7762075071835,-0.0,-0.0,203.398350271435,0.0,1.0,0.08962561291264733,0.0,0.0,1.1598488537244938,65.99961422222222,-26.552071502655224,0.22889998252889682,7.777231357172731,0.002690432885885823,-42.74197725365945,1.2346930651772825,0.38437456374080875,-2401.7274371623193,57.28289954273456
2025-01-01 00:03:00,0.7200167132112012,0.10791902557164844,0.5315351351351351,0.01200027855352002,0.0017986504261941407,0.008858918918918917,0.01156002678792217,0.13069262392327885,0.5377640625000001,0.04000000000000001,0.0,0.5315351351351351,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,On,12528.573948716632,17.77777777777783,0.9250000000000003,2418.6174337833686,15.577759264864861,0.5377640625000001,1,14409.42732,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,85.58633561483234,51.666666666666686,46.10666666666668,0.0,48.77910040909139,0.0,0.0,0.0,133.72864939817552,48.81678639362027,48.83562938588471,48.77910040909139,12.43753247303448,16.920077232230916,-0.357700545546912,7.580727984385813,2.8,9.236100170605994,11058.027414520911,81.53097008249233,-1645.283381316724,-0.0,-0.0,203.398350271435,0.0,1.0,0.08940997777209543,0.0,0.0,1.15705831023515,65.99961422222222,-28.661503150431287,0.23006962637075729,7.737727623498339,0.002690230048599758,-42.45473047439885,1.2350403225058937,0.38432780534231076,-2394.4925579805613,57.40609427968484
2025-01-01 00:04:00,0.7200167132112012,0.10791902557164844,0.5315351351351351,0.01200027855352002,0.0017986504261941407,0.008858918918918917,0.01156002678792217,0.13069262392327885,0.5377640625000001,0.04000000000000001,0.0,0.5315351351351351,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,On,12528.573948716632,17.77777777777783,0.9250000000000003,2418.6174337833686,15.577759264864861,0.5377640625000001,1,14409.42732,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,84.9204772406208,51.666666666666686,46.10666666666668,0.0,48.76486960034773,0.0,0.0,0.0,132.68824568847,48.80345145202561,48.822742377864564,48.76486960034773,12.43753247303448,17.154856691665398,-0.1229210861124308,7.688226133748415,2.8,9.236100170605994,11005.255029421167,23.56656573125565,-1684.2468495461876,-0.0,-0.0,203.398350271435,0.0,1.0,0.09003041054470091,0.0,0.0,1.1650873570302993,65.99961422222222,-42.47042002071166,0.22665430872256073,7.850314778570233,0.0026900286311271004,-43.05727560193878,1.2340416532201604,0.3846902756840845,-2450.6435594325158,55.59269138040279
2025-01-01 00:05:00,0.7200167132112012,0.10791902557164844,0.5315351351351351,0.01200027855352002,0.0017986504261941407,0.008858918918918917,0.01156002678792217,0.13069262392327885,0.5377640625000001,0.04000000000000001,0.0,0.5315351351351351,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,On,12528.573948716632,17.77777777777783,0.9250000000000003,2418.6174337833686,15.577759264864861,0.5377640625000001,1,14409.42732,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,84.27619998403661,51.666666666666686,46.10666666666668,0.0,48.750750085867374,0.0,0.0,0.0,131.6815624750572,48.79022025575978,48.80995534070599,48.750750085867374,12.43753247303448,17.381697530788653,0.0,7.7885900469727325,2.8,9.236100170605994,10956.723425732485,-30.51180421527397,-1722.2313439288723,-0.0,-0.0,203.398350271435,0.0,1.0,0.0906287002567098,0.0,0.0,1.172829849540169,65.99961422222222,-53.017529326708726,0.22340759619572367,7.958080278743454,0.002689824189692824,-43.6346212303504,1.2330782924676362,0.385028382256371,-2503.157706859628,54.028468860985406
2025-01-01 00:06:00,0.7200167132112012,0.10791902557164844,0.5315351351351351,0.01200027855352002,0.0017986504261941407,0.008858918918918917,0.01156002678792217,0.13069262392327885,0.5377640625000001,0.04000000000000001,0.0,0.5315351351351351,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,On,12528.573948716632,17.77777777777783,0.9250000000000003,2418.6174337833686,15.577759264864861,0.5377640625000001,1,14409.42732,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,83.65200085983322,51.666666666666686,46.10666666666668,0.0,48.736738268960046,0.0,0.0,0.0,130.7062513434894,48.777089442335736,48.797265029023585,48.736738268960046,12.43753247303448,17.60115649584237,0.0,7.882420199010839,2.8,9.236100170605994,10909.992230575366,-81.1695596062591,-1759.2952457439865,-0.0,-0.0,203.398350271435,0.0,1.0,0.09120642363658293,0.0,0.0,1.18030619227457,65.99961422222222,-62.68482266871307,0.22031533792462007,8.062662259668832,0.002689616845083293,-44.18850299821056,1.2321477192174175,0.385344209534509,-2552.331365917419,52.544372527791566
2025-01-01 00:07:00,0.7200167132112012,0.10791902557164844,0.5315351351351351,0.01200027855352002,0.0017986504261941407,0.008858918918918917,0.01156002678792217,0.13069262392327885,0.5377640625000001,0.04000000000000001,0.0,0.5315351351351351,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,On,12528.573948716632,17.77777777777783,0.9250000000000003,2418.6174337833686,15.577759264864861,0.5377640625000001,1,14409.42732,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,83.04676323767859,51.666666666666686,46.10666666666668,0.0,48.72283080327969,0.0,0.0,0.0,129.7605675588728,48.76405588344192,48.784668423523044,48.72283080327969,12.43753247303448,17.8136465851069,0.0,7.970226632891206,2.8,9.236100170605994,10864.631535196157,-128.64300876427433,-1795.4768483453136,-0.0,-0.0,203.398350271435,0.0,1.0,0.09176476759725005,0.0,0.0,1.1875317451240097,65.99961422222222,-71.8639154465966,0.2173662067311178,8.163686985640748,0.002689406709934135,-44.72023830523347,1.2312480407137416,0.3856395270206928,-2598.4165513487774,51.15610880113454
2025-01-01 00:08:00,0.18225265071120103,0.10791902557164844,0.0,0.003037544178520017,0.0017986504261941407,0.0,0.01156002678792217,0.13069262392327885,0.0,0.04000000000000001,0.0,0.0,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,82.45954435535329,51.666666666666686,46.10666666666668,0.0,48.709024528492854,0.0,0.0,0.0,128.8430380552395,48.75111662474551,48.77216267287183,48.709024528492854,12.43753247303448,18.019516175924014,0.0,8.052458645629915,2.8,9.236100170605994,-1708.059697806534,-2591.775222057036,-1830.806741760556,-0.0,-0.0,203.398350271435,0.0,1.0,0.09230474025347737,0.0,0.0,1.1945195541443867,65.99961422222222,-80.65130631741295,0.21455040961163724,8.260715878187206,0.0026891938907627738,-45.23095178393999,1.2303776525200618,0.38591589125331854,-2641.6358875039973,49.860665446961285
2025-01-01 00:09:00,0.18225265071120103,0.10791902557164844,0.0,0.003037544178520017,0.0017986504261941407,0.0,0.01156002678792217,0.13069262392327885,0.0,0.04000000000000001,0.0,0.0,0.0,0.09625235890498177,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.0035099780701754383,0.0,On,0.00805004871774673,0,On,0.002356145383303133,0,On,0.06934163802840353,0.05200622852130263,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14409.42732,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,7327.36392,Off,0.0,0,82.73317520694664,51.666666666666686,46.10666666666668,0.0,48.695316441325716,0.0,0.0,0.0,129.27058626085412,48.738268858802485,48.75974506754087,48.695316441325716,12.43753247303448,17.904665044898383,0.0,8.008884389466772,2.8,9.236100170605994,-1683.1733036111011,-2568.3689647816145,-1811.0633997640464,-0.0,-0.0,203.398350271435,0.0,1.0,0.0920036173409623,0.0,0.0,1.1906227097763464,65.99961422222222,-75.50825411848972,0.21608947765087763,8.2060079729042,0.0026889784888858015,-44.84852240355901,1.2308633236381843,0.3857694721443149,-2618.7270070628992,50.35804228128485
