Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.29618073408668766,0.16431570297419293,0.0036091342185571368,0.26934630712166435,0.0,0.026834426965023285,0.0,0.0036091342185571368,0.0,0.0,51.221737913959,15.087303392602355,0.0
2025-01-01 01:00:00,0.2707262079187875,0.15881844275983276,0.18187159288697305,0.25226059154414837,0.0,0.018465616374639116,0.0,0.0018865928869730487,0.179985,0.0,50.98060936042582,14.098998660418236,-0.0650712220099364
2025-01-01 02:00:00,0.2690268034841747,0.15754388943387315,0.19538848977619513,0.25056118710953557,0.0,0.018465616374639116,0.0,0.0015584897761951272,0.19383000000000003,0.0,50.74537542037797,14.131394017319005,-0.05557168354744689
2025-01-01 03:00:00,0.2788775195260638,0.15626933610791355,0.19506038666541722,0.26063910572817905,0.0,0.01823841379788473,0.0,0.0012303866654172055,0.19383000000000003,0.0,50.511680422624224,14.094190052232184,-0.05711482886264288
2025-01-01 04:00:00,0.32826580293425844,0.15756723640362322,0.30590241244311167,0.30986104305107565,0.0,0.018404759883182756,0.0,0.0013124124431116862,0.30459,0.0,50.20652780522779,14.167255762705413,-0.04963148715257217
2025-01-01 05:00:00,0.4083182585276787,0.15572283569374712,0.22299646399850068,0.38957481250684667,0.0,0.018743446020832034,0.0,0.0014764639985006469,0.22152000000000002,0.0,49.848445491596664,14.121118593687687,-0.05701092040118689
2025-01-01 06:00:00,1.5637913731392217,0.16079585910654942,0.33441267022005655,0.527629223603423,0.0,0.027816800128391012,1.0083453494074075,0.00213267022005649,0.33228,0.0,50.474093795658874,14.169599995092911,-0.05277009349059183
2025-01-01 07:00:00,0.7662932270996056,0.1624227654035306,0.3072968506639179,0.741261795046378,0.0,0.025031432053227564,0.0,0.0027068506639178528,0.30459,0.0,51.65189902322113,14.089794279036925,-0.061902829703030744
2025-01-01 08:00:00,1.2523150031799268,0.16680367781980784,0.833406850663918,1.2208544533486565,0.0,0.03146054983127024,0.0,0.0027068506639178528,0.8307000000000001,0.0,51.18127594040884,16.97869144073287,-3.5290656222267396
2025-01-01 09:00:00,2.6043354690966942,0.16685221468059408,0.7917898248862235,1.6567776824864393,0.0,0.03088019623988414,0.9166775903703706,0.0026248248862233725,0.7891650000000001,0.0,51.583116594118124,20.211359336423513,-0.5354425828134085
2025-01-01 10:00:00,1.794022589506499,0.1731008747764976,0.5426618506639179,1.7442853083925258,0.0,0.0497372811139732,0.0,0.0027068506639178528,0.5399550000000001,0.0,51.33023185330371,20.765364444720827,-0.06627099714586547
2025-01-01 11:00:00,2.6536342860194577,0.17591601270209797,0.4180568506639179,1.6815781125119633,0.0,0.05537858313712366,0.9166775903703706,0.0027068506639178528,0.41535000000000005,0.0,51.41943291127191,20.808324950692334,-0.055430258226897955
2025-01-01 12:00:00,1.6920966701425928,0.17079629534979543,0.3487498248862234,1.655698123333909,0.0,0.036398546808683895,0.0,0.0026248248862233725,0.346125,0.0,51.320438832964435,20.843488016778483,-0.04725453998007515
2025-01-01 13:00:00,2.25641020026479,0.17079629534979543,0.3487498248862234,1.303427205530077,0.0,0.03630540436434236,0.9166775903703706,0.0026248248862233725,0.346125,0.0,51.18186795787688,20.809374933635368,-0.06074690372406035
2025-01-01 14:00:00,2.084667285213416,0.17147581140080242,0.26567982488622344,1.1296489782791446,0.0,0.03834071656390138,0.9166775903703706,0.0026248248862233725,0.26305500000000004,0.0,51.420439353075395,20.742897716216273,-0.07154796500003364
2025-01-01 15:00:00,1.2274608795378976,0.3263733055636193,0.2934518506639179,1.1681566799868741,0.0,0.05930419955102365,0.0,0.0027068506639178528,0.29074500000000003,0.0,51.50763775517569,20.84023755505917,-0.04512931202793891
