Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.794022589506499,0.1731008747764976,0.5426618506639179,1.794022589506499,0.17310087477649758,0.5426618506639179,0.0497372811139732,0.0,1.7442853083925258,0.0,0.0027068506639178528,0.5399550000000001,0.0,0.0,0.1731008747764976,0.0,1.0,0.0,0.0,0.0,0.0,0.06797617738451245,0.05098213303838432,0.0,0.0,0.002726430921052631,0.0,0.04701085019292057,0.0,0.017764114260308175,0.0,0.16282498898415107,0.12211874173811327,0.0027068506639178528,1.495720027763554,0.0,0.0,0.0,9494.712708000001,21.111111111111143,0.38999999999999996,0.0,15.82452118,0.0,0.65,9494.712708000001,14607.250320000001,0.0,0.0,33.546547106608145,51.66666666666668,46.10666666666668,0.0,51.32515335986002,0.25912642046838863,703.8909455953263,0.0,33.546547106608145,49.55539752253105,51.325401028517824,48.67027193520877,12.43753247303448,20.759758319590905,-0.06831030263142862,0.85,8932.454263137804,-1355.9561134428966,0.0,0.0,418.7720417300543,2397.9979033403483,1.9980000000000002,0.0518609995151085,0.0,0.0,0.3782259115069768,131.867229216,374.9256268506466,0.22645604267684352,10.283566779349904,0.003369195329984864,95.56853677222863,1.2184079644845418
2025-01-01 11:00:00,2.6536342860194577,0.17591601270209797,0.4042118506639179,2.6536342860194573,0.17591601270209797,0.40421185066391785,0.05537858313712366,0.9166775903703706,1.6815781125119633,0.0,0.0027068506639178528,0.40150500000000006,0.0,0.0,0.17591601270209797,0.0,1.0,0.0,0.0,0.0,0.0,0.06797617738451245,0.05098213303838432,0.0,0.0,0.002726430921052631,0.0,0.05265215221607103,0.0,0.02196733946514997,0.0,0.1665785062182849,0.12493387966371364,0.0027068506639178528,1.425056089444016,0.0,0.0,0.0,7060.170988000001,21.111111111111143,0.29,0.0,11.766951646666666,0.0,0.48333333333333334,7060.170988000001,14607.250320000001,916.6775903703705,0.16666666666666666,34.27266563105186,51.66666666666668,46.10666666666668,0.0,51.41439339912586,0.1312769338535499,356.6129465506544,916.6775903703705,34.27266563105186,50.20445465923111,51.41439339912586,49.59948528928374,12.43753247303448,20.815439025394813,-0.05963520023372849,1.95,6809.473357901166,-1222.3846123200385,0.0,0.0,426.6623718124577,2862.613531722832,1.9155000000000002,0.04964140728266278,0.0,0.0,0.3620382694804089,126.42226104266666,545.0246104087469,0.22657940521560155,10.320640927786593,0.003384217759805189,79.7186737579836,1.2175944356154096
2025-01-01 12:00:00,1.6920966701425928,0.17079629534979543,0.37643982488622346,1.6920966701425928,0.17079629534979543,0.3764398248862234,0.036398546808683895,0.0,1.655698123333909,0.0,0.0026248248862233725,0.37381500000000006,0.0,0.0,0.17079629534979543,0.0,1.0,0.0,0.0,0.0,0.0,0.07137498625373806,0.05353123969030353,0.0,0.0,0.0028400322094298243,0.0,0.03355851459925407,0.0,0.01469096314342191,0.0,0.15635340754598925,0.1172650556594919,0.0026248248862233725,1.4132787663907598,0.0,0.0,0.0,6573.262644,21.111111111111143,0.26999999999999996,0.0,10.95543774,0.0,0.45,6573.262644,14607.250320000001,0.0,0.0,33.48664001519851,51.66666666666668,46.10666666666668,0.0,51.31539780892287,0.15101058343199897,409.30154449307423,0.0,33.48664001519851,49.58052264581604,51.31539780892287,48.713085064262636,12.43753247303448,20.847100334034902,-0.047007378121723,3.05,6358.350515699931,-1145.1963351602374,0.0,0.0,334.0047786742806,2898.718090292224,1.002,0.0495250891991917,0.0,0.0,0.3611899535289822,66.13161345066666,596.2794281858875,0.22649507375877279,10.338229752427688,0.00339134777060558,10.24632708316698,1.216847196330517
2025-01-01 13:00:00,2.25641020026479,0.17079629534979543,0.3487498248862234,2.25641020026479,0.17079629534979543,0.3487498248862234,0.03630540436434236,0.9166775903703706,1.303427205530077,0.0,0.0026248248862233725,0.346125,0.0,0.0,0.17079629534979543,0.0,1.0,0.0,0.0,0.0,0.0,0.07137498625373806,0.05353123969030353,0.0,0.0,0.0031808360745614033,0.0,0.033124568289780956,0.0,0.01573973693727992,0.0,0.15635340754598925,0.1172650556594919,0.0026248248862233725,1.0599590747930698,0.0,0.0,0.0,6086.354300000001,21.111111111111143,0.25,0.0,10.143923833333334,0.0,0.4166666666666667,6086.354300000001,14607.250320000001,916.6775903703705,0.16666666666666666,33.40856286435547,51.66666666666668,46.10666666666668,0.0,51.17692090018567,0.17893655006238826,484.0708836515678,916.6775903703705,33.40856286435547,49.43399400982488,51.17692090018567,48.562530564644476,12.43753247303448,20.802096170717423,-0.05802780522685982,4.45,5957.204589865269,-999.7939649696276,0.0,0.0,334.960410023797,2492.7091587591763,1.002,0.047226954337104464,0.0,0.0,0.3444294945886242,66.13161345066666,535.6838448110989,0.2270596535384535,10.315000373892019,0.003391946387759565,4.954770785642617,1.2164616095634075
2025-01-01 14:00:00,2.084667285213416,0.17147581140080242,0.23798982488622342,2.084667285213416,0.17147581140080242,0.23798982488622342,0.03834071656390138,0.9166775903703706,1.1296489782791446,0.0,0.0026248248862233725,0.23536500000000002,0.0,0.0,0.17147581140080242,0.0,1.0,0.0,0.0,0.0,0.0,0.07137498625373806,0.05353123969030353,0.0,0.0,0.003408038651315789,0.0,0.03493267791258559,0.0,0.017715334083849663,0.0,0.1572594289473319,0.1179445717104989,0.0026248248862233725,0.8832992289942249,0.0,0.0,0.0,4138.720924,21.111111111111143,0.16999999999999998,0.0,6.897868206666667,0.0,0.2833333333333333,4138.720924,14607.250320000001,916.6775903703705,0.16666666666666666,34.082781360439206,51.66666666666668,46.10666666666668,0.0,51.41558046741465,0.27920468433549783,757.4771346440906,916.6775903703705,34.082781360439206,50.00550890486492,51.41558046741465,49.300473123590066,12.43753247303448,20.770721399887638,-0.06511266644782238,4.7,3951.5380384508917,-952.8477582516463,0.0,0.0,345.2588874465078,1887.7033939381486,1.0845,0.04591284936540886,0.0,0.0,0.33484563474437606,71.576581624,420.4059852560302,0.22742260918212184,10.297672819263546,0.0033925938998764847,-7.562605093873251,1.2159795854173177
2025-01-01 15:00:00,1.0474808305740362,0.17932618790265095,0.32114185066391787,1.0474808305740362,0.17932618790265095,0.32114185066391787,0.05930419955102365,0.0,0.9881766310230126,0.0,0.0027068506639178528,0.318435,0.0,0.0,0.17932618790265095,0.0,1.0,0.0,0.0,0.0,0.0,0.06967558181912525,0.05225668636434393,0.0,0.0,0.003976045093201754,0.0,0.055328154457821896,0.0,0.030658340904174887,0.0,0.1694260020510761,0.12706950153830704,0.0027068506639178528,0.7184167062486363,0.0,0.0,0.0,5599.4459560000005,21.111111111111143,0.22999999999999998,0.0,9.332409926666665,0.0,0.38333333333333336,5599.4459560000005,14607.250320000001,0.0,0.0,33.678853790199696,51.66666666666668,46.10666666666668,0.0,51.502823243258135,0.18703704534770357,509.3753544860413,0.0,33.678853790199696,49.74489746844947,51.502823243258135,48.865934581045146,12.43753247303448,20.843041963758626,-0.04454242968222122,4.15,5332.21145842128,-1001.4837132538918,0.0,0.0,449.07153339782457,1267.2092633624877,1.9980000000000002,0.046393286866398105,0.0,0.0,0.3383494991787831,131.867229216,285.1776822773473,0.22645099953294243,10.330292787985389,0.0033932006462380183,29.362252900881256,1.2156799723390794
2025-01-01 16:00:00,1.8522834204389858,0.19688577948302824,0.36366115999625165,1.8522834204389858,0.19688577948302824,0.36366115999625165,0.09410209890040902,1.0083453494074075,0.7498359721311693,0.0,0.003691159996251617,0.35997,0.0,0.0,0.19688577948302824,0.0,1.0,0.0,0.0,0.0,0.0,0.07477379512296368,0.056080346342222746,0.0,0.0,0.00499845668859649,0.0,0.08910364221181252,0.0,0.051560646516647345,0.0,0.187740577521074,0.14080543314080546,0.003691159996251617,0.4357609529704842,0.0,0.0,0.0,6329.808472000001,21.111111111111143,0.26,0.0,10.549680786666666,0.0,0.43333333333333335,6329.808472000001,14607.250320000001,1008.3453494074075,0.18333333333333332,34.27276478848302,51.66666666666668,46.10666666666668,0.0,51.54611335090455,0.16931845534848025,460.5847379291438,1008.3453494074075,34.27276478848302,50.18779734599254,51.54611335090455,49.508639343536544,12.43753247303448,20.803643011894113,-0.05519531641099154,3.05,5899.827988683528,-1131.429535280178,0.0,0.0,587.5891521279523,487.69520217067463,2.9175,0.04884695341732982,0.0,0.0,0.35624426164841055,192.55387449333335,113.85989983575323,0.22738669073856008,10.319078086317324,0.0033989259153333184,26.286766096838726,1.2158388654821564
2025-01-01 17:00:00,0.8056825682909279,0.22144727396213826,0.33695546932858544,0.8056825682909279,0.22144727396213826,0.33695546932858544,0.15563920260787364,0.0,0.6500433656830542,0.0,0.004675469328585382,0.33228,0.0,0.0,0.22144727396213826,0.0,1.0,0.0,0.0,0.0,0.0,0.08157141286141492,0.06117855964606116,0.0,0.0,0.006361672149122807,0.0,0.14927753045875083,0.0,0.0839019035086409,0.0,0.21369161908810286,0.16026871431607712,0.004675469328585382,0.2708784302248956,0.0,0.0,0.0,5842.900128,21.111111111111143,0.23999999999999996,0.0,9.73816688,0.0,0.4,5842.900128,14607.250320000001,0.0,0.0,33.52429150985982,51.66666666666668,46.10666666666668,0.0,51.48646585249274,0.20797526688147064,565.8635698154857,0.0,33.52429150985982,49.55016186530653,51.48646585249274,48.582009871713424,12.43753247303448,20.78541942874534,-0.05845997512213543,1.95,5376.9066896293025,-1254.5437200022347,0.0,0.0,789.4211490205319,43.07110425618542,4.0845,0.05108083716023705,0.0,0.0,0.37253613266442437,269.5754242906667,-0.8708673889955094,0.22779733845048666,10.311466328207274,0.003402920627459608,45.46969149053187,1.2153394124913992
2025-01-01 18:00:00,1.699814138709192,0.23307277358107945,0.3653837013278357,1.6998141387091918,0.23307277358107942,0.36538370132783576,0.20406513380219707,0.9166775903703706,0.5790714145366245,0.0,0.0054137013278357056,0.35997,0.0,0.0,0.23307277358107945,0.0,1.0,0.0,0.0,0.0,0.0,0.08497022173064055,0.06372766629798039,0.0,0.0,0.00727048245614035,0.0,0.19679465134605673,0.0,0.11520251673618619,0.0,0.22579347637746544,0.16934510728309904,0.0054137013278357056,0.1531051996923323,0.0,0.0,0.0,6329.808472000001,21.111111111111143,0.26,0.0,10.549680786666666,0.0,0.43333333333333335,6329.808472000001,14607.250320000001,916.6775903703705,0.16666666666666666,34.752212765031636,51.66666666666668,46.10666666666668,0.0,51.493217672259696,0.15323615770096705,416.49585232296437,916.6775903703705,34.752212765031636,50.641655406705915,51.493217672259696,50.215874273929025,12.43753247303448,20.82483135782207,-0.054977673851950355,1.15,5913.440901620678,-1287.1182039397754,0.0,0.0,905.7791011267333,0.0,4.4175,0.050039836106605624,0.0,0.0,0.36494403887389176,291.55329582666667,-35.028467566280156,0.22792245111549816,10.337523808513513,0.0034147498385851114,66.58938932412569,1.2145570423771637
2025-01-01 19:00:00,0.6672963634919665,0.2143608922873511,0.4077389591047806,0.6672963634919665,0.21436089228735108,0.4077389591047806,0.16799572457505216,0.0,0.49930063891691445,0.0,0.006233959104780509,0.40150500000000006,0.0,0.0,0.2143608922873511,0.0,1.0,0.0,0.0,0.0,0.0,0.08157141286141492,0.06117855964606116,0.0,0.0,0.007724887609649123,0.0,0.16027083696540304,0.0,0.11926753144106221,0.0,0.20424311018838662,0.15318233264128991,0.006233959104780509,0.09421858442605065,0.0,0.0,0.0,7060.170988000001,21.111111111111143,0.29,0.0,11.766951646666666,0.0,0.48333333333333334,7060.170988000001,14607.250320000001,0.0,0.0,34.19233319053745,51.66666666666668,46.10666666666668,0.0,51.31709208231098,0.0,0.0,0.0,34.19233319053745,50.17984450800937,51.31709208231098,49.61122072085856,12.43753247303448,20.834564172927557,-0.04791923692660305,-0.25000000000000006,6417.290114196906,-1420.3794437415334,0.0,0.0,828.3561856433955,0.0,4.0845,0.05120377008227758,0.0,0.0,0.37343269109807836,269.5754242906667,-50.8576157049567,0.22819736911871313,10.348685102957655,0.0034210242168329187,32.076177547117595,1.2145121385770887
2025-01-01 20:00:00,0.6835669108506846,0.21628977177328157,0.4773740879932529,0.6835669108506846,0.21628977177328157,0.4773740879932529,0.17205611955215236,0.0,0.5115107912985322,0.0,0.006644087993252911,0.47073000000000004,0.0,0.0,0.21628977177328157,0.0,1.0,0.0,0.0,0.0,0.0,0.07987200842680212,0.05990400632010157,0.0,0.0,0.007952090186403507,0.0,0.16410402936574886,0.0,0.17601513672113134,0.0,0.20851435393757342,0.15638576545318003,0.006644087993252911,0.047109292213025324,0.0,0.0,0.0,8277.441848,21.111111111111143,0.33999999999999997,0.0,13.795736413333334,0.0,0.5666666666666667,8277.441848,14607.250320000001,0.0,0.0,34.00122311090528,51.66666666666668,46.10666666666668,0.0,51.1214094833134,0.0,0.0,0.0,34.00122311090528,50.00747141959326,51.1214094833134,49.450502387733195,12.43753247303448,20.825584743844807,-0.05585115094431726,-0.55,7696.496816631039,-1448.3585677171266,0.0,0.0,935.2937818033624,0.0,4.749,0.05148594695166295,0.0,0.0,0.3754906268229456,313.4321679413333,-67.88024545519741,0.22890895690992605,10.354201992362595,0.0034298151375438267,79.83348510606439,1.2145428840739532
2025-01-01 21:00:00,0.7193343509092531,0.21705376660034295,0.4916292168817254,0.7193343509092531,0.21705376660034292,0.4916292168817254,0.16411102584922346,0.0,0.5552233250600296,0.0,0.007054216881725314,0.4845750000000001,0.0,0.0,0.21705376660034295,0.0,1.0,0.0,0.0,0.0,0.0,0.0781726039921893,0.058629452994141955,0.0,0.0,0.007384083744517544,0.0,0.15672694210470592,0.0,0.2304863337664699,0.0,0.21123241814160135,0.158424313606201,0.007054216881725314,0.035331969159768994,0.0,0.0,0.0,8520.89602,21.111111111111143,0.35,0.0,14.201493366666666,0.0,0.5833333333333334,8520.89602,14607.250320000001,0.0,0.0,33.00000086163604,51.66666666666668,46.10666666666668,0.0,50.813860382282066,0.14546556259392912,388.65694904715167,0.0,33.00000086163604,49.08684368311699,50.813860382282066,48.22333533353446,12.43753247303448,20.772224241350536,-0.07029783260491004,-0.3,8052.824161509975,-1440.7916840650412,0.0,0.0,1054.2248620449052,0.0,5.8335,0.05200237542990279,0.0,0.0,0.37925697598198027,385.00874956533335,-81.50503646988894,0.23089838994240783,10.350908836964543,0.003448375925443221,148.3394045120302,1.2147498286388019
2025-01-01 22:00:00,1.4833341589992777,0.18698425988264064,0.4907269333270861,1.4833341589992777,0.18698425988264064,0.49072693332708606,0.08628011747708776,1.0083453494074075,0.38870869211478254,0.0,0.0061519333270860285,0.4845750000000001,0.0,0.0,0.18698425988264064,0.0,1.0,0.0,0.0,0.0,0.0,0.07477379512296368,0.056080346342222746,0.0,0.0,0.006361672149122807,0.0,0.07991844532796495,0.0,0.10406437644482593,0.0,0.17453855138722393,0.1309039135404179,0.0061519333270860285,0.035331969159768994,0.0,0.0,0.0,8520.89602,21.111111111111143,0.35,0.0,14.201493366666666,0.0,0.5833333333333334,8520.89602,14607.250320000001,1008.3453494074075,0.18333333333333332,34.91501126572181,51.66666666666668,46.10666666666668,0.0,51.37791497443575,0.1512920352166206,407.41660316975083,1008.3453494074075,34.91501126572181,50.744652055902925,51.37858061940634,50.427354951665926,12.43753247303448,20.78394825503051,-0.05588542774611695,-1.95,7589.385242580244,-1671.3961286257738,0.0,0.0,823.4368271683289,0.0,6.0,0.05546625493667976,0.0,0.0,0.4045192924828294,395.9976853333333,-83.55147596231127,0.23235528748468076,10.38276612056121,0.0034728901180416894,139.41151777391687,1.2146831776665898
2025-01-01 23:00:00,0.3395290978233889,0.16971588946698069,0.005331675550141226,0.33952909782338886,0.16971588946698066,0.005331675550141225,0.04345421140244982,0.0,0.29607488642093904,0.0,0.005331675550141226,0.0,0.0,0.0,0.16971588946698069,0.0,1.0,0.0,0.0,0.0,0.0,0.06967558181912525,0.05225668636434393,0.0,0.0,0.00533926055372807,0.0,0.03811495084872175,0.0,0.034455064638529084,0.0,0.15661227080351572,0.11745920310263674,0.005331675550141226,0.035331969159768994,0.0,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,14607.250320000001,0.0,0.0,37.53391458866068,51.66666666666668,46.10666666666668,0.0,51.37970578308942,0.0,0.0,0.0,37.53391458866068,50.558646369047324,51.37970578308942,50.148116662026275,12.43753247303448,18.32972931819198,0.0,-3.05,-806.6067489525818,-1499.3830551828146,0.0,0.0,689.231955040707,0.0,6.0,0.05259513805510887,0.0,0.0,0.3835800354355591,395.9976853333333,3.544351189525767,0.27346100086624714,9.299433015243146,0.003494549402956862,140.04913951411586,1.22492099049595
