Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.43382951100894745,0.07682088248453843,0.26855291666666664,0.43382951100894745,0.07682088248453843,0.26855291666666664,0.01575701276044045,0.10476076213739588,0.3133117361111111,0.0,0.26855291666666664,0.0,0.07682088248453843,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.005264967105263157,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,5179.289543679581,20.000000000000057,0.34666666666666673,1430.4303268019005,7.870510167962962,0.3133117361111111,0.43333333333333335,6296.408134370371,14530.172617777778,0.0,0.0,48.3926067542739,51.66666666666668,46.10666666666668,0.0,51.62751546770014,0.0,0.0,0.0,75.61344805355297,51.67306371103074,51.69583783269605,51.62751546770014,12.43753247303448,19.692475257773612,-0.05719708162249439,8.665782464286483,2.8,9.236100170605994,4249.038089539565,-1482.9655159749186,-1008.5679909179595,0.0,0.0,181.6792459952565,0.0,1.0,0.04580451848126768,0.0,0.0,0.5927582141912906,65.99961422222222,-103.36270921731328,0.19676824856086936,9.096848623208846,0.002737867744201634,-2.9963818420983133,1.223254824876197,0.3879704968497704,-2965.9347008513464,52.53885807452746
2025-01-01 01:00:00,0.40850094787431485,0.07619629161656838,0.247895,0.4085009478743148,0.07619629161656838,0.24789499999999998,0.015362140227545713,0.1039279743134358,0.28921083333333336,0.0,0.247895,0.0,0.07619629161656838,0.0,1.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.00487009457236842,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,4780.8826557042285,20.000000000000057,0.32000000000000006,1320.397224740216,7.265086308888888,0.28921083333333336,0.4,5812.069047111112,14530.172617777778,0.0,0.0,47.61853282198165,51.66666666666668,46.10666666666668,0.0,51.20172990560843,0.0,0.0,0.0,74.40395753434633,51.22398040653628,51.235105657000204,51.20172990560843,12.43753247303448,19.755717783835014,-0.04785677836935142,8.978419150574286,2.5,9.236100170605994,3855.340970822379,-1176.679073364369,-1007.995109127099,0.0,0.0,180.4515856384017,0.0,1.0,0.044786817108208025,0.0,0.0,0.5795880976072342,65.99961422222222,-97.99816139315163,0.195968790298955,9.125642217245938,0.002737259767557312,0.4904690291596637,1.223050741930464,0.3081745215627822,-2546.053883344009,48.97758523942428
2025-01-01 02:00:00,0.4317690628281326,0.07557170074859833,0.26855291666666664,0.43176906282813254,0.07557170074859831,0.26855291666666664,0.015362140227545713,0.10309518648947574,0.3133117361111111,0.0,0.26855291666666664,0.0,0.07557170074859833,0.0,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.00487009457236842,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,5179.289543679581,20.000000000000057,0.34666666666666673,1430.4303268019005,7.870510167962962,0.3133117361111111,0.43333333333333335,6296.408134370371,14530.172617777778,0.0,0.0,47.032073992982,51.66666666666668,46.10666666666668,0.0,50.74229846468799,0.0,0.0,0.0,73.48761561403438,50.781117658350325,50.8005272551815,50.74229846468799,12.43753247303448,19.699833465665904,-0.06886110610500615,9.64108418668584,1.6500000000000001,9.236100170605994,4221.457582737078,-823.5403999868862,-1047.4593772897563,0.0,0.0,179.61879781444162,0.0,1.0,0.04430854287675283,0.0,0.0,0.5733987305157094,65.99961422222222,-89.99138146718738,0.19674952753854022,9.101432881461509,0.0027385975276740236,10.230448026955607,1.2232832951082504,0.22039064743794484,-2297.2037866230767,43.23305983428988
2025-01-01 03:00:00,0.4186225752600204,0.07494710988062828,0.25822395833333334,0.41862257526002045,0.07494710988062828,0.25822395833333334,0.015098891872282558,0.10226239866551566,0.3012612847222222,0.0,0.25822395833333334,0.0,0.07494710988062828,0.0,1.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.004606846217105263,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,4980.086099691905,20.000000000000057,0.33333333333333337,1375.4137757710582,7.567798238425925,0.3012612847222222,0.4166666666666667,6054.2385907407415,14530.172617777778,0.0,0.0,46.41464606313237,51.66666666666668,46.10666666666668,0.0,50.31320241712248,0.0,0.0,0.0,72.52288447364434,50.34451058340526,50.36016466654666,50.31320241712248,12.43753247303448,19.67149547645859,-0.0678245475551357,9.48490147583548,1.6500000000000001,9.236100170605994,4008.226672454875,-1244.4558885979245,-1061.0793944637057,0.0,0.0,178.5227616352184,0.0,1.0,0.044976693961105596,0.0,0.0,0.5820453020047841,65.99961422222222,-89.30279440854211,0.19727885752916027,9.091380650740643,0.002741232891664036,-6.524941253387112,1.223399525268676,0.26530863618643313,-2668.4159611071236,48.546296738141066
2025-01-01 04:00:00,0.4177897874360604,0.07432251901265823,0.25822395833333334,0.4177897874360604,0.07432251901265823,0.25822395833333334,0.015098891872282558,0.10142961084155559,0.3012612847222222,0.0,0.25822395833333334,0.0,0.07432251901265823,0.0,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.004606846217105263,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,4980.086099691905,20.000000000000057,0.33333333333333337,1375.4137757710582,7.567798238425925,0.3012612847222222,0.4166666666666667,6054.2385907407415,14530.172617777778,0.0,0.0,45.741974643460566,51.66666666666668,46.10666666666668,0.0,49.883423360082936,0.0,0.0,0.0,71.47183538040713,49.91385163366165,49.929065770451004,49.883423360082936,12.43753247303448,19.685384540476175,-0.061499202151190126,9.185592339967537,0.55,9.236100170605994,3897.775178927347,-1131.473951057904,-1172.6826971430119,0.0,0.0,177.6899738112583,0.0,1.0,0.0465047488650926,0.0,0.0,0.6018199252538857,65.99961422222222,-87.3181974328039,0.19675732280708597,9.089971288011757,0.0027376468767551696,15.071731129638023,1.2227699679249258,0.24178202704662694,-2558.91279221411,52.025065385147656
2025-01-01 05:00:00,0.4183162841465867,0.07432251901265823,0.25822395833333334,0.4183162841465867,0.07432251901265823,0.25822395833333334,0.015625388582808875,0.10142961084155559,0.3012612847222222,0.0,0.25822395833333334,0.0,0.07432251901265823,0.0,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.005133342927631578,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,4980.086099691905,20.000000000000057,0.33333333333333337,1375.4137757710582,7.567798238425925,0.3012612847222222,0.4166666666666667,6054.2385907407415,14530.172617777778,0.0,0.0,45.06486483492265,51.66666666666668,46.10666666666668,0.0,49.44505334226577,0.0,0.0,0.0,70.41385130456665,49.48933417992213,49.51147459875032,49.44505334226577,12.43753247303448,19.707843033125314,-0.056000791358526196,9.456242487689092,-0.25000000000000006,9.236100170605994,3826.160964642766,-1271.534491664775,-1242.2738675714158,0.0,0.0,178.21647052178463,0.0,1.0,0.04724063336117792,0.0,0.0,0.611343037693742,65.99961422222222,-89.8677379995072,0.19716468102035517,9.108670729425276,0.0027485588696885,20.523393536519336,1.2220546007314856,0.21623932521718517,-2695.750576142714,48.8023087068806
2025-01-01 06:00:00,0.11937869596044251,0.07557170074859833,0.0,0.11937869596044251,0.07557170074859831,0.0,0.016283509470966767,0.10309518648947574,0.0,0.0,0.0,0.0,0.07557170074859833,0.0,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.005791463815789473,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,14530.172617777778,0.0,0.0,47.79283223558698,51.66666666666668,46.10666666666668,0.0,49.039728639527354,0.0,0.0,0.0,74.67630036810466,49.060562251216474,49.07097905706105,49.039728639527354,12.43753247303448,17.47716685559436,0.0,8.134450436925555,0.3,9.236100170605994,-831.6102851048394,-2480.400733071309,-978.2026729555507,0.0,0.0,180.54016705786267,0.0,1.0,0.043243301291607174,0.0,0.0,0.5596133940329896,65.99961422222222,-33.947779207151385,0.22737245325291183,8.058575928292573,0.002747485172524237,-5.514467184633057,1.231456598519469,0.24709695231974857,-2544.752695440679,64.35196236937027
2025-01-01 07:00:00,0.12064939907546789,0.07682088248453843,0.0,0.1206493990754679,0.07682088248453843,0.0,0.01588863693807203,0.10476076213739588,0.0,0.0,0.0,0.0,0.07682088248453843,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.005396591282894736,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,14530.172617777778,0.0,0.0,51.434008495842086,51.66666666666668,46.10666666666668,0.0,48.545469580734476,0.0,0.0,0.0,80.36563827475327,48.594282570408616,48.61868906524569,48.545469580734476,12.43753247303448,14.603748982014894,0.0,7.309242756137861,-0.55,9.236100170605994,-625.5840733904496,-2503.5906931723316,-799.1345197362261,0.0,0.0,181.8108701728881,3.5011265945436514,1.0,0.040011540701223765,0.0,0.0,0.5177910433181165,65.99961422222222,-8.260423827111575,0.2726174763762042,6.668201020639658,0.0027491346644177403,21.763033097588007,1.2437340706119364,0.24714683887316885,-2566.2896902112607,62.69899703892888
2025-01-01 08:00:00,0.16836775067866772,0.07744547335250848,0.04131583333333333,0.16836775067866774,0.07744547335250848,0.04131583333333333,0.014572395161756242,0.10559354996135593,0.04820180555555555,0.0,0.04131583333333333,0.0,0.07744547335250848,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.004080349506578947,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,796.8137759507047,13.333333333333371,0.053333333333333344,220.06620412336932,1.210847718148148,0.04820180555555555,0.06666666666666667,968.6781745185185,14530.172617777778,0.0,0.0,52.963244746034896,51.66666666666668,46.10666666666668,0.0,48.086364210115015,0.0,0.0,0.0,82.75506991567951,48.10462613737299,48.11375710100198,48.086364210115015,12.43753247303448,13.104582918057083,-0.04321497146712782,6.548892849134536,-1.4,9.236100170605994,250.73050034490825,-2476.65966452009,-750.7470278444954,0.0,0.0,181.32741622053234,225.34700900805595,1.0,0.03914658601606063,0.0,0.0,0.5065976280932983,65.99961422222222,23.336336018166598,0.3016920314765063,5.93294126914834,0.002760106703199408,58.16899853495265,1.2508236677084443,0.2621061193815977,-2754.4241290300765,57.698260386617484
2025-01-01 09:00:00,0.2157798111684338,0.07744547335250848,0.08263166666666666,0.2157798111684338,0.07744547335250848,0.08263166666666666,0.013782650095966768,0.10559354996135593,0.0964036111111111,0.0,0.08263166666666666,0.0,0.07744547335250848,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.003290604440789473,0.0,0.010492045655177295,0.0,0.0023329188246779394,0.0,0.06911633035431522,0.0518372477657364,1593.6275519014093,13.333333333333371,0.10666666666666669,440.13240824673863,2.421695436296296,0.0964036111111111,0.13333333333333333,1937.356349037037,14530.172617777778,0.0,0.0,52.39783801629785,51.66666666666668,46.10666666666668,0.0,47.56211501005255,0.0,0.0,0.0,81.87162190046539,47.61134691199912,47.635962862972406,47.56211501005255,12.43753247303448,12.983876666158315,-0.059121528760748956,6.520772140230558,-0.85,9.236100170605994,1155.4075737795617,-2037.999522031621,-695.7385735001859,0.0,0.0,180.53767115474287,587.075368462964,1.0,0.03801550883966051,0.0,0.0,0.4919603104350054,65.99961422222222,76.9809242235954,0.30657511610609706,5.902288763096961,0.0027816186034928256,94.77867825583658,1.2519624884619962,0.2592061673010751,-2524.8870888913034,46.7551586129439
