Metric,Value
Total Electric Energy (kWh),365.9528451541181
Total Gas Energy (therms),114.91527609133237
Average Electric Power (kW),0.5082678404918307
Peak Electric Power (kW),6.770446779621091
Other Electric Energy (kWh),186.05078130129243
HVAC Heating Electric Energy (kWh),127.71068381944445
Lighting Electric Energy (kWh),52.19138003338116
HVAC Heating Gas Energy (therms),109.46630041666666
Water Heating Gas Energy (therms),5.448975674665733
Average Temperature - Indoor (C),18.39696238208315
Unmet Heating Load (C-hours),63.03798211754778
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
