Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.3833638897089964,0.1813982478106542,0.00022166471101893784,0.023056064828483273,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,1.1230484977777777,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,On,1123.0484977777778,21.111111111111143,1.0000000000000002,0.0,1.1230484977777777,0.0,1,1123.0484977777778,1123.0484977777778,Off,0.0,0.0,35.819216510961375,51.666666666666686,46.10666666666668,0.0,52.014380721363906,0.0,0.0,0.0,35.819216510961375,52.01795303243829,52.019739187975496,52.014380721363906,12.43753247303448,21.231385291746207,0.0,2.8,801.7022045462725,-683.1428228646462,-0.0,-0.0,378.297833216595,0.0,2.0,0.028440411791584796,0.0,0,1.4036138159278577,131.99922844444444,-16.50130358345435,0.2151034748739277,10.397292232983391,0.0033044101178321046,20.86994265652788,1.2129588417989208
2025-01-01 00:01:00,1.3833638897089964,0.1813982478106542,0.00022166471101893784,0.023056064828483273,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,1.1230484977777777,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,On,1123.0484977777778,21.111111111111143,1.0000000000000002,0.0,1.1230484977777777,0.0,1,1123.0484977777778,1123.0484977777778,Off,0.0,0.0,35.78567355685756,51.666666666666686,46.10666666666668,0.0,52.00905765282259,0.0,0.0,0.0,35.78567355685756,52.012926105490834,52.014860331824956,52.00905765282259,12.43753247303448,21.25517964282735,0.0,2.8,799.9107638058088,-684.4289463195528,-0.0,-0.0,378.297833216595,0.0,2.0,0.028457217932740725,0.0,0,1.4044432459688767,131.99922844444444,-17.006620869011282,0.21544204332638772,10.432663104820495,0.0033047945944006643,20.784463441243386,1.2164034499468632
2025-01-01 00:02:00,1.3833638897089964,0.1813982478106542,0.00022166471101893784,0.023056064828483273,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,1.1230484977777777,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,On,1123.0484977777778,21.111111111111143,1.0000000000000002,0.0,1.1230484977777777,0.0,1,1123.0484977777778,1123.0484977777778,Off,0.0,0.0,35.75306312153023,51.666666666666686,46.10666666666668,0.0,52.003739635994904,0.0,0.0,0.0,35.75306312153023,52.00790388601595,52.009986011026484,52.003739635994904,12.43753247303448,21.27817721563788,0.0,2.8,798.1761221675206,-685.6729147874144,-0.0,-0.0,378.297833216595,0.0,2.0,0.02847345804957814,0.0,0,1.4052447411276783,131.99922844444444,-17.497294039437882,0.21516305344466924,10.443257194219907,0.0033051764119277696,20.70089267462802,1.2163081576728514
2025-01-01 00:03:00,1.3833638897089964,0.1813982478106542,0.00022166471101893784,0.023056064828483273,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,1.1230484977777777,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,On,1123.0484977777778,21.111111111111143,1.0000000000000002,0.0,1.1230484977777777,0.0,1,1123.0484977777778,1123.0484977777778,Off,0.0,0.0,35.72133962633812,51.666666666666686,46.10666666666668,0.0,51.99842653220218,0.0,0.0,0.0,35.72133962633812,52.00288624314247,52.00511609861262,51.99842653220218,12.43753247303448,21.300417053741512,0.0,2.8,796.4879727255295,-686.8767489516893,-0.0,-0.0,378.297833216595,0.0,2.0,0.028489160037969384,0.0,0,1.4060196781435343,131.99922844444444,-17.9816093171541,0.21489436394729725,10.453449078709145,0.0033055567240254215,20.619044097855163,1.216216011173572
2025-01-01 00:04:00,0.2603153919312188,0.1813982478106542,0.00022166471101893784,0.004338589865520313,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,0.0,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1123.0484977777778,Off,0.0,0.0,35.69046097367179,51.666666666666686,46.10666666666668,0.0,51.99311820954193,0.0,0.0,0.0,35.69046097367179,51.99787305239576,52.000250473822675,51.99311820954193,12.43753247303448,21.321935215220478,0.0,2.8,-328.0607362063468,-688.0423166908952,-0.0,-0.0,378.297833216595,0.0,2.0,0.028504349654727507,0.0,0,1.406769328187162,131.99922844444444,-18.316252732046614,0.21463545945067522,10.463257839092623,0.003305935561119999,20.53883930870384,1.216126860087913
2025-01-01 00:05:00,0.2603153919312188,0.1813982478106542,0.00022166471101893784,0.004338589865520313,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,0.0,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1123.0484977777778,Off,0.0,0.0,35.78507055482019,51.666666666666686,46.10666666666668,0.0,51.987814542370366,0.0,0.0,0.0,35.78507055482019,51.99286419520925,51.9953890216287,51.987814542370366,12.43753247303448,21.23560112353889,0.0,2.8,-322.5611360157298,-683.3706254638028,-0.0,-0.0,378.297833216595,0.0,2.0,0.02844338971697388,0.0,0,1.403760784869431,131.99922844444444,-17.488343768522004,0.21579956253770263,10.425752779843124,0.0033063129522623016,20.68890083053004,1.2164832353977053
2025-01-01 00:06:00,0.2603153919312188,0.1813982478106542,0.00022166471101893784,0.004338589865520313,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,0.0,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1123.0484977777778,Off,0.0,0.0,35.875669636908334,51.666666666666686,46.10666666666668,0.0,51.98249687910104,0.0,0.0,0.0,35.875669636908334,51.98784206036066,51.99051465099047,51.98249687910104,12.43753247303448,21.15270073964429,0.0,2.8,-317.4229153734281,-678.8966337010992,-0.0,-0.0,378.297833216595,0.0,2.0,0.02838481187971825,0.0,0,1.4008698048695034,131.99922844444444,-16.82411488892393,0.21692517613479234,10.389305083013136,0.0033066929893452524,20.83166680241288,1.2168256206628836
2025-01-01 00:07:00,0.2603153919312188,0.1813982478106542,0.00022166471101893784,0.004338589865520313,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,0.0,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1123.0484977777778,Off,0.0,0.0,35.962490223094264,51.666666666666686,46.10666666666668,0.0,51.97716581598131,0.0,0.0,0.0,35.962490223094264,51.98280721068993,51.985627908044236,51.97716581598131,12.43753247303448,21.073035221663307,0.0,2.8,-312.44952145891585,-674.6082154676063,-0.0,-0.0,378.297833216595,0.0,2.0,0.028328480651856593,0.0,0,1.3980897013226834,131.99922844444444,-16.139139207904503,0.2180142005709092,10.354506588527439,0.0033070755412435843,20.96755174527257,1.2171548147440558
2025-01-01 00:08:00,0.2603153919312188,0.1813982478106542,0.00022166471101893784,0.004338589865520313,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,0.0,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1123.0484977777778,Off,0.0,0.0,36.0457293906471,51.666666666666686,46.10666666666668,0.0,51.97182191476805,0.0,0.0,0.0,36.0457293906471,51.97776017647729,51.98072930733192,51.97182191476805,12.43753247303448,20.996435713693206,0.0,2.8,-307.70373457301577,-670.495013197991,-0.0,-0.0,378.297833216595,0.0,2.0,0.028274281188301883,0.0,0,1.3954148063029224,131.99922844444444,-15.50655459161969,0.21906821307879237,10.321271413814834,0.003307460484386943,21.09690747366687,1.2174714950468848
2025-01-01 00:09:00,0.2603153919312188,0.1813982478106542,0.00022166471101893784,0.004338589865520313,0.0030233041301775698,3.6944118503156305e-06,0.010343020296796351,0.0,0.2499723716344224,0.0,0.00022166471101893784,0.0,0.0,0.1813982478106542,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.006555767007322667,0,On,0.008108041220216758,0,On,0.20023981655811715,0.15017986241858783,On,0.00022166471101893784,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1123.0484977777778,Off,0.0,0.0,36.125579921141544,51.666666666666686,46.10666666666668,0.0,51.9664657079192,0.0,0.0,0.0,36.125579921141544,51.972701460344865,51.975819336557706,51.9664657079192,12.43753247303448,20.922737024356703,0.0,2.8,-303.16503073344046,-666.5470004665871,-0.0,-0.0,378.297833216595,0.0,2.0,0.028222100751705642,0.0,0,1.3928395559069593,131.99922844444444,-14.915863483448433,0.2200888094173586,10.288834610901578,0.003307847701624773,21.220079221238475,1.2177763260424899
