Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,5.494711798527704,0.06450213822940579,0.0,0.09157852997546173,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,5.387819306666667,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,On,5387.819306666666,20.611111111111143,0.9999999999999999,0.0,5.387819306666667,0.0,1,5387.819306666666,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.329722412552904,51.666666666666686,46.10666666666668,0.0,50.90498341543907,0.0,0.0,0.0,21.329722412552904,50.906231742183024,50.906855905555005,50.90498341543907,12.43753247303448,20.618191401150934,0.0,6.961674601405353,2.8,9.236100170605994,4605.483844815455,-1400.4052806719194,-952.1003626893024,-0.0,-0.0,159.47593464449272,0.0,1.0,0.04100166178526988,0.0,0,0.7629765918481272,65.99961422222222,10.288966193597886,0.19121935368210263,9.596383743216514,0.0028266201525440223,-9.1533562440153,1.2158409570252773,0.2658205362941376,-1441.6980192698893,41.29273859796997
2025-01-01 00:01:00,5.494711798527704,0.06450213822940579,0.0,0.09157852997546173,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,5.387819306666667,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,On,5387.819306666666,20.611111111111143,0.9999999999999999,0.0,5.387819306666667,0.0,1,5387.819306666666,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.273012952458753,51.666666666666686,46.10666666666668,0.0,50.90181333547665,0.0,0.0,0.0,21.273012952458753,50.903238294340724,50.90395077377276,50.90181333547665,12.43753247303448,20.695719631585845,0.0,6.987367221242701,2.8,9.236100170605994,4589.612772508264,-1409.8648267250926,-958.5368842608386,-0.0,-0.0,159.47593464449272,0.0,1.0,0.04110001780476002,0.0,0,0.7648068430445626,65.99961422222222,0.8544154579433609,0.19085951065959006,9.655446400452314,0.0028265567223144184,-9.292373622057532,1.2190709081356461,0.26588113556703846,-1450.9292165624677,41.06438983737502
2025-01-01 00:02:00,5.494711798527704,0.06450213822940579,0.0,0.09157852997546173,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,5.387819306666667,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,On,5387.819306666666,20.611111111111143,0.9999999999999999,0.0,5.387819306666667,0.0,1,5387.819306666666,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.218031811714066,51.666666666666686,46.10666666666668,0.0,50.89865171211422,0.0,0.0,0.0,21.218031811714066,50.90025280519605,50.901053351736955,50.89865171211422,12.43753247303448,20.77080163841482,0.0,7.011347206062116,2.8,9.236100170605994,4573.974728800448,-1418.7705760784506,-964.7868639552177,-0.0,-0.0,159.47593464449272,0.0,1.0,0.04119516809433696,0.0,0,0.7665774406372889,65.99961422222222,-8.533648555493485,0.1899745921811958,9.689194667716839,0.002826492499344792,-9.4264476772928,1.2187595439588381,0.26593768291627146,-1459.5486678093907,40.77809173094008
2025-01-01 00:03:00,0.10689249186103797,0.06450213822940579,0.0,0.0017815415310172996,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,0.0,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.16469334424393,51.666666666666686,46.10666666666668,0.0,50.89549828839021,0.0,0.0,0.0,21.16469334424393,50.89727503219384,50.898163404095655,50.89549828839021,12.43753247303448,20.843558795221554,0.0,7.033752237468269,2.8,9.236100170605994,-829.2431606231956,-1427.1637889299634,-970.8588319038988,-0.0,-0.0,159.47593464449272,0.0,1.0,0.0412872764031871,0.0,0,0.7682914317417329,65.99961422222222,-17.860263363789528,0.18912127629131517,9.722383273740105,0.002826427333096487,-9.555805037410465,1.2184579747886854,0.2659905054951028,-1467.6051460231554,40.44135709319207
2025-01-01 00:04:00,0.10689249186103797,0.06450213822940579,0.0,0.0017815415310172996,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,0.0,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.249749596808947,51.666666666666686,46.10666666666668,0.0,50.89235282007502,0.0,0.0,0.0,21.249749596808947,50.894304744798674,50.89528070716051,50.89235282007502,12.43753247303448,20.719804261992124,0.0,7.054702411344649,2.8,9.236100170605994,-818.2440237731297,-1434.8981332095834,-960.5399653725664,-0.0,-0.0,159.47593464449272,0.0,1.0,0.04113055084434949,0.0,0,0.7653750150032198,65.99961422222222,-17.179993045056037,0.19056340821682868,9.66585732964256,0.00282636125623405,-9.312537747633435,1.2189711407494899,0.26603988858230426,-1475.1412197004845,40.24308649090116
2025-01-01 00:05:00,0.10689249186103797,0.06450213822940579,0.0,0.0017815415310172996,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,0.0,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.3319091815961,51.666666666666686,46.10666666666668,0.0,50.88919473723085,0.0,0.0,0.0,21.3319091815961,50.89132252047106,50.89238641209117,50.88919473723085,12.43753247303448,20.60015101253268,0.0,7.074317746535825,2.8,9.236100170605994,-805.7893049667094,-1442.1641309643305,-950.6051122338085,-0.0,-0.0,159.47593464449272,0.0,1.0,0.040978759447614276,0.0,0,0.762550415279447,65.99961422222222,-14.660127377393593,0.19196949742006514,9.612169190142058,0.0028262968886350556,-9.07694363020908,1.2194677116297303,0.2660861169222621,-1482.1995310935895,40.03540012925887
2025-01-01 00:06:00,0.10689249186103797,0.06450213822940579,0.0,0.0017815415310172996,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,0.0,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.411338243658133,51.666666666666686,46.10666666666668,0.0,50.886024470501326,0.0,0.0,0.0,21.411338243658133,50.888328765734045,50.88948091335041,50.886024470501326,12.43753247303448,20.484363529756838,0.0,7.092695953620821,2.8,9.236100170605994,-792.8402696013706,-1448.9695448987495,-941.0306693841163,-0.0,-0.0,159.47593464449272,0.0,1.0,0.04083162762116491,0.0,0,0.759812522847559,65.99961422222222,-11.28553486174711,0.19334125927630402,9.559737355331217,0.00282623417499344,-8.848599091182876,1.2199486248666187,0.2661294223805055,-1488.8147825973806,39.845237698631195
2025-01-01 00:07:00,0.10689249186103797,0.06450213822940579,0.0,0.0017815415310172996,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,0.0,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.488192951351213,51.666666666666686,46.10666666666668,0.0,50.88284242583183,0.0,0.0,0.0,21.488192951351213,50.885323863793616,50.88656458277452,50.88284242583183,12.43753247303448,20.372220439991146,0.0,7.1099270968930925,2.8,9.236100170605994,-780.396518089593,-1455.346774679685,-931.7946311738654,-0.0,-0.0,159.47593464449272,0.0,1.0,0.04068889625134632,0.0,0,0.7571565160089989,65.99961422222222,-8.077821560220343,0.19468034758245106,9.508457660355575,0.0028261730631106386,-8.627104571843738,1.2204147634005105,0.26617001855698397,-1495.018995781239,39.67222110155407
2025-01-01 00:08:00,0.10689249186103797,0.06450213822940579,0.0,0.0017815415310172996,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,0.0,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.56263021941174,51.666666666666686,46.10666666666668,0.0,50.87964898595259,0.0,0.0,0.0,21.56263021941174,50.882308175938846,50.88363777093198,50.87964898595259,12.43753247303448,20.263499287577094,0.0,7.126092977940097,2.8,9.236100170605994,-768.5333010774615,-1461.3273508999687,-922.8752975079801,-0.0,-0.0,159.47593464449272,0.0,1.0,0.040550302533570635,0.0,0,0.7545775043827422,65.99961422222222,-5.133938213974176,0.19598852855502283,9.458942074388684,0.0028261135037129926,-8.412055803397216,1.220867018574888,0.2662080993716388,-1500.8412785712542,39.51392767128555
2025-01-01 00:09:00,0.10689249186103797,0.06450213822940579,0.0,0.0017815415310172996,0.0010750356371567631,0.0,0.012957182393934036,0.0,0.08393530946710392,0.0,0.010000000000000002,0.0,0.0,0.06158547156273912,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008302220771127017,0,On,0.0018213473834517487,0,On,0.04880244912524946,0.036601836843937086,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,5387.819306666666,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,780.4483688888889,Off,0.0,0.0,21.63479037167431,51.666666666666686,46.10666666666668,0.0,50.87644451026792,0.0,0.0,0.0,21.63479037167431,50.879282041437136,50.880700807021746,50.87644451026792,12.43753247303448,20.158001154032593,0.0,7.141268070435182,2.8,9.236100170605994,-757.210540284099,-1466.9387897043002,-914.2532634340444,-0.0,-0.0,159.47593464449272,0.0,1.0,0.04041561152021065,0.0,0,0.7520711159620931,65.99961422222222,-2.4332114945475496,0.19726737721159587,9.411086958875133,0.00282605545047197,-8.203090978400034,1.2213061874331865,0.2662438413000753,-1506.3081522508173,39.36936254651704
