Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.47616980696668476,0.21366552692902177,0.1841388600344322,0.47616980696668476,0.21366552692902177,0.18413886003443222,0.09822404685926626,0.3466156319022903,0.031330128205128205,0.0,0.1841388600344322,0.0,0.21366552692902177,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0017054057017543858,0.0,0.04825932057875593,0.0,0.04825932057875593,0.0,0.061728262663594484,0.0,0.2498226187561666,0.18736696406712489,4462.174566723647,20.000000000000057,0.3147347000956337,0.0,5.396578030902442,0.031330128205128205,0.38333333333333336,4430.8444385185185,11558.724622222222,0.0,0.0,48.53352859424688,51.66666666666668,46.10666666666668,0.0,52.177100137937394,0.04590188813020779,127.42201972436033,0.0,75.83363842851075,51.80135600926828,52.18122081969231,51.609363263178814,12.43753247303448,19.73591770920895,-0.06723088885976415,0.7024435420878942,0.85,9.236100170605994,1102.435107595254,-848.6809437855597,-3173.3831941302983,0.0,0.0,580.3062014086248,779.3499695981255,2.3175000000000003,0.12796215110686754,0.0,0.0,3.3119272372747655,152.95410596000002,125.77244693800968,0.2224167511230464,9.531227075234,0.003104524932174928,207.4900933620321,1.2228628829192059,0.0,0.0,51.56583674296078
2025-01-01 11:00:00,0.4753923606372253,0.21366552692902177,0.160120747856028,0.4753923606372253,0.21366552692902177,0.16012074785602803,0.09499239592765313,0.35315637496598234,0.027243589743589744,0.0,0.160120747856028,0.0,0.21366552692902177,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0017054057017543858,0.0,0.04664349511294937,0.0,0.04664349511294937,0.0,0.06826900572728661,0.0,0.2498226187561666,0.18736696406712489,3880.151797150997,20.000000000000057,0.27368234790924667,0.0,4.692676548610819,0.027243589743589744,0.3333333333333333,3852.9082074074076,11558.724622222222,0.0,0.0,47.42665007605962,51.66666666666668,46.10666666666668,0.0,51.64500931845995,0.0,0.0,0.0,74.10414074384316,51.06150735268264,51.64500931845995,50.76975636979399,12.43753247303448,19.740812229765854,-0.059929423989299596,1.9482065628746965,1.95,9.236100170605994,1030.31076161386,-898.416532133519,-2836.0142706042375,0.0,0.0,562.7264156393705,1088.3065004926182,2.0010000000000003,0.12212937316594971,0.0,0.0,3.1609627843923818,132.0652280586667,199.47717885792892,0.22906320407551697,9.636807925168844,0.003200357833368512,125.2737298365253,1.2221979823096236,0.0,0.0,43.31434148735891
2025-01-01 12:00:00,0.4594932832738653,0.21101298520457504,0.1521147104632266,0.4594932832738653,0.211012985204575,0.15211471046322664,0.08536850170372019,0.34824337131373484,0.025881410256410258,0.0,0.1521147104632266,0.0,0.21101298520457504,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0017764642726608186,0.0,0.041796018715529695,0.0,0.041796018715529695,0.0,0.0668927243743014,0.0,0.2445326589327778,0.1833994941995833,3686.144207293447,20.000000000000057,0.25999823051378435,0.0,4.458042721180278,0.025881410256410258,0.31666666666666665,3660.262797037037,11558.724622222222,0.0,0.0,46.054567802281916,51.66666666666668,46.10666666666668,0.0,51.09622489630659,0.14295218806639165,382.92118523850183,0.0,71.96026219106551,50.164757091407594,51.09622489630659,49.6990231889581,12.43753247303448,19.74416071875412,-0.06314250609190637,2.771779249511512,3.05,9.236100170605994,1118.3470673661984,-247.88911764055288,-2630.604647276475,0.0,0.0,548.5598149508273,1276.3542960889106,2.0010000000000003,0.12123856250703113,0.0,0.0,3.1379067474392106,132.0652280586667,251.47653385708847,0.23252221837020673,9.690718296867496,0.0032510563838614314,53.045973421402415,1.2215334402722742,0.0,0.0,36.36444861483297
2025-01-01 13:00:00,0.43905961026462126,0.20813336997813356,0.11010584264321353,0.43905961026462126,0.20813336997813356,0.11010584264321355,0.07926200448350716,0.34753799039649874,0.012259615384615386,0.038051506108000926,0.07205433653521261,0.0,0.20813336997813356,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.001989639985380117,0.0,0.03863618224906353,0.0,0.03863618224906353,0.0,0.07002683042565387,0.0,0.2406931719641892,0.18051987897314184,1746.0683087179489,20.000000000000057,0.12315705655916101,0.0,2.1117044468748687,0.012259615384615386,0.15,1733.8086933333332,11558.724622222222,879.2133333333333,0.0,44.41650883574724,51.66666666666668,46.10666666666668,0.0,51.015535586071366,0.2824806559580756,763.2218662153203,879.2133333333333,69.40079505585506,48.9985268077312,51.015535586071366,47.99002241856113,12.43753247303448,19.72154063078231,-0.055175453266328015,4.181581989448481,4.45,9.236100170605994,-33.97491862662903,-186.00713450305997,-2280.1843647545597,0.0,0.0,587.0614376078461,1275.8109921500643,2.6835000000000004,0.11527228750001169,0.0,0.0,2.983487112180681,177.10996476533333,262.2933615457256,0.23452783027170332,9.704955482947504,0.0032763605515261124,63.5006356609607,1.2210349166537469,0.0,0.0,26.32526078714491
2025-01-01 14:00:00,0.4791143436500164,0.2149804550721166,0.11811188003601494,0.4791143436500164,0.2149804550721166,0.11811188003601494,0.0921870964214786,0.373305452356743,0.013621794871794872,0.038051506108000926,0.080060373928014,0.0,0.2149804550721166,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002131757127192982,0.0,0.04502766964714281,0.0,0.04502766964714281,0.0,0.08666484559392074,0.0,0.2498226187561666,0.18736696406712489,1940.0758985754985,20.000000000000057,0.13684117395462334,0.0,2.3463382743054093,0.013621794871794872,0.16666666666666666,1926.4541037037038,11558.724622222222,879.2133333333333,0.0,46.088385373132056,51.66666666666668,46.10666666666668,0.0,51.65602835076176,0.13910458144583426,382.266059173081,879.2133333333333,72.01310214551883,50.06735287190999,51.65602835076176,49.27301513248411,12.43753247303448,19.68930617982239,-0.07250921770736411,4.722199094918829,4.7,9.236100170605994,268.29925633729346,-490.68572673635765,-2169.874875290633,0.0,0.0,646.0038081319566,1120.280148066565,3.0,0.11208220013885632,0.0,0.0,2.9009210008008184,197.99884266666666,240.10960463557075,0.23754364986954915,9.727740929953274,0.003313687967507375,24.591042816400275,1.220528579729884,0.0,0.0,23.24342084443347
2025-01-01 15:00:00,0.501412790457028,0.21886638391339905,0.12611791742881634,0.5014127904570279,0.21886638391339905,0.12611791742881634,0.09922113453467789,0.38720768156337576,0.01498397435897436,0.038051506108000926,0.08806641132081541,0.0,0.21886638391339905,0.0,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002487049981725146,0.0,0.04836704227647637,0.0,0.04836704227647637,0.0,0.09538583634551023,0.0,0.25588047597327307,0.1919103569799548,2134.0834884330484,20.000000000000057,0.1505252913500857,0.0,2.5809721017359504,0.01498397435897436,0.18333333333333332,2119.099514074074,11558.724622222222,879.2133333333333,0.0,46.215047563134135,51.66666666666668,46.10666666666668,0.0,51.78000574960767,0.32633012107475895,891.9541380705224,879.2133333333333,72.21101181739708,50.242846610951766,51.78000574960767,49.474267041623825,12.43753247303448,19.75465976012846,-0.0500167978728862,4.181032738660945,4.15,9.236100170605994,267.3559672212628,-719.3662478979287,-2290.1740223052852,0.0,0.0,666.5160254465912,823.2850203199305,3.0,0.11347423866132247,0.0,0.0,2.936949859787731,197.99884266666666,183.747173333518,0.23626900385768498,9.75241149705043,0.0033093606096220884,1.8064113613914852,1.220259292483337,0.0,0.0,26.973279400261575
2025-01-01 16:00:00,0.6588314094488914,0.25040282578617373,0.09607244871361681,0.6588314094488914,0.25040282578617373,0.09607244871361681,0.15558868662687536,0.48689656897586225,0.016346153846153847,0.0,0.09607244871361681,0.0,0.25040282578617373,0.0,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.0031265771198830407,0.0,0.07623105475349616,0.0,0.07623105475349616,0.0,0.15302613459429715,0.0,0.295299208850783,0.22147440663808718,2328.0910782905985,20.000000000000057,0.164209408745548,0.0,2.8156059291664914,0.016346153846153847,0.2,2311.744924444444,11558.724622222222,0.0,0.0,46.237864913825554,51.66666666666668,46.10666666666668,0.0,51.259154753125856,0.0,0.0,0.0,72.24666392785242,50.21510945514063,51.259154753125856,49.693086806148024,12.43753247303448,19.695781393846225,-0.05463714918117617,3.100752522316172,3.05,9.236100170605994,163.9479340396535,-1367.8386168015786,-2597.719200285987,0.0,0.0,819.8131536498495,309.1705458200401,3.0,0.11961686247989882,0.0,0.0,3.0959337699291405,197.99884266666666,79.3811180433122,0.2366032372221061,9.717764916970884,0.003302019031998028,-113.96945115775483,1.2205097952433173,0.0,0.0,35.31692869934643
2025-01-01 17:00:00,0.7378353843051219,0.26077564745901716,0.19777651779282773,0.7378353843051219,0.26077564745901716,0.19777651779282773,0.1884706409332959,0.5234833331154156,0.025881410256410258,0.045661807329601116,0.1521147104632266,0.0,0.26077564745901716,0.0,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.003979279970760234,0.0,0.09224568048126786,0.0,0.09224568048126786,0.0,0.175782469836726,0.0,0.3056231626996546,0.2292173720247409,3686.144207293447,20.000000000000057,0.25999823051378435,0.0,4.458042721180278,0.025881410256410258,0.31666666666666665,3660.262797037037,11558.724622222222,1055.056,0.0,44.78092067244666,51.66666666666668,46.10666666666668,0.0,50.74943015206763,0.23825451771675082,636.7825355890911,1055.056,69.9701885506979,49.24731769942012,50.74943015206763,48.49626147309637,12.43753247303448,19.72645484407614,-0.07085678905852284,1.9941511502526892,1.95,9.236100170605994,909.1437042007215,-1219.6830838743808,-2909.686724239979,0.0,0.0,859.9978622717357,25.6485356561774,2.56725,0.12552236928581836,0.0,0.0,3.248780597457869,169.437509612,9.91720033420624,0.22802337890495314,9.601459810108185,0.0031888649922730983,-190.03867373490982,1.2198921806061997,0.0,0.0,41.92640361776454
2025-01-01 18:00:00,0.5232410057002019,0.21518484313585431,0.160120747856028,0.5232410057002019,0.21518484313585431,0.16012074785602803,0.10824783621021937,0.3877495797463928,0.027243589743589744,0.0,0.160120747856028,0.0,0.21518484313585431,0.0,1.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.004547748538011695,0.0,0.05185004383610384,0.0,0.05185004383610384,0.0,0.10083645556525367,0.0,0.24308218607797769,0.18231163955848323,3880.151797150997,20.000000000000057,0.27368234790924667,0.0,4.692676548610819,0.027243589743589744,0.3333333333333333,3852.9082074074076,11558.724622222222,0.0,0.0,46.92431681972521,51.66666666666668,46.10666666666668,0.0,52.00684609209849,0.1752664315147601,482.49886804803646,0.0,73.31924503082065,50.69630167256481,52.00684609209849,50.041029462797965,12.43753247303448,19.709129103528166,-0.06680237887287248,1.2058469934332812,1.15,9.236100170605994,654.0811608261617,-1613.5569205080558,-2991.8800977218457,0.0,0.0,549.3207517884871,0.0,1.0657500000000002,0.12327885809314358,0.0,0.0,3.190713850674713,70.33908885733334,-7.480930961277933,0.22052776304380706,9.469918950314895,0.0030819647376240386,-214.78749250946728,1.219429027139745,0.0,0.0,47.58115116734293
2025-01-01 19:00:00,0.5422393964057424,0.21099029976631797,0.16614810439282335,0.5422393964057424,0.21099029976631797,0.16614810439282335,0.10817299816811031,0.41227152644276027,0.021794871794871794,0.038051506108000926,0.12809659828482242,0.0,0.21099029976631797,0.0,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.004831982821637427,0.0,0.05167050767323644,0.0,0.05167050767323644,0.0,0.1309511267543362,0.0,0.23924269910938903,0.17943202433204172,3104.1214377207975,18.33333333333337,0.21894587832739734,0.0,3.7541412388886553,0.021794871794871794,0.26666666666666666,3082.326565925926,11558.724622222222,879.2133333333333,0.0,47.71264202911597,51.66666666666668,46.10666666666668,0.0,51.51376212982699,0.3448615473956733,939.6312945580374,879.2133333333333,74.5510031704937,49.65976351223146,51.514836904370796,48.73168942888988,12.43753247303448,18.190483441159582,-0.049320903333121,-0.19212104079505882,-0.25000000000000006,9.236100170605994,132.14767077277486,-2188.096657877917,-2920.7918576104285,0.0,0.0,569.6311502812133,0.0,0.9990000000000001,0.12033324090525319,0.0,0.0,3.1144751370334314,65.933614608,0.011227925351517953,0.2328141029343475,8.629911579615253,0.0029584568451719298,-191.51163633759444,1.2258778306527143,0.0,0.0,57.38872338547799
2025-01-01 20:00:00,0.8094115621987199,0.23503353519269074,0.19056195274242876,0.8094115621987199,0.23503353519269074,0.19056195274242876,0.158513426447647,0.6236545460074832,0.027243589743589744,0.030441204886400744,0.160120747856028,0.0,0.23503353519269074,0.0,1.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.004974099963450292,0.0,0.07676966324209836,0.0,0.07676966324209836,0.0,0.31027649908389543,0.0,0.27217696510661593,0.2041327238299619,3880.151797150997,18.33333333333337,0.27368234790924667,0.0,4.692676548610819,0.027243589743589744,0.3333333333333333,3852.9082074074076,11558.724622222222,703.3706666666666,0.0,48.91575880014134,51.66666666666668,46.10666666666668,0.0,51.41965769729539,0.1057951353963665,287.9531287908425,703.3706666666666,76.43087312522084,50.32512735756928,51.41965769729539,49.77786218770623,12.43753247303448,18.05784061657828,-0.07068452199640654,-0.6301694298283589,-0.55,9.236100170605994,1017.7440766825797,-1314.9116938318255,-2954.615255995402,0.0,0.0,886.3203647470003,0.0,1.8667500000000001,0.12062290254866916,0.0,0.0,3.121972184231567,123.20477984933333,-18.082469789816326,0.22802115355691585,8.469495823720445,0.002873126286069606,-76.55702910529067,1.226498578114026,0.0,0.0,57.80912401060409
2025-01-01 21:00:00,1.0092940957494958,0.2511418308839803,0.19016621657122756,1.0092940957494958,0.2511418308839803,0.19016621657122756,0.18566307374439983,0.7977496117486856,0.025881410256410258,0.038051506108000926,0.1521147104632266,0.0,0.2511418308839803,0.0,1.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.004618807108918129,0.0,0.09052213331774085,0.0,0.09052213331774085,0.0,0.4628938372367119,0.0,0.2945313114570653,0.2208984835927989,3686.144207293447,18.33333333333337,0.25999823051378435,0.0,4.458042721180278,0.025881410256410258,0.31666666666666665,3660.262797037037,11558.724622222222,879.2133333333333,0.0,48.939938773269446,51.66666666666668,46.10666666666668,0.0,51.494760573735526,0.22528661032702232,608.6905047286251,879.2133333333333,76.4686543332335,50.34482695806068,51.494760573735526,49.76986015022326,12.43753247303448,18.056401821520573,-0.06364250412670565,-0.25459530376185224,-0.3,9.236100170605994,1135.9916768274868,-1764.2645934684742,-2944.3079762973116,0.0,0.0,1160.7943363577576,0.0,3.0,0.12196808350371065,0.0,0.0,3.156788271688119,197.99884266666666,-29.41004906771734,0.22757266069904428,8.462099750681146,0.0028673566863199654,23.648610446856495,1.2265087284068341,0.0,0.0,56.18845058973342
2025-01-01 22:00:00,0.6736262196731136,0.21386370813510533,0.223773310827238,0.6736262196731135,0.21386370813510533,0.22377331082723803,0.11363996825016545,0.523207405269102,0.036778846153846155,0.007610301221600186,0.21616300960563783,0.0,0.21386370813510533,0.0,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003979279970760234,0.0,0.05483034413970261,0.0,0.05483034413970261,0.0,0.23805579442229483,0.0,0.24658038531602508,0.18493528898701875,5238.204926153846,18.33333333333337,0.369471169677483,0.0,6.335113340624606,0.036778846153846155,0.45,5201.42608,11558.724622222222,175.84266666666664,0.0,47.90326808725748,51.66666666666668,46.10666666666668,0.0,51.47025343351007,0.1873867793855067,509.06755440523904,175.84266666666664,74.8488563863398,49.61594037749432,51.47025343351007,48.68878384948644,12.43753247303448,18.007675230609337,-0.07851614268725313,-1.8565258503506528,-1.95,9.236100170605994,1515.0947657561426,-2877.906092259472,-3461.7079958482773,0.0,0.0,817.5855892138123,0.0,3.0,0.13075884182470535,0.0,0.0,3.3843114233994966,197.99884266666666,-31.346768532469703,0.22920616369184557,8.453016342452266,0.002879174918877013,4.659136179381259,1.2267051708948549,0.0,0.0,68.71515873881796
2025-01-01 23:00:00,0.5004991831648,0.20088478661050901,0.2469999506632398,0.5004991831648,0.20088478661050901,0.2469999506632398,0.07228163937368225,0.39007651815009214,0.03814102564102564,0.022830903664800558,0.22416904699843923,0.0,0.20088478661050901,0.0,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0033397528326023396,0.0,0.03447094327053995,0.0,0.03447094327053995,0.0,0.1222301360027467,0.0,0.231905012902753,0.17392875967706473,5432.212516011396,18.33333333333337,0.3831552870729454,0.0,6.569747168055146,0.03814102564102564,0.4666666666666667,5394.071490370371,11558.724622222222,527.528,0.0,49.15518727543205,51.66666666666668,46.10666666666668,0.0,51.394153169232844,0.16522134859066503,448.16865181961435,527.528,76.80498011786258,50.47330039469735,51.394153169232844,50.012874007429595,12.43753247303448,18.025616794104458,-0.07861179588038501,-3.011047499146579,-3.05,9.236100170605994,1225.4590442454626,-2099.9096758721957,-3731.2697838529034,0.0,0.0,644.1236492872483,0.0,3.0,0.13332572790659067,0.0,0.0,3.4507477864649916,197.99884266666666,-33.16483399799943,0.2285896927239344,8.455991626174205,0.0028745764082480215,-6.327017263971731,1.2266331651137214,0.0,0.0,73.7301573682965
