Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.9172976171988696,0.07249503201279203,0.0,0.9172976171988695,0.07249503201279203,0.0,0.009435216854250583,0.0,0.07886961797424864,0.7789927823703704,0.05,0.0,0.0,0.057911698679458695,0.0,0.01458333333333334,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003103307748538012,0.0,0.006331909105712571,0.0,0.0016540197349703713,0.0,0.043904085280875554,0.03292806396065666,778.9927823703705,15.5555555555556,0.38333333333333325,0.0,0.7789927823703704,0.0,0.38333333333333336,778.9927823703705,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,0.0,0.0,25.042413108520186,51.66666666666668,46.10666666666668,0.0,50.70131664282958,0.0,0.0,0.0,25.042413108520186,50.75657709682252,50.784207323819,50.70131664282958,12.43753247303448,15.194955892869848,-0.05818316683992034,2.8,532.6499686339023,-386.74588264051494,0.0,0.0,151.23116308106017,0.0,1.0,0.023937597901549607,0.0,0.0,0.44544113747400843,65.99961422222222,-10.82809417701332,0.2786700490489577,7.174695901366581,0.0029192362620518815,9.25224241724536,1.2421986251372998
2025-01-01 01:00:00,0.8484935784789545,0.07187044114482197,0.0,0.8484935784789543,0.07187044114482197,0.0,0.00920246877311023,0.0,0.07803683015028857,0.7112542795555556,0.05,0.0,0.0,0.05728710781148863,0.0,0.01458333333333334,1.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0028705596673976605,0.0,0.006331909105712571,0.0,0.0016540197349703713,0.0,0.043904085280875554,0.03292806396065666,711.2542795555556,15.5555555555556,0.35,0.0,0.7112542795555556,0.0,0.35,711.2542795555556,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,0.0,0.0,24.892053308007792,51.66666666666668,46.10666666666668,0.0,50.51491921809879,0.0,0.0,0.0,24.892053308007792,50.54647632739935,50.562254882049636,50.51491921809879,12.43753247303448,15.199064713377169,-0.06024871668021493,2.5,486.8377970672138,-362.71566922275684,0.0,0.0,150.16562717595974,0.0,1.0,0.021922510913223545,0.0,0.0,0.4079435304091438,65.99961422222222,-11.866440441544771,0.27900814437418997,7.182066155182229,0.0029233837462616804,13.551442759770302,1.2422381199573747
2025-01-01 02:00:00,0.8137915392475868,0.07124585027685194,0.0,0.8137915392475868,0.07124585027685193,0.0,0.00920246877311023,0.0,0.0772040423263285,0.6773850281481482,0.05,0.0,0.0,0.056662516943518586,0.0,0.01458333333333334,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0028705596673976605,0.0,0.006331909105712571,0.0,0.0016540197349703713,0.0,0.043904085280875554,0.03292806396065666,677.3850281481482,15.5555555555556,0.3333333333333333,0.0,0.6773850281481482,0.0,0.3333333333333333,677.3850281481482,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,0.0,0.0,24.73809728814145,51.66666666666668,46.10666666666668,0.0,50.325093894430196,0.0,0.0,0.0,24.73809728814145,50.3376819720468,50.343976010855116,50.325093894430196,12.43753247303448,15.209446713118627,-0.05724745673027784,1.6500000000000001,456.55689460667594,-358.86486422730553,0.0,0.0,149.33283935199967,0.0,1.0,0.020218816556991245,0.0,0.0,0.3762404516345172,65.99961422222222,-11.296108666166386,0.2794968199633453,7.195665330089523,0.002930438124100783,20.359873254197144,1.2421881793702645
2025-01-01 03:00:00,0.8466728374436074,0.07062125940888188,0.0,0.8466728374436074,0.07062125940888188,0.0,0.009047303385683332,0.0,0.07637125450236844,0.7112542795555556,0.05,0.0,0.0,0.056037926075548534,0.0,0.01458333333333334,1.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.0027153942799707604,0.0,0.006331909105712571,0.0,0.0016540197349703713,0.0,0.043904085280875554,0.03292806396065666,711.2542795555556,15.5555555555556,0.35,0.0,0.7112542795555556,0.0,0.35,711.2542795555556,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,0.0,0.0,24.581495901570914,51.66666666666668,46.10666666666668,0.0,50.1054554867534,0.0,0.0,0.0,24.581495901570914,50.130129137784806,50.142465963300516,50.1054554867534,12.43753247303448,15.223909403795282,-0.057945775004277986,1.6500000000000001,470.22241999191226,-377.7914242481378,0.0,0.0,148.3448861406127,0.0,1.0,0.02129588337510722,0.0,0.0,0.3962829751396026,65.99961422222222,-11.585321456118303,0.279981874775216,7.212158428261853,0.00293824046144016,10.443996057645391,1.2421201507403707
2025-01-01 04:00:00,1.0490555580640917,0.06999666854091183,0.0,1.0490555580640917,0.06999666854091183,0.0,0.009047303385683332,0.0,0.07553846667840837,0.9144697880000001,0.05,0.0,0.0,0.05541333520757848,0.0,0.01458333333333334,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0027153942799707604,0.0,0.006331909105712571,0.0,0.0016540197349703713,0.0,0.043904085280875554,0.03292806396065666,914.4697880000001,15.5555555555556,0.44999999999999996,0.0,0.9144697880000001,0.0,0.45,914.4697880000001,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,0.0,0.0,24.426801094941585,51.66666666666668,46.10666666666668,0.0,49.88712881099408,0.0,0.0,0.0,24.426801094941585,49.9237080328994,49.94199764385207,49.88712881099408,12.43753247303448,15.236801814951201,-0.051140365639571604,0.55,578.3611375620299,-423.95425680587954,0.0,0.0,99.11293121714152,0.0,0.266675,0.021997413737718702,0.0,0.0,0.40933735444614044,17.60044712271111,-11.267324849232155,0.27932877922529353,7.21146485981522,0.002935343794313014,-18.079317765230766,1.2414832924962684
2025-01-01 05:00:00,1.0493658888389457,0.06999666854091183,0.0,1.0493658888389457,0.06999666854091183,0.0,0.009357634160537132,0.0,0.07553846667840837,0.9144697880000001,0.05,0.0,0.0,0.05541333520757848,0.0,0.01458333333333334,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003025725054824562,0.0,0.006331909105712571,0.0,0.0016540197349703713,0.0,0.043904085280875554,0.03292806396065666,914.4697880000001,15.5555555555556,0.44999999999999996,0.0,0.9144697880000001,0.0,0.45,914.4697880000001,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,0.0,0.0,24.277276318205338,51.66666666666668,46.10666666666668,0.0,49.6704014634994,0.0,0.0,0.0,24.277276318205338,49.718691869719336,49.74283707282931,49.6704014634994,12.43753247303448,15.243763515807954,-0.05412958550986273,-0.25000000000000006,538.461788585661,-447.6636236279985,0.0,0.0,81.8228148692842,0.0,0.0,0.021928152998432298,0.0,0.0,0.4080485207621211,0.0,-10.167190655624808,0.278393602466192,7.202378155740624,0.002928175592648292,-26.763526151790554,1.240836298644377
2025-01-01 06:00:00,0.9783478620649649,0.07628466433488836,0.0,0.9783478620649649,0.07628466433488834,0.0,0.028606416841556535,0.0,0.0868794114456307,0.8128620337777779,0.05,0.0,0.0,0.06170133100155502,0.0,0.01458333333333334,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.003413638523391813,0.0,0.025192778318164723,0.0,0.004610970110224006,0.0,0.05062250402492412,0.03796687801869308,812.8620337777778,15.5555555555556,0.39999999999999997,0.0,0.8128620337777779,0.0,0.4,812.8620337777778,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,0.0,0.0,23.603562930278823,51.66666666666668,46.10666666666668,0.0,49.338814774305874,0.09744372188265411,250.29014431260163,0.0,23.603562930278823,48.742908024427884,49.383033575569065,48.4007358482257,12.43753247303448,15.226550830562113,-0.05785677324874821,0.3,516.9119089316218,-429.08159898115167,0.0,0.0,143.83656657833143,0.0,0.48325,0.0218777568390172,0.0,0.0,0.40711072730989134,31.89431357288889,-10.705092443335843,0.27744512048919745,7.177930551430551,0.002914910543888922,-15.296456744309655,1.2409202686409986
2025-01-01 07:00:00,1.8073746998254832,0.08541431689415287,0.0,1.8073746998254832,0.08541431689415287,0.0,0.05738100489682966,0.8166328820740741,0.10436803048420894,0.7789927823703704,0.05,0.0,0.0,0.07083098356081953,0.0,0.01458333333333334,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0031808904422514625,0.0,0.054200114454578195,0.0,0.009926719069782873,0.0,0.061129798456023336,0.045847348842017493,778.9927823703705,15.5555555555556,0.38333333333333325,0.0,0.7789927823703704,0.0,0.38333333333333336,778.9927823703705,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,816.6328820740741,0.23333333333333334,25.044848557092266,51.66666666666668,46.10666666666668,0.0,51.050897955136186,0.16380469440073364,429.69391908212384,816.6328820740741,25.044848557092266,50.7644585169573,51.05319834761623,50.61893840538781,12.43753247303448,15.235688103995487,-0.05804610211962326,-0.55,521.7863897793347,-470.3338062596103,0.0,0.0,223.46956371133916,0.3817095874485655,1.0,0.02260104143210955,0.0,0.0,0.4205699187120338,65.99961422222222,-10.342150042764583,0.27761887694723025,7.18663173486844,0.0029183725466206266,22.889699780733384,1.2408783881429788
2025-01-01 08:00:00,1.7752757115293814,0.1377205818900907,0.0,1.7752757115293814,0.1377205818900907,0.0,0.06244902916273617,0.5249782813333334,0.4604633728851638,0.6773850281481482,0.05,0.0,0.0,0.12313724855675735,0.0,0.01458333333333334,1.0,0.3503624713900822,0.04992394829376903,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0024050635051169594,0.0,0.06004396565761921,0.0,0.01248316781109714,0.0,0.06347343290162168,0.04760507467621624,677.3850281481482,15.5555555555556,0.3333333333333333,0.0,0.6773850281481482,0.0,0.3333333333333333,677.3850281481482,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,524.9782813333334,0.15,24.058130348573815,51.66666666666668,46.10666666666668,0.0,51.159959796024815,0.117198703179221,315.945285592409,524.9782813333334,24.058130348573815,49.34743250573822,51.16011148437006,48.44101717224967,12.43753247303448,15.252787057868042,-0.05284096032686699,-1.4,490.22850295655024,-518.8162274354613,0.0,0.0,339.2151459939512,15.505337393098808,1.0,0.02356882302256833,0.0,0.0,0.43857881560525375,65.99961422222222,-7.555443750087753,0.2806721841198673,7.23941974143302,0.002952246463787211,146.32402051429287,1.2413627604915474
2025-01-01 09:00:00,1.0599006009354774,0.10059987040603367,0.0,1.0599006009354774,0.10059987040603369,0.0,0.06426327715109235,0.0,0.20051379282142215,0.7451235309629631,0.05,0.0,0.0,0.08601653707270035,0.0,0.01458333333333334,1.0,0.08759061784752055,0.012480987073442258,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0019395673428362575,0.0,0.06232370980825609,0.0,0.014875774974890758,0.0,0.06390309921664804,0.04792732441248601,745.1235309629631,15.5555555555556,0.3666666666666666,0.0,0.7451235309629631,0.0,0.36666666666666664,745.1235309629631,2032.1550844444448,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2503.413431111111,0.0,0.0,24.706645850399315,51.66666666666668,46.10666666666668,0.0,51.57444297379279,0.09250982276027539,253.15359112989006,0.0,24.706645850399315,50.322289834127744,51.574486295894204,49.696169942193805,12.43753247303448,15.258752298815288,-0.04130207705732024,-0.85,516.3456403361021,-492.5289136339948,0.0,0.0,264.99003475630695,59.07411785646678,1.0,0.023114154648990155,0.0,0.0,0.43011815057390534,65.99961422222222,-1.2390117491730732,0.2855781063094947,7.3085421458418045,0.0030040473527051235,87.91091558685892,1.241920603039649
