occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.617,0.0516,0.0789,0.0789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.0516,0.0789,0.0789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.61,0.0441,0.0724,0.0724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0238,0.0543,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0238,0.0543,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0238,0.0543,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0861,0,0,0,0
1.0,0.589,0.0224,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0846,0,0,0,0
1.0,0.589,0.0187,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0,0,0,0
1.0,0.589,0.0187,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0187,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0,0,0,0
1.0,0.589,0.0184,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0,0,0,0
1.0,0.589,0.0176,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0176,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0,0,0,0
1.0,0.589,0.0176,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0,0,0,0
1.0,0.597,0.0189,0.0499,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0,0,0,0
1.0,0.617,0.0226,0.0515,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0861,0,0,0,0
1.0,0.617,0.0226,0.0515,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0967,0,0,0,0
