Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,79.76513625057365,51.666666666666686,46.10666666666668,0.0,50.79682567829334,0.0,0.0,0.0,124.63302539152133,47.74993923267508,50.79682567829334,46.226496009865954,12.43753247303448,17.99120326332926,0.0,8.354559909726023,-0.9449883871073165,-2.2417540583522246,2.8,9.236100170605994,-14.148764834144458,-2752.227922901087,1356.6477736781212,1317.8657398547555,-912.9659123620777,-0.0,-0.0,988.9138929839337,0.0,5.0,0.0461152678810418,0.0,0.0,0.5967796353387798,329.99807111111113,-90.09674545600046,0.25961110993595116,8.88506162101529,0.0032606669038790217,134.56475243543795,1.2264904931411318,0.38692949443425856,-2800.9099290584395,48.68200615735259,0.27184172728319994,1326.7351896287687,29.912584049352468,0.22552503437364657,1481.8152710766676,-163.94953122191205
2025-01-01 00:01:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,79.97382262736468,51.666666666666686,46.10666666666668,0.0,50.78206775498861,0.0,0.0,0.0,124.95909785525731,47.737511274104946,50.78206775498861,46.21523303366312,12.43753247303448,17.900565574357135,0.0,8.277961495520708,-0.732769212117089,-2.1726764628836674,2.8,9.236100170605994,-20.868009351079536,-2710.5093841830703,1280.5898086139969,1293.1087637840938,-905.1801212789048,-0.0,-15.13427166645628,988.9138929839337,0.0,5.0,0.04599643179533639,0.0,0.0007690430645943875,0.6051939913988389,329.99807111111113,-89.46750938965198,0.26191036568966475,8.86700508629005,0.0032613097681979362,132.59819613667972,1.2304558179469451,0.38667274464183327,-2760.4519266341827,49.94254245111212,0.27184172728319994,1251.5524071286072,29.037401485389555,0.22503096866120403,1458.3109783112543,-165.2022145271605
2025-01-01 00:02:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,80.17642775059082,51.666666666666686,46.10666666666668,0.0,50.767276217917555,0.0,0.0,0.0,125.27566836029816,47.72505080075747,50.767276217917555,46.20393809217743,12.43753247303448,17.812172086724964,0.0,8.206581360512425,-0.5344016132277789,-2.106147372701703,2.8,9.236100170605994,-10.043611468682002,-2671.7932086475766,1209.5703954151172,1269.7723289838627,-897.61239125145,-0.0,-11.784036528600137,988.9138929839337,0.0,5.0,0.045880448343950615,0.0,0.0006023277803461275,0.6015355750843633,329.99807111111113,-89.56107667256543,0.2634232642206014,8.826636773689936,0.003261941196120478,133.31893856485527,1.2308291585329154,0.38643333241919775,-2722.7951908630766,51.0019822155001,0.27184172728319994,1181.2768156649183,28.293579750198923,0.22455410307040352,1435.7513602942824,-165.9790313104196
2025-01-01 00:03:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,80.37218415151534,51.666666666666686,46.10666666666668,0.0,50.75245208007372,0.0,0.0,0.0,125.58153773674272,47.712558760133916,50.75245208007372,46.19261210016401,12.43753247303448,17.726311081894796,0.0,8.139977810686561,-0.34893624543652085,-2.041843558188209,2.8,9.236100170605994,0.4861004701326692,-2635.7283836600827,1143.178690315283,1247.8296368696906,-890.2854141023207,-0.0,-8.535488691719703,988.9138929839337,0.0,5.0,0.04576770312700761,0.0,0.0004387915451590904,0.5979602051075835,329.99807111111113,-89.60688971976062,0.2649038690007198,8.787576579573784,0.003262575863624397,134.02183533387364,1.2311920042924949,0.38620980723342213,-2687.697591793863,51.96920813378025,0.27184172728319994,1115.5720912515628,27.60659906372003,0.22409222333940293,1414.0188224545084,-166.1891855848181
2025-01-01 00:04:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,80.56147136463099,51.666666666666686,46.10666666666668,0.0,50.7375964821938,0.0,0.0,0.0,125.87729900723592,47.700036219312466,50.7375964821938,46.1812560878718,12.43753247303448,17.642841536036297,0.0,8.07777571423689,-0.17549463558752318,-1.9794806970063215,2.8,9.236100170605994,11.849682294781474,-2602.0964278632773,1081.1011631491494,1227.0685883425892,-883.1851551676019,-0.0,-5.382815853956841,988.9138929839337,0.0,5.0,0.04565801830531071,0.0,0.0002782754027918853,0.594463522984467,329.99807111111113,-88.49623966759353,0.26635381724366236,8.74916532782284,0.0032632136892529954,134.70783989401775,1.2315449337636446,0.38600093667725127,-2654.953633149007,52.85720528572999,0.27184172728319994,1054.1270176367227,26.974145512426713,0.22364337389494682,1393.0105298585274,-165.9419415159382
2025-01-01 00:05:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,80.74453897839486,51.666666666666686,46.10666666666668,0.0,50.722710501790544,0.0,0.0,0.0,126.16334215374197,47.68748418623722,50.722710501790544,46.16987102846056,12.43753247303448,17.56167101631435,0.0,8.019645553865148,-0.01325709136400044,-1.9188168523964266,2.8,9.236100170605994,24.246885257963413,-2570.6900196796137,1023.0423623912662,1207.2774539487739,-876.301897024094,-0.0,-2.3220848415670385,988.9138929839337,0.0,5.0,0.0455512792062645,0.0,0.00012070490240642076,0.5910430812606486,329.99807111111113,-86.04302586030923,0.2677739938391313,8.71194620245574,0.0032638545959375177,135.3774807084958,1.2318883214354985,0.38580563719663163,-2624.383107781254,53.693088101640114,0.27184172728319994,996.6512028274385,26.391159563827845,0.2232058868763804,1372.639266027648,-165.36181207887418
2025-01-01 00:06:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,80.9215889707003,51.666666666666686,46.10666666666668,0.0,50.707795174789275,0.0,0.0,0.0,126.43998276671921,47.674903629964675,50.707795174789275,46.15845785755237,12.43753247303448,17.482724875762997,0.0,7.965293939587387,0.13854061209980642,-1.8596480365576091,2.8,9.236100170605994,36.04505470543472,-2541.3863832289912,968.7271291553401,1188.3291300668939,-869.6275676472753,-0.0,-0.0,988.9138929839337,0.0,5.0,0.04544739402901899,0.0,0.0,0.5881366515250321,329.99807111111113,-83.2412706312237,0.2691650286967372,8.6758808650537,0.0032644985090677023,135.93298711603813,1.2322224677072777,0.38562294299525707,-2595.825877062518,54.43949383352652,0.27184172728319994,942.8739052572781,25.853223898062083,0.22277835386970424,1352.8316534011478,-164.50252333425408
2025-01-01 00:07:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,81.09290808855813,51.666666666666686,46.10666666666668,0.0,50.69285150345581,0.0,0.0,0.0,126.70766888837207,47.66229548808175,50.69285150345581,46.14701748039473,12.43753247303448,17.405896699342367,0.0,7.914452836602349,0.2806108165268941,-1.8018003569456857,2.8,9.236100170605994,45.25415290353658,-2513.976764077838,917.8991663759408,1170.1085568197416,-863.1515414371133,-0.0,-0.0,988.9138929839337,0.0,5.0,0.04534622867352569,0.0,0.0,0.586827466373686,329.99807111111113,-80.50819864328378,0.2705280955726142,8.640913036720804,0.003265144889094888,136.13214441740647,1.2325478091886695,0.38545197042888324,-2569.1360319324162,55.15926785457806,0.27184172728319994,892.5427639752185,25.356402400722345,0.2223595722336444,1333.525286493924,-163.41672967418285
2025-01-01 00:08:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,81.25889421536151,51.666666666666686,46.10666666666668,0.0,50.67788044228446,0.0,0.0,0.0,126.96702221150235,47.64966065349826,50.67788044228446,46.13555075910516,12.43753247303448,17.33103841891958,0.0,7.866879845995138,0.41361734907362313,-1.7451263124838479,2.8,9.236100170605994,54.12431796595138,-2488.392332390068,870.3197724069471,1152.517877468932,-856.8598431103146,-0.0,-0.0,988.9138929839337,0.0,5.0,0.04524759359841355,0.0,0.0,0.5855510256879487,329.99807111111113,-77.92973190766774,0.27186503825708447,8.606961982289015,0.003265792045274919,136.32428368792134,1.2328649614665455,0.3852919194245765,-2544.1818991904956,55.789566800427714,0.27184172728319994,845.4226052618418,24.89716714510526,0.2219485207057677,1314.667309182106,-162.14943171317424
2025-01-01 00:09:00,0.745976252325866,0.46129430640909797,0.00044012306936636996,0.012432937538764432,0.007688238440151633,7.335384489439499e-06,0.03064944574555257,0.6653268065803133,0.0,0.05,0.0,0.00044012306936636996,0.0,0.0,0.44671097307576463,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005264967105263157,0.0,On,0.0012242266541606249,0.0,On,0.024160251986128787,0,On,0.06971217581262691,0,On,0.529434720757762,0.39707604056832135,On,0.00044012306936636996,On,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8142.101608888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9943.9028,Off,0.0,0,81.41977293558115,51.666666666666686,46.10666666666668,0.0,50.662882879496536,0.0,0.0,0.0,127.21839521184555,47.636999957130975,50.662882879496536,46.1240584959482,12.43753247303448,17.258066411046027,0.0,7.822348374990727,0.5381787057793548,-1.6895011968528129,2.8,9.236100170605994,62.67018274627242,-2464.4719988390602,825.7666596447662,1135.473804714367,-850.7440697389457,-0.0,-0.0,988.9138929839337,0.0,5.0,0.04515138360578572,0.0,0.0,0.5843059680973803,329.99807111111113,-75.49964049871559,0.2731767861512536,8.573410720985539,0.0032664399481476827,136.50969890903596,1.233174266870432,0.385142040812064,-2520.8407662634195,56.36876742435922,0.27184172728319994,801.2943148302005,24.472344814565687,0.22154433534243606,1296.2130623073356,-160.73925759296864
