Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.36335731841303137,0.12271177818977047,0.0811209009009009,0.36335731841303137,0.12271177818977047,0.08112090090090089,0.09778261002965917,0.18350317192503893,0.08207153645833333,0.0,0.0811209009009009,0.0,0.12271177818977047,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.020472697368421052,0.0,0.07730991266123811,0.0,0.01988746767201156,0.0,0.12397331010437164,0.0929799825782787,0.0,0.0,2281.1843483842595,18.33333333333337,0.6320833333333334,0.0,2.377419256136136,0.08207153645833333,0.6833333333333333,2199.1128119259256,3218.213871111111,0.0,0.0,88.4069449852254,51.66666666666668,46.10666666666668,0.0,51.16235468993882,0.037174470024939774,99.95049040378213,0.0,138.13585153941466,50.961820561216015,51.1861094962062,50.83779869058724,12.43753247303448,18.01254135243628,-0.06216551397878932,2.8,967.2407823645625,-1720.2886239948425,0.0,0.0,404.6068786918365,0.0,2.0,0.08675880191573593,0.0,0.0,1.2115432149951118,131.99922844444444,1.7381792833090088,0.21920442600510123,8.323076641294175,0.0027460912222738885,-2.664633632496059,1.2303065199267096
2025-01-01 01:00:00,0.32910121059590797,0.12196848329948318,0.07716378378378379,0.3291012105959079,0.12196848329948316,0.07716378378378377,0.0768235866971242,0.1742095770237837,0.07806804687499999,0.0,0.07716378378378379,0.0,0.12196848329948318,0.0,1.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.01893724506578947,0.0,0.057886341631334735,0.0,0.011584932624472752,0.0,0.12397331010437164,0.0929799825782787,0.0,0.0,2169.9070630972224,18.33333333333337,0.6012500000000001,0.0,2.261447585105105,0.07806804687499999,0.65,2091.839016222222,3218.213871111111,0.0,0.0,84.10338331394223,51.66666666666668,46.10666666666668,0.0,49.9331626971403,0.0,0.0,0.0,131.41153642803474,49.38528693933886,49.9331626971403,49.11134906043815,12.43753247303448,18.056903670310753,-0.03994037085775896,2.5,951.7455641986313,-1592.217024648973,0.0,0.0,374.3542604580463,0.0,2.0,0.07851701997096425,0.0,0.0,1.0964508580910197,131.99922844444444,-0.2987347076641979,0.21861362029207065,8.344687616271763,0.0027462799684849245,10.995386294264613,1.2301785549628192
2025-01-01 02:00:00,0.31337238649784915,0.11628885018990533,0.07914234234234234,0.31337238649784915,0.11628885018990534,0.07914234234234234,0.07018677284917568,0.16311582198200683,0.08006979166666667,0.0,0.07914234234234234,0.0,0.11628885018990533,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01893724506578947,0.0,0.05124952778338622,0.0,0.008064021728799662,0.0,0.11739152581198424,0.08804364435898816,0.0,0.0,2225.5457057407407,18.33333333333337,0.6166666666666667,0.0,2.3194334206206206,0.08006979166666667,0.6666666666666666,2145.475914074074,3218.213871111111,0.0,0.0,81.31292409834235,51.66666666666668,46.10666666666668,0.0,48.820086570611736,0.0,0.0,0.0,127.05144390365992,48.35374268022336,48.820086570611736,48.12057073502918,12.43753247303448,18.062885419570257,-0.03828204718456026,1.6500000000000001,1063.2278698392179,-1522.2172098364583,0.0,0.0,357.08441646878805,0.0,2.0,0.07086525803181455,0.0,0.0,0.9895978350497546,131.99922844444444,2.8149574661475745,0.2190891898922193,8.355787765893238,0.0027533862964735614,33.50564994707882,1.2301478545437108
2025-01-01 03:00:00,0.30554423442504847,0.11031451032096687,0.0811209009009009,0.30554423442504847,0.11031451032096687,0.08112090090090089,0.06916313798075464,0.15430955998596044,0.08207153645833333,0.0,0.0811209009009009,0.0,0.11031451032096687,0.0,1.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.01791361019736842,0.0,0.05124952778338622,0.0,0.007223546224671247,0.0,0.11041679917378268,0.08281259938033698,0.0,0.0,2281.1843483842595,18.33333333333337,0.6320833333333334,0.0,2.377419256136136,0.08207153645833333,0.6833333333333333,2199.1128119259256,3218.213871111111,0.0,0.0,78.50190044649311,51.66666666666668,46.10666666666668,0.0,47.74649684404299,0.0,0.0,0.0,122.65921944764547,47.35662087229681,47.74649684404299,47.161682886423726,12.43753247303448,18.111107027304644,-0.03658877977874812,1.6500000000000001,1013.906217961762,-1618.0488676922723,0.0,0.0,347.74275046899476,0.0,2.0,0.07521685890863603,0.0,0.0,1.050365761764561,131.99922844444444,3.0279868007804174,0.21915966730177475,8.389184941102595,0.0027625586314479786,-1.2148899890494254,1.2299376103946615
2025-01-01 04:00:00,0.304553174571332,0.10957121543067957,0.1120924243129626,0.3045531745713321,0.10957121543067956,0.11209242431296258,0.06916313798075464,0.15331850013224405,0.08207153645833333,0.030971523412061684,0.0811209009009009,0.0,0.10957121543067957,0.0,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01791361019736842,0.0,0.05124952778338622,0.0,0.007223546224671247,0.0,0.11041679917378268,0.08281259938033698,0.0,0.0,2281.1843483842595,18.33333333333337,0.6320833333333334,0.0,2.377419256136136,0.08207153645833333,0.6833333333333333,2199.1128119259256,3218.213871111111,703.3706666666666,0.0,80.96118118143467,51.66666666666668,46.10666666666668,0.0,48.41800566639578,0.0,0.0,703.3706666666666,126.50184559599165,48.20616339907944,48.42229697386209,48.09595095795498,12.43753247303448,18.084051449312067,-0.03892441239237729,0.55,869.0856328821575,-1767.5062021420913,0.0,0.0,346.75169061527833,0.0,2.0,0.0768896558081513,0.0,0.0,1.0737255326341606,131.99922844444444,8.655796024710925,0.21908426623101265,8.367774251282144,0.0027583123734697588,33.574259017487094,1.2294780691007257
2025-01-01 05:00:00,0.30860218909984083,0.10957121543067957,0.08309945945945946,0.30860218909984083,0.10957121543067956,0.08309945945945946,0.07121040771759675,0.15331850013224405,0.08407328125,0.0,0.08309945945945946,0.0,0.10957121543067957,0.0,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.019960879934210526,0.0,0.05124952778338622,0.0,0.007223546224671247,0.0,0.11041679917378268,0.08281259938033698,0.0,0.0,2336.8229910277782,18.33333333333337,0.6475000000000001,0.0,2.4354050916516514,0.08407328125,0.7,2252.7497097777773,3218.213871111111,0.0,0.0,88.10152041619159,51.66666666666668,46.10666666666668,0.0,50.886156782001756,0.0,0.0,0.0,137.65862565029934,50.91952539215122,50.93620969722597,50.886156782001756,12.43753247303448,18.08347754190292,-0.045134628545911624,-0.25000000000000006,872.1078036178727,-1826.12486982126,0.0,0.0,348.79896035212045,0.0,2.0,0.07571092918055802,0.0,0.0,1.0572652056533696,131.99922844444444,12.610722059234668,0.22077028020649692,8.389740076738008,0.0027807876707607476,43.366864220949886,1.2288466726517007
2025-01-01 06:00:00,0.4690812923097779,0.12273556055091912,0.10994251237318522,0.4690812923097779,0.12273556055091912,0.10994251237318521,0.213245084751135,0.18377339505864293,0.0720628125,0.03871440426507711,0.0712281081081081,0.0,0.12273556055091912,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.022519967105263158,0.0,0.1907251176458718,0.0,0.020125980990750705,0.0,0.1259871396266693,0.09449035472000195,0.0,0.0,2002.9911351666667,18.33333333333337,0.555,0.0,2.0874900785585586,0.0720628125,0.6,1930.9283226666666,3218.213871111111,879.2133333333333,0.0,84.93634009500141,51.66666666666668,46.10666666666668,0.0,50.529636776844576,0.2988570492959775,790.6340074247894,879.2133333333333,132.7130313984397,49.70601712252197,50.53045170658579,49.29339236561946,12.43753247303448,18.081005696360364,-0.0411152858483628,0.3,704.9764453174896,-1780.3340288947745,0.0,0.0,471.7878914483555,0.0,1.2665,0.07619012565224324,0.0,0.0,1.0639569443715196,83.58851141244445,10.531447597241952,0.22050791776777304,8.384242991812284,0.002777053466079053,-41.85255860879589,1.228859731336414
2025-01-01 07:00:00,0.5700222940687591,0.1306320223475874,0.1410853891664657,0.5700222940687591,0.13063202234758742,0.1410853891664657,0.2862008210816553,0.20375168132043725,0.08006979166666667,0.06194304682412337,0.07914234234234234,0.0,0.1306320223475874,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.02098451480263158,0.0,0.2652163062790237,0.0,0.029575651523653972,0.0,0.13453363564812756,0.10090022673609564,0.0,0.0,2225.5457057407407,18.33333333333337,0.6166666666666667,0.0,2.3194334206206206,0.08006979166666667,0.6666666666666666,2145.475914074074,3218.213871111111,1406.7413333333332,0.0,83.70430957414762,51.66666666666668,46.10666666666668,0.0,51.2578439402751,0.33261163447141523,902.1172467213156,1406.7413333333332,130.78798370960564,49.18527079589942,51.2578439402751,48.14898422371159,12.43753247303448,18.083990244404408,-0.041150095550829845,-0.55,862.0078968013676,-1923.788629987401,0.0,0.0,546.5347621289458,1.3897782163311174,1.0,0.07821023265327835,0.0,0.0,1.0921667268561288,65.99961422222222,13.716058919081998,0.21958961101635402,8.372782100903974,0.0027660014379006772,-9.57365043657151,1.2288553172688728
2025-01-01 08:00:00,0.3978747560380699,0.11829770479124674,0.09892792792792794,0.3978747560380698,0.11829770479124674,0.09892792792792791,0.12615532425037346,0.17163219220436302,0.10008723958333333,0.0,0.09892792792792794,0.0,0.11829770479124674,0.0,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.015866340460526315,0.0,0.11028898378984714,0.0,0.013901919149367305,0.0,0.11709681905262362,0.08782261428946768,0.0,0.0,2781.932132175926,18.33333333333337,0.7708333333333334,0.0,2.8992917757757755,0.10008723958333333,0.8333333333333334,2681.8448925925923,3218.213871111111,0.0,0.0,87.4961477806974,51.66666666666668,46.10666666666668,0.0,52.10910120187827,0.09724344310860798,272.94172379494347,0.0,136.7127309073397,50.56380559234491,52.10910120187827,49.79115778757823,12.43753247303448,17.983436772662408,-0.044175199961274815,-1.4,1040.2476677650593,-2077.4147919952825,0.0,0.0,307.1895362534084,56.48718960122838,0.26665,0.08104805167612314,0.0,0.0,1.131795448168474,17.598797132355557,28.54079133100713,0.2213130906035283,8.332843806189626,0.0027691202689681593,25.4906490507852,1.229853921988363
2025-01-01 09:00:00,0.30639204428947536,0.11328768988211604,0.08309945945945946,0.3063920442894754,0.11328768988211603,0.08309945945945946,0.06404496363864938,0.15827379940082603,0.08407328125,0.0,0.08309945945945946,0.0,0.11328768988211604,0.0,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.012795435855263158,0.0,0.05124952778338622,0.0,0.007223546224671247,0.0,0.11041679917378268,0.08281259938033698,0.0,0.0,2336.8229910277782,18.33333333333337,0.6475000000000001,0.0,2.4354050916516514,0.08407328125,0.7,2252.7497097777773,3218.213871111111,0.0,0.0,83.42565904282941,51.66666666666668,46.10666666666668,0.0,50.879925249647115,0.0,0.0,0.0,130.35259225442095,49.216229067226784,50.879925249647115,48.38438097601662,12.43753247303448,18.174173193772404,-0.04432606575172624,-0.85,600.7562066534009,-2016.687495785816,0.0,0.0,214.5895870973106,264.37337316534615,0.0,0.0801838559754528,0.0,0.0,1.1197273880471275,0.0,66.03112431412866,0.22012593286213405,8.445570077336908,0.002785578847589819,90.32375246382203,1.229654637945436
