Metric,Value
Total Electric Energy (kWh),1440.4906780193987
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.0006814972491647
Peak Electric Power (kW),17.38090790274286
Other Electric Energy (kWh),319.4237978988267
HVAC Heating Electric Energy (kWh),900.2526588840034
Lighting Electric Energy (kWh),48.83758595812376
Water Heating Electric Energy (kWh),137.22663527844446
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),16.35118025000345
Unmet Heating Load (C-hours),39.28515203416631
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
