Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 04:53:00,3.294058900527935,2.1192102176526624,0.0,0.05490098167546558,0.03532017029421104,0.0,0.01414309145267135,0.0,0.21168972364903893,3.018226085426225,0.05,0.0,0.0,0.1550454295538913,1.9495814547654375,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.003518405062134503,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4820.75162906173,16.666666666666686,2.182246746556938,1250.3742721417132,2.5822865020928916,0.4359395833333334,1,5635.186317870109,5635.186317870109,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.513435962716265,51.666666666666686,46.10666666666668,0.0,50.32091921635629,0.0,0.0,0.0,37.513435962716265,48.29323275209591,50.32091921635629,47.279389519965726,12.43753247303448,16.126396628507333,-0.040270038159352595,9.677250017627403,1.8187288654263252,-1.1,9.236100170605994,3474.7080165755624,176.53263631106506,-2042.7679009496262,-1572.5658561197947,-0.0,-0.0,281.07819751779834,0.0,1.0,0.06917206721901047,0.0,0,0.6473821113805021,65.99961422222222,-54.5559538841707,0.23727427333989287,7.286206963892036,0.0026401693424690136,85.15432727592092,1.2372639032575323,0.07636994779892577,-1086.2107496992812,12.369113868633145,0.5436834545663999,-2094.2258433309935,51.45794238136729
2025-01-01 04:54:00,3.294894210943094,2.119749774878753,0.0,0.05491490351571823,0.03532916291464588,0.0,0.01414309145267135,0.0,0.21168972364903893,3.019061395841384,0.05,0.0,0.0,0.1550454295538913,1.950121011991528,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.003518405062134503,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4820.387921969396,16.666666666666686,2.1813637466043483,1250.2799362319129,2.5831218125080504,0.4359395833333334,1,5634.728274867975,5634.728274867975,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.49070563676029,51.666666666666686,46.10666666666668,0.0,50.31720927253593,0.0,0.0,0.0,37.49070563676029,48.2900739342238,50.31720927253593,47.27650626506774,12.43753247303448,16.142753473345003,-0.023913193321682513,9.719299892647625,1.7877850903707626,-1.1,9.236100170605994,3470.7884554206566,169.75383102059732,-2020.4894082438884,-1575.0303733748588,-0.0,-0.0,281.07819751779834,0.0,1.0,0.06921475239366143,0.0,0,0.6477816023831736,65.99961422222222,-55.6472906916796,0.2370527351916684,7.294120520036513,0.0026404609892932028,85.10828591427583,1.2371937295345932,0.07651879005471668,-1092.5740914780572,12.047986266741667,0.5436834545663999,-2072.0232831071903,51.5338748633018
2025-01-01 04:55:00,3.2957033740078066,2.120272442584947,0.0,0.05492838956679678,0.035337874043082446,0.0,0.01414309145267135,0.0,0.21168972364903893,3.0198705589060966,0.05,0.0,0.0,0.1550454295538913,1.950643679697722,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.003518405062134503,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4820.035662238323,16.666666666666686,2.180508961590232,1250.1885694620114,2.583930975572763,0.4359395833333334,1,5634.284648367001,5634.284648367001,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.4685815327603,51.666666666666686,46.10666666666668,0.0,50.31350147033214,0.0,0.0,0.0,37.4685815327603,48.28691703035818,50.31350147033214,47.2736248103712,12.43753247303448,16.158591212390682,-0.008075454276003313,9.758917115164948,1.758582946432451,-1.1,9.236100170605994,3467.0114347818426,163.35682175872785,-1999.403593346789,-1577.4181244691522,-0.0,-0.0,281.07819751779834,0.0,1.0,0.06925606939601085,0.0,0,0.6481682886467517,65.99961422222222,-56.68430050512715,0.23683926632348995,7.3023563997917496,0.002640752494962662,85.06159123110855,1.237125783620375,0.07665875714787933,-1098.580628589737,11.748880886453541,0.5436834545663999,-2051.070365814768,51.666772467979065
2025-01-01 04:56:00,3.296487484672731,2.1207789280394995,0.0,0.05494145807787885,0.035346315467324994,0.0,0.01414309145267135,0.0,0.21168972364903893,3.020654669571021,0.05,0.0,0.0,0.1550454295538913,1.951150165152275,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.003518405062134503,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4819.694367203739,16.666666666666686,2.1796811805330156,1250.1000466416526,2.584715086237687,0.4359395833333334,1,5633.854830512058,5633.854830512058,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.44703786963612,51.666666666666686,46.10666666666668,0.0,50.309795754898765,0.0,0.0,0.0,37.44703786963612,48.283761989452145,50.309795754898765,47.27074510672884,12.43753247303448,16.173931952575014,0.0,9.796250517291792,1.7310185579250699,-1.1,9.236100170605994,3463.3703977924906,157.3193605840679,-1979.5633463166005,-1579.7323046672163,-0.0,-0.0,281.07819751779834,0.0,1.0,0.06929607719271036,0.0,0,0.6485427220407545,65.99961422222222,-57.66986226183022,0.23663350831800062,7.310310840155566,0.0026410438566988664,85.01427375839486,1.2370599702629426,0.07679042205222691,-1104.2509431580543,11.470257100469459,0.5436834545663999,-2031.2925593005818,51.729212983981064
2025-01-01 04:57:00,3.2972475851685172,2.121269904456905,0.0,0.05495412641947529,0.035354498407615086,0.0,0.01414309145267135,0.0,0.21168972364903893,3.0214147700668073,0.05,0.0,0.0,0.1550454295538913,1.9516411415696806,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.003518405062134503,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4819.3635776754545,16.666666666666686,2.1788792528032914,1250.0142486691605,2.5854751867334733,0.4359395833333334,1,5633.438243011281,5633.438243011281,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.42605013730511,51.666666666666686,46.10666666666668,0.0,50.30609207372121,0.0,0.0,0.0,37.42605013730511,48.28060876262968,50.30609207372121,47.26786710708393,12.43753247303448,16.18879671044927,0.0,9.831439384757132,1.7049877658216066,-1.1,9.236100170605994,3459.8591291524153,151.6206185092792,-1960.7734230642286,-1581.9759567338317,-0.0,-0.0,281.07819751779834,0.0,1.0,0.06933483179287885,0.0,0,0.6489054267551205,65.99961422222222,-58.606689307005816,0.23643512141713038,7.317995737515043,0.0026413350718506204,84.96636247473076,1.2369961989348728,0.07691431741734513,-1109.604440000003,11.21080984012181,0.5436834545663999,-2012.6151281108619,51.84170504663297
2025-01-01 04:58:00,3.2979846681679486,2.1217460130404384,0.0,0.05496641113613247,0.03536243355067397,0.0,0.01414309145267135,0.0,0.21168972364903893,3.0221518530662386,0.05,0.0,0.0,0.1550454295538913,1.9521172501532136,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.003518405062134503,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4819.042856514453,16.666666666666686,2.1781020843757823,1249.931062162345,2.5862122697329055,0.4359395833333334,1,5633.034335343464,5633.034335343464,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.405595018769034,51.666666666666686,46.10666666666668,0.0,50.30239037650149,0.0,0.0,0.0,37.405595018769034,48.27745730307867,50.30239037650149,47.26499076636726,12.43753247303448,16.203205479250844,0.0,9.864614162156458,1.6803994211450957,-1.1,9.236100170605994,3456.4717461934724,146.24094741349813,-1943.0766126560304,-1584.1519799966345,-0.0,-0.0,281.07819751779834,0.0,1.0,0.06937238643314822,0.0,0,0.649256901032053,65.99961422222222,-59.49732784214468,0.2362437833107157,7.325422408355465,0.0026416261378876356,84.91788490196501,1.2369343835410311,0.0770309389476025,-1114.6594185821084,10.96930383326164,0.5436834545663999,-1994.9726716716068,51.89605901557669
2025-01-01 04:59:00,3.298699679646052,2.122207864829602,0.0,0.054978327994100865,0.03537013108049337,0.0,0.01414309145267135,0.0,0.21168972364903893,3.022866864544342,0.05,0.0,0.0,0.1550454295538913,1.9525791019423773,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.003518405062134503,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4818.731787345472,16.666666666666686,2.1773486344385873,1249.8503791245785,2.5869272812110085,0.4359395833333334,1,5632.642583136717,5632.642583136717,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.385650319429566,51.666666666666686,46.10666666666668,0.0,50.298690615050326,0.0,0.0,0.0,37.385650319429566,48.274307565950366,50.298690615050326,47.26211604140038,12.43753247303448,16.217177289566028,0.0,9.895897069889918,1.6571623140603124,-1.1,9.236100170605994,3453.202678122303,141.223510959102,-1926.305601418293,-1586.2631385426444,-0.0,-0.0,281.07819751779834,0.0,1.0,0.06940879174503824,0.0,0,0.6495976187324826,65.99961422222222,-60.34416819832351,0.23605918804103243,7.332601623644123,0.0026419170523945042,84.86886719296047,1.2368744421542468,0.07714074834740436,-1119.4331361491222,10.806267983645661,0.5436834545663999,-1978.2997457422243,51.994144323931536
2025-01-01 05:00:00,3.2997956249210985,2.122656042383005,0.0,0.05499659374868497,0.03537760070638342,0.0,0.014545194888343865,0.0,0.21168972364903893,3.0235607063837158,0.05,0.0,0.0,0.1550454295538913,1.9530272794957804,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4818.429973384479,16.666666666666686,2.17661791230561,1249.7720966406762,2.5876211230503827,0.4359395833333334,1,5632.262486691821,5632.262486691821,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.366194902592,51.666666666666686,46.10666666666668,0.0,50.294992743185645,0.0,0.0,0.0,37.366194902592,48.27115950826493,50.294992743185645,47.25924289080457,12.43753247303448,16.230730264569235,0.0,9.925409871786544,1.6351964261661038,-1.1,9.236100170605994,3450.448747589029,136.35016683131948,-1910.4974917410063,-1588.3120686854184,-0.0,-0.0,281.4803009534709,0.0,1.0,0.0694440959073221,0.0,0,0.6499280307620593,65.99961422222222,-61.14945806350315,0.2358810450063284,7.339543640145519,0.002642207813065035,84.81933421177109,1.236816296774625,0.07724420120990025,-1123.942968275055,10.521038465698268,0.5436834545663999,-1962.5389360813235,52.04144434031705
2025-01-01 05:01:00,3.3004695315360504,2.1230913430535208,0.0,0.05500782552560084,0.03538485571755868,0.0,0.014545194888343865,0.0,0.21168972364903893,3.0242346129986677,0.05,0.0,0.0,0.1550454295538913,1.953462580166296,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4818.136873610794,16.666666666666686,2.1759085807887906,1249.6960743843174,2.5882950296653338,0.4359395833333334,1,5631.893364661778,5631.893364661778,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.347200130068586,51.666666666666686,46.10666666666668,0.0,50.291296716636914,0.0,0.0,0.0,37.347200130068586,48.26801308882234,50.291296716636914,47.25637127491507,12.43753247303448,16.243888976630107,0.0,9.953244185488693,1.6144216995551046,-1.1,9.236100170605994,3447.399170186954,131.8827352145231,-1895.5057920633817,-1590.3023911550652,-0.0,-0.0,281.4803009534709,0.0,1.0,0.06947836380929112,0.0,0,0.6502487444203492,65.99961422222222,-61.91561322224642,0.23570896821710074,7.346262333054568,0.0026424984176969158,84.76931790756576,1.2367598418860104,0.07734164357654504,-1128.2018463477991,10.388507178004758,0.5436834545663999,-1947.6328001012905,52.127008037908965
2025-01-01 05:02:00,3.3011239391796936,2.1235140486328223,0.0,0.05501873231966156,0.035391900810547036,0.0,0.014545194888343865,0.0,0.21168972364903893,3.024889020642311,0.05,0.0,0.0,0.1550454295538913,1.9538852857455977,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4817.852294512081,16.666666666666686,2.175220146128417,1249.6222621635686,2.5889494373089774,0.4359395833333334,1,5631.534973342316,5631.534973342316,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.32865554751275,51.666666666666686,46.10666666666668,0.0,50.28760249372334,0.0,0.0,0.0,37.32865554751275,48.26486826883408,50.28760249372334,47.253501156389454,12.43753247303448,16.256662371929472,0.0,9.979516181265572,1.5947678687092215,-1.1,9.236100170605994,3444.452785738518,127.54471895845268,-1881.3626308494465,-1592.2353715676863,-0.0,-0.0,281.4803009534709,0.0,1.0,0.06951161956706614,0.0,0,0.6505599854103833,65.99961422222222,-62.64443815934828,0.23554280820030216,7.352762795211034,0.00264278886422245,84.71883220267738,1.2367050387994216,0.07743350408989333,-1132.2265995237472,10.1490563186312,0.5436834545663999,-1933.5309213809142,52.16829053146771
2025-01-01 05:03:00,3.3017596314865343,2.1239246652987966,0.0,0.05502932719144224,0.03539874442164661,0.0,0.014545194888343865,0.0,0.21168972364903893,3.0255247129491516,0.05,0.0,0.0,0.1550454295538913,1.9542959024115718,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4817.575891770902,16.666666666666686,2.1745517514400734,1249.5505706716783,2.589585129615818,0.4359395833333334,1,5631.186879109247,5631.186879109247,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.31054284636598,51.666666666666686,46.10666666666668,0.0,50.2839100337098,0.0,0.0,0.0,37.31054284636598,48.26172501039189,50.2839100337098,47.25063249873294,12.43753247303448,16.269066148170154,0.0,10.00430671963608,1.5761646479718725,-1.1,9.236100170605994,3441.6052136002954,123.55568576831502,-1867.9396653807382,-1594.1133031584404,-0.0,-0.0,281.4803009534709,0.0,1.0,0.06954390481841996,0.0,0,0.6508621434205192,65.99961422222222,-63.33767596563712,0.23538231509616644,7.359053909034214,0.002643079150631094,84.66789852637295,1.2366518200044265,0.07752008484084175,-1136.0287784565924,10.033893553229012,0.5436834545663999,-1920.1828690493537,52.24320366861552
2025-01-01 05:04:00,3.302377356648383,2.1243236763356097,0.0,0.05503962261080639,0.03540539460559349,0.0,0.014545194888343865,0.0,0.21168972364903893,3.0261424381110005,0.05,0.0,0.0,0.1550454295538913,1.9546949134483849,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4817.307336774799,16.666666666666686,2.173902579765377,1249.4809146753485,2.5902028547776665,0.4359395833333334,1,5630.848668116814,5630.848668116814,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.29284456290752,51.666666666666686,46.10666666666668,0.0,50.28021929751696,0.0,0.0,0.0,37.29284456290752,48.25858327712922,50.28021929751696,47.24776526693535,12.43753247303448,16.281115278353273,0.0,10.027716992626532,1.5585503247713237,-1.1,9.236100170605994,3438.8521803229996,119.68448831035676,-1855.264996541463,-1595.9383762135528,-0.0,-0.0,281.4803009534709,0.0,1.0,0.06957525925105122,0.0,0,0.6511555898883499,65.99961422222222,-63.99708119171799,0.2352272511316784,7.365144146336604,0.002643369275001945,84.61653728462805,1.2366001211224351,0.07760175634548284,-1139.6231616688385,9.826735303846746,0.5436834545663999,-1907.5443635354175,52.279366993954746
2025-01-01 05:05:00,3.302977829108205,2.1247115432278276,0.0,0.05504963048513675,0.03541185905379712,0.0,0.014545194888343865,0.0,0.21168972364903893,3.0267429105708223,0.05,0.0,0.0,0.1550454295538913,1.955082780340603,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4817.046315855086,16.666666666666686,2.1732718520717413,1249.413212817295,2.5908033272374893,0.4359395833333334,1,5630.519945339047,5630.519945339047,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.27554403659749,51.666666666666686,46.10666666666668,0.0,50.27653024764484,0.0,0.0,0.0,37.27554403659749,48.255443034150034,50.27653024764484,47.24489942740263,12.43753247303448,16.292824046585554,0.0,10.049818442874084,1.5418631662346534,-1.1,9.236100170605994,3436.1895871399415,116.12066640383568,-1843.2258903512343,-1597.712682929754,-0.0,-0.0,281.4803009534709,0.0,1.0,0.06960572070113347,0.0,0,0.6514406789230252,65.99961422222222,-64.62434673886128,0.23507738997953076,7.371041588642059,0.002643659235499498,84.5647679129199,1.2365498807507864,0.07767878295302943,-1143.020061547227,9.72751513376765,0.5436834545663999,-1895.5711107015504,52.34522035031609
2025-01-01 05:06:00,3.303561731215138,2.1250887067294526,0.0,0.05505936218691897,0.035418145112157545,0.0,0.014545194888343865,0.0,0.21168972364903893,3.0273268126777553,0.05,0.0,0.0,0.1550454295538913,1.955459943842228,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4816.792529544681,16.666666666666686,2.172658825311664,1249.347387423753,2.5913872293444213,0.4359395833333334,1,5630.2003336351,5630.2003336351,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.25862536977019,51.666666666666686,46.10666666666668,0.0,50.272842848100225,0.0,0.0,0.0,37.25862536977019,48.2523042479612,50.272842848100225,47.24203494789169,12.43753247303448,16.304206082890914,0.0,10.070700021818828,1.5260489608753198,-1.1,9.236100170605994,3433.6135418838867,112.70619444853264,-1831.8471786931457,-1599.4382221712547,-0.0,-0.0,281.4803009534709,0.0,1.0,0.06963532524880643,0.0,0,0.6517177481989557,65.99961422222222,-65.22106644301122,0.23493251614116306,7.377375138327033,0.002643949030369615,84.51260892709712,1.2365010403113272,0.07775148803354323,-1146.2325670361458,9.591374060925498,0.5436834545663999,-1884.224213102543,52.3770344093971
2025-01-01 05:07:00,3.3041297148169346,2.1254555878925374,0.0,0.055068828580282246,0.03542425979820896,0.0,0.014545194888343865,0.0,0.21168972364903893,3.027894796279552,0.05,0.0,0.0,0.1550454295538913,1.9558268250053126,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4816.545691865114,16.666666666666686,2.172062790564946,1249.2833643195413,2.5919552129462184,0.4359395833333334,1,5629.889472851321,5629.889472851321,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.242073388424394,51.666666666666686,46.10666666666668,0.0,50.269157064327615,0.0,0.0,0.0,37.242073388424394,48.249166886408254,50.269157064327615,47.23917179744858,12.43753247303448,16.315274396583934,0.0,10.090429820292043,1.5110534633655472,-1.1,9.236100170605994,3431.120350387154,109.46849620409853,-1821.0445465568494,-1601.1169040532523,-0.0,-0.0,281.4803009534709,0.0,1.0,0.06966410730949842,0.0,0,0.6519871198105003,65.99961422222222,-65.78873837817942,0.23479242435975425,7.382910070522705,0.002644238657935706,84.46007797186711,1.2364535439053763,0.07782012045736826,-1149.2706380947718,9.455769979329073,0.5436834545663999,-1873.4647490116622,52.4202024548128
2025-01-01 05:08:00,3.3046824027593305,2.1258125890356823,0.0,0.05507804004598884,0.035430209817261374,0.0,0.014545194888343865,0.0,0.21168972364903893,3.0284474842219478,0.05,0.0,0.0,0.1550454295538913,1.9561838261484576,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.053095356460414966,0.03982151734531121,On,0,0,Off,0.0039205084978070175,0.0,On,0.00035986253046951653,0.0,On,0.010264823860067331,0,On,0.004962484243850454,0,On,0.1536318829447735,0.1152239122085801,On,HP On,4816.305529655805,16.666666666666686,2.171483071294386,1249.2210726540984,2.5925079008886143,0.4359395833333334,1,5629.587018976569,5629.587018976569,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0.0,37.225873605826294,51.666666666666686,46.10666666666668,0.0,50.26547286314385,0.0,0.0,0.0,37.225873605826294,48.24603091861446,50.26547286314385,47.23630994634976,12.43753247303448,16.32604140762857,0.0,10.10907542471706,1.4968281830833357,-1.1,9.236100170605994,3428.706499004314,106.41153114409462,-1810.7804727704374,-1602.75055426064,-0.0,-0.0,281.4803009534709,0.0,1.0,0.0696920997196173,0.0,0,0.652249101073949,65.99961422222222,-66.32877734432228,0.2346569190710618,7.388274294433129,0.002644528116595108,84.40719186630456,1.2364073381775011,0.07788492579950965,-1152.1442233547643,9.334681844760517,0.5436834545663999,-1863.2579257782602,52.47745300782273
