Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.400527220622618,0.33183517455895223,0.006667682296991071,3.4005272206226174,0.3318351745589522,0.006667682296991071,0.01116003475385733,0.0,0.4383539473502409,2.9010132385185186,0.05,0.006667682296991071,0.0,0.0,0.3172518412256189,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0031326663011695902,0.0,0.00802736845268774,0.0,0.015351492382748907,0.0,0.38618446696083636,0.28963835022062717,0.006667682296991071,0.0,0.0,2901.013238518519,17.77777777777783,0.3333333333333333,0.0,2.9010132385185186,0.0,0.3333333333333333,2901.013238518519,8703.039715555557,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,40.029610901427205,51.66666666666668,46.10666666666668,0.0,51.93279228842379,0.0,0.0,0.0,40.029610901427205,51.94456554928687,51.95045217971842,51.93279228842379,12.43753247303448,17.538939759777357,-0.052492533176269694,2.8,2216.5851894319235,-1355.7262947575223,0.0,0.0,718.1851650492592,0.0,3.0,0.07056423358559466,0.0,0.0,1.2728474190574874,197.99884266666666,-46.88691937833234,0.26067519251058313,8.594415761331643,0.00317157389473043,-1.7266285755073805,1.2319951915290026
2025-01-01 01:00:00,3.109270497098011,0.33114483728382743,0.0034853793825180605,3.109270497098011,0.33114483728382743,0.0034853793825180605,0.01092508478126961,0.0,0.4374334976500745,2.610911914666667,0.05,0.0034853793825180605,0.0,0.0,0.3165615039504941,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0028977163285818707,0.0,0.00802736845268774,0.0,0.015351492382748907,0.0,0.38618446696083636,0.28963835022062717,0.0034853793825180605,0.0,0.0,2610.9119146666667,17.77777777777783,0.3,0.0,2.610911914666667,0.0,0.3,2610.9119146666667,8703.039715555557,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,39.664224620959686,51.66666666666668,46.10666666666668,0.0,51.577573132813406,0.0,0.0,0.0,39.664224620959686,51.60888764808517,51.62454490572106,51.577573132813406,12.43753247303448,17.516732642588405,-0.05246323066140478,2.5,1951.0562438140776,-1280.5006312658145,0.0,0.0,670.3977128246686,0.0,3.0,0.06546927969612916,0.0,0.0,1.1809439351125137,197.99884266666666,-49.752752411443495,0.2609817565148075,8.583422009924568,0.0031707045853251042,5.2598500813065785,1.2321497587011916
2025-01-01 02:00:00,3.398451371249697,0.33045450000870263,0.0028792264464279627,3.3984513712496964,0.33045450000870263,0.0028792264464279627,0.01092508478126961,0.0,0.43651304794990814,2.9010132385185186,0.05,0.0028792264464279627,0.0,0.0,0.3158711666753693,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0028977163285818707,0.0,0.00802736845268774,0.0,0.015351492382748907,0.0,0.38618446696083636,0.28963835022062717,0.0028792264464279627,0.0,0.0,2901.013238518519,17.77777777777783,0.3333333333333333,0.0,2.9010132385185186,0.0,0.3333333333333333,2901.013238518519,8703.039715555557,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,39.31314655690088,51.66666666666668,46.10666666666668,0.0,51.22610067942121,0.0,0.0,0.0,39.31314655690088,51.27650296034651,51.30170410080917,51.22610067942121,12.43753247303448,17.48553428227465,-0.07029269905102288,1.6500000000000001,2246.287553609736,-1267.0768844755382,0.0,0.0,660.5949674003429,0.0,3.0,0.06109793878034987,0.0,0.0,1.1020930822123567,197.99884266666666,-48.24376783358774,0.26208014301868254,8.576841642812532,0.00317770580495023,26.006401068874187,1.2322770444516422
2025-01-01 03:00:00,3.542424950160398,0.32976416273357784,0.0022730735103378653,3.5424249501603984,0.32976416273357784,0.0022730735103378653,0.01076845146621113,0.0,0.4355925982497417,3.046063900444445,0.05,0.0022730735103378653,0.0,0.0,0.3151808294002445,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.0027410830135233917,0.0,0.00802736845268774,0.0,0.015351492382748907,0.0,0.38618446696083636,0.28963835022062717,0.0022730735103378653,0.0,0.0,3046.0639004444447,17.77777777777783,0.35,0.0,3.046063900444445,0.0,0.35,3046.0639004444447,8703.039715555557,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,38.86663264534048,51.66666666666668,46.10666666666668,0.0,50.920440309954884,0.0,0.0,0.0,38.86663264534048,50.94737658361859,50.96084472045045,50.920440309954884,12.43753247303448,17.54087775507381,-0.04905503151846175,1.6500000000000001,2300.1896364884115,-1327.6464056082098,0.0,0.0,633.0631913742919,0.0,2.73375,0.06388756433867422,0.0,0.0,1.1524127344160877,180.42644538000002,-51.291049722115424,0.2617687123169096,8.611458835401443,0.0031852093683573377,-20.71316441123188,1.232036584120487
2025-01-01 04:00:00,3.844075779055079,0.3353871169000948,0.00242461174436039,3.844075779055079,0.3353871169000948,0.00242461174436039,0.012237964656586523,0.0,0.4456725901021954,3.3361652242962965,0.05,0.00242461174436039,0.0,0.0,0.3208037835667615,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0027410830135233917,0.0,0.009496881643063133,0.0,0.01793421201317993,0.0,0.3946021888830254,0.29595164166226895,0.00242461174436039,0.0,0.0,3336.1652242962964,17.77777777777783,0.38333333333333336,0.0,3.3361652242962965,0.0,0.38333333333333336,3336.1652242962964,8703.039715555557,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,37.81181430349662,51.66666666666668,46.10666666666668,0.0,50.50398302836412,0.14360737847569707,378.752500293542,0.0,37.81181430349662,49.984554803366954,50.51710818199945,49.71171553723306,12.43753247303448,17.47489379264431,-0.05881999259188356,0.55,2392.6150651000007,-1459.3711764268,0.0,0.0,563.6785124216076,0.0,1.48275,0.06562217784243654,0.0,0.0,1.1837019330530707,97.860927988,-47.85749519110358,0.2607596813585233,8.549115432987966,0.003161157724920772,-52.81508513233481,1.231755733795756
2025-01-01 05:00:00,4.62957218599297,0.33461406080519995,0.0027276882124054385,4.62957218599297,0.3346140608051999,0.0027276882124054385,0.012363980298456203,0.6416401216296297,0.444352197842661,3.481215886222223,0.05,0.0027276882124054385,0.0,0.0,0.32003072747186656,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003054349643640351,0.0,0.009309630654815852,0.0,0.017644561213505425,0.0,0.3935714474231655,0.29517858556737403,0.0027276882124054385,0.0,0.0,3481.2158862222227,17.77777777777783,0.4,0.0,3.481215886222223,0.0,0.4,3481.2158862222227,8703.039715555557,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,641.6401216296297,0.18333333333333332,39.109950663156816,51.66666666666668,46.10666666666668,0.0,51.39511771536375,0.04736400551733113,126.1212789587013,641.6401216296297,39.109950663156816,51.055200359809604,51.39511771536376,50.88524168203253,12.43753247303448,17.485473412480037,-0.05443125702972278,-0.25000000000000006,2388.8407670532124,-1529.872718109677,0.0,0.0,484.5309175975461,0.0,0.23325,0.06550722783885396,0.0,0.0,1.1816284489670674,15.394410017333334,-47.03331865687953,0.2588365116703288,8.527360479665976,0.00314149345375595,-99.8027150631663,1.231107302419513
2025-01-01 06:00:00,6.300012826370921,0.33045450000870263,0.003939994084585633,6.300012826370921,0.33045450000870263,0.003939994084585633,0.011473301383974288,0.0,0.43651304794990814,5.802026477037037,0.05,0.003939994084585633,0.0,0.0,0.3158711666753693,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0034459329312865493,0.0,0.00802736845268774,0.0,0.015351492382748907,0.0,0.38618446696083636,0.28963835022062717,0.003939994084585633,0.0,0.0,5802.026477037038,20.0555555555556,0.6666666666666666,0.0,5.802026477037037,0.0,0.6666666666666666,5802.026477037038,8703.039715555557,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,36.701006607531546,51.66666666666668,46.10666666666668,0.0,51.34413290301289,0.0,0.0,0.0,36.701006607531546,51.13232455224356,51.34413290301289,51.0264203768589,12.43753247303448,19.594223274991144,-0.1529281928653348,0.3,4414.61629671,-1776.6347936822444,0.0,0.0,478.6883588536597,0.0,0.0,0.07004615546472287,0.0,0.0,1.2635022541557541,0.0,-89.46374549845306,0.22275627205268492,9.435421684108634,0.0030839099401895934,-149.74168027428948,1.22228364915172
2025-01-01 07:00:00,5.141213480391258,0.33183517455895223,0.005000761722743305,5.141213480391258,0.3318351745589522,0.005000761722743305,0.01123835141138657,0.0,0.4383539473502409,4.64162118162963,0.05,0.005000761722743305,0.0,0.0,0.3172518412256189,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.00321098295869883,0.0,0.00802736845268774,0.0,0.015351492382748907,0.0,0.38618446696083636,0.28963835022062717,0.005000761722743305,0.0,0.0,4641.62118162963,20.0555555555556,0.5333333333333333,0.0,4.64162118162963,0.0,0.5333333333333333,4641.62118162963,8703.039715555557,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,36.15514348811405,51.66666666666668,46.10666666666668,0.0,51.01725566726278,0.0,0.0,0.0,36.15514348811405,50.826230363531366,51.01725566726278,50.730717711665655,12.43753247303448,19.756682259381744,-0.06369914886114507,-0.55,3140.0584838972086,-1934.0554986781433,0.0,0.0,495.8383257986837,3.676889041744539,0.0,0.07221568246819651,0.0,0.0,1.3026364827390957,0.0,-63.3455248529619,0.2167551398073141,9.451622118259301,0.0030321805036570117,-98.13788757083269,1.2216418936080586
2025-01-01 08:00:00,5.141350763516131,0.332525511834077,0.005000761722743305,5.141350763516131,0.332525511834077,0.005000761722743305,0.010455184836094172,0.0,0.4392743970504073,4.64162118162963,0.05,0.005000761722743305,0.0,0.0,0.3179421785007437,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0024278163834064326,0.0,0.00802736845268774,0.0,0.015351492382748907,0.0,0.38618446696083636,0.28963835022062717,0.005000761722743305,0.0,0.0,4641.62118162963,20.0555555555556,0.5333333333333333,0.0,4.64162118162963,0.0,0.5333333333333333,4641.62118162963,8703.039715555557,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,35.79114804565323,51.66666666666668,46.10666666666668,0.0,50.69392308392955,0.0,0.0,0.0,35.79114804565323,50.52322292723086,50.69392308392955,50.43787284888152,12.43753247303448,19.76592703561288,-0.05998839575027345,-1.4,3050.1002480659754,-2088.761109907196,0.0,0.0,495.9756089235577,267.4153258312822,0.0,0.0746371454123626,0.0,0.0,1.3463151667155393,0.0,1.2645674199831745,0.21489059355387594,9.430536267352865,0.0030062799216203375,-25.870861562489424,1.2221961926181477
2025-01-01 09:00:00,4.5952802071874395,0.3441213532575007,0.00484922348872078,4.5952802071874395,0.3441213532575007,0.00484922348872078,0.016140143461133672,0.0,0.4677215298003793,4.061418533925926,0.05,0.00484922348872078,0.0,0.0,0.32953801992416737,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.001957916438230994,0.0,0.01418222702290268,0.0,0.028337503234822665,0.0,0.4016455888587346,0.30123419164405085,0.00484922348872078,0.0,0.0,4061.4185339259266,20.0555555555556,0.4666666666666667,0.0,4.061418533925926,0.0,0.4666666666666667,4061.4185339259266,8703.039715555557,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4161.902848888889,0.0,0.0,34.83858941691969,51.66666666666668,46.10666666666668,0.0,50.29704043747337,0.09596494359479754,252.2425579174026,0.0,34.83858941691969,49.71081605323145,50.29704043747337,49.41770386111048,12.43753247303448,19.767256510232134,-0.06073145056199891,-0.85,2717.508289575437,-2000.7281845365433,0.0,0.0,544.3871450634764,771.2914569933987,0.2664,0.07347161114134235,0.0,0.0,1.3252910981002168,17.582297228799998,112.43079512257721,0.21537211526079866,9.44135811605053,0.0030117267966968068,63.7874895040071,1.22280010523543
