Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.020920182564639,0.6617029165005307,0.0,3.020920182564639,0.6617029165005307,0.0,0.033782759002129535,1.8332574903703707,0.5730541620251741,0.5808257711669648,0.0,0.0,0.0,0.2865265314760011,0.37517638502452966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.0031326663011695902,0.0,0.030650092700959943,0.0,0.12019127416013921,0.0,0.3230405347897627,0.24228040109232196,0.036904673257196936,0.0,0.033922839306502986,0.0,0.0,0.0,1833.2574903703705,0.7333333333333333,33.157453561482335,51.66666666666668,46.10666666666668,0.0,48.58803764778576,0.5488276328766765,1326.5770635339738,1833.2574903703705,33.157453561482335,46.18775110436947,48.58803764778576,44.98760783266133,12.43753247303448,2006.7013871915915,17.77777777777783,3.4947780441983496,0.0,0.571515097308651,0.009310673858313802,1.011833741694111,1997.390713333278,5178.381217506585,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.853051927348,17.79560190352479,0.0,-0.3549700820603651,2.8,9.236100170605994,1801.7388389693544,387.69914751884806,-694.5056792359278,0.0,0.0,560.701794522098,0.0,0.71675,0.03553810275311801,0.0,0.0,0.6410412197368565,47.30522349377778,-71.1586635084075,0.21811455919684686,8.161847022614088,0.0026957577557235263,5.062079055491084,1.231259909674869,0.11828035457461375,489.3188210440801,-101.61967352523199
2025-01-01 01:00:00,2.0917221674101083,0.7186829953193669,0.0,2.0917221674101083,0.7186829953193667,0.0,0.02215255046474701,0.8749638022222224,0.5093953681986548,0.6852104465244842,0.0,0.0,0.0,0.27608077091806565,0.44260222440130115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05751996949878289,0.04313997712408715,0.0,0.0,0.0028977163285818707,0.0,0.01925483413616514,0.0,0.05570442929342988,0.0,0.310587725058638,0.23294079379397845,0.044593146852446294,0.0,0.04099009749535778,0.0,0.0,0.0,874.9638022222223,0.35,37.40756366298027,51.66666666666668,46.10666666666668,0.0,51.39256365104963,0.4141109638175019,1132.2909739140375,874.9638022222223,37.40756366298027,49.91872227345176,51.392563651049635,49.18180158465284,12.43753247303448,2251.5832811519886,17.77777777777783,3.327863470791025,0.0,0.6743003483216057,0.010910098202878327,1.2632143458128327,2240.6731829491105,5110.672800976682,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7205.517224438671,17.792736272882298,0.0,1.3209919105864432,2.5,9.236100170605994,1996.1823137462607,63.25218981093742,-657.9381065372917,0.0,0.0,490.2231477837153,0.0,1.0,0.03302855758402266,0.0,0.0,0.5957736963871336,65.99961422222222,-87.68600865215168,0.2187445393665962,8.16935277837454,0.002702955226521014,22.800822834674484,1.2313264618646025,0.0856198437594541,147.76026336419312,-84.5080735532557
2025-01-01 02:00:00,1.2354691959830926,0.7583043218294191,0.0,1.2354691959830923,0.758304321829419,0.0,0.017701043001688167,0.0,0.42754632133993614,0.7902218316414682,0.0,0.0,0.0,0.24787144353779064,0.5104328782916284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05604509848599359,0.042033823864495175,0.0,0.0,0.0028977163285818707,0.0,0.014803326673106297,0.0,0.026223550725848557,0.0,0.27445015956439406,0.20583761967329547,0.036904673257196936,0.0,0.033922839306502986,0.0,0.0,0.0,0.0,0.0,35.82703494813291,51.66666666666668,46.10666666666668,0.0,50.86381560867025,0.0,0.0,0.0,35.82703494813291,48.513977035693976,50.86381560867025,47.33905774920584,12.43753247303448,2414.3333692868914,17.77777777777783,3.0943929559835572,0.0,0.777637488997138,0.012584342644330239,1.4887898566349436,2401.749026642561,4915.182691340346,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7188.551882694579,17.790197193121358,0.0,1.4633566567954004,1.6500000000000001,9.236100170605994,2090.644343249457,-70.95988289979574,-653.0945471400003,0.0,0.0,421.2079548306391,0.0,1.0,0.03090767988816623,0.0,0.0,0.5575170107528613,65.99961422222222,-91.80243372807304,0.21961481903019547,8.18030099506282,0.0027133202262993525,29.846699256722854,1.2313295043336416,0.05215348806420863,16.73020051200417,-87.6900834117999
2025-01-01 03:00:00,1.2827391563570447,0.7792541331568247,0.0,1.2827391563570447,0.7792541331568248,0.0,0.017544409686629688,0.0,0.44082718211125094,0.824367564559164,0.0,0.0,0.0,0.24676529027819866,0.5324888428786261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05457022747320427,0.040927670604903196,0.0,0.0,0.0027410830135233917,0.0,0.014803326673106297,0.0,0.026223550725848557,0.0,0.27445015956439406,0.20583761967329547,0.044593146852446294,0.0,0.04099009749535778,0.0,0.0,0.0,0.0,0.0,35.47611530189317,51.66666666666668,46.10666666666668,0.0,50.51467488780305,0.0,0.0,0.0,35.47611530189317,48.21375085080339,50.51467488780305,47.06328883230356,12.43753247303448,2488.7956045384253,17.77777777777783,3.053915890310566,0.0,0.811212204983743,0.013155359575420992,1.5644655084239922,2475.640244963004,4955.127865823474,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7189.132543455302,17.790140244828926,0.0,1.1717547203751713,1.6500000000000001,9.236100170605994,2134.4393123656273,-28.251887733117787,-679.9857876409496,0.0,0.0,419.5764505027913,0.0,1.0,0.0322227596695127,0.0,0.0,0.5812386019965486,65.99961422222222,-93.94695503463936,0.22052654524534493,8.193525771531691,0.0027246240319768,15.807866984170557,1.2313213444404623,0.06622886371270857,65.10843262241947,-93.36032035553725
2025-01-01 04:00:00,1.5204977320320452,0.8957079591348839,0.0,1.5204977320320454,0.8957079591348839,0.0,0.017544409686629688,0.0,0.4924729455212366,1.0029803768241792,0.007499999999999999,0.0,0.0,0.2456591370186067,0.6478613221162772,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053095356460414966,0.03982151734531121,0.0,0.0,0.0027410830135233917,0.0,0.014803326673106297,0.0,0.026223550725848557,0.0,0.27445015956439406,0.20583761967329547,0.07227165179534399,0.0,0.06643222697523503,0.0,0.0,0.0,0.0,0.0,35.128639164609766,51.66666666666668,46.10666666666668,0.0,50.16929884296349,0.0,0.0,0.0,35.128639164609766,47.916465302606596,50.16929884296349,46.790048532428145,12.43753247303448,2594.2825153426893,17.77777777777783,2.693590157153353,0.0,0.9132307938859263,0.01474958293825282,1.7751658488135944,2579.5329324044365,4701.675401150645,0.0,0.0,18.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,7160.187386210247,17.790088590108514,0.0,1.1985201591305348,0.55,9.236100170605994,2168.66141980178,-103.05978977813433,-751.1365071196116,0.0,0.0,418.101579490002,0.0,1.0,0.033163280145008155,0.0,0.0,0.5982038406022081,65.99961422222222,-92.58616791129931,0.2207594450864563,8.194740879488826,0.0027287928232240053,30.081321587469308,1.2307406628472832,0.06588678892773378,-11.937982363549379,-91.12180741458495
2025-01-01 05:00:00,1.6436683169225923,0.9369409024563068,0.0,1.643668316922592,0.9369409024563068,0.0,0.01785767631674665,0.0,0.5514958726576532,1.0668147679481923,0.007499999999999999,0.0,0.0,0.2456591370186067,0.6890942654377,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053095356460414966,0.03982151734531121,0.0,0.0,0.003054349643640351,0.0,0.014803326673106297,0.0,0.026223550725848557,0.0,0.27445015956439406,0.20583761967329547,0.10302554617634144,0.0,0.09470125973065419,0.0,0.0,0.0,0.0,0.0,34.784507369127255,51.66666666666668,46.10666666666668,0.0,49.82764623292819,0.0,0.0,0.0,34.784507369127255,47.622091802597836,49.82764623292819,46.51931458743266,12.43753247303448,2659.228038517257,17.77777777777783,2.552412905392918,0.0,0.975976656336644,0.015838111611548397,1.9070929757638662,2643.3899269057088,4520.047144998307,0.0,0.0,18.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,7143.230974242755,17.79009850039866,0.0,0.26259598790896105,-0.25000000000000006,9.236100170605994,2200.4953748825296,-121.2884017984645,-786.0742965669691,0.0,0.0,418.41484612011897,0.0,1.0,0.03309892215451789,0.0,0.0,0.5970429422557123,65.99961422222222,-91.07321318787741,0.22214561241144676,8.212590007480935,0.0027473879307244836,34.178960602059064,1.2301091627265557,0.05178595112551934,-14.728695729974644,-106.55970606848986
2025-01-01 06:00:00,1.5165003110600475,0.8739150312891596,0.0,1.5165003110600477,0.8739150312891596,0.0,0.018249259604392845,0.0,0.5249341511150235,0.9658169003406313,0.007499999999999999,0.0,0.0,0.24787144353779064,0.6238560877513689,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05604509848599359,0.042033823864495175,0.0,0.0,0.0034459329312865493,0.0,0.014803326673106297,0.0,0.026223550725848557,0.0,0.27445015956439406,0.20583761967329547,0.08764859898584271,0.0,0.0805667433529446,0.0,0.0,0.0,0.0,0.0,34.443636426405206,51.66666666666668,46.10666666666668,0.0,49.48967680526184,0.0,0.0,0.0,34.443636426405206,47.330602537083365,49.48967680526184,46.251065402994136,12.43753247303448,2660.393833386697,17.77777777777783,2.784366194137484,0.0,0.9504267926527401,0.015390107687891218,1.855918308116665,2645.003725698806,4686.540388706718,0.0,0.0,18.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,7158.964206282012,17.790213553159017,0.0,0.026592727448250513,0.3,9.236100170605994,2229.1692535474963,-63.05560891730535,-759.1370865454298,0.0,0.0,421.7561714333437,0.0,1.0,0.03303294826526683,0.0,0.0,0.5958528961035561,65.99961422222222,-93.84366472711487,0.22264238157767943,8.219869974126592,0.002753578954261103,12.045041234645014,1.2301040800682883,0.06008957660830627,32.58132847236139,-95.63693738966676
2025-01-01 07:00:00,2.5914281413625915,0.975716907945071,0.0,2.5914281413625915,0.975716907945071,0.0,0.04389010427794986,0.9582936881481483,0.4866951596831196,1.087549189253374,0.014999999999999998,0.0,0.0,0.2688545294310963,0.7024873785139748,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.00321098295869883,0.0,0.04067912131925103,0.0,0.057394941211291184,0.0,0.29947786539655635,0.22460839904741717,0.036904673257196936,0.0,0.033922839306502986,0.0,0.0,0.0,958.2936881481481,0.38333333333333336,37.59203707434903,51.66666666666668,46.10666666666668,0.0,51.125808269360185,0.4529091969948411,1220.033078903686,958.2936881481481,37.59203707434903,50.09075731028282,51.1291464747526,49.56989362535173,12.43753247303448,2680.78371085336,17.77777777777783,2.5062927864184985,0.0,0.9964082617164591,0.016140927536914852,1.95631125801183,2664.642783316445,4467.616532939198,0.0,0.0,18.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,7136.342955701688,17.792929815028394,0.0,-0.10768841188911993,-0.55,9.236100170605994,2271.3565879910366,-108.82234385899427,-821.8144029385597,0.0,0.0,504.7939150418329,3.703153278065405,1.0,0.03397093769130457,0.0,0.0,0.6127724792885293,65.99961422222222,-92.4066349655969,0.22319913660136154,8.229799715953801,0.002760970689723618,30.26083127609852,1.2300871086902894,0.06103906766933034,-9.892611925765902,-98.92973193322835
2025-01-01 08:00:00,5.7455590157157435,1.920093005207735,0.0,5.7455590157157435,1.9200930052077347,0.0,0.1448310146536024,2.4165666918518522,0.7369698772966671,2.4321914319136217,0.014999999999999998,0.0,0.0,0.34467754107743603,1.5710404641302989,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.0024278163834064326,0.0,0.14240319827019599,0.0,0.2065723099630523,0.0,0.3991003432455534,0.29932525743416494,0.036904673257196936,0.0,0.033922839306502986,0.0,0.0,0.0,2416.5666918518523,0.9666666666666667,32.725978594260305,51.66666666666668,46.10666666666668,0.0,49.41878336091194,0.5923806002186658,1515.849318583073,2416.5666918518523,32.725978594260305,47.449245444833444,49.418791186731006,46.464468660975136,12.43753247303448,4287.886217435372,19.500000000000032,2.019984322065162,0.0,1.5505840969306806,0.025981238440705608,3.107094119335015,4261.904978994666,4127.778768548654,0.7056260965422357,0.0,20.500000000000032,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,7145.944558034273,19.44044570036116,-0.024986359421596837,-0.6768585117485952,-1.4,9.236100170605994,4046.05384009423,-159.71378886456472,-1018.9289263670946,0.0,0.0,849.0359695816031,228.28273363547618,1.0,0.03697574798948973,0.0,0.0,0.666973663634463,65.99961422222222,-71.93942055564956,0.20277063526299527,9.02399648164326,0.0027790282951037906,62.63331610902766,1.2237232187464413,0.06801612047625302,-65.38846121880776,-94.32532764575696
2025-01-01 09:00:00,3.6164142658038476,1.1733172821099307,0.0,3.6164142658038476,1.1733172821099305,0.0,0.14863996673868587,1.416608060740741,0.7605138427791898,1.2756523955452315,0.014999999999999998,0.0,0.0,0.34495223540974024,0.8239900467001904,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.001957916438230994,0.0,0.14668205030045492,0.0,0.24450574811994014,0.0,0.3994666023552923,0.29959995176646914,0.02921619966194757,0.0,0.0268555811176482,0.0,0.0,0.0,1416.608060740741,0.5666666666666667,34.36222990437706,51.66666666666668,46.10666666666668,0.0,50.89808090368608,0.7589088826421915,2013.8902192862215,1416.608060740741,34.36222990437706,49.04972143900929,50.89926792756032,48.124354682796664,12.43753247303448,2921.8397027501037,19.500000000000032,2.350311092059409,0.0,1.181472302333607,0.019180093211624446,2.3361787142559627,2902.6596095384793,4124.512715002214,0.0,0.0,20.500000000000032,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,7165.49288579584,19.528822991236435,0.0,-0.23502804855814333,-0.85,9.236100170605994,2884.265719997931,-109.60734064726014,-981.942615198979,0.0,0.0,891.1189807956315,664.216988878655,1.0,0.03648349414448669,0.0,0.0,0.6580943205976932,65.99961422222222,53.249651651174275,0.20402383128998408,9.10540966802083,0.00281092424736856,96.83527331152727,1.2239428316381902,0.06784510112935434,-59.55744893257718,-50.049891714682964
