Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.6721757696462127,1.7311389534415007,0.0,0.044536262827436876,0.028852315890691677,0.0,0.016028031520914088,0.0,0.4385210599776893,2.1676266781476095,0.05,0.0,0.0,0.31640710473457134,1.400148515373596,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3289.4028520109555,20.61111111111117,2.1961055068119766,1142.443590227432,1.8929933448142762,0.2746333333333334,1,4157.2131089050545,4157.2131089050545,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.6574020784275,51.666666666666686,46.10666666666668,0.0,51.63512302953547,0.0,0.0,0.0,22.6574020784275,51.54786600198194,51.63512302953547,51.50423748820518,12.43753247303448,19.378422798068065,-0.7326883130431057,-2.729928918348026,-1.637669183125287,2.8,9.236100170605994,2271.270598487743,1880.3510981772515,375.9003163280015,-931.9726084021365,-0.0,-0.0,625.9303203599696,0.0,3.0,0.043136239823246846,0.0,0,1.1164558140704803,197.99884266666666,-54.209395078854854,0.24459165290106094,9.621804258579989,0.003351110585735373,25.1437973576017,1.2206077343045982,0,0,80.02693754762832,0.08294694077410024,479.70356786951527,-103.80325154151384
2025-01-01 00:01:00,2.673651273749264,1.7320920349384865,0.0,0.044560854562487734,0.028868200582308108,0.0,0.016028031520914088,0.0,0.4385210599776893,2.169102182250661,0.05,0.0,0.0,0.31640710473457134,1.4011015968705818,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3288.821883150261,20.61111111111117,2.193981899429469,1142.2418137406703,1.8944688489173278,0.2746333333333334,1,4156.430363557598,4156.430363557598,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.628982939769834,51.666666666666686,46.10666666666668,0.0,51.63306429529458,0.0,0.0,0.0,22.628982939769834,51.5459581360458,51.63306429529458,51.50240505642141,12.43753247303448,19.416863479990656,-0.6942476311205148,-2.51014888898014,-1.5507612454708704,2.8,9.236100170605994,2263.275421187879,1877.5237206036136,364.56887334526584,-935.1268018413463,-0.0,-0.0,625.9303203599696,0.0,3.0,0.04318210417822782,0.0,0,1.1176428791922184,197.99884266666666,-58.58560385095299,0.24473752773877636,9.662852068635045,0.003351351985552738,24.965496121343705,1.224012264046518,0,0,77.51753023289102,0.0827615843829815,469.25801534179016,-104.68914199652426
2025-01-01 00:02:00,2.6750730500917537,1.7330104117305785,0.0,0.04458455083486256,0.028883506862176306,0.0,0.016028031520914088,0.0,0.4385210599776893,2.1705239585931504,0.05,0.0,0.0,0.31640710473457134,1.4020199736626737,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3288.262324221995,20.61111111111117,2.191938927628679,1142.0474731446072,1.895890625259817,0.2746333333333334,1,4155.676464033269,4155.676464033269,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.60157849907422,51.666666666666686,46.10666666666668,0.0,51.63100814816486,0.0,0.0,0.0,22.60157849907422,51.544052663142466,51.63100814816486,51.50057492063127,12.43753247303448,19.45386572893457,-0.6572453821766011,-2.294585753683046,-1.4680926444218887,2.8,9.236100170605994,2255.5029799619815,1874.9796152909985,354.3650739837456,-938.1669615058544,-0.0,-0.0,625.9303203599696,0.0,3.0,0.043226236373858654,0.0,0,1.118785112418889,197.99884266666666,-62.870238269730024,0.24419208594510042,9.680251968861162,0.0033515910068606116,24.792936353821204,1.2238573010074638,0,0,75.27967730199214,0.08258488353268874,459.3588102726024,-104.9937362888568
2025-01-01 00:03:00,2.6764433235016054,1.7338955209146467,0.0,0.04460738872502676,0.028898258681910777,0.0,0.016028031520914088,0.0,0.4385210599776893,2.171894232003002,0.05,0.0,0.0,0.31640710473457134,1.402905082846742,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3287.7232704153193,20.61111111111117,2.189973025947284,1141.8602541890914,1.8972608986696688,0.2746333333333334,1,4154.9501912710775,4154.9501912710775,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.575144839995527,51.666666666666686,46.10666666666668,0.0,51.62895449638148,0.0,0.0,0.0,22.575144839995527,51.54214949782933,51.62895449638148,51.49874699855326,12.43753247303448,19.4894918190453,-0.6216192920658727,-2.082999546221711,-1.3890656548892877,2.8,9.236100170605994,2247.878784342339,1872.4978514797838,344.7405054570094,-941.0977544851104,-0.0,-0.0,625.9303203599696,0.0,3.0,0.043268712470381124,0.0,0,1.1198844823481142,197.99884266666666,-67.13239786477601,0.2436687545355407,9.696282343503892,0.0033518284061252253,24.62577804376332,1.2237081329032913,0,0,73.09294320762852,0.08241561229803605,449.92933376586683,-105.18882830885737
2025-01-01 00:04:00,2.6777640770405866,1.7347486434220516,0.0,0.04462940128400977,0.028912477390367525,0.0,0.016028031520914088,0.0,0.4385210599776893,2.1732149855419833,0.05,0.0,0.0,0.31640710473457134,1.4037582053541469,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3287.20391479568,20.61111111111117,2.1880810094456873,1141.6798766174165,1.8985816522086503,0.2746333333333334,1,4154.250458079763,4154.250458079763,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.549642762130468,51.666666666666686,46.10666666666668,0.0,51.62690325215097,0.0,0.0,0.0,22.549642762130468,51.540248558361746,51.62690325215097,51.496921211467146,12.43753247303448,19.523797331322466,-0.5873137797887047,-1.8752036001688357,-1.313239483428208,2.8,9.236100170605994,2241.807589144757,1870.105491463544,335.7416824426442,-943.9233388742998,-0.0,-0.0,625.9303203599696,0.0,3.0,0.043309600383464875,0.0,0,1.1209427467790105,197.99884266666666,-69.96252417745679,0.2431665425461407,9.71223655763524,0.003352064233545995,24.46380352446681,1.2235645231122876,0,0,70.98483188699143,0.08225286955939944,440.91279916214785,-105.17111671950366
2025-01-01 00:05:00,2.67903991933289,1.73557275612994,0.0,0.04465066532221484,0.028926212602165668,0.0,0.016028031520914088,0.0,0.4385210599776893,2.174490827834287,0.05,0.0,0.0,0.31640710473457134,1.4045823180620354,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3286.70242109351,20.61111111111117,2.1862559704907834,1141.5057026741938,1.8998574945009539,0.2746333333333334,1,4153.574790434371,4153.574790434371,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.524985365159303,51.666666666666686,46.10666666666668,0.0,51.6248543312248,0.0,0.0,0.0,22.524985365159303,51.53834976629595,51.6248543312248,51.495097483831536,12.43753247303448,19.556905582431195,-0.5542055286799759,-1.6710398193133538,-1.2402151504567085,2.8,9.236100170605994,2237.331478775756,1867.8028980975573,327.2689827694732,-946.6534991741705,-0.0,-0.0,625.9303203599696,0.0,3.0,0.043349048573662084,0.0,0,1.121963748180169,197.99884266666666,-71.3072792848513,0.24268345133222916,9.727548982308807,0.0033522985373236236,24.306539894021824,1.223425952274446,0,0,68.95671120466167,0.08209583534521862,432.25823027429226,-104.98924750481906
2025-01-01 00:06:00,2.6802753838151947,1.736370787349123,0.0,0.04467125639691991,0.028939513122485383,0.0,0.016028031520914088,0.0,0.4385210599776893,2.1757262923165914,0.05,0.0,0.0,0.31640710473457134,1.4053803492812182,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3286.2169864654347,20.61111111111117,2.184491157952876,1141.337106213295,1.9010929589832581,0.2746333333333334,1,4152.920759345397,4152.920759345397,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.501087536405866,51.666666666666686,46.10666666666668,0.0,51.622807657212086,0.0,0.0,0.0,22.501087536405866,51.536453050505614,51.622807657212086,51.49327574715238,12.43753247303448,19.588937357639242,-0.5221737534719288,-1.4703718453224826,-1.1696545173960113,2.8,9.236100170605994,2233.476441186235,1865.5890728397428,319.25113984994147,-949.2978709890208,-0.0,-0.0,625.9303203599696,0.0,3.0,0.04338720224750175,0.0,0,1.1229512447992758,197.99884266666666,-72.12959735706131,0.2422175422085512,9.742283774045086,0.003352531361265629,24.153524660008202,1.2232919122121837,0,0,67.00856933336077,0.08194381328590637,423.9225641817089,-104.67142433176741
2025-01-01 00:07:00,2.6814729714937964,1.7371443525700754,0.0,0.04469121619156327,0.028952405876167923,0.0,0.016028031520914088,0.0,0.4385210599776893,2.176923879995193,0.05,0.0,0.0,0.31640710473457134,1.4061539145021706,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3285.7466097497627,20.61111111111117,2.182782763244967,1141.1737395209232,1.90229054666186,0.2746333333333334,1,4152.287015937352,4152.287015937352,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.477901606359566,51.666666666666686,46.10666666666668,0.0,51.62076316141782,0.0,0.0,0.0,22.477901606359566,51.53455834703131,51.62076316141782,51.49145593983805,12.43753247303448,19.61996028198196,-0.4911508291292108,-1.2730795590143336,-1.1012694360469069,2.8,9.236100170605994,2230.024421698915,1863.4614599214594,311.626681414443,-951.8617493693368,-0.0,-0.0,625.9303203599696,0.0,3.0,0.04342414310021221,0.0,0,1.1239073510791535,197.99884266666666,-72.64143709152816,0.24176769488609592,9.756477017850194,0.003352762744878286,24.004496783779416,1.2231621174003553,0,0,65.13839845058371,0.08179620882048143,415.8692146361773,-104.24253322173428
2025-01-01 00:08:00,2.6826346708101534,1.7378947361990948,0.0,0.04471057784683589,0.028964912269984915,0.0,0.016028031520914088,0.0,0.4385210599776893,2.17808557931155,0.05,0.0,0.0,0.31640710473457134,1.4069042981311901,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3285.290493155617,20.61111111111117,2.181127734678068,1141.015325516065,1.9034522459782166,0.2746333333333334,1,4151.672485338348,4151.672485338348,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.455389474290026,51.666666666666686,46.10666666666668,0.0,51.618720779457554,0.0,0.0,0.0,22.455389474290026,51.53266559592761,51.618720779457554,51.48963800416264,12.43753247303448,19.650028396675115,-0.4610827144360563,-1.0790553348918284,-1.0348149911579034,2.8,9.236100170605994,2226.276177198281,1861.416542055267,304.3431234744761,-954.3493383055411,-0.0,-0.0,625.9303203599696,0.0,3.0,0.04345993652658945,0.0,0,1.1248337595734526,197.99884266666666,-73.53719938064113,0.24133300482903616,9.770157607244101,0.003352992725249609,23.85924695654589,1.223036339388444,0,0,63.34311790807847,0.08165251586703988,408.06715398656104,-103.724030512085
2025-01-01 00:09:00,2.6837610485444876,1.7386223043400377,0.0,0.044729350809074794,0.028977038405667295,0.0,0.016028031520914088,0.0,0.4385210599776893,2.1792119570458843,0.05,0.0,0.0,0.31640710473457134,1.407631866272133,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.00284234283625731,0.0,On,0.006592844342328389,0,On,0.006592844342328389,0.0,On,0.016644920331593992,0,On,0.3802516257900068,0.285188719342505,On,0,0,Off,HP On,3284.84839852981,20.61111111111117,2.1795250639695505,1140.861781485659,1.9045786237125508,0.2746333333333334,1,4151.0768466821355,4151.0768466821355,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,5519.115164444444,Off,0.0,0.0,22.433539107953894,51.666666666666686,46.10666666666668,0.0,51.61668045039213,0.0,0.0,0.0,22.433539107953894,51.530774740457396,51.61668045039213,51.487821885490035,12.43753247303448,19.679158730530794,-0.4319523805803769,-0.8882014164230391,-0.9700835085414009,2.8,9.236100170605994,2223.0456713627254,1859.4505304817249,297.3557915011793,-956.7618019072015,-0.0,-0.0,625.9303203599696,0.0,3.0,0.04349460377331077,0.0,0,1.1257310201904749,197.99884266666666,-74.00156591389086,0.24091313101090692,9.783334916676644,0.0033532213375312013,23.717705924416776,1.222914504567033,0,0,61.61906929010396,0.08151230489534424,400.4901099425718,-103.13431844139254
