Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.6984785312222823,1.7481288590106792,0.0,2.6984785312222823,1.748128859010679,0.0,0.016028031520914088,0.0,0.4385210599776893,2.193929439723679,0.05,0.0,0.0,0.31640710473457134,1.4171384209427742,0.01458333333333334,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.00284234283625731,0.0,0.006592844342328389,0.0,0.006592844342328389,0.0,0.016644920331593992,0.0,0.3802516257900068,0.285188719342505,0.0,0.0,3279.093713892779,20.611111111111168,2.1588792751417034,1138.8631200649893,1.9192961063903455,0.2746333333333334,1.0,4143.323500624435,4143.323500624435,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,0.0,0.0,22.140848723208915,51.66666666666668,46.10666666666668,0.0,51.57540719951274,0.0,0.0,0.0,22.140848723208915,51.49252172384876,51.57540719951274,51.451078986016775,12.43753247303448,20.056403727680415,-0.15715621712631592,1.4352850637619186,0.01676084046358863,2.8,9.236100170605994,2180.5459704014665,623.5941289970898,198.22177810256153,-988.3581975193755,0.0,0.0,625.9303203599696,0.0,3.0,0.04394213284139848,0.0,0.0,1.137314005450187,197.99884266666666,-80.30112355335066,0.23567560766378556,9.957042924286498,0.0033575214811559007,21.693405928163884,1.221279857237472,0.0,0.0,46.62997016681335,0.07932343782742174,289.6433233525392,-91.42154524997763
2025-01-01 01:00:00,2.341681693347595,1.517690277122092,0.0,2.341681693347595,1.517690277122092,0.0,0.015814855808194788,0.0,0.4374804471312871,1.8383863904081132,0.05,0.0,0.0,0.3156266450997697,1.1874802986889887,0.01458333333333334,1.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.002629167123538011,0.0,0.006592844342328389,0.0,0.006592844342328389,0.0,0.016644920331593992,0.0,0.3802516257900068,0.285188719342505,0.0,0.0,2700.6142917699576,20.611111111111168,1.7653601128058425,937.9512410354379,1.609525279297002,0.22886111111111115,0.8333333333333334,3409.7044216942845,4080.805609772392,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,0.0,0.0,21.71581227631784,51.66666666666668,46.10666666666668,0.0,51.456320952150705,0.0,0.0,0.0,21.71581227631784,51.3821262249609,51.456320952150705,51.345028861366,12.43753247303448,20.549223641506423,-0.025914211536309986,2.5824855651104794,1.6933200869453917,2.5,9.236100170605994,1709.7286190182672,-1201.460839398627,-8.707876098252422,-992.6411688345238,0.0,0.0,624.6765318008481,0.0,3.0,0.04218632732213439,0.0,0.0,1.0918700982299057,197.99884266666666,-82.79817736402352,0.22946300602118758,10.191174730353938,0.0033700783975921314,27.52042226714799,1.2192803284413822,0.0,0.0,44.13030641537947,0.056992920850898084,71.19198807559778,-79.8998641738502
2025-01-01 02:00:00,2.664363579011456,1.726013894426184,0.0,2.664363579011456,1.726013894426184,0.0,0.015814855808194788,0.0,0.43643983428488486,2.1621088889183766,0.05,0.0,0.0,0.31484618546496806,1.3965843756278824,0.01458333333333334,1.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.002629167123538011,0.0,0.006592844342328389,0.0,0.006592844342328389,0.0,0.016644920331593992,0.0,0.3802516257900068,0.285188719342505,0.0,0.0,3128.2374015431783,20.611111111111168,2.0872186188740143,1086.4691644314348,1.8874755555850433,0.2746333333333334,1.0,3940.0732326412794,3940.0732326412794,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,0.0,0.0,21.74446781099206,51.66666666666668,46.10666666666668,0.0,51.33760465227913,0.0,0.0,0.0,21.74446781099206,51.27201884783645,51.33760465227913,51.23922594561511,12.43753247303448,20.39810912223192,-0.021721528488873196,1.752163861850059,1.8661446028479627,1.6500000000000001,9.236100170605994,2065.896623909598,-1607.8899910270302,-91.14788117030226,-985.6687471246292,0.0,0.0,623.6359189544459,0.0,3.0,0.04014414118605601,0.0,0.0,1.0390140636199974,197.99884266666666,-74.66046915476142,0.23297916741699495,10.146284286320816,0.0033903227794471985,39.687849316910736,1.2198928655086954,0.0,0.0,49.962687194735125,0.03567254897587837,-8.702411018413203,-82.44547015188905
2025-01-01 03:00:00,2.3093362444281698,1.4966723994473579,0.0,2.3093362444281698,1.4966723994473579,0.0,0.015672738666381924,0.0,0.43539922143848264,1.808264284323305,0.05,0.0,0.0,0.3140657258301664,1.168023340283858,0.01458333333333334,1.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.002487049981725146,0.0,0.006592844342328389,0.0,0.006592844342328389,0.0,0.016644920331593992,0.0,0.3802516257900068,0.285188719342505,0.0,0.0,2609.7033769836985,20.611111111111168,1.7340384076297493,906.3769412150981,1.5794031732121938,0.22886111111111115,0.8333333333333334,3287.2192070876854,3968.9772477742495,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,0.0,0.0,21.618853655355096,51.66666666666668,46.10666666666668,0.0,51.22007204200853,0.0,0.0,0.0,21.618853655355096,51.162958015437766,51.22007204200853,51.13440100215238,12.43753247303448,20.467103368618204,-0.04014475285968271,1.641985882589502,1.5997871219577184,1.6500000000000001,9.236100170605994,1617.9955341444627,-866.5184293758231,-74.23598169092591,-1021.5479334522536,0.0,0.0,622.4531889662308,0.0,3.0,0.041494251204397474,0.0,0.0,1.0739577255105222,197.99884266666666,-70.67242295647324,0.23341731004821703,10.1991398686687,0.00341073722275251,18.12455866177679,1.219592078796242,0.0,0.0,48.546604844667826,0.04582051669871515,12.787880246067527,-87.02386193699344
2025-01-01 04:00:00,2.6297142097583546,1.703507831231657,0.0,2.6297142097583546,1.703507831231657,0.0,0.015672738666381924,0.0,0.4343586085920804,2.1296828624998922,0.05,0.0,0.0,0.31328526619536473,1.3756392317029589,0.01458333333333334,1.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.002487049981725146,0.0,0.006592844342328389,0.0,0.006592844342328389,0.0,0.016644920331593992,0.0,0.3802516257900068,0.285188719342505,0.0,0.0,3012.0972516776424,20.611111111111168,2.036142926807834,1046.132490648587,1.855049529166559,0.2746333333333334,1.0,3783.5964089928957,3783.5964089928957,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,0.0,0.0,21.52448515111119,51.66666666666668,46.10666666666668,0.0,51.10239429301115,0.0,0.0,0.0,21.52448515111119,51.053706799230305,51.10239429301115,51.02936305233989,12.43753247303448,20.49154124786518,0.0,0.6853666233910699,1.653090192890766,0.55,9.236100170605994,1789.0024105104806,-2639.905106965835,-122.93253041254678,-1118.0872850257167,0.0,0.0,566.4678972798285,0.0,2.1675,0.04264909866473424,0.0,0.0,1.10384758533003,143.0541638266667,-69.05600308574512,0.23262805304706363,10.20191312944988,0.0034066533038210013,-7.848847665050062,1.2189198937680517,0.0,0.0,58.28158868161593,0.0446679905341436,-36.6165873839554,-86.31594302859139
2025-01-01 05:00:00,2.589200621740553,1.6771550413801155,0.0,2.589200621740553,1.6771550413801157,0.0,0.015956972950007656,0.0,0.4343586085920804,2.0888850401984653,0.05,0.0,0.0,0.31328526619536473,1.3492864418514177,0.01458333333333334,1.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.002771284265350877,0.0,0.006592844342328389,0.0,0.006592844342328389,0.0,0.016644920331593992,0.0,0.3802516257900068,0.285188719342505,0.0,0.0,2916.320082756044,20.611111111111168,2.013170130901422,1012.8680904983541,1.814251706865132,0.2746333333333334,1.0,3654.5548399210647,3654.5548399210647,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,0.0,0.0,21.638609309334747,51.66666666666668,46.10666666666668,0.0,50.98499028684083,0.0,0.0,0.0,21.638609309334747,50.944655748204724,50.98499028684083,50.92448847888668,12.43753247303448,20.220130255769178,0.0,-0.3243883462434545,0.7562236702272854,-0.25000000000000006,9.236100170605994,1682.5942649309986,-1173.6230458562422,-119.24979095992818,-1143.0823865501739,0.0,0.0,555.7631957954543,0.0,2.0010000000000003,0.04241286978751165,0.0,0.0,1.097733489513909,132.0652280586667,-63.14261051911688,0.23669630330996155,10.081103540806645,0.0034104261171431166,-8.921337046527578,1.2194323793431925,0.0,0.0,60.946672495808215,0.035045420240721846,-21.810132680874336,-97.43965827905386
2025-01-01 06:00:00,2.6329595053156365,1.7054075716307981,0.0,2.6329595053156365,1.7054075716307981,0.0,0.01631226580453982,0.0,0.43643983428488486,2.1302074052262117,0.05,0.0,0.0,0.31484618546496806,1.375978052832497,0.01458333333333334,1.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0031265771198830407,0.0,0.006592844342328389,0.0,0.006592844342328389,0.0,0.016644920331593992,0.0,0.3802516257900068,0.285188719342505,0.0,0.0,3006.8834772713763,20.611111111111168,2.0351545308052748,1044.321692938696,1.8555740718928786,0.2746333333333334,1.0,3776.5718368767393,3776.5718368767393,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,0.0,0.0,21.449762384244313,51.66666666666668,46.10666666666668,0.0,50.867873203078425,0.0,0.0,0.0,21.449762384244313,50.83581748789461,50.867873203078425,50.81978963030271,12.43753247303448,20.379142344671116,0.0,0.3900769337751282,0.5857941981155181,0.3,9.236100170605994,1775.30289307052,-1737.0681770032202,-104.97538036842613,-1119.6159179391236,0.0,0.0,558.1997143427909,0.0,2.0010000000000003,0.042436292263539704,0.0,0.0,1.0983397120230705,132.0652280586667,-68.78768515024855,0.23315512903039898,10.132304455699618,0.003392517132364793,-34.14166562751329,1.2187848861279666,0.0,0.0,57.33050147341401,0.04128091365905007,-13.748866492441858,-91.22651387598427
2025-01-01 07:00:00,3.7288959860395425,1.7222500715319244,0.0,3.728895986039543,1.7222500715319244,0.0,0.05450608593597292,1.0083453494074075,0.5289558699134627,2.0870886807827,0.05,0.0,0.0,0.35954062990203206,1.3481261082965588,0.01458333333333334,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0029134014071637428,0.0,0.02579634226440459,0.0,0.02579634226440459,0.0,0.04956836337741985,0.0,0.4377629926799544,0.3283222445099657,0.0,0.0,2886.7300240871255,20.611111111111168,1.9939183618563667,1002.5911574556004,1.8124553474493665,0.2746333333333334,1.0,3614.687848209392,3614.687848209392,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,1008.3453494074075,0.18333333333333332,20.131031064673753,51.66666666666668,46.10666666666668,0.0,50.42847429884211,0.34866398357878825,923.6473976100207,1008.3453494074075,20.131031064673753,48.88432332102448,50.429383509456756,48.11133862150104,12.43753247303448,20.3591585246484,0.0,-0.45517204743551304,0.3386026709115419,-0.55,9.236100170605994,1744.8571454250962,-2130.762425367384,-146.54962613566997,-1198.9027638833702,0.0,0.0,701.3671780725056,2.4955964120177705,2.2507500000000005,0.04348664241988754,0.0,0.0,1.1255249637666036,148.54863171066665,-66.99128803373922,0.23269847322081746,10.111429768852869,0.0033816229153777857,2.7727800725400598,1.2188758879884276,0.0,0.0,63.420237050533075,0.04355966603724091,-53.86108646569464,-92.68853966997534
2025-01-01 08:00:00,2.914030340477195,1.7054325723116568,0.0,2.9140303404771943,1.7054325723116568,0.0,0.07187567375799983,0.18333551807407408,0.581577351916429,2.0272417967286915,0.05,0.0,0.0,0.38138039888329983,1.3094688400950234,0.01458333333333334,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.002202815698099415,0.0,0.03483642902995021,0.0,0.03483642902995021,0.0,0.07307015340536231,0.0,0.46584207180857595,0.3493815538564318,0.0,0.0,2751.9514553728427,20.611111111111168,1.9586336091195629,955.781168270625,1.7526084633953583,0.2746333333333334,1.0,3433.0992903101346,3433.0992903101346,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,183.3355180740741,0.03333333333333333,21.52359581155013,51.66666666666668,46.10666666666668,0.0,51.69499062636774,0.2183028886418936,596.8743514208603,183.3355180740741,21.52359581155013,50.69981940745613,51.69499062636774,50.20223379800033,12.43753247303448,20.15689957285999,-0.013862719623801093,-1.3175040637043032,-0.21423263749739618,-1.4,9.236100170605994,1627.6923292685547,-2176.795765575562,-166.60748124342751,-1271.1481753200794,0.0,0.0,730.8819374598285,160.06573233292812,1.6672500000000001,0.04460723492706642,0.0,0.0,1.1545282339860314,110.03785681200002,-33.60259716946818,0.23619041090395312,10.032283858930265,0.0033881326119826016,11.151402243705725,1.2202846682351063,0.0,0.0,68.50389598179436,0.048024181701908475,-75.4931896797178,-91.11429156370968
2025-01-01 09:00:00,3.478069835048823,1.6711298826061591,0.0,3.478069835048823,1.6711298826061591,0.0,0.053997675544044915,0.8250098313333335,0.5423231454582624,2.0067391827131824,0.05,0.0,0.0,0.3603210895368337,1.296225459735992,0.01458333333333334,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0017764642726608186,0.0,0.02611060563569205,0.0,0.02611060563569205,0.0,0.06189502607581729,0.0,0.43776299267995444,0.3283222445099657,0.0,0.0,2747.418530498076,20.611111111111168,1.9783509615706074,954.2068366362392,1.7321058493798491,0.2746333333333334,1.0,3426.992033800982,3426.992033800982,0.0,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5519.115164444444,825.0098313333333,0.15,21.33696276859346,51.66666666666668,46.10666666666668,0.0,51.521205827812054,0.175457208956526,477.8491268392536,825.0098313333333,21.33696276859346,50.216123978043946,51.521303562206974,49.563485318764975,12.43753247303448,19.98051527876051,-0.13563224512529512,-0.9298729179794277,0.17310346897339102,-0.85,9.236100170605994,1645.3997826833818,-1272.2604633490687,-133.86934555774346,-1201.7763972133143,0.0,0.0,631.6110261227105,411.31037552144574,0.9990000000000001,0.0436903613163334,0.0,0.0,1.1307976335056666,65.933614608,17.630329375525058,0.23934712421261573,9.964560309153972,0.003394468646290972,22.913705494040645,1.2216270233483855,0.0,0.0,63.341617130177795,0.047376978026486744,-65.75368934023851,-68.11565621750496
