Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.08826806142077562,0.057914261998688724,0.0,0.0014711343570129268,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,0.0,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6073.312635555556,Off,0.0,0.0,19.962427531945483,51.666666666666686,46.10666666666668,0.0,50.81387450987744,0.0,0.0,0.0,19.962427531945483,50.64533452439203,50.81387450987744,50.56106453164932,12.43753247303448,22.303854793238298,0.0,2.8,-1794.3064297302253,-1968.0734090934623,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07742891733513793,0.0,0,1.440830661163044,65.99961422222222,22.572828933028646,0.1697090371038462,10.300602454170214,0.0027813103466349286,-52.65928171985801,1.2089372302327281
2025-01-01 00:01:00,0.08826806142077562,0.057914261998688724,0.0,0.0014711343570129268,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,0.0,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6073.312635555556,Off,0.0,0.0,20.05231738529613,51.666666666666686,46.10666666666668,0.0,50.81088096163299,0.0,0.0,0.0,20.05231738529613,50.642532964931156,50.81088096163299,50.55835896658024,12.43753247303448,22.1734048242574,0.0,2.8,-1781.3778442422833,-1948.792877988331,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07718662972975149,0.0,0,1.4363220689900502,65.99961422222222,16.22088331583896,0.17153948335917069,10.266560390713554,0.0027809433484925748,-52.241260335557065,1.21300453159141
2025-01-01 00:02:00,0.08826806142077562,0.057914261998688724,0.0,0.0014711343570129268,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,0.0,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6073.312635555556,Off,0.0,0.0,20.1394331563683,51.666666666666686,46.10666666666668,0.0,50.80787408307482,0.0,0.0,0.0,20.1394331563683,50.63971879018246,50.80787408307482,50.55564114373628,12.43753247303448,22.046881389347618,0.0,2.8,-1769.3786759502054,-1930.1648774799885,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07695137542467317,0.0,0,1.4319443555001365,65.99961422222222,9.592051099574732,0.17284489384934834,10.210574482386594,0.0027805804844707386,-51.834319716380556,1.2135246995002242
2025-01-01 00:03:00,0.08826806142077562,0.057914261998688724,0.0,0.0014711343570129268,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,0.0,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6073.312635555556,Off,0.0,0.0,20.2239113960856,51.666666666666686,46.10666666666668,0.0,50.80485428663232,0.0,0.0,0.0,20.2239113960856,50.63689238946514,50.80485428663232,50.55291144088155,12.43753247303448,21.924090977509817,0.0,2.8,-1758.299587963704,-1912.1545743129827,-0.0,-0.0,151.19415043020842,0.0,1.0,0.0767228176193701,0.0,0,1.4276912533638453,65.99961422222222,2.660835919070351,0.17412205002323122,10.154925347599757,0.002780220601356302,-51.437690235739204,1.2140299522568732
2025-01-01 00:04:00,0.08826806142077562,0.057914261998688724,0.0,0.0014711343570129268,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,0.0,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6073.312635555556,Off,0.0,0.0,20.305881709188725,51.666666666666686,46.10666666666668,0.0,50.80182196443545,0.0,0.0,0.0,20.305881709188725,50.63405413293462,50.80182196443545,50.55017021718422,12.43753247303448,21.804849922126333,0.0,2.8,-1742.4967078908862,-1894.7291662609089,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07650063570948074,0.0,0,1.4235567966370548,65.99961422222222,1.038307939814537,0.1753720324080632,10.101853427281457,0.0027798636206501355,-51.05089081566057,1.2145210083819296
2025-01-01 00:05:00,0.08826806142077562,0.057914261998688724,0.0,0.0014711343570129268,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,0.0,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6073.312635555556,Off,0.0,0.0,20.385324751728845,51.666666666666686,46.10666666666668,0.0,50.79877748934731,0.0,0.0,0.0,20.385324751728845,50.631204372557406,50.79877748934731,50.54741781416246,12.43753247303448,21.689186043987842,-0.03303617823444327,2.8,-1723.4297071406966,-1877.8871378060712,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07628490176835712,0.0,0,1.4195423264917595,65.99961422222222,3.2632802351662775,0.1765937135503596,10.049833126563087,0.0027795094676048926,-50.673972619951066,1.214997718325028
2025-01-01 00:06:00,0.08826806142077562,0.057914261998688724,0.0,0.0014711343570129268,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,0.0,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6073.312635555556,Off,0.0,0.0,20.46225742013996,51.666666666666686,46.10666666666668,0.0,50.79572123710285,0.0,0.0,0.0,20.46225742013996,50.62834346301473,50.79572123710285,50.544654575970675,12.43753247303448,21.577075705473906,-0.14514651674837964,2.8,-1703.9376784591025,-1861.6196151267925,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07607559138544269,0.0,0,1.4156473886858034,65.99961422222222,6.487786237481593,0.1777865290866263,9.99886661856455,0.0027791580672649266,-50.30685704858799,1.215460145375071
2025-01-01 00:07:00,0.08826806142077562,0.057914261998688724,0.0,0.0014711343570129268,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,0.0,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,6073.312635555556,Off,0.0,0.0,20.53676643146298,51.666666666666686,46.10666666666668,0.0,50.792653580922355,0.0,0.0,0.0,20.53676643146298,50.625471756616584,50.792653580922355,50.5418808444637,12.43753247303448,21.4683961223892,-0.25382609983308413,2.8,-1685.0567342191637,-1845.9036121391373,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07587249403758285,0.0,0,1.4118680657136022,65.99961422222222,9.652727489765205,0.1789510226692988,9.950423247275381,0.002778809345423261,-49.94921588346623,1.2159087632866663
2025-01-01 00:08:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.608960281764485,51.666666666666686,46.10666666666668,0.0,50.789574881133916,0.0,0.0,0.0,20.608960281764485,50.62258959350292,50.789574881133916,50.539096949687426,12.43753247303448,21.362993571848815,-0.3592286503734705,2.8,4406.367855286662,-1830.7120768049201,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07567533990012011,0.0,0,1.4081993365616505,65.99961422222222,12.573146105818047,0.18008813256422465,9.902899857962325,0.0027784632304611668,-49.60064324277382,1.2163441760254066
2025-01-01 00:09:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.524546439136753,51.666666666666686,46.10666666666668,0.0,50.78648548193646,0.0,0.0,0.0,20.524546439136753,50.619697298587205,50.78648548193646,50.53630320691258,12.43753247303448,21.47996231096303,-0.2422599112592536,2.8,4384.796148950467,-1847.573666083108,-0.0,-0.0,151.19415043020842,0.0,1.0,0.0758941176048273,0.0,0,1.4122704463713953,65.99961422222222,7.8630290478107625,0.17878011894654186,9.9545314682887,0.002778119653910034,-49.81191279070446,1.2158615368263501
2025-01-01 00:10:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.44298871879254,51.666666666666686,46.10666666666668,0.0,50.783408660311125,0.0,0.0,0.0,20.44298871879254,50.61681685044709,50.783408660311125,50.53352094551507,12.43753247303448,21.59288725190365,-0.1293349703186344,2.8,4364.562021257529,-1863.9105084951043,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07610512379012493,0.0,0,1.4161969403988912,65.99961422222222,3.9657437668693234,0.17752656480548382,10.004650055245897,0.002777774476960542,-50.0118847716442,1.2153959565645673
2025-01-01 00:11:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.364135147013588,51.666666666666686,46.10666666666668,0.0,50.78034399163228,0.0,0.0,0.0,20.364135147013588,50.61394784824974,50.78034399163228,50.53074977655847,12.43753247303448,21.70198379439088,-0.020238427831404948,2.8,4345.007376287891,-1879.747701210798,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07630878241226717,0.0,0,1.419986707804816,65.99961422222222,0.24829151292453133,0.1763240235579703,10.053386739184253,0.0027774277815265855,-50.20117006731834,1.214946508862296
2025-01-01 00:12:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.28785807089427,51.666666666666686,46.10666666666668,0.0,50.77729107386615,0.0,0.0,0.0,20.28785807089427,50.61108991249056,50.77729107386615,50.52798933180277,12.43753247303448,21.80743282410837,0.0,2.8,4326.152626134732,-1895.1059491856545,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07650545084217818,0.0,0,1.4236463987013328,65.99961422222222,-3.2482106653772576,0.17516954041105295,10.100081920364456,0.00277707964517839,-50.380287830629534,1.2145124134481924
2025-01-01 00:13:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.21403575848121,51.666666666666686,46.10666666666668,0.0,50.77424952395582,0.0,0.0,0.0,20.21403575848121,50.60824268157998,50.77424952395582,50.52523926039206,12.43753247303448,21.90940683706526,0.0,2.8,4307.961975883866,-1910.0052706874042,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07669546893334246,0.0,0,1.427182337228539,65.99961422222222,-6.539539414493959,0.17406035272549292,10.144832258525856,0.0027767301418036585,-50.54973167048721,1.2140929279326331
2025-01-01 00:14:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.142553413321163,51.666666666666686,46.10666666666668,0.0,50.77121897694095,0.0,0.0,0.0,20.142553413321163,50.60540581101247,50.77121897694095,50.522499228048225,12.43753247303448,22.00806849807617,0.0,2.8,4290.404101007438,-1924.4647360100287,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07687915650792428,0.0,0,1.4306004747750918,65.99961422222222,-9.637948968297621,0.17299389492992834,10.188506257797105,0.002776379341781206,-50.70996638497939,1.2136873534283923
2025-01-01 00:15:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.07330262945119,51.666666666666686,46.10666666666668,0.0,50.76819908492687,0.0,0.0,0.0,20.07330262945119,50.60257897239322,50.76819908492687,50.5197689161264,12.43753247303448,22.103571413549304,0.0,2.8,4273.449418289395,-1938.5025320435007,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07705681496243079,0.0,0,1.4339064198570808,65.99961422222222,-12.55483565286859,0.17196778051678047,10.230418501279843,0.0027760273121802993,-50.86143022929381,1.213295031070761
2025-01-01 00:16:00,6.161580696976332,0.057914261998688724,0.0,0.10269301161627219,0.0009652376999781454,0.0,0.009409238584737982,0.0,0.07885882283603764,6.073312635555556,0.0,0.0,0.057914261998688724,0.0,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.003103307748538012,0.0,On,0.00630593083619997,0,On,0.0016398068377859874,0,On,0.04390750303984893,0.03293062727988669,On,On,6073.312635555556,22.222222222222285,1.0,0.0,6.073312635555556,0.0,1,6073.312635555556,6073.312635555556,Off,0.0,0.0,20.006180956913116,51.666666666666686,46.10666666666668,0.0,50.765189516134534,0.0,0.0,0.0,20.006180956913116,50.59976185254132,50.765189516134534,50.51704802074472,12.43753247303448,22.196060747730026,0.0,2.8,4257.070225670286,-1952.1360092622645,-0.0,-0.0,151.19415043020842,0.0,1.0,0.07722872856412591,0.0,0,1.4371054622422554,65.99961422222222,-15.300551053213873,0.17097978685075335,10.27064999983254,0.0027756741169446012,-51.004536760279585,1.2129153392145822
