Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.428590010976331,0.057914261998688724,0.0,3.428590010976331,0.057914261998688724,0.0,0.009409238584737982,0.0,0.07885882283603764,3.3403219495555563,0.0,0.0,0.057914261998688724,0.0,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.003103307748538012,0.0,0.00630593083619997,0.0,0.0016398068377859874,0.0,0.04390750303984893,0.03293062727988669,3340.3219495555554,22.222222222222285,0.55,0.0,3.3403219495555563,0.0,0.55,3340.3219495555554,6073.312635555556,0.0,0.0,20.175630046822846,51.66666666666668,46.10666666666668,0.0,50.724491049850215,0.0,0.0,0.0,20.175630046822846,50.56165822539118,50.724491049850215,50.48024181316167,12.43753247303448,21.91726437959685,-0.05774668954748,2.8,1575.8766863246924,-1911.3811840163748,0.0,0.0,151.19415043020842,0.0,1.0,0.07670929298493624,0.0,0.0,1.427439581137964,65.99961422222222,-4.258229644697007,0.1736537667510167,10.14139984689084,0.0027710773118987037,-49.18845936772684,1.214007294532321
2025-01-01 01:00:00,3.427524475071231,0.05728967113071866,0.0,3.427524475071231,0.05728967113071866,0.0,0.00917649050359763,0.0,0.07802603501207757,3.3403219495555563,0.0,0.0,0.05728967113071866,0.0,1.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0028705596673976605,0.0,0.00630593083619997,0.0,0.0016398068377859874,0.0,0.04390750303984893,0.03293062727988669,3340.3219495555554,22.222222222222285,0.55,0.0,3.3403219495555563,0.0,0.55,3340.3219495555554,6073.312635555556,0.0,0.0,20.055572456007514,51.66666666666668,46.10666666666668,0.0,50.54363572559713,0.0,0.0,0.0,20.055572456007514,50.392290268003336,50.54363572559713,50.31661753920644,12.43753247303448,21.91803777243088,-0.05879705877764388,2.5,1651.9500325464346,-1834.007868384887,0.0,0.0,150.128614525108,0.0,1.0,0.07246214709613792,0.0,0.0,1.3484068601646573,65.99961422222222,-4.492663149342641,0.17249166141074065,10.121639538405002,0.002752442068091102,-35.96115214771886,1.2140766608367912
2025-01-01 02:00:00,3.2242479327287525,0.05666508026274862,0.0,3.2242479327287525,0.05666508026274862,0.0,0.00917649050359763,0.0,0.0771932471881175,3.1378781950370374,0.0,0.0,0.05666508026274862,0.0,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0028705596673976605,0.0,0.00630593083619997,0.0,0.0016398068377859874,0.0,0.04390750303984893,0.03293062727988669,3137.8781950370376,22.222222222222285,0.5166666666666667,0.0,3.1378781950370374,0.0,0.5166666666666667,3137.8781950370376,6073.312635555556,0.0,0.0,19.941151352139833,51.66666666666668,46.10666666666668,0.0,50.364004436945805,0.0,0.0,0.0,19.941151352139833,50.223976512668266,50.364004436945805,50.153962550529506,12.43753247303448,21.911866625521345,-0.06055768786051831,1.6500000000000001,1459.584108856851,-1828.131938334974,0.0,0.0,149.29582670114794,0.0,1.0,0.06892166941588958,0.0,0.0,1.2825241257492266,65.99961422222222,0.5420254536395698,0.17188839276649542,10.107083915539892,0.0027417375922178995,-14.656373701865919,1.2141099163754334
2025-01-01 03:00:00,3.3244818567766243,0.05604048939477856,0.0,3.3244818567766248,0.056040489394778556,0.0,0.00902132511617073,0.0,0.07636045936415743,3.2391000722962966,0.0,0.0,0.05604048939477856,0.0,1.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.0027153942799707604,0.0,0.00630593083619997,0.0,0.0016398068377859874,0.0,0.04390750303984893,0.03293062727988669,3239.1000722962967,22.222222222222285,0.5333333333333333,0.0,3.2391000722962966,0.0,0.5333333333333333,3239.1000722962967,6073.312635555556,0.0,0.0,19.813570749851706,51.66666666666668,46.10666666666668,0.0,50.1855330332811,0.0,0.0,0.0,19.813570749851706,50.056657865949596,50.1855330332811,49.99222028228385,12.43753247303448,21.925381816955664,-0.05769179636093688,1.6500000000000001,1500.0558463759885,-1888.17814542808,0.0,0.0,148.30787348976096,0.0,1.0,0.07118747698905656,0.0,0.0,1.3246872495029007,65.99961422222222,0.8260460180107749,0.17133748648567643,10.105843783198138,0.002735177998360234,-40.86612549878893,1.214059150277567
2025-01-01 04:00:00,3.526092823471183,0.05541589852680851,0.0,3.526092823471183,0.05541589852680851,0.0,0.00902132511617073,0.0,0.07552767154019736,3.441543826814815,0.0,0.0,0.05541589852680851,0.0,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0027153942799707604,0.0,0.00630593083619997,0.0,0.0016398068377859874,0.0,0.04390750303984893,0.03293062727988669,3441.543826814815,22.222222222222285,0.5666666666666667,0.0,3.441543826814815,0.0,0.5666666666666667,3441.543826814815,6073.312635555556,0.0,0.0,19.696703768914237,51.66666666666668,46.10666666666668,0.0,50.00817841438125,0.0,0.0,0.0,19.696703768914237,49.89029509718311,50.00817841438125,49.83135343858405,12.43753247303448,21.924644398187734,-0.05336588113865215,0.55,1546.7840735766868,-2047.631272720374,0.0,0.0,147.4750856658009,0.0,1.0,0.07291428515029243,0.0,0.0,1.3568204399217485,65.99961422222222,5.3964338164449215,0.16997964990261863,10.079009569507326,0.002714607851421589,-3.660197755632917,1.2135072780707779
2025-01-01 05:00:00,3.6276250315052962,0.05541589852680851,0.0,3.627625031505296,0.05541589852680851,0.0,0.009331655891024531,0.0,0.07552767154019736,3.5427657040740743,0.0,0.0,0.05541589852680851,0.0,1.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003025725054824562,0.0,0.00630593083619997,0.0,0.0016398068377859874,0.0,0.04390750303984893,0.03293062727988669,3542.765704074074,22.222222222222285,0.5833333333333334,0.0,3.5427657040740743,0.0,0.5833333333333334,3542.765704074074,6073.312635555556,0.0,0.0,19.5815490702671,51.66666666666668,46.10666666666668,0.0,49.83196025816565,0.0,0.0,0.0,19.5815490702671,49.72490820817313,49.83196025816565,49.67138218317688,12.43753247303448,21.922456177536983,-0.05612727227328443,-0.25000000000000006,1571.179298085174,-2128.614818067354,0.0,0.0,147.7854164406547,0.0,1.0,0.07290873482874849,0.0,0.0,1.356717157146591,65.99961422222222,9.24299563779891,0.1707878387188196,10.089158105703548,0.002728548428740774,6.46390876896398,1.2128972402549223
2025-01-01 06:00:00,3.5284566433625244,0.05666508026274862,0.0,3.5284566433625244,0.05666508026274862,0.0,0.009719569359591783,0.0,0.0771932471881175,3.441543826814815,0.0,0.0,0.05666508026274862,0.0,1.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.003413638523391813,0.0,0.00630593083619997,0.0,0.0016398068377859874,0.0,0.04390750303984893,0.03293062727988669,3441.543826814815,22.222222222222285,0.5666666666666667,0.0,3.441543826814815,0.0,0.5666666666666667,3441.543826814815,6073.312635555556,0.0,0.0,19.464552707865643,51.66666666666668,46.10666666666668,0.0,49.65692467042218,0.0,0.0,0.0,19.464552707865643,49.5605421724823,49.65692467042218,49.512350923512365,12.43753247303448,21.923908731662028,-0.059652738661925636,0.3,1530.5583158940938,-2066.6475332921063,0.0,0.0,149.83890555714208,0.0,1.0,0.07273024330293561,0.0,0.0,1.3533957099147278,65.99961422222222,5.823116814242879,0.16992607293050696,10.074737059979899,0.0027149537811070783,-37.83278115083342,1.2129013123922348
2025-01-01 07:00:00,4.428551502703603,0.0648285218190208,0.0,4.428551502703603,0.0648285218190208,0.0,0.034912001845705976,0.758301961925926,0.09257183485789704,3.5427657040740743,0.0,0.0,0.0648285218190208,0.0,1.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0031808904422514625,0.0,0.03173111140345451,0.0,0.006133805765869282,0.0,0.05312651613362503,0.03984488710021876,3542.765704074074,22.222222222222285,0.5833333333333334,0.0,3.5427657040740743,0.0,0.5833333333333334,3542.765704074074,6073.312635555556,758.301961925926,0.21666666666666667,19.680729611619444,51.66666666666668,46.10666666666668,0.0,50.28752212986713,0.18279999191999546,474.34591888456373,758.301961925926,19.680729611619444,49.84534085044479,50.28752212986713,49.62425021073363,12.43753247303448,21.931141477262013,-0.060802402752618966,-0.55,1524.9107620409438,-2206.9062765444587,0.0,0.0,179.86465266313817,1.847489642793388,0.85,0.0744543220156663,0.0,0.0,1.3854781095795563,56.09967208888889,9.186681848190009,0.16927479415038718,10.06780177513245,0.0027056779144565253,-2.0461189799069452,1.212878381487648
2025-01-01 08:00:00,4.137277695371685,0.05853885286665876,0.0,4.137277695371685,0.05853885286665876,0.0,0.00871099434131693,0.0,0.0796916106599977,4.0488750903703705,0.0,0.0,0.05853885286665876,0.0,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0024050635051169594,0.0,0.00630593083619997,0.0,0.0016398068377859874,0.0,0.04390750303984893,0.03293062727988669,4048.875090370371,22.222222222222285,0.6666666666666666,0.0,4.0488750903703705,0.0,0.6666666666666666,4048.875090370371,6073.312635555556,0.0,0.0,20.883257218667254,51.66666666666668,46.10666666666668,0.0,51.848600842028105,0.0,0.0,0.0,20.883257218667254,51.615908451132356,51.848600842028105,51.49956225568449,12.43753247303448,21.96875409989885,-0.046993150622261184,-1.4,1785.1134232509696,-2371.8596808848743,0.0,0.0,85.3290797885252,64.74057040091762,0.0,0.07676824272566454,0.0,0.0,1.4285365433173693,0.0,22.768933976947817,0.169123334486377,10.091283428038173,0.002708253668862544,24.632748083015414,1.2132914113673043
2025-01-01 09:00:00,3.970346775236356,0.06453023478724312,0.0,3.9703467752363557,0.06453023478724312,0.0,0.030738356952783995,0.0,0.09317708243171981,3.8464313358518525,0.0,0.0,0.06453023478724312,0.0,1.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0019395673428362575,0.0,0.028798789609947736,0.0,0.007136769382062284,0.0,0.05189601226729475,0.03892200920047105,3846.4313358518525,22.222222222222285,0.6333333333333333,0.0,3.8464313358518525,0.0,0.6333333333333333,3846.4313358518525,6073.312635555556,0.0,0.0,20.821607521605163,51.66666666666668,46.10666666666668,0.0,51.66042049413592,0.0,0.0,0.0,20.821607521605163,51.44024173855427,51.66042049413592,51.330152360763456,12.43753247303448,21.880259770774934,-0.07326154545914872,-0.85,1782.5281756710817,-2265.767824604508,0.0,0.0,146.68256421468206,235.6625470149779,0.4,0.07549453070599633,0.0,0.0,1.4048347611590768,26.399845688888888,55.18210020905544,0.1718250609319494,10.08599305800684,0.002735454388016262,117.11084631969317,1.2142446332352763
