Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.8134321430302578,0.16522916446792468,0.0,0.01355720238383763,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.5659203155555556,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,On,565.9203155555556,18.33333333333337,1.0000000000000002,0.0,0.5659203155555556,0.0,1,565.9203155555556,565.9203155555556,Off,0.0,0.0,35.5515989935646,51.666666666666686,46.10666666666668,0.0,48.990746914630435,0.0,0.0,0.0,35.5515989935646,49.01488567408304,49.02695505380935,48.990746914630435,12.43753247303448,18.457726607882336,0.0,2.8,330.19519243845883,-539.8865451640551,-0.0,-0.0,301.0037689831777,0.0,1.0,0.02645794727023433,0.0,0,1.3057736505974222,65.99961422222222,3.1576530637806535,0.22406238406454965,8.683502848259263,0.002896163537114981,9.50647608773085,1.2247974934586128
2025-01-01 00:01:00,0.8134321430302578,0.16522916446792468,0.0,0.01355720238383763,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.5659203155555556,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,On,565.9203155555556,18.33333333333337,1.0000000000000002,0.0,0.5659203155555556,0.0,1,565.9203155555556,565.9203155555556,Off,0.0,0.0,35.52146577883083,51.666666666666686,46.10666666666668,0.0,48.985468217972844,0.0,0.0,0.0,35.52146577883083,49.00989630501208,49.02211034853169,48.985468217972844,12.43753247303448,18.478628061765683,0.0,2.8,327.8586670237663,-540.916007689102,-0.0,-0.0,301.0037689831777,0.0,1.0,0.026473058810803946,0.0,0,1.3065194473629158,65.99961422222222,1.8505901741350854,0.22443605164849184,8.716876756523494,0.0028963369773915802,9.465906607754018,1.2282871175618204
2025-01-01 00:02:00,0.8134321430302578,0.16522916446792468,0.0,0.01355720238383763,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.5659203155555556,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,On,565.9203155555556,18.33333333333337,1.0000000000000002,0.0,0.5659203155555556,0.0,1,565.9203155555556,565.9203155555556,Off,0.0,0.0,35.49237027045364,51.666666666666686,46.10666666666668,0.0,48.98019406471137,0.0,0.0,0.0,35.49237027045364,49.00491116488533,49.01726971497232,48.98019406471137,12.43753247303448,18.4986418497154,0.0,2.8,325.5834241723673,-541.9024719209083,-0.0,-0.0,301.0037689831777,0.0,1.0,0.026487526158503638,0.0,0,1.30723345140969,65.99961422222222,0.5618115545423343,0.22416797679852032,8.726134932702596,0.0028965091868514716,9.426532022332491,1.2282027012843468
2025-01-01 00:03:00,0.8134321430302578,0.16522916446792468,0.0,0.01355720238383763,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.5659203155555556,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,On,565.9203155555556,18.33333333333337,1.0000000000000002,0.0,0.5659203155555556,0.0,1,565.9203155555556,565.9203155555556,Off,0.0,0.0,35.464254454289986,51.666666666666686,46.10666666666668,0.0,48.97492430053982,0.0,0.0,0.0,35.464254454289986,48.999930108069435,49.012433011834254,48.97492430053982,12.43753247303448,18.517817688798374,0.0,2.8,323.35631584483156,-542.848296746914,-0.0,-0.0,301.0037689831777,0.0,1.0,0.026501385557626177,0.0,0,1.3079174514949,65.99961422222222,-0.7194719469876674,0.22391196696235655,8.735587477237116,0.002896680691772239,9.388246866648938,1.2281218254440207
2025-01-01 00:04:00,0.2475118274747022,0.16522916446792468,0.0,0.00412519712457837,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.0,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,565.9203155555556,Off,0.0,0.0,35.43706534132745,51.666666666666686,46.10666666666668,0.0,48.96965877977666,0.0,0.0,0.0,35.43706534132745,48.99495299707279,49.00760010572086,48.96965877977666,12.43753247303448,18.536200985044918,0.0,2.8,-244.27536404753874,-543.7556388437757,-0.0,-0.0,301.0037689831777,0.0,1.0,0.02651467010212549,0.0,0,1.3085730808976732,65.99961422222222,-1.523494186940673,0.2236673414873547,8.743948760122489,0.002896851511386871,9.3509936543734,1.2280442974648358
2025-01-01 00:05:00,0.2475118274747022,0.16522916446792468,0.0,0.00412519712457837,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.0,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,565.9203155555556,Off,0.0,0.0,35.47355388282416,51.666666666666686,46.10666666666668,0.0,48.96439736461803,0.0,0.0,0.0,35.47355388282416,48.989979701840355,49.00277087045153,48.96439736461803,12.43753247303448,18.499857436042657,0.0,2.8,-242.30276728420347,-541.9624099874478,-0.0,-0.0,301.0037689831777,0.0,1.0,0.02648840479195794,0.0,0,1.3072768144265348,65.99961422222222,-1.344126279933291,0.22419037560565977,8.727094501794962,0.002897021663918734,9.38186656451752,1.2281972024526768
2025-01-01 00:06:00,0.2475118274747022,0.16522916446792468,0.0,0.00412519712457837,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.0,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,565.9203155555556,Off,0.0,0.0,35.508444360756954,51.666666666666686,46.10666666666668,0.0,48.95913059048877,0.0,0.0,0.0,35.508444360756954,48.985001285746826,48.99793663337586,48.95913059048877,12.43753247303448,18.464882287893438,0.0,2.8,-240.12649085823313,-540.238898227516,-0.0,-0.0,301.0037689831777,0.0,1.0,0.02646312104531791,0.0,0,1.3060289908590552,65.99961422222222,-0.8913616138948326,0.22469554322660887,8.710977671808184,0.0028971923569670248,9.411032144319893,1.2283443811281696
2025-01-01 00:07:00,0.2475118274747022,0.16522916446792468,0.0,0.00412519712457837,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.0,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,565.9203155555556,Off,0.0,0.0,35.54179927313626,51.666666666666686,46.10666666666668,0.0,48.95385869496478,0.0,0.0,0.0,35.54179927313626,48.98001797306702,48.99309761211815,48.95385869496478,12.43753247303448,18.43122204848256,0.0,2.8,-238.16121139294955,-538.5822203071208,-0.0,-0.0,301.0037689831777,0.0,1.0,0.026438781030478045,0.0,0,1.3048277430937456,65.99961422222222,-0.5827600690063974,0.22518345540138782,8.695569565670311,0.002897363560136104,9.4385566486518,1.2284860547532985
2025-01-01 00:08:00,0.2475118274747022,0.16522916446792468,0.0,0.00412519712457837,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.0,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,565.9203155555556,Off,0.0,0.0,35.57372220950614,51.666666666666686,46.10666666666668,0.0,48.94858190632983,0.0,0.0,0.0,35.57372220950614,48.975029979304715,48.98825401579216,48.94858190632983,12.43753247303448,18.398787898956353,0.0,2.8,-236.26059125350184,-536.9877792075705,-0.0,-0.0,301.0037689831777,0.0,1.0,0.02641532128519124,0.0,0,1.303669939091328,65.99961422222222,-0.2765810291090247,0.22565523506680715,8.680822200970635,0.0028975352442226214,9.4645504600002,1.2286225938196091
2025-01-01 00:09:00,0.2475118274747022,0.16522916446792468,0.0,0.00412519712457837,0.0027538194077987447,0.0,0.011434626530923897,0.0,0.23607720094377832,0.0,0.0,0.0,0.16522916446792468,0.0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.002524835526315789,0.0,On,0.008909791004608108,0,On,0.01577164831987869,0,On,0.17868103876781113,0.13401077907585832,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,565.9203155555556,Off,0.0,0.0,35.60429417346868,51.666666666666686,46.10666666666668,0.0,48.94330043746815,0.0,0.0,0.0,35.60429417346868,48.97003750542573,48.98340603940452,48.94330043746815,12.43753247303448,18.367510418337762,0.0,2.8,-234.51350528563376,-535.4519583545749,-0.0,-0.0,301.0037689831777,0.0,1.0,0.026392692286223485,0.0,0,1.3025531347417807,65.99961422222222,-0.06531591423650518,0.22611174595576444,8.666698130427122,0.0028977073819954815,9.489099890644223,1.228754287521926
